@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC

@DATA
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S116991008-16.SAT.shuffled.cnf,1,0.0037,0.255,0.0019,0.0023,2769,0.0957,0.0206,0.8395,0.0748,0.0469,0.0015,4221.6,0.001,4187,4171,0.641,0.0821,0.0121,0.1723,4353,4116,4437,0.2359,2769,130,0.1611,0,0,130,4437,0,0.6418,31,0.3804,27.587,28.54,2.9922,0.3286,25.967,0.0444,0.1997,27.587,0.059,2.9144,28.621,3,4116,0.0006,0,0,0.0914,2,0.8672,0.1203,1.511,0.0593,0.8585,0.0466,0.0253,4.1259,26,2.9344,0.7725,0.0401
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S1178874381-13.cnf,1,0.1768,0.5699,0.0919,0.1235,16800,0.2902,0.2929,0.7277,0.2133,0.2333,0.079,60.067,0.0461,56,51,0.567,0.2285,0.6623,0.3949,66,43,77,0.3962,16684,4000,0.385,0,0.0275,3893,155,0.9595,0.5878,879,0.4953,31.717,37.099,4.9984,0.7044,844.27,0.0937,0.4895,34.978,0.1673,3.3669,39.319,5,33,0.0279,0.1744,0.0673,0.1022,4,0.846,0.2857,0.6562,0.2435,0.8336,0.0037,0.2953,2.9663,852,2.3126,0.6517,0.0004
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f10ni.cnf,1,0.1481,0.8418,0.0721,0.1191,1100000,1.7985,1.6184,1.8652,0.5122,0.1236,0.066,266.25,0.0164,289,263,0.4497,0.1969,0.435,0.6164,395,118,395,2.1584,456000,369000,0.6814,0.1298,5.5414,56393,395,0.483,0.7279,15450,0.3647,11.225,11.875,8.6176,0.9245,15457,0.1059,0.5068,11.225,0.1523,2.8303,23.458,10,118,0.0009,1.7163,0.4106,?,7,1.36,?,2.8987,?,0.8952,0.0019,0.3713,?,15457,2.4976,0.8171,0
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-17-u.cnf,1,0.032,0.805,0.0151,0.0258,856000,0.5379,0.5205,1.3599,0.2205,0.1666,0.0129,75,0.0018,75,75,0.5844,0.2452,0.2025,0.5271,75,75,75,0.5231,358000,183000,0.6352,0.5776,2.0774,59617,75,0.8998,1.0243,20149,0.3638,2.0133,2.0133,14.912,0.8578,13479,0.0552,0.7403,2.0133,0.1573,3.1127,5.0933,16,75,0,1.0226,0.4291,0.1439,14,1.3376,0.6111,3.6549,0.6423,1.0206,0.0001,0,3.6219,20149,2.5291,0.8788,0
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN.cnf,1,0.005,0.2445,0.0028,0.0035,25000,0.0991,0.0864,0.829,0.0804,0.05,0.0023,31.832,0.0015,31,27,0.6712,0.0815,0.0202,0.1715,36,24,42,0.2278,25000,1250,0.1532,0,0,1250,59,0,0.6514,258,0.3741,47.333,57.294,3,0.3328,239.03,0.0304,0.1859,54.559,0.0603,3.0231,61.361,3,17,0.001,0,0,?,3,0.8566,?,1.0085,?,0.8375,0.0179,0.2265,?,241,2.845,0.6575,0.0099
SAT_Competition2011/SAT09/CRAFTED/sgi/satsgi-n26himBHm28-p0-q293.cnf,1,0.0316,0.9306,0.0312,0.0314,18954,0,0,0,0.9304,0.0385,0.0312,0,0.031,0,0,0.0001,0.3421,0.0319,0.9305,0,0,0,0,18226,728,0.9305,0.9822,0.037,702,0,0.9822,0,344,1,0,0,2,0.9307,326.55,0.9303,0.9822,0,0,0,0,2,0,0.0308,0.0895,2.3509,?,2,0.9987,?,13.48,?,0.9996,0.0385,0,?,326,0,0.0094,0.0385
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S648064606-012.UNKNOWN.cnf,1,0.1641,0.5321,0.084,0.1085,1491,0.2831,0.2766,0.6795,0.2096,0.232,0.0711,3970.6,0.0418,3975,3908,0.5749,0.2207,0.2657,0.378,4036,3882,4090,0.3916,1483,350,0.3795,0,0.0174,344,4090,0.9683,0.5772,84,0.5004,20.862,21.113,4,0.6861,75.996,0.0894,0.5233,20.862,0.1629,3.318,21.52,4,3882,0.0264,0.1406,0.0578,0.111,4,0.8618,0.3111,0.9913,0.2394,0.8459,0.0432,0.0172,2.9352,76,2.3214,0.6645,0.0074
SAT_Competition2011/SAT05/crafted/sorge05/QG6/dead-dnd002.shuffled-as.sat05-2713.cnf,1,0.5,0.7998,0.4212,0.4999,7095,4.3842,1.4947,2.9316,0.6105,0.2118,0.4998,1802.8,0.4971,1711,1323,0.232,0.5333,1,0.685,2653,641,2822,2.5423,5851,1339,0.7482,0.1019,0.0807,1239,2997,0.1759,0.9222,75,0.294,17.936,19.521,3.9475,0.8331,66.411,0.5112,0.1419,18.064,0.1725,2.6907,20.899,4,256,0.0443,2.6115,0.4536,?,3,0.9279,?,1.0487,?,0.9613,0.2051,0.4776,?,66,1.287,0.4237,0.0012
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1846644927-079.SATISFIABLE.cnf,1,0.0001,0.0897,0.0001,0.0001,6230,0.0352,0,0.9933,0.029,0.0112,0.0001,4449.7,0,4445,4410,0.7396,0.0309,0.0002,0.0625,4480,4360,4577,0.1715,6230,70,0.0511,0,0,70,4577,0,0.6819,15,0.3092,25.094,25.17,2,0.1183,12.052,0.0175,0.0628,25.094,0.0239,2.0075,25.817,2,4360,0,0,0,?,2,0.8812,?,2.0335,?,0.8723,0.0111,0.0152,?,12,3.0546,0.3653,0.0111
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1632870961-099.SATISFIABLE.cnf,1,0.004,0.2477,0.002,0.0024,3195,0.1023,0.0264,0.8085,0.0808,0.0469,0.0015,4156.3,0.001,4113,4106,0.6955,0.0848,0.0102,0.1752,4243,4067,4315,0.2348,3195,150,0.144,0,0,150,4315,0,0.6393,35,0.3686,30.13,30.66,3,0.3599,29.655,0.0393,0.18,30.13,0.0656,3.0136,31.686,3,4067,0.0007,0,0,0.0808,3,0.8684,0.1022,1.4788,0.0632,0.8562,0.046,0.0198,4.1974,30,2.815,0.7783,0.0401
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-020-019.shuffled-as.sat05-1190.cnf,1,0.1658,0.8888,0.161,0.1608,3630,0,0.2279,1.1095,0.8846,0.0997,0.1608,4784,0.1562,4838,4725,0.0045,0,0.1712,0.8845,4858,4715,4858,0.3612,3610,380,0.8847,0.897,0.0556,360,4858,0.897,1.0418,170,0.4639,59.106,61.49,3,0.889,158.26,0.88,0.6632,59.106,0,0,84.153,3,4715,0.1561,0.3424,1.4088,0.0922,3,0.9969,0.1066,4.5895,1.4052,0.997,0.0374,0.0135,0.5056,158,2.1916,0.0269,0.0152
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl001.sat05-3822.reshuffled-07.cnf,1,0.4997,0.8262,0.4471,0.4991,16065,1.2435,1.3838,2.5461,0.6663,0.1672,0.496,1682,0.4735,1761,1702,0.1909,0.6098,0.9999,0.7352,1844,1377,1930,2.2425,14090,2441,0.7496,0.0774,0.0361,2356,1990,0.0882,0.8835,133,0.3101,11.18,15.347,4.871,0.8536,121.79,0.6315,0.1143,14.309,0.1507,2.7141,16.483,6,668,0.1627,2.0397,0.38,?,4,0.8896,?,0.6705,?,0.9103,0.0192,0.1848,?,122,1.6953,0.31,0.0001
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0.0647,0.3509,0.032,0.0455,2464,0.9001,0.8863,1.4994,0.0296,0.163,0.0454,3736,0.012,3740,3706,0.7198,0.035,0.0651,0.2021,3822,3574,3868,0.8177,2208,744,0.1944,0.087,1.0667,360,3868,0.5942,0.7255,74,0.4544,19.239,19.324,6.2006,0.3515,66.1,0.0069,0.4416,19.239,0.0291,1.2576,20.564,8,3574,0.0056,1.0891,0.2145,0.2329,5,0.8443,0.4062,1.139,0.5309,0.837,0.0222,0.0249,2.5754,66,2.5168,0.7102,0.0027
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-sat-210-3.sat05-2475.reshuffled-07.cnf,1,0.151,0.0479,0.111,0.1201,2176,0.3387,0.1199,1.7119,0.0018,0.1369,0.1044,2867.6,0.0894,3043,2643,1.4477,0.0248,0.2242,0.0384,3424,1082,3766,0.2092,2176,298,0.0171,0,0,298,3766,0,0.8508,53,0.3645,17.346,25.666,6.0101,0.147,47.085,0.0002,0.2495,17.346,0.0463,0.8488,27.851,7,1082,0.0853,0.9131,0.1543,0.4631,6,0.9619,0.671,1.5751,0.3182,0.963,0.0051,0.279,3.0116,47,1.863,0.2475,0.0028
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl032.cnf,1,0.0519,0.2214,0.0267,0.0457,55724,1.1831,1.0531,1.4348,0.093,0.1973,0.0197,1668.8,0.0098,1693,1586,0.6947,0.0775,0.2894,0.1836,1994,1402,1994,1.2688,34365,18607,0.1417,0.3246,1.744,6781,1994,0.6687,0.9449,1669,0.38,93.951,136.72,22.153,0.4343,1633.1,0.0335,0.5414,93.951,0.0582,1.7671,149.35,29,1402,0.0021,1.2565,0.4376,0.129,19,0.8985,0.5273,0.8896,1.1474,0.8951,0.0064,0.1287,3.1523,1635,1.5688,0.9785,0.0002
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S422570514-15.cnf,1,0.0052,0.2615,0.0029,0.0037,18000,0.1006,0.0817,0.8332,0.0764,0.05,0.0024,50.735,0.0015,48,42,0.6919,0.0838,0.0123,0.1754,57,38,64,0.2166,18000,900,0.1507,0,0,900,104,0,0.651,186,0.3758,46.051,51.931,3,0.3577,172.73,0.0311,0.1908,49.111,0.0637,3.0663,54.773,3,30,0.001,0,0,?,3,0.8585,?,1.0734,?,0.8421,0.0221,0.2556,?,172,2.8131,0.6604,0.0138
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S1136141672-041.cnf,1,0.1698,0.5546,0.0904,0.1263,1785,0.2941,0.2874,0.6938,0.2107,0.2337,0.0771,3938,0.0462,3959,3883,0.594,0.2255,0.3191,0.381,4025,3818,4042,0.3663,1759,420,0.3713,0,0.0219,411,4042,0.979,0.58,99,0.5122,21.551,23.295,4,0.6839,90.58,0.0777,0.5082,21.551,0.1703,3.2756,24.287,4,3818,0.0258,0.1114,0.0579,0.1096,4,0.8589,0.25,0.9621,0.2408,0.8472,0.0296,0.0198,2.9407,91,2.2638,0.6528,0.0057
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf,1,0.1372,0.6155,0.0751,0.1098,210000,2.2849,1.6796,1.8983,0.2671,0.1666,0.074,437.6,0.0402,448,403,0.5309,0.1837,0.4333,0.4442,495,397,536,2.1075,99876,70167,0.4468,0.2421,3.218,16635,584,0.5634,0.7574,5213,0.4649,5.5053,6.7131,22.981,0.7988,4652.7,0.1295,0.4528,5.9699,0.1293,3.1934,7.9471,28,114,0.0111,1.689,0.4194,?,16,0.9831,?,0.9996,?,0.9544,0.0032,0.2285,?,5150.5,2.2388,0.6085,0.0001
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-dalumul.cnf,1,0.0819,0.7327,0.0438,0.0543,59991,4.4289,2.8301,1.2701,0.5013,0.1565,0.0393,375.95,0.0277,374,316,0.2964,0.152,0.3031,0.598,424,247,486,4.1397,59810,9426,0.6453,0.2303,0.0067,9363,556,0.6928,0.7327,2716,0.4964,4.7206,9.4639,10.086,0.7813,2565.7,0.352,0.2522,7.5285,0.072,2.2168,12.283,12,238,0.0142,1.0597,0.3548,?,8,0.9949,?,0.9714,?,0.9057,0.0236,0.2052,?,2670,1.5467,0.633,0.0001
SAT_Competition2009/CRAFTED/sgi/satsgi-n28himBHm30-p0-q333.cnf,1,0.0219,0.9296,0.0216,0.0218,23548,0,0,0,0.9294,0.0358,0.0216,0,0.0215,0,0,0.0001,0.3415,0.0221,0.9295,0,0,0,0,22708,840,0.9295,0.9833,0.0345,812,0,0.9833,0,399,1,0,0,2,0.9296,380.26,0.9294,0.9833,0,0,0,0,2,0,0.0214,0.0847,2.4435,?,2,0.9996,?,14.532,?,0.9987,0.0357,0,?,381,0,0.0081,0.0357
SAT_Competition2009/CRAFTED/edgematching/explicit/em_9_3_5_exp.cnf,1,0.0406,0.9797,0.0169,0.0256,108000,0.5915,0.2745,0.9764,0.9412,0.0356,0.0142,472.88,0.0031,468,410,0.325,0.8352,0.0826,0.8451,552,339,590,0.3694,108000,3857,0.9683,0.6731,0.001,3853,625,0.9135,0.4033,1704,0.7784,15.273,22.691,5.5011,0.9803,1670.2,0.2221,0.8706,19.83,0.2046,2.0011,26.449,7,332,0.0027,0.8881,0.6771,?,5,0.9958,?,8.4804,?,0.9964,0.001,0.1871,?,1669,2.6867,0.9193,0.0001
SAT_Competition2011/SAT07/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/edgematching/explicit/em_8_4_5_exp.cnf,1,0.0426,0.9734,0.0198,0.0289,51668,0.5971,0.2907,1.0674,0.9322,0.0468,0.0168,648.86,0.004,680,583,0.3358,0.7858,0.0797,0.8185,724,457,772,0.384,51668,2420,0.949,0.6285,0.0017,2416,853,0.8988,0.4419,1031,0.7423,15.845,19.338,5.7241,0.9751,1000.6,0.2618,0.8459,16.682,0.2266,2.1979,23.61,7,403,0.0025,0.9584,0.627,0.3091,5,0.9987,0.5,6.4903,1.6306,0.9944,0.0017,0.1869,2.5095,1005,2.6679,0.8989,0.0001
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-030.sat05-1307.reshuffled-07.cnf,1,0,0.5268,0,0,24825,0,0,0.6262,0.5268,0.035,0,2635,0,2673,2527,0,0.3256,0,0.5268,2811,2478,2866,0.1827,24825,900,0.5268,0.0175,0.0345,870,3456,0.9988,0.5881,292,0.5002,26.922,41.579,3,0.5268,277.97,0.5268,0.4998,37.558,0,0,43.335,3,1435,0,0.0975,0.303,0.0437,3,0.9996,0.0666,11.03,0.4743,0.998,0.0046,0.1655,0.0975,279,3.1481,0.0004,0.0046
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S2109328271-14.cnf,1,0.0048,0.2368,0.0027,0.0033,16000,0.0961,0.0751,0.8371,0.0711,0.05,0.0022,58.464,0.0015,56,50,0.6886,0.077,0.0134,0.1623,63,45,70,0.2261,16000,800,0.1448,0,0,800,133,0,0.6489,166,0.3779,43.682,49.114,3,0.322,151.85,0.0264,0.1923,46.66,0.058,2.9801,52.491,3,38,0.0011,0,0,?,3,0.8608,?,1.0911,?,0.839,0.0234,0.2615,?,152,2.8692,0.6447,0.0154
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1426208256-08.cnf,1,0.0001,0.1008,0.0001,0.0001,11900,0.0352,0,1.0031,0.0317,0.0118,0.0001,4246,0.0001,4326,4145,0.652,0.0336,0.0002,0.0683,4371,4142,4371,0.1691,11900,140,0.0657,0,0,140,4371,0,0.6841,28,0.312,42.762,44.032,2,0.1281,23.006,0.0138,0.0637,42.762,0.0227,2.0786,44.795,2,4142,0.0001,0,0,?,2,0.8667,?,1.7011,?,0.8682,0.0117,0.0244,?,23,3.0974,0.3277,0.0117
SAT_Competition2009/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,0.0425,0.9771,0.0144,0.0249,62900,0.6398,0.3167,0.9573,0.9343,0.0384,0.0003,456.96,0.0001,416,348,0.2756,0.7531,0.0827,0.8496,540,319,633,0.4768,62900,2420,0.9747,0.6948,0.0017,2416,918,0.9169,0.3974,1060,0.7883,25.853,27.433,5.7302,0.9774,1024.6,0.4601,0.8734,26.744,0.308,2.011,27.985,7,295,0,0.8605,0.599,?,5,0.9965,?,8.4074,?,0.9904,0.0017,0.3129,?,1029.5,2.5919,1.3461,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1126657927-015.SATISFIABLE.cnf,1,0.0034,0.2403,0.0018,0.0022,3727,0.0977,0.0325,0.8412,0.0645,0.047,0.0015,4108.5,0.001,4078,4038,0.7072,0.0771,0.0061,0.1602,4254,4008,4267,0.2433,3727,175,0.1372,0,0,175,4267,0,0.6584,41,0.3776,34.104,34.657,3,0.3208,34.558,0.0296,0.1849,34.104,0.0599,2.907,35.563,3,4008,0.0007,0,0,0.0704,3,0.8691,0.0945,1.4499,0.0606,0.8549,0.0459,0.0231,4.1596,34.5,2.8626,0.631,0.0368
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i5_pp.cnf,1,0.2547,0.785,0.079,0.0769,26264,1.1086,0.965,1.6268,0.1598,0.108,0.0448,1765.3,0.0097,1863,1515,0.6348,0.2892,0.3695,0.5078,1918,1515,1918,1.2945,23231,3655,0.5925,0.1968,0.4568,2509,1918,0.5908,0.6768,696,0.5001,15.45,15.45,6.1038,0.903,667.9,0.0592,0.7506,15.45,0.2593,3.4064,17.395,7,1515,0.0003,1.2933,0.3012,0.1736,5,0.9217,0.5636,1.5327,0.998,0.9309,0.0163,0.1011,4.125,668.5,3.1503,1.2942,0.0003
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,0.042,0,0.042,0.042,880,0,0.0273,0.5623,0,0.25,0.042,4434.8,0.042,4468,4360,0,0,0.042,0,4469,4330,4534,0.2996,880,220,0,0,0,220,4534,1,0.5774,57,0.5,26.756,27.128,6.0457,0,50.402,0,0.5068,26.756,0,0,28.708,7,4330,0.042,0,0,0.3076,6,0.9328,0.4286,1.2251,0.0109,0.8742,0.0068,0.0156,0.1251,50,1.2904,0.0001,0.0057
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,1,0.4075,0.9833,0.155,0.3138,4120000,4.7326,0.7991,0.7405,0.6155,0.1424,0.0715,0,0.0249,0,0,0.3019,0.3406,0.6587,0.8162,0,0,0,5.6617,2570000,757000,0.9468,0.9903,1.0682,366000,0,0.9906,1.2016,0,0.4079,0,0,22.889,0.9971,0,0.5074,0.9904,0,0.2278,1.3576,0,23,0,0.0083,0.0741,5.8326,?,22,6.3881,?,77.416,?,1.7153,0.0018,0,?,0,1.3635,1.0443,0
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S72635791-098-UNKNOWN.cnf,1,0.0047,0.2266,0.0027,0.0034,20000,0.0988,0.0835,0.8303,0.0732,0.05,0.0023,44.383,0.0015,42,38,0.6891,0.0764,0.013,0.1615,46,34,58,0.2274,20000,1000,0.1458,0,0,1000,99,0,0.6504,206,0.3748,41.808,52.804,3,0.317,190.44,0.0335,0.1885,50.378,0.0585,2.9679,56.25,3,27,0.001,0,0,?,3,0.8589,?,1.0662,?,0.8427,0.0216,0.2456,?,191,2.8622,0.6289,0.0124
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-icl004.sat05-3825.reshuffled-07.cnf,1,0.4997,0.826,0.4382,0.499,15960,1.2324,1.3286,2.5306,0.6662,0.1631,0.4958,1999.7,0.4719,2052,1972,0.1873,0.6064,0.9999,0.7356,2169,1940,2225,2.4745,14145,2401,0.7526,0.0848,0.0407,2307,2543,0.0952,0.8811,133,0.314,11.352,16.138,4.8618,0.853,120.58,0.6228,0.1602,15.005,0.1449,2.6101,17.448,6,691,0.1257,2.039,0.3857,?,4,0.8947,?,0.7628,?,0.912,0.0182,0.1897,?,120,1.8354,0.3296,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1406921020-013.UNKNOWN.cnf,1,0.1595,0.5524,0.0839,0.1129,1917,0.2773,0.2746,0.6283,0.1802,0.2327,0.0715,3940.4,0.0406,3921,3879,0.6048,0.2175,0.3813,0.3836,4029,3851,4064,0.3849,1912,450,0.3772,0,0.0112,445,4064,0.9906,0.579,108,0.5038,23.566,25.633,4.0113,0.6908,98.481,0.0797,0.5193,23.566,0.1789,3.2688,26.184,5,3851,0.0252,0.0593,0.0454,0.1085,4,0.858,0.3333,0.9605,0.2207,0.8435,0.0262,0.0186,2.8584,98,2.3452,0.6896,0.0021
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf,1,0.4997,0.8263,0.4444,0.499,16016,1.1824,1.3887,2.5489,0.6662,0.1663,0.496,1817.4,0.4733,1820,1715,0.1899,0.6119,0.9999,0.7348,1988,1647,2148,2.3,14063,2435,0.7497,0.0809,0.041,2339,2254,0.0916,0.8766,134,0.3151,12.154,15.014,4.8809,0.8537,122.72,0.617,0.157,14.23,0.1442,2.6814,16.358,6,1018,0.1552,2.0383,0.3826,?,4,0.8929,?,0.6975,?,0.9128,0.0198,0.1489,?,122,1.8655,0.3142,0.0001
SAT_Competition2011/SAT05/crafted/sabharwal05/planning/logistics/unsat/logistics-rotate-07t5.shuffled-as.sat05-1137.cnf,1,0.0125,0.9889,0.0112,0.0119,88373,0.2523,0.2918,0.897,0.9432,0.0221,0.0065,3610,0.0003,4681,1380,0.1168,0.7649,0.272,0.9235,4769,1380,4769,0.4208,79229,2721,0.9512,0.951,0.5513,1754,4769,0.9728,1.0016,843,0.4917,25.611,25.611,4.8037,0.9926,812.94,0.7011,0.7281,25.611,0.2302,2.4732,27.461,5,1380,0,0.2671,0.5835,?,4,1.0443,?,20.601,?,0.9999,0.0027,0.4369,?,820,3.7161,2.805,0.0002
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-040-039.shuffled-as.sat05-1194.cnf,1,0.1077,0.9363,0.1058,0.1075,30460,0,0.262,0.9599,0.9339,0.05,0.1057,4886,0.1041,4886,4886,0.0015,0,0.1115,0.9351,4886,4886,4886,0.3466,30420,1560,0.9351,0.9495,0.0263,1520,4886,0.9495,1.0234,738,0.4825,234.68,234.68,3,0.9364,713.04,0.9337,0.709,234.68,0,0,234.68,3,4886,0.1039,0.204,2.1263,?,3,1.0107,?,9.2343,?,1.0009,0.0109,0,?,714,2.5176,0.0182,0.0038
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1084572666-19.SAT.shuffled.cnf,1,0.0001,0.0944,0.0001,0.0001,6230,0.0352,0,0.9952,0.0317,0.0112,0.0001,4455,0,4437,4385,0.6741,0.0327,0.0001,0.0661,4533,4379,4541,0.1599,6230,70,0.0572,0,0,70,4541,0,0.678,15,0.3104,25.496,25.594,2,0.1236,12.057,0.0189,0.0629,25.496,0.0231,1.9724,25.723,2,4379,0,0,0,?,2,0.8805,?,2.0269,?,0.8743,0.0111,0.0157,?,12,2.9492,0.3569,0.0111
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_q0_k.cnf,1,0.36,1,0.0979,0.2199,4220000,3.6777,2.4033,0.6842,0.8215,0.0193,0.0006,0,0,0,0,0.4528,0.5084,0.5,0.8019,0,0,0,2.8305,4090000,137000,0.9995,0.9229,0.7335,78914,0,0.9338,0.3239,0,0.8915,0,0,4,1,0,0,0.9336,0,0.3429,3.8899,0,4,0,0,0.4957,2.9494,?,4,1.0752,?,455.02,?,1.0386,0.0037,0,?,0,4.9251,1.6199,0
