@RELATION 'FEATURE_VALUES-SAT11-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC

@DATA
./SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,0,2.7607,0.3855,1,0.2108,153.278,0.829,0,0.5,0.8345,0,0.9995,0.3271,0,0,0,0.7096,0,116966,0,0,0.0272,0,0,0.0001,0.3607,1.0591,0.0413,4,4,0,0.9403
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,0,2.9707,0.2426,1,0.0047,392.797,0.9679,0,1,0.9392,0,1,0.2828,0,0,0,0.122,0,172524,0,0,0.0064,0,0,0.0001,0.2505,1.0248,0.7873,4,4,0,0.9716
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,0.0011,0.3571,0.6918,0.6505,0.0822,1.2719,0.2075,12.5746,1,0.5177,7.5551,0.4476,0.1238,1.4141,0.2881,6.038,4.6381,0.2762,1479,0.9789,5808,1.5886,12.5746,0.0129,0.0001,0.1118,1.4717,0.1719,11,9.6032,0,0.4961
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom21.cnf,1,0.0305,0.7144,0.6767,0.5962,0.1708,0.2921,0.1228,30.1844,0.2404,0.4259,29.2712,0.1567,0.2448,0.1114,0.3151,29.1153,1.5406,0.0332,455,0.7138,5362,0.535,30.1844,0.0624,0.0002,0.2402,0.9138,0.0009,6,5.3349,5287,0.3805
./SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,0.0233,1.0203,0.7742,0.5329,0.0976,2.672,0.2645,3.3394,0.4589,0.44,3.1818,0.2559,0.1816,0,0,3.0241,1.7535,0.0496,18213,0,0,0.7598,3.3394,0.0248,0,0.1327,1.5438,0.0047,7,6.7455,0,0.5192
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0.0074,5.4502,1.2271,0.9961,0.315,129.842,0.9896,0,0.616,0.3977,0,0.9468,0.2278,1.0252,0,0,0.6461,0,853489,0,0,0.2794,0,0.0231,0.0002,0.4059,5.6184,0.5095,33,33,0,0.9897
./SAT03/industrial/kukula/addm_bench/am_7_7.shuffled-as.sat03-363.cnf,1,0.025,0.4523,0.7271,0.5092,0.0596,0.1499,0.282,33.7338,0.3288,0.5004,21.9849,0.3152,0.072,0.1456,0.0997,21.4838,0.0238,0.3888,154.786,0.5562,860,0.0105,32.555,0.0275,0.0004,0.0615,0.8112,0.0455,36,26.3427,812,0.564
./SAT07/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top22.cnf,1,0.0246,0.543,0.6693,0.5853,0.0784,0.273,0.1551,31.0564,0.2397,0.3926,26.2163,0.5377,0.1809,0.0255,0.0112,21.4726,1.7349,0.1493,879.25,0.4151,5093,0.7049,31.0564,0.0596,0.0002,0.1749,0.8839,0.0311,6,5.5076,4990,0.4238
./SAT11/application/manthey/traffic/traffic_pcb_unknown.cnf,1,0,0.1552,2.7297,0.661,0.0386,11.7932,0.0687,0,0.2575,0.0582,0,0.152,0.076,0.6647,0.866,0,0.0287,0,209,0,10033,0.0012,0,0,0.0001,0.1215,1.5405,0.0133,24,11.3564,10033,0.1283
./SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,0.0183,0.2504,0.7492,0.4783,0.0589,0.2635,0.1961,24.5423,0.3034,0.3592,18.6115,0.2066,0.0879,0.0092,0.0111,12.6807,1.5011,0.3187,721.5,0.2036,3704,0.8403,24.5423,0.0254,0.0001,0.1176,0.8451,0.03,11,9.171,3585,0.5535
./SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k80.cnf,1,0.0007,0.6477,0.7929,0.9064,0.1377,0.3322,0.3465,23.8136,0.2916,0.4086,20.0964,0.1245,0.1608,0.0175,0.0098,18.4859,1.6489,0.1034,2171,1.0878,4415,0.361,23.1089,0.0033,0.0002,0.1402,0.9116,0,86,84.5961,0,0.5954
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,0.0237,4.0055,1.2309,0.9863,0.3173,2.9483,0.9876,0,0.5906,0.3959,0,0.9186,0.2358,1.4142,0,0,0.4432,0,736680,0,0,0.1326,0,0.0558,0.0001,0.4215,0.7154,0.4178,63,62.8571,0,0.9876
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf,1,0.0185,0.6089,0.7544,0.5808,0.0471,0.9488,0.2989,146.7633,0.2799,0.429,36.0581,0.2192,0.0857,0.0694,0.0078,12.2938,1.9529,1.3769,13016,0,0,0.9382,146.7633,0.0246,0,0.0533,0.8912,0.0348,16,10.7386,0,0.5618
./SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,0.0017,0.6493,0.1448,0.999,0.1268,20.7406,0.0159,0,0.5,0.9762,0,0.9705,0.228,0,0,0,0.1631,0,7268,0,0,0.0144,0,0.0173,0,0.2162,1.4468,0.7983,5,5,0,0.9671
./SAT09/APPLICATIONS/diagnosis/UTI-10-5t1.cnf,1,0,0.4281,0.9805,0.8692,0.0292,0.8503,0.6007,43.0345,0.2238,0.3987,31.2101,0.5616,0.1515,0.0252,0.0029,26.2143,2.0111,0.2599,16543,1.2047,0,1.2954,43.0345,0.0006,0.0001,0.0433,0.9196,0.0404,88,86.2667,0,0.7424
./SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,0,1.2166,0.0365,0.7437,0,10.6272,0.8831,41.223,1,0.996,41.223,0.6236,0.0948,0.0059,0.288,41.223,0.1906,0,2400.88,0.3229,4764,0.0915,41.223,0,0.0012,0.0001,0.9974,0.3207,22,17.3882,0,0.8831
./SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor016.cnf,1,0.0144,0.4951,0.7275,0.627,0.0917,0.6667,0.2983,41.2874,0.3748,0.5022,35.0015,0.3114,0.1826,0.016,0.0367,28.2222,1.9496,0.1527,44.5591,0.2294,378,0.8346,41.2874,0.0224,0.0021,0.1333,0.8911,0.0368,8,6.7699,344,0.5498
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom22.cnf,1,0.0318,0.7162,0.677,0.5971,0.1709,0.1962,0.1209,28.1299,0.2404,0.4244,23.6705,0.1567,0.2453,0.0087,0.007,21.0724,1.535,0.1241,1499.5,1.133,5851,0.5327,28.1299,0.0625,0.0002,0.2402,0.8869,0.0007,6,5.3122,0,0.3806
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,0.0148,0.6169,0.7145,0.6329,0.105,0.369,0.2331,24.6909,0.4999,0.4894,9.1153,0.3083,0.1742,0.0235,0.0055,5.1923,4.9178,0.7037,2417,1.199,6713,2.2637,19.0588,0.0277,0.0001,0.1514,0.9086,0.046,8,7.5849,0,0.5255
./SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0.1983,1.002,1.0441,0.8301,0.2162,2.8484,0.8258,35.423,0.2269,0.4517,31.2967,0.8199,0,0.0036,0.0842,30.3244,0.1,0.076,2.0703,0.0979,105,0.0165,35.423,0.1985,0.032,0.2164,0.9924,0.8078,3,3,85,0.6143
SAT_RACE08/Q1/SAT_dat.k85.cnf,1,0.0013,0.7966,1.3182,0.9363,0.0541,1.6599,0.6204,9.9467,0.3217,0.2687,9.9467,0.626,0.2054,0.0009,0.0035,9.9467,1.072,0,45177,0,0,0.3169,9.9467,0.0047,0,0.1211,0.9615,0.0623,84,82.75,0,0.7078
./SAT11/application/manthey/traffic/traffic_fb_unknown.cnf,1,0,0.1557,2.8407,0.5459,0.064,0.8527,0.0691,0,0.3589,0.0551,0,0.1609,0.0511,0.0032,0.0037,0,0.0814,0,19781,1.296,0,0.0045,0,0,0.0001,0.1731,0.9526,0.0135,8,5.8285,0,0.1242
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf,1,0.0004,0.396,0.664,0.7856,0.0994,0.2883,0.1805,22.0322,0.2939,0.5297,19.9327,0.5329,0.104,0.0055,0.0212,17.8332,4.6818,0.1053,1831.5,0.8411,7528,1.3357,22.0322,0.0257,0.0001,0.124,0.891,0.2281,15,13.2128,7528,0.4323
./SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,0.0001,2.2699,0.9777,0.9919,0.4475,11.4053,0.8552,124.2632,0.5,0.4877,112.0238,0.7346,0.2988,0.0034,0.5591,98.1912,0.1843,0.0955,282.667,0.4529,6358,0.0177,124.2632,0.0312,0.0003,0.4999,1.0007,0.2381,5,4.5,0,0.6858
./SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,0.0004,0.1785,0.454,0.393,0.0399,0.443,0.0615,12.3916,0.2404,0.4092,8.175,0.0144,0.0428,0.0557,0.0133,6.5042,1.4384,0.2358,2111,0.2221,5499,0.3881,10.8997,0.0227,0,0.0567,0.8723,0,24,20.86,5499,0.5127
SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,0,1.9549,0.4716,0.9965,0.031,8.2558,0.8894,54.8291,0.4999,0.7982,44.5412,0.9496,0.2954,0.0104,0.4411,39.9608,0.5216,0.1271,868.8,0.7708,4696,0.0497,54.8291,0,0.0005,0.1985,1.001,0.1092,5,4.65,0,0.9116
SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.0007,0.1863,0.434,0.3646,0.0417,0.3415,0.0806,11.8522,0.2106,0.4093,7.9491,0.0044,0.0382,0.1774,0.3006,6.9921,1.4339,0.1737,4521.67,1.418,3966,0.747,9.7273,0.0222,0.0001,0.0447,0.8856,0,14,13.3497,0,0.529
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,1,0.0036,1.9933,1.2614,0.9546,0.2382,1.6847,0.9758,1255.4444,0.5283,0.383,476.2821,0.9249,0.1616,0.064,0.559,295.0413,1.3303,0.6918,14481,0,0,0.8039,1255.4444,0.0062,0.0002,0.2684,1.0071,0.2046,37,36.134,0,0.9732
SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,0.0004,0.3904,0.7092,0.8503,0.1206,0.3842,0.1273,15.2661,0.4419,0.3757,11.1738,0.6128,0.1541,0.0241,0.0096,10.2972,4.7941,0.1303,781,0.7287,4513,1.2966,12.556,0.0225,0.0002,0.1489,0.9106,0.1105,9,7.491,0,0.4607
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,1,0.0109,0.2655,0.8989,0.5295,0.0487,2.4216,0.3052,0,0.1745,0.3506,0,0.2335,0.0905,0,0,0,1.4155,0,48572,0,0,0.4436,0,0.0176,0,0.0872,0.9662,0.0025,9,8.3846,0,0.4767
./SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,0.0127,5.9663,1.2063,0.9952,0.3128,8.2253,0.9911,0,0.6587,0.4062,0,0.9444,0.229,0,0,0,0.5973,0,1479770,0,0,0.2386,0,0.0295,0.0002,0.4048,2.1415,0.5233,43,43,0,0.9911
./SAT02/industrial/biere/dinphil/dp10s10.shuffled.cnf,1,0.0013,0.4719,0.7865,0.6805,0.0676,0.7852,0.3337,52.9949,0.1994,0.4841,39.7317,0.4483,0.1031,0.0176,0.0519,35.014,3.2168,0.2129,60.6527,0.2962,550,1.5726,52.9949,0.0035,0.0017,0.0908,0.9087,0.0716,9,7.7395,508,0.5337
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,0.0187,0.2165,0.7422,0.3247,0.0468,2.2414,0.2762,10.4646,0.9999,0.3973,9.2627,0.1187,0.065,0,0,8.897,1.1192,0.1062,90792,0,0,0.5208,10.4646,0.0215,0,0.0485,0.9815,0.0305,15,14.7,0,0.5027
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_3_keyfind_1.cnf,1,0.017,0.1654,0.6186,0.2242,0.1112,0.4198,0.0181,31.6459,0.135,0.4628,28.6541,0.0252,0.0691,0.045,0.0771,28.0907,0.5733,0.1127,29.9925,0.2236,78,0.2087,31.6459,0.0196,0.0041,0.1317,0.7879,0.0002,8,6.9777,64,0.4079
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf,1,0.0015,0.3789,0.721,0.6197,0.0781,0.529,0.2069,10.1061,1,0.507,8.0545,0.4828,0.1266,0.0278,0.0047,6.9847,4.7207,0.1699,2955,0.7958,0,1.6016,10.1061,0.0161,0.0001,0.112,0.9229,0.1903,10,9.0083,0,0.4736
./SAT11/application/fuhs/AProVE11/AProVE11-16.cnf,1,0.0207,0.2369,0.7008,0.4588,0.0586,0.56,0.1658,11.6062,0.2927,0.3588,11.1745,0.1654,0.086,0.0553,0.0035,10.943,0.9694,0.0273,2733,0,8632,0.4016,11.6062,0.0259,0,0.1092,0.8691,0.0216,12,11.117,8632,0.5386
./SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,0.0278,0.2218,0.6256,0.506,0.0703,1.8427,0.143,0,0.4123,0.3706,0,0.1557,0.0603,0,0,0,0.8985,0,79710,0,0,0.3337,0,0.0322,0,0.0858,0.9526,0.0141,13,12.85,0,0.5315
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,1,0.0006,0.4532,0.6123,0.7696,0.0839,0.4407,0.1486,19.1841,0.3215,0.5491,16.2003,0.5357,0.1006,0.0194,0.0147,12.1776,5.7293,0.1823,1347,0.8441,6436,1.648,19.1841,0.0248,0.0001,0.1002,0.9053,0.1989,9,8.5302,6385,0.4672
SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.0001,0.1822,0.4117,0.3671,0.0407,0.1834,0.0718,11.8801,0.1579,0.4056,7.0779,0.0104,0.0385,0.0028,0.008,6.1107,1.5064,0.2041,2033.5,0.1312,5245,0.7748,8.9538,0.0231,0,0.0485,0.8597,0,13,12.7156,5245,0.5294
./SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0,0.8762,1.0295,0.7373,0.0011,1.9154,0.7903,0,1,0.4493,0,0.5921,0.0716,0.0058,0.1897,0,0.133,0,662.083,0.8985,2104,0.0059,0,0,0.0011,0.0265,0.9916,0.4642,6,5.0556,2003,0.593
./SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,0,0.3785,1.0499,0.8473,0.0239,0.8846,0.5673,0,0.1923,0.3463,0,0.6145,0.1585,0.0035,0.0022,0,2.6804,0,24324,0,0,1.7225,0,0.0001,0,0.0304,0.9024,0.0395,15,14.7273,0,0.745
./SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0,3.795,0.6954,1,0.0231,3418.74,0.6352,0,0.5,0.5832,0,0.9987,0.2697,0,0,0,0.0779,0,1680160,0,0,0.0064,0,0,0.0001,0.2406,2.3997,0.5,0,0,0,0.9569
./SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,0,0.3362,0.959,0.8405,0.0209,2.0274,0.4945,117,0.2565,0.3621,36.7547,0.4122,0.164,0.0335,0.0006,16.5,2.4155,0.7858,38561,0,0,1.2404,117,0,0,0.0348,0.9448,0.0034,180,178.6923,0,0.711
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-eijkbs6669-tseitin.cnf,1,0.0149,0.2314,0.7889,0.4649,0.0628,0.4085,0.1174,13.5385,0.438,0.4177,7.1312,0.1209,0.0712,0.01,0.0051,6.1366,2.3211,0.2707,5883,0,11139,1.02,9.6162,0.0246,0,0.1155,0.8445,0.009,17,15.3704,11139,0.5045
./SAT11/application/manthey/traffic/traffic_3_uc_sat.cnf,1,0.0003,0.2134,1.9995,0.5937,0.0611,2.6286,0.1502,0,0.6579,0.0973,0,0.2868,0.0724,0,0,0,0.0056,0,97545,0,0,0.0008,0,0.0047,0,0.115,0.975,0.0509,25,25,0,0.2515
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom16.cnf,1,0.0226,0.7075,0.6792,0.5934,0.1702,0.162,0.1379,35.4611,0.2404,0.4341,29.2082,0.1573,0.2424,0.0078,0.0129,27.7891,1.5603,0.1327,288.455,0.8089,3160,0.5471,35.4611,0.0595,0.0004,0.2402,0.8799,0.0027,6,5.5321,3035,0.3829
./SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.0695,0.9353,1.0497,0.8016,0.073,3.8846,0.8086,34.1414,0.08,0.4431,33.8147,0.7975,0,0.0147,0.0796,33.763,0.1111,0.0078,10.034,0.0605,117,0.0143,34.1414,0.0703,0.0259,0.0755,0.9991,0.7907,3,3,96,0.6348
./SAT03/industrial/li/li-exam/li-exam-61.shuffled-as.sat03-366.cnf,1,0.0267,1.5604,0.7479,0.3373,0.0699,0.1581,0.1065,18.5185,0.3205,0.4539,5.9673,0.1253,0.2306,0.0023,0.0096,3.5238,0.2464,0.5719,258.667,0.2279,4093,0.1434,10.9375,0.0318,0.0006,0.1534,0.8442,0.0349,15,13.6786,4025,0.454
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step12.cnf,1,0,1.1958,1.0137,0.9646,0.0362,1.506,0.9285,13.0794,0.4568,0.4784,12.3339,0.7383,0.3207,0.0202,0.375,11.6255,0.1198,0.0482,1099.33,0.3193,10975,0.0423,13.0794,0.0001,0.0003,0.2596,0.9997,0.0541,11,9.3694,0,0.9287
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf,1,0.0293,0.567,0.6622,0.5886,0.0811,0.7283,0.1436,24.1161,0.2414,0.3834,17.9711,0.5504,0.1831,0.421,0.441,14.233,1.7103,0.2211,3711.5,0.5057,0,0.6978,24.1161,0.0623,0.0001,0.1749,1.0452,0.0285,6,5.4466,0,0.425
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf,1,0.0132,0.908,0.809,0.7509,0.1773,0.4567,0.2174,0,0.5,0.4474,0,0.2338,0.1844,0.048,0.1718,0,2.9247,0,2.5,0.0718,3457,1.364,0,0.0377,0.0003,0.2465,0.9382,0.0392,12,9.4899,3398,0.5174
./SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,0.0002,1.1665,0.5022,0.8536,0.1015,1.2812,0.3719,38.5423,0.4642,0.6506,15.3728,0.8224,0.2553,0.0018,0.0076,4.9259,10.0823,0.7202,829.429,1.0382,5158,1.5657,29.9639,0.0072,0.0003,0.1034,0.9845,0.2968,7,6.2909,0,0.4298
./SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,0.0011,0.4533,1.0739,0.8736,0.027,2.3088,0.6162,137.25,0.1602,0.3535,41.2231,0.4354,0.1592,0,0,8.6667,0.6048,1.0407,101538,0,0,0.4053,137.25,0.005,0,0.039,0.984,0.0517,21,20.1379,0,0.7471
./SAT07/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,0.0114,0.2941,0.848,0.3909,0.0478,0.3095,0.3399,49.2367,0.2792,0.3649,38.188,0.1062,0.0733,0.0127,0.0308,33.9224,0.8159,0.1786,136.226,0.3063,549,0.335,45.9888,0.0208,0.0008,0.0488,0.8484,0.0492,9,7.9625,502,0.5256
./SAT11/application/manthey/traffic/traffic_f_unknown.cnf,1,0,0.154,2.8706,0.513,0.062,1.5041,0.0669,0,0.3432,0.0539,0,0.1451,0.0395,0.0111,0.007,0,0.0534,0,28,0,9839,0.003,0,0,0.0001,0.1493,0.9589,0.0131,6,5.5593,9839,0.121
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.050-SAT.cnf,1,0.0076,5.4899,1.228,0.9952,0.3149,4.1021,0.9899,0,0.616,0.3975,0,0.9466,0.2287,1.4142,0,0,0.4847,0,1647520,0,0,0.1542,0,0.0239,0.0001,0.4052,1.0998,0.5214,53,53,0,0.9899
SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT03/industrial/schuppan/l2s/dme-03-1-k247-unsat.shuffled-as.sat03-407.cnf,1,0.0063,1.9172,0.71,0.4062,0.2527,0.5144,0.1331,47.7089,0.4496,0.4675,32.6128,0.1484,0.1379,0.0021,0.0038,17.5167,3.7759,0.4629,7677,0,0,1.4298,47.7089,0.0399,0.0002,0.3259,0.9177,0.0109,6,5.5294,0,0.473
./SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0,0.2924,0.5472,0.6918,0,57.8583,0.3938,58.8771,0,0.5956,53.7862,0.6918,0.0012,0.0011,0.1363,50.6265,0,0.0676,23.8367,0.0727,611,0,58.8771,0,0.0012,0,0.9999,0.6918,3,3,572,0.9997
./SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.150-SAT.cnf,1,0.0085,3.3885,0.4991,0.9946,0.0575,30.2163,0.9614,0,0.5,0.7923,0,0.9837,0.3269,0,0,0,0.3178,0,2045830,0,0,0.3556,0,0.0103,0.0001,0.0731,1.6869,0.9484,119,119,0,0.9614
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_1_keyfind_1.cnf,1,0.0033,0.2679,0.7612,0.152,0.1107,0.4246,0.0925,36.2291,0.1441,0.4078,34.5179,0.0096,0.0554,0.0541,0.0852,34.2391,0.49,0.0259,26.5609,0.219,67,0.2367,36.2291,0.041,0.0039,0.1366,0.7384,0,8,6.8246,54,0.2896
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,0.001,0.9419,0.9713,0.9557,0.0696,0.7579,0.8949,33.4757,0.5,0.4914,28.3359,0.8308,0.2933,0.0009,0.0058,25.5311,0.3162,0.1482,9331.5,0.7477,0,0.1307,33.4757,0.0014,0.0001,0.3055,0.9796,0.0472,13,11.3571,0,0.901
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.060-NOTKNOWN.cnf,1,0,1.2863,0.6835,0.9824,0,5.3382,0.9587,528.4,0.1855,0.6731,459.5667,0.9329,0.2542,0.0491,1.4142,382.3,0.4649,0.1304,147039,0,0,0.6959,528.4,0,0.0001,0.0013,1.0311,0.7939,62,61.5758,0,0.9587
./SAT11/application/leberre/2dimensionalstrippacking/E04F19.cnf,1,0.0002,0.6176,0.3021,0.9548,0.0032,2.9324,0.07,26.8957,0.2779,0.9051,24.0096,0.8713,0.225,0,0,23.1528,0.1268,0.0841,1824.5,0.8955,0,0.0067,26.8957,0.0004,0.0001,0.0398,1.1716,0.7719,6,5.3704,0,0.9462
./SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,0.0145,0.5649,0.2473,0.9916,0.1747,3.6284,0.0489,23.704,0.5,0.934,23.704,0.9426,0.2174,0,0,23.704,0.1995,0,1633,0,0,0.0417,23.704,0.0334,0.0001,0.2738,1.1559,0.7502,6,5.2381,0,0.9517
./SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug6.cnf,1,0,3.7954,0.6954,1,0.0232,3342.19,0.6355,0,0.5,0.5833,0,0.9987,0.2698,0,0,0,0.078,0,1730830,0,0,0.0065,0,0,0.0001,0.2409,2.9146,0.5,0,0,0,0.9568
./SAT05/industrial/maris05/Ferry/ferry5_ks99i.renamed-as.sat05-3994.cnf,1,0.0031,0.6063,0.2487,0.9776,0.0611,3.6372,0.8604,0,0.2848,0.9124,0,0.9237,0.217,0.0027,0.0524,0,0.5521,0,4.6823,0.119,266,0.0488,0,0.0041,0.0041,0.1944,0.9921,0.5067,18,13.5592,236,0.8678
