@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC

@DATA
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp25_false.dzn,1,1.274497,0.784623,3.71512,196.655599,2.914969,53,0.520312,45,0.029851,1.912578,7.301752,0.262292,25,6.669695,4.686519,10.610443
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp25_true.dzn,1,1.274047,0.7849,3.727163,204.609795,2.925451,53,0.516805,45,0.027828,1.947455,7.332123,0.24782,26,6.718693,4.76917,11.142493
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_38_5.dzn,1,2.142857,0.466667,6.186813,468.874031,2.887179,91,0.000173,544,5.978022,0.225335,2.879121,0.087281,52,67.318681,0.001812,0.214002
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_9.dzn,1,2.142857,0.466667,8.153846,801.349366,3.805128,91,0.000147,544,5.978022,0.10184,1.967033,0.087281,90,88.087912,0.001524,0.20347
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_7.dzn,1,2.142857,0.466667,8.153846,794.103052,3.805128,91,0.000067,544,5.978022,0.10184,1.967033,0.087281,90,88.087912,0.00069,0.209931
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/6ShipsMixed.dzn,1,1.158721,0.863021,3.050366,169.774477,2.632529,1449,0.749658,567,0.086534,2.529774,8.487969,0.772503,13,6.387386,8.422869,8.683602
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp27_false.dzn,1,1.272984,0.785556,3.732092,218.372246,2.931768,57,0.517761,45,0.025945,1.984644,7.343486,0.247759,27,6.749013,5.008644,12.013112
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp26_true.dzn,1,1.273292,0.785366,3.735178,214.558446,2.933481,55,0.514727,45,0.025974,1.98324,7.351779,0.241191,27,6.756635,5.009831,12.935408
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_2.dzn,1,1.054096,0.94868,3.285935,54.643856,3.117302,254,0.366077,35,0.057187,1.44013,55.945904,0.8342,50,11.588872,1.586767,3.416188
benchmarks/still_life/still_life.mzn_AND_benchmarks/still_life/7x7.dzn,1,1.164006,0.859102,3.233672,54.643856,2.778055,203,0.378687,0,0,1.70391,5.13643,0.537826,50,9.936139,1.042494,1.727756
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_5.dzn,1,1.508091,0.66309,4.281553,441.823606,2.839056,91,0.497934,544,1.760518,1.432068,2.708738,0.900165,49,23.106796,1.527667,1.732868
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp27_true.dzn,1,1.272583,0.785803,3.742736,226.542171,2.941054,57,0.51459,45,0.0243,2.018387,7.370312,0.234943,28,6.792393,5.095914,12.733124
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_4.dzn,1,1.04222,0.959491,3.290712,69,3.157407,324,0.365357,35,0.044632,1.557935,56.240048,0.823487,64,13.891435,1.78152,3.8332
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/kr-vs-kp.dzn,1,1,1,17.484474,3206.642052,17.484474,4937,0.000031,3195,0.280263,1.189852,4.553772,0.001309,3196,1172.467895,13.118832,27.531196
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_14.dzn,1,1.016643,0.98363,3.300999,168.33985,3.24696,814,0.360828,35,0.017594,1.884808,56.873514,0.798694,162,30.034237,2.718468,5.796764
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_17.dzn,1,1.015953,0.984298,3.301276,175.400879,3.249439,849,0.360682,35,0.016864,1.895363,56.890611,0.797976,169,31.187785,2.845711,6.114581
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp28_true.dzn,1,1.271917,0.786215,3.749876,236.697701,2.948209,59,0.512668,45,0.022784,2.05293,7.387816,0.229043,29,6.826152,5.344057,14.586279
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_3.dzn,1,2.142857,0.466667,8.153846,820.236795,3.805128,91,0.000088,544,5.978022,0.10184,1.967033,0.087281,90,88.087912,0.000941,0.193953
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp29_false.dzn,1,1.271648,0.786381,3.747155,240.487772,2.946693,61,0.515492,45,0.022761,2.054188,7.380505,0.234899,29,6.819396,5.334021,13.487278
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_5.dzn,1,1.038043,0.963351,3.292391,76.149747,3.171728,359,0.364894,35,0.040217,1.60385,56.343478,0.819622,71,15.043478,1.84736,3.958552
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_6.dzn,1,1.03176,0.969217,3.294918,90.409391,3.193492,429,0.364113,35,0.033575,1.677918,56.499093,0.813694,85,17.348457,2.017223,4.323964
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/7ShipsMixedUnconst.dzn,1,1.153488,0.866935,3.046889,194.027974,2.641456,1752,0.746319,675,0.086612,2.412772,8.708988,0.764725,15,6.853048,9.047791,9.36335
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_7.dzn,1,1.03176,0.969217,3.294918,90.409391,3.193492,429,0.364231,35,0.033575,1.677918,56.499093,0.813694,85,17.348457,2.076078,4.487149
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_8.dzn,1,1.508897,0.662736,4.309609,423.920764,2.856132,91,0.487974,544,1.935943,1.3431,2.679715,0.936777,47,24.725979,1.427904,1.657616
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp29_true.dzn,1,1.271289,0.786603,3.756631,248.858459,2.954978,61,0.512615,45,0.021405,2.0869,7.404374,0.223461,30,6.858074,5.425231,14.392365
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_9.dzn,1,1.023874,0.976682,3.29809,118.820179,3.221186,569,0.362713,35,0.025239,1.780337,56.694407,0.806022,113,21.960437,2.313642,4.957217
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp30_false.dzn,1,1.271037,0.786759,3.754068,250.794043,2.953548,63,0.513439,45,0.021385,2.088093,7.39749,0.229006,30,6.851697,5.58096,15.140585
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_large_13.dzn,1,1.016643,0.98363,3.300999,168.33985,3.24696,814,0.360977,35,0.017594,1.884808,56.873514,0.798694,162,30.034237,2.873508,6.225661
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp20_false.dzn,1,1.27934,0.781653,3.661494,143.632096,2.862017,43,0.524996,45,0.044617,1.719255,7.169738,0.3087,20,6.419011,3.887807,8.089849
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_11.dzn,1,1.019126,0.981233,3.3,147.139551,3.23807,709,0.361583,35,0.020219,1.84771,56.812022,0.801247,141,26.57377,2.581911,5.534262
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_large_15.dzn,1,1.015953,0.984298,3.301276,175.400879,3.249439,849,0.360761,35,0.016864,1.895363,56.890611,0.797976,169,31.187785,2.935293,6.360192
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_12.dzn,1,1.01822,0.982106,3.300364,154.209453,3.241309,744,0.361329,35,0.019261,1.861093,56.834461,0.800321,148,27.727225,2.639177,5.653848
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp26_false.dzn,1,1.273716,0.785104,3.723867,206.53054,2.923624,55,0.518057,45,0.027795,1.948944,7.323263,0.254795,26,6.710574,4.924177,12.129674
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1407-line1350.dzn,1,1.175,0.851064,2.403125,133.638395,2.045213,320,0.316985,1725,5.39375,1.397231,6.39375,1.554187,16,3.15,1.304022,1.792891
benchmarks/still_life/still_life_no_border.mzn_AND_benchmarks/still_life/7x7.dzn,1,1.115294,0.896624,3.190588,54.643856,2.860759,131,0.378246,0,0,1.661203,5.108235,0.539199,50,11.421176,1.128273,2.089593
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_10.dzn,1,1.021238,0.979204,3.29915,132.988685,3.230541,639,0.362095,35,0.022451,1.81718,56.759709,0.803388,127,24.26699,2.433503,5.203419
benchmarks/still_life/still_life_free.mzn_AND_benchmarks/still_life/7x7.dzn,1,0.884892,1.130081,3.352518,54.643856,3.788618,131,0.353025,0,0,1.342792,3.978417,0.705201,50,16.05036,1.152967,2.133736
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/easy/concert.dzn,1,0.975309,1.025316,2.570988,143.303781,2.636076,154,0.606805,104,0.320988,1.437248,14.691358,1.496681,46,10.462963,2.258806,3.709958
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp28_false.dzn,1,1.272296,0.785981,3.739842,228.459296,2.939444,59,0.515686,45,0.024274,2.019715,7.362533,0.241139,28,6.785224,5.253914,13.604833
benchmarks/sugiyama/sugiyama2.mzn_AND_benchmarks/sugiyama/g4_7_7_7_7.dzn,1,1.154446,0.866216,3.279251,226.794416,2.840541,249,0.748296,367,0.574103,1.262853,5.104524,0.27562,221,80.686427,2.059651,3.881091
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/3Ships.dzn,1,1.317901,0.758782,12.600823,90.900877,9.56128,972,0.738756,267,0.283951,1.125135,5.410494,1.23831,75,42.606996,3.424508,3.440143
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_large_19.dzn,1,1.012774,0.987387,3.302555,217.721099,3.260901,1059,0.359654,35,0.013504,1.945378,56.969343,0.794618,211,38.109489,3.281679,7.114159
benchmarks/sugiyama/sugiyama2.mzn_AND_benchmarks/sugiyama/g5_7_7_7_7_2.dzn,1,1.148588,0.870634,3.242199,240.882643,2.822768,265,0.763162,401,0.597325,1.260347,5.008915,0.278899,235,86.424963,2.12685,3.959662
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp22_true.dzn,1,1.276644,0.783304,3.699924,171.627219,2.898165,47,0.51868,45,0.034769,1.835893,7.265306,0.270403,23,6.589569,4.316407,9.829029
benchmarks/still_life/still_life.mzn_AND_benchmarks/still_life/8x8.dzn,1,1.160947,0.861366,3.248521,70.022368,2.798165,245,0.378577,0,0,1.873717,5.146746,0.537577,65,11.16213,1.109063,2.000468
benchmarks/sugiyama/sugiyama2.mzn_AND_benchmarks/sugiyama/g5_7_7_7_7_3.dzn,1,1.142045,0.875622,3.232955,252.954196,2.830846,278,0.76616,417,0.59375,1.261027,5.075284,0.275884,247,91.011364,2.17028,4.076647
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp23_true.dzn,1,1.275717,0.783873,3.709587,183.13987,2.907844,49,0.518949,45,0.03219,1.873824,7.289013,0.26238,24,6.635409,4.432627,9.621759
benchmarks/sugiyama/sugiyama2-mznchallenge2010.mzn_AND_benchmarks/sugiyama/g5_7_7_7_7_3.dzn,1,1.120919,0.892125,3.049577,129.954196,2.720604,401,0.772024,417,0.654172,1.839569,8.435308,0.244035,124,23.337364,2.141875,3.835681
benchmarks/sugiyama/sugiyama2-mznchallenge2010.mzn_AND_benchmarks/sugiyama/g4_7_7_7_3.dzn,1,1.140652,0.876692,3.096055,90.409391,2.714286,277,0.728569,299,0.658662,1.671693,8.190395,0.265742,85,17.22813,1.816118,3.179923
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/3ShipsUnconst.dzn,1,1.317901,0.758782,12.600823,90.723276,9.56128,972,0.738426,267,0.283951,1.125135,5.410494,1.23831,75,42.606996,3.42566,3.440948
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-274-line403.dzn,1,1.193986,0.83753,2.43065,284.988431,2.035743,1031,0.3709,2706,2.625606,2.315571,6.340446,1.529774,42,4.083414,1.58313,2.532945
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_46_8.dzn,1,2.181818,0.458333,7.818182,226.406834,3.583333,31,0.113498,184,5.575758,0.281593,2.090909,0.522978,30,26.848485,0.251228,0.388678
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_8.dzn,1,1.513812,0.660584,4.977901,618.838009,3.288321,91,0.416411,544,3.005525,0.945142,2.502762,1.043859,69,46.01105,0.986626,1.095823
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-251-line273.dzn,1,1.188051,0.841715,2.424584,737.616076,2.040808,2042,0.346453,8245,4.038198,3.107633,6.342801,1.525947,98,7.039177,1.971807,3.311352
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n63-k10.vrp.dzn,1,1.000248,0.999752,5.78249,3923.595163,5.781056,4032,0.180881,4031,1,0.171647,2.031002,0.117952,3907,3793.47123,59.240981,62.834081
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n63-k9.vrp.dzn,1,1.000248,0.999752,5.78249,3923.698806,5.781056,4032,0.180881,4031,1,0.171647,2.031002,0.117952,3907,3793.47123,59.517076,62.879123
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_large_16.dzn,1,1.015953,0.984298,3.301276,175.400879,3.249439,849,0.360761,35,0.016864,1.895363,56.890611,0.797976,169,31.187785,2.935293,6.360192
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_42_2.dzn,1,2.076923,0.481481,6.487179,181.669664,3.123457,31,0.214846,184,4.717949,0.480182,2.230769,0.895486,25,23.230769,0.499846,0.572707
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp30_true.dzn,1,1.270696,0.78697,3.763031,259.228671,2.961393,63,0.510694,45,0.020149,2.120323,7.420061,0.218171,31,6.888305,5.674992,16.297238
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/7Ships.dzn,1,1.129675,0.885211,3.015283,194.027974,2.669161,2196,0.753619,675,0.079773,2.182225,9.301494,0.785044,21,7.988422,9.432204,9.760858
benchmarks/still_life/still_life_no_border.mzn_AND_benchmarks/still_life/8x8.dzn,1,1.116576,0.895595,3.214936,70.022368,2.879282,165,0.378095,0,0,1.807002,5.123862,0.538313,65,13.114754,1.209874,2.376614
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/3ShipsMixed.dzn,1,1.307613,0.764752,17.977366,93.760202,13.74823,972,0.795988,267,0.283951,1.199432,3.961934,1.240367,75,52.010288,3.438633,3.449819
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/3ShipsMixedUnconst.dzn,1,1.307613,0.764752,17.977366,93.760202,13.74823,972,0.795754,267,0.283951,1.199432,3.961934,1.240367,75,52.010288,3.439482,3.450458
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_6_4.dzn,1,1.567568,0.637931,4.72973,133.21583,3.017241,31,0.220709,184,4.972973,0.45923,2.405405,0.81171,18,19.297297,0.433788,0.523935
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_9.dzn,1,1.527473,0.654676,5.945055,624.111557,3.892086,91,0.000196,544,5.978022,0.110288,2.021978,0.087281,70,86.417582,0.001727,0.221494
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_30_4.dzn,1,1.903226,0.525424,7.419355,220.989666,3.898305,31,0.000797,184,5.935484,0.163525,1.903226,0.205593,30,28.258065,0.006432,0.272244
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/4ShipsMixed.dzn,1,1.583792,0.631396,23.907946,107.5225,15.09538,1271,0.660369,363,0.295043,1.233269,3.905586,1.185911,75,66.38867,3.967268,3.981121
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/7ShipsMixed.dzn,1,1.153488,0.866935,3.046889,194.027974,2.641456,1752,0.746319,675,0.086612,2.412772,8.708988,0.764725,15,6.853048,9.047791,9.36335
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/4ShipsMixedUnconst.dzn,1,1.583792,0.631396,23.907946,107.407561,15.09538,1271,0.660203,363,0.295043,1.233269,3.905586,1.185911,75,66.38867,3.968192,3.981808
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_large_18.dzn,1,1.014731,0.985483,3.301768,189.5157,3.253837,919,0.360359,35,0.015572,1.914311,56.920875,0.796696,183,33.494949,3.055118,6.62106
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/5ShipsUnconst.dzn,1,1.782166,0.561115,16.42293,136.979305,9.215154,1570,0.588631,463,0.304459,1.04204,6.62293,1.152305,75,53.681529,4.393825,4.42778
benchmarks/still_life/still_life_free.mzn_AND_benchmarks/still_life/8x8.dzn,1,0.89916,1.11215,3.408964,70.022368,3.791277,165,0.353032,0,0,1.455847,3.971989,0.70547,65,18.733894,1.238501,2.423758
benchmarks/still_life2/still_life.mzn_AND_benchmarks/still_life2/still_life_9.dzn,1,1.223819,0.817114,3.620123,87.357552,2.958054,163,0.305566,0,0.002053,1.812686,5.293634,0.669979,82,17.868583,1.34795,2.966575
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp21_true.dzn,1,1.277641,0.782692,3.689599,162.141645,2.887821,45,0.521055,45,0.037674,1.797153,7.239967,0.278997,22,6.540541,4.091212,8.179491
benchmarks/still_life/still_life.mzn_AND_benchmarks/still_life/9x9.dzn,1,1.158309,0.863328,3.26057,87.357552,2.814941,291,0.378466,0,0,2.027587,5.155359,0.537475,82,12.647001,1.182679,2.2777
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/5ShipsMixed.dzn,1,1.807643,0.553206,27.112102,130.574519,14.998591,1570,0.591639,463,0.304459,1.214893,4.151592,1.149758,75,73.640764,4.415637,4.437775
benchmarks/still_life/still_life_no_border.mzn_AND_benchmarks/still_life/9x9.dzn,1,1.117562,0.894805,3.233672,87.357552,2.893506,203,0.377957,0,0,1.931381,5.13643,0.537826,82,15.079826,1.296165,2.664759
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/5ShipsMixedUnconst.dzn,1,1.807643,0.553206,27.112102,130.401516,14.998591,1570,0.591434,463,0.304459,1.214893,4.151592,1.149758,75,73.640764,4.416938,4.438645
benchmarks/still_life/still_life_free.mzn_AND_benchmarks/still_life/9x9.dzn,1,0.910314,1.098522,3.452915,87.357552,3.793103,203,0.353027,0,0,1.54897,3.96861,0.705911,82,21.843049,1.329166,2.715185
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_6.dzn,1,1.512953,0.660959,4.139896,126.670589,2.736301,31,0.510942,184,0.953368,1.531668,2.84456,0.668818,17,7.658031,2.132382,2.229882
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/6ShipsUnconst.dzn,1,2.011771,0.497074,18.507223,160.068554,9.199468,1869,0.544226,567,0.313002,1.011183,6.996255,1.124971,75,59.477796,4.808797,4.854025
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1407-line976.dzn,1,1.170616,0.854251,2.401264,302.370029,2.051282,633,0.317301,3108,4.911532,2.116918,6.380727,1.540913,38,4.575039,1.67767,2.779017
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/6ShipsMixed.dzn,1,2.043874,0.489267,30.971643,150.405639,15.153403,1869,0.534447,567,0.313002,1.255109,4.004815,1.121357,75,83.914393,4.834068,4.85952
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1615-line479.dzn,1,1.193515,0.837862,2.429916,287.536379,2.035933,956,0.344527,2964,3.101464,2.236853,6.34205,1.530684,39,3.964435,1.743623,3.068375
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/6ShipsMixedUnconst.dzn,1,2.043874,0.489267,30.971643,150.2346,15.153403,1869,0.534299,567,0.313002,1.255109,4.004815,1.121357,75,83.914393,4.835405,4.860391
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/7ShipsUnconst.dzn,1,2.25738,0.442991,20.574262,183.242081,9.114221,2168,0.507258,675,0.321033,0.987559,7.186347,1.10532,75,65.179889,5.198735,5.256778
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/4ShipsUnconst.dzn,1,1.560189,0.640948,14.869394,113.883925,9.530509,1271,0.656033,363,0.295043,1.071196,6.24705,1.187485,75,48.884343,3.939796,3.963768
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/4Ships.dzn,1,1.560189,0.640948,14.850511,113.746968,9.518406,1271,0.655796,363,0.295043,1.071217,6.119591,1.189058,75,48.846577,3.940489,3.964137
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/8ShipsUnconst.dzn,1,2.49696,0.400487,22.563437,206.284282,9.036364,2467,0.476594,787,0.328739,0.968423,7.323064,1.089728,75,70.720713,5.57124,5.642931
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n63-k10.vrp.dzn,1,1.000248,0.999752,5.781994,3921.741487,5.78056,4032,0.180881,4031,1,0.173072,2.031994,0.117952,3905,3789.717758,59.625834,62.896673
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_9.dzn,1,1.517483,0.658986,4.188811,144.189067,2.760369,31,0.493989,184,1.286713,1.394581,2.783217,0.798819,20,8.839161,1.787712,1.965739
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1286-line764.dzn,1,1.174595,0.851357,2.408401,785.854494,2.050409,1976,0.390729,5104,2.583502,3.067165,6.361842,1.529043,117,9.22166,2.125191,3.623897
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1479-line1099.dzn,1,1.197802,0.834862,2.434676,243.577696,2.03262,819,0.301362,4508,5.505495,1.958756,6.338217,1.531418,29,3.433455,1.521679,2.569062
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1274-line521.dzn,1,1.152414,0.867744,2.381617,969.742711,2.066633,1719,0.358493,5940,3.456079,2.867173,6.393834,1.533696,133,12.518906,2.510353,4.468973
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/medium/film105.dzn,1,0.984808,1.015426,2.583557,602.251072,2.623412,559,0.709336,314,0.280608,2.087463,25.932976,1.914145,145,22.815013,4.092935,7.027137
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_10_9.dzn,1,1.540984,0.648936,5.918033,449.642236,3.840426,61,0.000338,364,5.967213,0.128356,2.213115,0.120681,53,57.04918,0.002839,0.230496
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1479-line1633.dzn,1,1.19981,0.833466,2.437678,328.350885,2.031721,1051,0.277018,7812,7.433873,2.208943,6.332065,1.528106,37,3.70314,1.779796,3.197824
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/medium/film117.dzn,1,0.984772,1.015464,2.585448,635.136916,2.62543,590,0.715484,331,0.280034,2.108051,26.732657,1.912793,153,23.852792,4.068358,6.985167
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_46_10.dzn,1,2.225806,0.449275,8.064516,217.721635,3.623188,31,0.000537,184,5.935484,0.163525,1.903226,0.205593,30,28.258065,0.004623,0.287088
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_46_2.dzn,1,2.225806,0.449275,8.064516,227.322865,3.623188,31,0.00062,184,5.935484,0.163525,1.903226,0.205593,30,28.258065,0.005556,0.285428
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/medium/film116.dzn,1,0.984772,1.015464,2.585448,635.136916,2.62543,590,0.715484,331,0.280034,2.108051,26.732657,1.912793,153,23.852792,4.068358,6.985167
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/medium/film118.dzn,1,0.984772,1.015464,2.585448,497.340753,2.62543,590,0.899142,331,0.280034,2.108051,26.732657,1.88848,153,23.852792,2.971713,4.618863
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/5Ships.dzn,1,1.782166,0.561115,16.407643,136.93514,9.206576,1570,0.58856,463,0.304459,1.042057,6.519745,1.153579,75,53.650955,4.393987,4.427819
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_46_3.dzn,1,2.225806,0.449275,8.064516,221.511129,3.623188,31,0.000729,184,5.935484,0.163525,1.903226,0.205593,30,28.258065,0.006355,0.285454
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_46_6.dzn,1,2.225806,0.449275,8.064516,221.511129,3.623188,31,0.000729,184,5.935484,0.163525,1.903226,0.205593,30,28.258065,0.006355,0.289891
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_6_10.dzn,1,1.54386,0.647727,4.473684,143.537188,2.897727,31,0.382041,184,3.22807,0.817282,2.473684,1.106256,19,13.929825,0.898088,1.037382
