@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC

@DATA
nsp/nsp_1.mzn_AND_nsp/period_28/47.dzn,1,0.809693
nsp/nsp_1.mzn_AND_nsp/period_28/96.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/20.dzn,1,0.807699
nsp/nsp_1.mzn_AND_nsp/period_28/71.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/32.dzn,1,0.810543
nsp/nsp_1.mzn_AND_nsp/period_28/13.dzn,1,0.807172
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_52.dzn,1,0.916244
nsp/nsp_1.mzn_AND_nsp/period_28/93.dzn,1,0.811226
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_61.dzn,1,0.91279
nsp/nsp_1.mzn_AND_nsp/period_28/1.dzn,1,0.807172
nsp/nsp_1.mzn_AND_nsp/period_28/63.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/62.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/3.dzn,1,0.807172
nsp/nsp_1.mzn_AND_nsp/period_28/8.dzn,1,0.807172
nsp/nsp_1.mzn_AND_nsp/period_28/80.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/51.dzn,1,0.809693
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_20.dzn,1,0.91279
nsp/nsp_1.mzn_AND_nsp/period_28/16.dzn,1,0.807172
nsp/nsp_1.mzn_AND_nsp/period_28/90.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/5.dzn,1,0.807172
nsp/nsp_1.mzn_AND_nsp/period_28/39.dzn,1,0.810787
nsp/nsp_1.mzn_AND_nsp/period_28/85.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/30.dzn,1,0.810543
nsp/nsp_1.mzn_AND_nsp/period_28/59.dzn,1,0.809999
nsp/nsp_1.mzn_AND_nsp/period_28/91.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/87.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/41.dzn,1,0.809693
nsp/nsp_1.mzn_AND_nsp/period_28/15.dzn,1,0.807172
nsp/nsp_1.mzn_AND_nsp/period_28/46.dzn,1,0.809001
nsp/nsp_1.mzn_AND_nsp/period_28/33.dzn,1,0.809693
nsp/nsp_1.mzn_AND_nsp/period_28/70.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/6.dzn,1,0.805186
nsp/nsp_1.mzn_AND_nsp/period_28/21.dzn,1,0.810543
nsp/nsp_1.mzn_AND_nsp/period_28/75.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/19.dzn,1,0.805928
nsp/nsp_1.mzn_AND_nsp/period_28/9.dzn,1,0.807172
nsp/nsp_1.mzn_AND_nsp/period_28/67.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/54.dzn,1,0.809999
nsp/nsp_1.mzn_AND_nsp/period_28/88.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/79.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/99.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/52.dzn,1,0.809001
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_76.dzn,1,0.914554
nsp/nsp_1.mzn_AND_nsp/period_28/77.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/60.dzn,1,0.809999
nsp/nsp_1.mzn_AND_nsp/period_28/18.dzn,1,0.807172
nsp/nsp_1.mzn_AND_nsp/period_28/12.dzn,1,0.805928
nsp/nsp_1.mzn_AND_nsp/period_28/23.dzn,1,0.809999
nsp/nsp_1.mzn_AND_nsp/period_28/78.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/44.dzn,1,0.809999
nsp/nsp_1.mzn_AND_nsp/period_28/68.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/40.dzn,1,0.810543
nsp/nsp_1.mzn_AND_nsp/period_28/55.dzn,1,0.809999
nsp/nsp_1.mzn_AND_nsp/period_28/50.dzn,1,0.810787
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_62.dzn,1,0.91942
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_59.dzn,1,0.910947
nsp/nsp_1.mzn_AND_nsp/period_28/53.dzn,1,0.809999
nsp/nsp_1.mzn_AND_nsp/period_28/4.dzn,1,0.807172
nsp/nsp_1.mzn_AND_nsp/period_28/10.dzn,1,0.807172
nsp/nsp_1.mzn_AND_nsp/period_28/25.dzn,1,0.810543
nsp/nsp_1.mzn_AND_nsp/period_14/14.dzn,1,0.823398
nsp/nsp_1.mzn_AND_nsp/period_28/83.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/61.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/66.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/81.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/57.dzn,1,0.810543
nsp/nsp_1.mzn_AND_nsp/period_14/27.dzn,1,0.82834
nsp/nsp_1.mzn_AND_nsp/period_28/97.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_14/7.dzn,1,0.825294
nsp/nsp_1.mzn_AND_nsp/period_28/31.dzn,1,0.810543
nsp/nsp_1.mzn_AND_nsp/period_14/34.dzn,1,0.825294
nsp/nsp_1.mzn_AND_nsp/period_14/82.dzn,1,0.829072
langford/langford.mzn_AND_langford/l_4_24.dzn,1,0.508376
nsp/nsp_1.mzn_AND_nsp/period_14/17.dzn,1,0.822604
nsp/nsp_1.mzn_AND_nsp/period_28/73.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_28/37.dzn,1,0.809693
nsp/nsp_1.mzn_AND_nsp/period_14/62.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/100.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_28/86.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_14/56.dzn,1,0.82743
nsp/nsp_1.mzn_AND_nsp/period_14/76.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/45.dzn,1,0.826689
nsp/nsp_1.mzn_AND_nsp/period_28/22.dzn,1,0.809999
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_69.dzn,1,0.914554
nsp/nsp_1.mzn_AND_nsp/period_14/11.dzn,1,0.822604
nsp/nsp_1.mzn_AND_nsp/period_14/47.dzn,1,0.826689
nsp/nsp_1.mzn_AND_nsp/period_14/96.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/71.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/93.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/43.dzn,1,0.827757
nsp/nsp_1.mzn_AND_nsp/period_28/92.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_14/49.dzn,1,0.827757
nsp/nsp_1.mzn_AND_nsp/period_14/58.dzn,1,0.82834
nsp/nsp_1.mzn_AND_nsp/period_14/48.dzn,1,0.827757
nsp/nsp_1.mzn_AND_nsp/period_14/87.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_28/64.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_14/2.dzn,1,0.822604
nsp/nsp_1.mzn_AND_nsp/period_14/32.dzn,1,0.826689
nsp/nsp_1.mzn_AND_nsp/period_14/42.dzn,1,0.82743
nsp/nsp_1.mzn_AND_nsp/period_14/1.dzn,1,0.823398
nsp/nsp_1.mzn_AND_nsp/period_14/20.dzn,1,0.822604
nsp/nsp_1.mzn_AND_nsp/period_14/72.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/90.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_28/84.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_14/46.dzn,1,0.826689
nsp/nsp_1.mzn_AND_nsp/period_28/38.dzn,1,0.809999
nsp/nsp_1.mzn_AND_nsp/period_14/63.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/91.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/39.dzn,1,0.828601
nsp/nsp_1.mzn_AND_nsp/period_14/19.dzn,1,0.823398
nsp/nsp_1.mzn_AND_nsp/period_14/70.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/67.dzn,1,0.829072
normalized-rand-2-50-23-587-230-fcd-42_ext.xml.mzn_AND_NODATA,1,0.018735
nsp/nsp_1.mzn_AND_nsp/period_28/24.dzn,1,0.810543
nsp/nsp_1.mzn_AND_nsp/period_14/88.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/3.dzn,1,0.82473
nsp/nsp_1.mzn_AND_nsp/period_14/16.dzn,1,0.82473
nsp/nsp_1.mzn_AND_nsp/period_14/80.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/26.dzn,1,0.82834
nsp/nsp_1.mzn_AND_nsp/period_14/54.dzn,1,0.827757
nsp/nsp_1.mzn_AND_nsp/period_14/13.dzn,1,0.822604
nsp/nsp_1.mzn_AND_nsp/period_14/59.dzn,1,0.827757
nsp/nsp_1.mzn_AND_nsp/period_14/5.dzn,1,0.82473
nsp/nsp_1.mzn_AND_nsp/period_14/40.dzn,1,0.827757
nsp/nsp_1.mzn_AND_nsp/period_14/94.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/28.dzn,1,0.827757
nsp/nsp_1.mzn_AND_nsp/period_14/41.dzn,1,0.82743
nsp/nsp_1.mzn_AND_nsp/period_14/33.dzn,1,0.826689
nsp/nsp_1.mzn_AND_nsp/period_14/9.dzn,1,0.820667
nsp/nsp_1.mzn_AND_nsp/period_14/78.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/68.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/75.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/79.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/83.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/29.dzn,1,0.82834
nsp/nsp_1.mzn_AND_nsp/period_14/61.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/8.dzn,1,0.82473
nsp/nsp_1.mzn_AND_nsp/period_14/23.dzn,1,0.827757
nsp/nsp_1.mzn_AND_nsp/period_14/25.dzn,1,0.82834
nsp/nsp_1.mzn_AND_nsp/period_14/21.dzn,1,0.827757
nsp/nsp_1.mzn_AND_nsp/period_14/85.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/50.dzn,1,0.828601
nsp/nsp_1.mzn_AND_nsp/period_14/12.dzn,1,0.823398
nsp/nsp_1.mzn_AND_nsp/period_14/44.dzn,1,0.827757
nsp/nsp_1.mzn_AND_nsp/period_14/81.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/77.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/18.dzn,1,0.82473
nsp/nsp_1.mzn_AND_nsp/period_14/37.dzn,1,0.826689
nsp/nsp_1.mzn_AND_nsp/period_14/52.dzn,1,0.826689
nsp/nsp_1.mzn_AND_nsp/period_14/36.dzn,1,0.82834
nsp/nsp_1.mzn_AND_nsp/period_14/74.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/98.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/73.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/66.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/86.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/65.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/22.dzn,1,0.82743
nsp/nsp_1.mzn_AND_nsp/period_14/4.dzn,1,0.822604
nsp/nsp_1.mzn_AND_nsp/period_14/99.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/57.dzn,1,0.826689
nsp/nsp_1.mzn_AND_nsp/period_14/84.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/92.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/30.dzn,1,0.827757
nsp/nsp_1.mzn_AND_nsp/period_14/69.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/10.dzn,1,0.82473
nsp/nsp_1.mzn_AND_nsp/period_14/51.dzn,1,0.82743
nsp/nsp_1.mzn_AND_nsp/period_14/55.dzn,1,0.827757
nsp/nsp_1.mzn_AND_nsp/period_14/53.dzn,1,0.827757
nsp/nsp_1.mzn_AND_nsp/period_14/60.dzn,1,0.826689
nsp/nsp_1.mzn_AND_nsp/period_14/24.dzn,1,0.826267
nsp/nsp_1.mzn_AND_nsp/period_14/15.dzn,1,0.82473
nsp/nsp_1.mzn_AND_nsp/period_14/35.dzn,1,0.828601
nsp/nsp_1.mzn_AND_nsp/period_14/95.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/64.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/6.dzn,1,0.822604
nsp/nsp_1.mzn_AND_nsp/period_14/31.dzn,1,0.82834
nsp/nsp_1.mzn_AND_nsp/period_14/89.dzn,1,0.829072
nsp/nsp_1.mzn_AND_nsp/period_14/38.dzn,1,0.82743
nsp/nsp_1.mzn_AND_nsp/period_28/69.dzn,1,0.811226
nsp/nsp_1.mzn_AND_nsp/period_14/97.dzn,1,0.829072
normalized-super-queens-2.xml.mzn_AND_NODATA,1,0.502521
normalized-rand-2-50-23-587-230-fcd-50_ext.xml.mzn_AND_NODATA,1,0.019344
normalized-rand-2-50-23-587-230-fcd-46_ext.xml.mzn_AND_NODATA,1,0.019097
normalized-rand-2-50-23-587-230-fcd-5_ext.xml.mzn_AND_NODATA,1,0.019038
normalized-rand-2-50-23-587-230-fcd-45_ext.xml.mzn_AND_NODATA,1,0.018801
golfers/golfers1.mzn_AND_golfers/golfers_8_4_5.dzn,1,2.003454
golfers/golfers2.mzn_AND_golfers/golfers_5_3_6.dzn,1,0.996022
nsp/nsp_2.mzn_AND_nsp/period_28/11.dzn,1,0.95731
bibd/bibd.mzn_AND_bibd/25_05_01.dzn,1,1.013425
nmseq/nmseq.mzn_AND_nmseq/100.dzn,1,1
nsp/nsp_2.mzn_AND_nsp/period_28/17.dzn,1,0.957555
normalized-rand-2-50-23-587-230-fcd-48_ext.xml.mzn_AND_NODATA,1,0.019017
nsp/nsp_2.mzn_AND_nsp/period_28/14.dzn,1,0.957965
nsp/nsp_2.mzn_AND_nsp/period_28/1.dzn,1,0.957965
nsp/nsp_2.mzn_AND_nsp/period_28/2.dzn,1,0.957965
nsp/nsp_2.mzn_AND_nsp/period_28/7.dzn,1,0.958138
normalized-rand-27-27-351-163-56021_ext.xml.mzn_AND_NODATA,1,0.013048
normalized-rand-27-27-351-163-59021_ext.xml.mzn_AND_NODATA,1,0.013048
normalized-rand-27-27-351-163-55021_ext.xml.mzn_AND_NODATA,1,0.013048
normalized-rand-27-27-351-163-54021_ext.xml.mzn_AND_NODATA,1,0.013048
bibd/bibd.mzn_AND_bibd/19_03_01.dzn,1,1.025363
nsp/nsp_2.mzn_AND_nsp/period_28/56.dzn,1,0.958787
nsp/nsp_2.mzn_AND_nsp/period_28/47.dzn,1,0.958787
normalized-rand-2-50-23-587-230-fcd-43_ext.xml.mzn_AND_NODATA,1,0.01827
normalized-rand-27-27-351-163-63021_ext.xml.mzn_AND_NODATA,1,0.013048
normalized-rand-2-50-23-587-230-fcd-49_ext.xml.mzn_AND_NODATA,1,0.018639
nsp/nsp_2.mzn_AND_nsp/period_28/45.dzn,1,0.958886
nsp/nsp_2.mzn_AND_nsp/period_28/42.dzn,1,0.958886
normalized-super-queens-4.xml.mzn_AND_NODATA,1,0.502098
normalized-rand-27-27-351-163-58021_ext.xml.mzn_AND_NODATA,1,0.013048
normalized-rand-27-27-351-163-57021_ext.xml.mzn_AND_NODATA,1,0.013048
nsp/nsp_2.mzn_AND_nsp/period_28/49.dzn,1,0.958886
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,0.958886
normalized-rand-2-50-23-587-230-fcd-44_ext.xml.mzn_AND_NODATA,1,0.018102
normalized-rand-27-27-351-163-61021_ext.xml.mzn_AND_NODATA,1,0.013048
nsp/nsp_2.mzn_AND_nsp/period_28/48.dzn,1,0.958886
normalized-rand-27-27-351-163-62021_ext.xml.mzn_AND_NODATA,1,0.013048
normalized-ssa-6288-047_ext.xml.mzn_AND_NODATA,1,0.645967
nsp/nsp_2.mzn_AND_nsp/period_28/19.dzn,1,0.957555
normalized-robin16.xml.mzn_AND_NODATA,1,13.235294
nsp/nsp_2.mzn_AND_nsp/period_28/13.dzn,1,0.957965
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,0.957965
nsp/nsp_2.mzn_AND_nsp/period_28/36.dzn,1,0.959061
nsp/nsp_2.mzn_AND_nsp/period_28/46.dzn,1,0.958562
nsp/nsp_2.mzn_AND_nsp/test.dzn,1,0.981615
normalized-rand-2-50-23-587-230-fcd-47_ext.xml.mzn_AND_NODATA,1,0.018115
normalized-rand-2-50-23-587-230-fcd-4_ext.xml.mzn_AND_NODATA,1,0.018559
nsp/nsp_2.mzn_AND_nsp/period_28/29.dzn,1,0.959061
normalized-rand-2-50-23-587-230-fcd-8_ext.xml.mzn_AND_NODATA,1,0.019181
normalized-rand-2-50-23-587-230-fcd-7_ext.xml.mzn_AND_NODATA,1,0.018902
nsp/nsp_2.mzn_AND_nsp/period_28/6.dzn,1,0.95731
nsp/nsp_2.mzn_AND_nsp/period_28/20.dzn,1,0.958138
normalized-rand-2-50-23-587-230-fcd-9_ext.xml.mzn_AND_NODATA,1,0.018717
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,0.962257
nsp/nsp_2.mzn_AND_nsp/period_28/8.dzn,1,0.957965
normalized-rand-2-50-23-587-230-fcd-6_ext.xml.mzn_AND_NODATA,1,0.018539
nsp/nsp_2.mzn_AND_nsp/period_28/16.dzn,1,0.957965
nsp/nsp_2.mzn_AND_nsp/period_14/17.dzn,1,0.96201
normalized-super-os-taillard-20-15.xml.mzn_AND_NODATA,1,0.674419
nsp/nsp_2.mzn_AND_nsp/period_28/5.dzn,1,0.957965
normalized-super-os-taillard-20-21.xml.mzn_AND_NODATA,1,0.674419
normalized-super-os-taillard-20-26.xml.mzn_AND_NODATA,1,0.674419
normalized-super-os-taillard-20-24.xml.mzn_AND_NODATA,1,0.674419
normalized-super-os-taillard-20-27.xml.mzn_AND_NODATA,1,0.674419
nsp/nsp_2.mzn_AND_nsp/period_14/7.dzn,1,0.962843
nsp/nsp_2.mzn_AND_nsp/period_28/12.dzn,1,0.957555
nsp/nsp_2.mzn_AND_nsp/period_14/2.dzn,1,0.96201
normalized-super-os-taillard-20-6.xml.mzn_AND_NODATA,1,0.674419
normalized-super-os-taillard-20-1.xml.mzn_AND_NODATA,1,0.674419
nsp/nsp_2.mzn_AND_nsp/period_28/15.dzn,1,0.957965
normalized-super-queens-6.xml.mzn_AND_NODATA,1,0.501676
nsp/nsp_2.mzn_AND_nsp/period_28/9.dzn,1,0.957965
nsp/nsp_2.mzn_AND_nsp/period_14/34.dzn,1,0.962843
nsp/nsp_2.mzn_AND_nsp/period_28/27.dzn,1,0.959061
nsp/nsp_2.mzn_AND_nsp/period_28/4.dzn,1,0.957965
normalized-super-os-taillard-20-22.xml.mzn_AND_NODATA,1,0.674419
normalized-super-os-taillard-20-8.xml.mzn_AND_NODATA,1,0.674419
normalized-super-os-taillard-20-19.xml.mzn_AND_NODATA,1,0.674419
normalized-super-os-taillard-20-18.xml.mzn_AND_NODATA,1,0.674419
normalized-super-os-taillard-20-28.xml.mzn_AND_NODATA,1,0.674419
nsp/nsp_2.mzn_AND_nsp/period_14/42.dzn,1,0.963497
nsp/nsp_2.mzn_AND_nsp/period_28/58.dzn,1,0.959061
normalized-super-os-taillard-20-29.xml.mzn_AND_NODATA,1,0.674419
normalized-super-os-taillard-20-20.xml.mzn_AND_NODATA,1,0.674419
normalized-super-os-taillard-20-30.xml.mzn_AND_NODATA,1,0.674419
nsp/nsp_2.mzn_AND_nsp/period_28/18.dzn,1,0.957965
nsp/nsp_2.mzn_AND_nsp/period_14/11.dzn,1,0.96201
normalized-super-os-taillard-20-14.xml.mzn_AND_NODATA,1,0.674419
normalized-super-os-taillard-20-16.xml.mzn_AND_NODATA,1,0.674419
nsp/nsp_2.mzn_AND_nsp/period_28/54.dzn,1,0.958886
normalized-super-os-taillard-20-12.xml.mzn_AND_NODATA,1,0.674419
nsp/nsp_2.mzn_AND_nsp/period_28/32.dzn,1,0.959061
normalized-super-os-taillard-20-5.xml.mzn_AND_NODATA,1,0.674419
nsp/nsp_2.mzn_AND_nsp/period_14/36.dzn,1,0.963773
nsp/nsp_2.mzn_AND_nsp/period_14/29.dzn,1,0.963773
normalized-super-os-taillard-20-11.xml.mzn_AND_NODATA,1,0.674419
nsp/nsp_2.mzn_AND_nsp/period_14/27.dzn,1,0.963773
nsp/nsp_2.mzn_AND_nsp/period_14/1.dzn,1,0.962257
normalized-super-os-taillard-20-10.xml.mzn_AND_NODATA,1,0.674419
nsp/nsp_2.mzn_AND_nsp/period_28/59.dzn,1,0.958886
nsp/nsp_2.mzn_AND_nsp/period_14/20.dzn,1,0.96201
normalized-super-os-taillard-20-17.xml.mzn_AND_NODATA,1,0.674419
normalized-super-os-taillard-20-23.xml.mzn_AND_NODATA,1,0.674419
nsp/nsp_2.mzn_AND_nsp/period_14/45.dzn,1,0.963271
nsp/nsp_2.mzn_AND_nsp/period_14/47.dzn,1,0.963271
normalized-super-os-taillard-20-4.xml.mzn_AND_NODATA,1,0.674419
normalized-super-os-taillard-20-13.xml.mzn_AND_NODATA,1,0.674419
nsp/nsp_2.mzn_AND_nsp/period_14/56.dzn,1,0.963497
normalized-super-os-taillard-20-7.xml.mzn_AND_NODATA,1,0.674419
nsp/nsp_2.mzn_AND_nsp/period_14/32.dzn,1,0.963271
nsp/nsp_2.mzn_AND_nsp/period_14/13.dzn,1,0.96201
normalized-super-os-taillard-20-3.xml.mzn_AND_NODATA,1,0.674419
nsp/nsp_2.mzn_AND_nsp/period_28/41.dzn,1,0.958787
nsp/nsp_2.mzn_AND_nsp/period_14/43.dzn,1,0.963596
nsp/nsp_2.mzn_AND_nsp/period_14/19.dzn,1,0.962257
nsp/nsp_2.mzn_AND_nsp/period_14/48.dzn,1,0.963596
nsp/nsp_2.mzn_AND_nsp/period_28/51.dzn,1,0.958787
nsp/nsp_2.mzn_AND_nsp/period_14/49.dzn,1,0.963596
nsp/nsp_2.mzn_AND_nsp/period_28/52.dzn,1,0.958562
nsp/nsp_2.mzn_AND_nsp/period_14/46.dzn,1,0.963271
normalized-super-os-taillard-20-25.xml.mzn_AND_NODATA,1,0.674419
nsp/nsp_2.mzn_AND_nsp/period_14/82.dzn,1,0.963994
nsp/nsp_2.mzn_AND_nsp/period_14/62.dzn,1,0.963994
nsp/nsp_2.mzn_AND_nsp/period_14/3.dzn,1,0.962669
nsp/nsp_2.mzn_AND_nsp/period_14/76.dzn,1,0.963994
nsp/nsp_2.mzn_AND_nsp/period_14/16.dzn,1,0.962669
nsp/nsp_2.mzn_AND_nsp/period_14/8.dzn,1,0.962669
nsp/nsp_2.mzn_AND_nsp/period_14/89.dzn,1,0.963994
nsp/nsp_2.mzn_AND_nsp/period_28/33.dzn,1,0.958787
nsp/nsp_2.mzn_AND_nsp/period_14/63.dzn,1,0.963994
nsp/nsp_2.mzn_AND_nsp/period_14/100.dzn,1,0.963994
nsp/nsp_2.mzn_AND_nsp/period_14/33.dzn,1,0.963271
nsp/nsp_2.mzn_AND_nsp/period_14/58.dzn,1,0.963773
nsp/nsp_2.mzn_AND_nsp/period_14/30.dzn,1,0.963596
nsp/nsp_2.mzn_AND_nsp/period_14/9.dzn,1,0.961403
nsp/nsp_2.mzn_AND_nsp/period_14/72.dzn,1,0.963994
nsp/nsp_2.mzn_AND_nsp/period_14/54.dzn,1,0.963596
nsp/nsp_2.mzn_AND_nsp/period_28/10.dzn,1,0.957965
nsp/nsp_2.mzn_AND_nsp/period_14/6.dzn,1,0.96201
nsp/nsp_2.mzn_AND_nsp/period_14/41.dzn,1,0.963497
normalized-super-os-taillard-20-9.xml.mzn_AND_NODATA,1,0.674419
nsp/nsp_2.mzn_AND_nsp/period_14/59.dzn,1,0.963596
nsp/nsp_2.mzn_AND_nsp/period_28/30.dzn,1,0.959061
nsp/nsp_2.mzn_AND_nsp/period_14/5.dzn,1,0.962669
nsp/nsp_2.mzn_AND_nsp/period_14/4.dzn,1,0.96201
prop_stress/prop_stress.mzn_AND_prop_stress/0200.dzn,1,0.019609
nsp/nsp_2.mzn_AND_nsp/period_14/96.dzn,1,0.963994
nsp/nsp_2.mzn_AND_nsp/period_14/40.dzn,1,0.963596
nsp/nsp_2.mzn_AND_nsp/period_14/12.dzn,1,0.962257
nsp/nsp_2.mzn_AND_nsp/period_14/15.dzn,1,0.962669
nsp/nsp_2.mzn_AND_nsp/period_14/51.dzn,1,0.963497
quasigroup7/quasigroup7.mzn_AND_quasigroup7/11.dzn,1,0.921905
quasigroup7/quasigroup7.mzn_AND_quasigroup7/14.dzn,1,0.936679
nsp/nsp_2.mzn_AND_nsp/period_14/18.dzn,1,0.962669
nsp/nsp_2.mzn_AND_nsp/period_14/93.dzn,1,0.963994
nsp/nsp_2.mzn_AND_nsp/period_14/71.dzn,1,0.963994
prop_stress/prop_stress.mzn_AND_prop_stress/0300.dzn,1,0.013158
nsp/nsp_2.mzn_AND_nsp/period_14/83.dzn,1,0.963994
nsp/nsp_2.mzn_AND_nsp/period_14/52.dzn,1,0.963271
nsp/nsp_2.mzn_AND_nsp/period_14/60.dzn,1,0.963271
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp19_true.dzn,1,0.781321
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp25_false.dzn,1,0.784623
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp17_false.dzn,1,0.779234
nsp/nsp_2.mzn_AND_nsp/period_28/63.dzn,1,0.959281
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp23_false.dzn,1,0.78356
nsp/nsp_2.mzn_AND_nsp/period_14/35.dzn,1,0.963852
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp21_false.dzn,1,0.782337
quasigroup7/quasigroup7.mzn_AND_quasigroup7/10.dzn,1,0.915332
quasigroup7/quasigroup7.mzn_AND_quasigroup7/13.dzn,1,0.932414
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp24_false.dzn,1,0.78411
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp27_false.dzn,1,0.785556
nsp/nsp_2.mzn_AND_nsp/period_14/87.dzn,1,0.963994
nsp/nsp_2.mzn_AND_nsp/period_28/40.dzn,1,0.959061
nsp/nsp_2.mzn_AND_nsp/period_14/21.dzn,1,0.963596
nsp/nsp_2.mzn_AND_nsp/period_28/34.dzn,1,0.959281
