@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE FORALL_NEG_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC

@DATA
stmt19_66_90,1,3.379501,3561,0.162881,1444,1339,0.570625,0.743223,0.57365,1294,0.936525,1339,2638,0.988259,3328,2.150119,11446,0.279905,14.342857,7.171429,0.416219,7.171429,0.325762,0.578837,0.885318,0.065787,105,6.237535,0.360563,0.162881,1,0.415191,1
stmt19_67_83,1,3.378018,2955,0.195567,1201,1094,0.567666,0.742089,0.574024,1065,0.924905,1094,2177,0.985998,2769,2.092308,9524,0.277705,14.018692,7.009346,0.413773,7.009346,0.391134,0.580351,0.862813,0.078748,107,6.131557,0.347228,0.195567,1,0.412139,1
stmt19_79_87,1,4.390881,33347,0.156071,10264,9814,0.707986,0.80128,0.555161,9389,0.916816,9814,28352,0.967931,30656,2.217775,101313,0.234455,27.777778,13.888889,0.427063,13.888889,0.312141,0.558787,0.888879,0.06169,450,8.172837,0.383149,0.156071,1,0.437076,1
stmt19_83_302,1,3.48224,7932,0.191597,3125,2890,0.589866,0.752507,0.570611,2882,0.913206,2890,6065,0.973697,7399,2.081599,25343,0.280296,16.765957,8.382979,0.4123,8.382979,0.383194,0.576563,0.863772,0.077733,235,6.33408,0.351655,0.191597,1,0.41639,1
stmt19_83_90,1,3.387164,3577,0.16211,1449,1344,0.571582,0.744313,0.573292,1299,0.936962,1344,2655,0.988549,3345,2.151991,11502,0.279656,14.342857,7.171429,0.416747,7.171429,0.32422,0.578426,0.885805,0.065467,105,6.254658,0.361242,0.16211,1,0.415666,1
stmt19_90_133,1,3.386179,4253,0.163014,1722,1590,0.577794,0.747277,0.572319,1547,0.940036,1590,3190,0.992449,3973,2.143452,13634,0.280203,13.636364,6.818182,0.419379,6.818182,0.326028,0.577431,0.88466,0.066011,132,6.24971,0.361669,0.163014,1,0.416681,1
stmt21_127_258,1,3.414724,7424,0.163887,3002,2792,0.599814,0.76176,0.567614,2764,0.93172,2792,5790,0.985311,6888,2.12825,23708,0.286336,15.066667,7.533333,0.421271,7.533333,0.327774,0.572449,0.88244,0.066729,210,6.302465,0.365657,0.163887,1,0.421972,1
stmt21_134_418,1,3.5579,10718,0.197132,4076,3795,0.575826,0.738654,0.575157,3731,0.902751,3795,7951,0.962807,10076,2.077853,34135,0.270206,19.373665,9.686833,0.402771,9.686833,0.394264,0.58167,0.861356,0.079742,281,6.447988,0.3451,0.197132,1,0.410582,1
stmt21_143_258,1,3.407542,7518,0.162282,3023,2813,0.598664,0.759213,0.568436,2747,0.932471,2813,5825,0.985452,6982,2.128571,23869,0.282323,15.038095,7.519048,0.420508,7.519048,0.324563,0.573284,0.883623,0.066153,210,6.292756,0.365411,0.162282,1,0.421129,1
stmt21_252_310,1,3.470814,11194,0.136708,4437,4202,0.600551,0.760081,0.568156,4124,0.938374,4202,8720,0.983185,10395,2.182576,35661,0.284022,16.893617,8.446809,0.420633,8.446809,0.273416,0.572173,0.902029,0.055663,235,6.494253,0.376181,0.136708,1,0.423306,1
stmt21_267_310,1,3.476786,11388,0.134737,4480,4245,0.597351,0.756484,0.569319,4135,0.939569,4245,8796,0.983574,10589,2.186621,36166,0.280815,16.885106,8.442553,0.419649,8.442553,0.269474,0.573343,0.903643,0.054858,235,6.510714,0.375823,0.134737,1,0.422138,1
stmt21_310_360,1,3.54099,13568,0.137133,5233,4973,0.589741,0.75002,0.571422,4866,0.935167,4973,10347,0.979223,12678,2.190026,43236,0.277344,18.507692,9.253846,0.415552,9.253846,0.274266,0.575631,0.902615,0.055648,260,6.622205,0.37293,0.137133,1,0.419634,1
stmt21_4_5,1,3.353018,1789,0.25348,762,676,0.563475,0.749487,0.571596,701,0.900036,676,1336,0.976973,1669,2.008435,5964,0.295656,13.976744,6.988372,0.4107,6.988372,0.506959,0.57962,0.823702,0.100771,86,5.917323,0.327632,0.25348,1,0.410332,1
stmt21_70_258,1,3.415627,6741,0.180491,2726,2516,0.598631,0.761138,0.567815,2510,0.924346,2516,5247,0.982876,6254,2.096977,21544,0.286366,15.066667,7.533333,0.419502,7.533333,0.360981,0.573189,0.870678,0.073431,210,6.250917,0.358754,0.180491,1,0.420511,1
stmt21_71_304,1,3.475319,7392,0.206437,2897,2662,0.588803,0.749832,0.571483,2634,0.905873,2662,5616,0.970328,6903,2.05043,23495,0.276159,16.757447,8.378723,0.409457,8.378723,0.412875,0.578022,0.853355,0.083805,235,6.27097,0.344712,0.206437,1,0.414123,1
stmt21_71_70,1,3.368729,2939,0.19486,1196,1089,0.566483,0.740761,0.574461,1060,0.925884,1089,2160,0.986703,2752,2.093365,9468,0.277996,13.88785,6.943925,0.413624,6.943925,0.389719,0.580802,0.863394,0.078475,107,6.116221,0.347064,0.19486,1,0.411676,1
stmt21_79_314,1,3.484829,7952,0.192121,3131,2896,0.590239,0.752898,0.570484,2888,0.91261,2896,6083,0.973261,7417,2.080633,25403,0.280225,16.851064,8.425532,0.412232,8.425532,0.384242,0.576442,0.863373,0.077944,235,6.337272,0.351573,0.192121,1,0.4165,1
stmt21_79_91,1,3.383552,3570,0.162425,1447,1342,0.571182,0.743734,0.573482,1297,0.93678,1342,2648,0.988418,3338,2.151208,11479,0.279767,14.342857,7.171429,0.416479,7.171429,0.324849,0.578641,0.885614,0.065598,105,6.246717,0.36092,0.162425,1,0.415422,1
stmt22_179_182,1,3.415646,6256,0.129171,2531,2374,0.587831,0.755286,0.569708,2321,0.954378,2374,4792,0.996992,5830,2.206207,20091,0.284715,13.414013,6.707006,0.425154,6.707006,0.258342,0.573563,0.908003,0.052412,157,6.415251,0.377881,0.129171,1,0.42213,1
stmt22_6_80,1,3.379175,2438,0.232804,1018,911,0.571429,0.751092,0.571072,936,0.909011,911,1836,0.981143,2276,2.030501,8020,0.291317,13.981308,6.990654,0.413667,6.990654,0.465608,0.578383,0.836681,0.093267,107,6.023576,0.335661,0.232804,1,0.41263,1
stmt22_92_259,1,3.407636,6839,0.178418,2750,2540,0.597966,0.758785,0.568574,2497,0.925268,2540,5292,0.983071,6352,2.097514,21721,0.282147,15.038095,7.519048,0.418837,7.519048,0.356836,0.57395,0.872146,0.072695,210,6.241091,0.358731,0.178418,1,0.41976,1
stmt23_66_76,1,4.3114,23113,0.17314,7219,6856,0.706218,0.802868,0.554672,6547,0.908556,6856,19546,0.965127,21129,2.178921,69890,0.23655,26.402204,13.201102,0.425915,13.201102,0.34628,0.558696,0.876387,0.068565,363,7.958997,0.376763,0.17314,1,0.43664,1
stmt24_148_149,1,2.845238,154,0.162562,84,72,0.773399,0.983539,0.504149,60,1.006916,72,157,1.08015,142,2.049261,482,0.295567,5.5,2.75,0.535264,2.75,0.325123,0.504454,0.864198,0.068465,12,5.297619,0.427386,0.162562,1,0.495192,1
stmt24_292_293,1,3.445736,1259,0.149301,516,473,0.709022,0.856042,0.538781,418,0.957906,473,1116,1.013714,1155,2.150572,3855,0.265565,10.930233,5.465116,0.464992,5.465116,0.298602,0.541298,0.886856,0.06096,43,6.436047,0.400259,0.149301,1,0.455835,1
stmt24_765_766,1,3.700549,1929,0.160338,728,658,0.709705,0.833282,0.54547,566,0.964515,658,1682,1.022432,1803,2.180169,5927,0.238819,10.857143,5.428571,0.461541,5.428571,0.320675,0.548585,0.882462,0.064113,70,6.879121,0.390417,0.160338,1,0.447842,1
stmt24_7_8,1,2.529412,29,0.297297,17,12,0.810811,1,0.5,11,1.054264,12,30,1.208889,25,1.72973,86,0.297297,4.4,2.2,0.604444,2.2,0.594595,0.5,0.744186,0.127907,5,4.411765,0.372093,0.297297,1,0.5,1
stmt25_52_53,1,3.832669,5595,0.171162,2008,1779,0.705691,0.814305,0.551175,1493,0.976665,1779,4762,1.037154,5254,2.198726,17147,0.221251,10.087336,5.043668,0.461667,5.043668,0.342324,0.554871,0.877791,0.067359,229,7.090139,0.381466,0.171162,1,0.440857,1
stmt25_597_598,1,3.548387,2349,0.149828,930,850,0.724399,0.847675,0.541221,735,0.961479,850,2108,1.016727,2174,2.172165,7193,0.252577,10.9,5.45,0.463749,5.45,0.299656,0.54388,0.888004,0.060614,80,6.627957,0.398165,0.149828,1,0.453093,1
stmt2_649_723,1,3.678756,1515,0.201285,579,512,0.720021,0.839574,0.543604,446,0.948642,512,1345,1.021384,1421,2.095824,4667,0.238758,11.223881,5.61194,0.462253,5.61194,0.40257,0.547425,0.851793,0.080566,67,6.708117,0.37583,0.201285,1,0.44802,1
stmt2_649_776,1,3.77424,1863,0.228546,691,599,0.71979,0.832429,0.545724,527,0.943809,599,1644,1.025303,1756,2.05648,5741,0.230736,11.347826,5.673913,0.461082,5.673913,0.457093,0.550297,0.833387,0.090925,92,6.793054,0.363351,0.228546,1,0.444113,1
stmt27_149_224,1,3.420767,6398,0.137455,2581,2403,0.587515,0.754229,0.570051,2366,0.954297,2403,4894,0.999599,5963,2.190276,20535,0.284034,12.865169,6.432584,0.425641,6.432584,0.27491,0.574188,0.902187,0.055758,178,6.397908,0.37419,0.137455,1,0.421156,1
stmt27_296_297,1,3.426966,1297,0.145062,534,491,0.711111,0.856341,0.538694,431,0.958723,491,1152,1.012954,1188,2.158642,3967,0.266049,10.930233,5.465116,0.464814,5.465116,0.290123,0.541131,0.890033,0.059239,43,6.413858,0.402067,0.145062,1,0.456105,1
stmt27_93_98,1,3.771818,6023,0.166255,2200,1959,0.712209,0.818424,0.549927,1655,0.975373,1959,5192,1.034547,5634,2.196571,18437,0.227023,10.058091,5.029046,0.461987,5.029046,0.33251,0.55344,0.880462,0.065737,241,6.992727,0.384336,0.166255,1,0.442515,1
stmt28_68_81,1,4.352417,27499,0.174783,8524,8103,0.707138,0.802041,0.554926,7765,0.906474,8103,23320,0.963355,25212,2.178088,83357,0.23546,27.382423,13.691211,0.424833,13.691211,0.349566,0.559007,0.875392,0.069148,421,8.028625,0.375925,0.174783,1,0.436258,1
stmt29_21_275,1,3.446352,6988,0.196935,2796,2577,0.599956,0.760777,0.567931,2583,0.911206,2577,5441,0.974164,6485,2.065277,22302,0.284816,16.310502,8.155251,0.415145,8.155251,0.393869,0.573845,0.858993,0.080083,219,6.253934,0.351986,0.196935,1,0.419114,1
stmt2_976_999,1,3.759731,30745,0.148917,11304,10161,0.747292,0.809786,0.552552,8917,0.981075,10161,28152,1.033876,28754,2.223482,94983,0.236701,9.816273,4.908136,0.459196,4.908136,0.297834,0.55585,0.893108,0.059063,1143,7.023178,0.388385,0.148917,1,0.440409,1
stmt31_100_276,1,3.445386,7669,0.179479,3067,2848,0.600643,0.761037,0.567847,2831,0.919581,2848,5977,0.977489,7119,2.098282,24452,0.284494,16.310502,8.155251,0.417199,8.155251,0.358959,0.573193,0.871372,0.073041,219,6.308445,0.359112,0.179479,1,0.420546,1
stmt31_22_23,1,3.373894,2150,0.24093,904,811,0.572737,0.753086,0.570423,835,0.899902,811,1626,0.973898,2003,2.019021,7100,0.294118,14.709677,7.354839,0.411053,7.354839,0.48186,0.57793,0.831111,0.096338,93,5.99115,0.333239,0.24093,1,0.41277,1
stmt32_122_129,1,2.848485,117,0.139241,66,59,0.772152,1.016216,0.495979,47,0.986686,59,122,1.049124,110,2.082278,373,0.297468,6.285714,3.142857,0.529045,3.142857,0.278481,0.495726,0.881081,0.058981,7,5.363636,0.44504,0.139241,1,0.504559,1
stmt32_153_277,1,3.444677,8364,0.164593,3344,3125,0.601051,0.761285,0.567767,3086,0.926653,3125,6522,0.980151,7764,2.126809,26650,0.284398,16.310502,8.155251,0.418882,8.155251,0.329186,0.572635,0.881964,0.067017,219,6.355263,0.365216,0.164593,1,0.421744,1
stmt32_228_277,1,3.448229,9217,0.149531,3670,3451,0.597204,0.757966,0.568839,3375,0.934037,3451,7133,0.982719,8568,2.158322,29351,0.282569,16.310502,8.155251,0.419327,8.155251,0.299062,0.573299,0.893028,0.06085,219,6.409809,0.370311,0.149531,1,0.421622,1
stmt3_639_640,1,3.631336,1109,0.156477,434,392,0.742358,0.852353,0.539854,327,0.968144,392,1020,1.026096,1046,2.179767,3425,0.237991,10.238095,5.119048,0.469415,5.119048,0.312955,0.542523,0.883721,0.062774,42,6.767281,0.397372,0.156477,1,0.454424,1
stmt37_941_942,1,3.778222,5441,0.164258,2002,1789,0.701897,0.821014,0.549145,1549,0.973517,1789,4662,1.032084,5092,2.19738,16777,0.233213,10.244131,5.122066,0.461793,5.122066,0.328516,0.552563,0.88158,0.06503,213,7.011489,0.385826,0.164258,1,0.443508,1
stmt38_943_942,1,3.785245,5392,0.165831,1979,1766,0.70193,0.820392,0.549332,1532,0.973507,1766,4618,1.032599,5046,2.194862,16622,0.232862,10.244131,5.122066,0.461781,5.122066,0.331661,0.552798,0.880517,0.065636,213,7.019202,0.385032,0.165831,1,0.443213,1
stmt39_34_107,1,3.400162,3004,0.215517,1237,1119,0.577586,0.751474,0.570948,1141,0.913748,1119,2278,0.981194,2802,2.054513,9803,0.2893,14.40678,7.20339,0.414374,7.20339,0.431034,0.577683,0.848133,0.086708,118,6.113177,0.342344,0.215517,1,0.414168,1
stmt3_969_973,1,3.756906,961,0.163283,362,324,0.734349,0.841064,0.543164,267,0.972416,324,868,1.031951,914,2.192047,2977,0.225888,10.157895,5.078947,0.468344,5.078947,0.326565,0.546157,0.880643,0.06483,38,6.980663,0.392005,0.163283,1,0.450405,1
stmt41_235_286,1,3.461067,9468,0.149682,3750,3529,0.594163,0.755208,0.569733,3451,0.93327,3529,7288,0.981744,8814,2.159873,30165,0.281347,16.615385,8.307692,0.417975,8.307692,0.299364,0.574253,0.893169,0.060865,221,6.432533,0.369402,0.149682,1,0.420602,1
stmt41_262_275,1,3.669938,2947,0.255519,1121,941,0.701987,0.830272,0.546367,886,0.948011,941,2544,1.040213,2737,1.991446,9069,0.244481,10.288889,5.144444,0.466391,5.144444,0.511038,0.551639,0.813118,0.102106,180,6.513827,0.351527,0.255519,1,0.441735,1
stmt41_336_385,1,3.570788,14616,0.133213,5573,5308,0.586106,0.746297,0.57264,5188,0.936556,5308,11061,0.979134,13683,2.200986,46565,0.274905,18.973585,9.486792,0.414383,9.486792,0.266426,0.576786,0.905719,0.053989,265,6.690472,0.373371,0.133213,1,0.418567,1
stmt41_36_37,1,3.393375,2326,0.227732,966,871,0.568352,0.747719,0.572174,893,0.907,871,1742,0.976921,2171,2.044372,7662,0.291354,14.694737,7.347368,0.410885,7.347368,0.455465,0.579408,0.840785,0.091099,95,6.064182,0.336727,0.227732,1,0.411746,1
stmt44_107_108,1,2.772727,71,0.15,44,39,0.76,1.079646,0.480851,31,0.984179,39,76,1.054305,68,2.05,235,0.31,6,3,0.548718,3,0.3,0.479545,0.867257,0.06383,5,5.204545,0.455319,0.15,1,0.521951,1
stmt44_107_113,1,2.818182,94,0.170543,55,48,0.767442,1.040268,0.490132,39,0.979989,48,99,1.058304,89,2.015504,304,0.302326,6.285714,3.142857,0.540411,3.142857,0.341085,0.489362,0.852349,0.072368,7,5.236364,0.4375,0.170543,1,0.511538,1
stmt44_252_301,1,3.476386,1198,0.149433,487,449,0.705137,0.854619,0.539194,397,0.952375,449,1057,1.007796,1101,2.152101,3674,0.264843,11.789474,5.894737,0.461833,5.894737,0.298866,0.541739,0.886926,0.060969,38,6.492813,0.399837,0.149433,1,0.455363,1
stmt44_40_162,1,3.4097,3837,0.201314,1567,1421,0.581043,0.752747,0.570533,1443,0.923519,1421,2918,0.987512,3578,2.074671,12441,0.287336,13.849315,6.924658,0.417943,6.924658,0.402628,0.576772,0.857566,0.081264,146,6.174218,0.348204,0.201314,1,0.415779,1
stmt44_40_41,1,3.398821,2461,0.218827,1018,921,0.566975,0.746816,0.57247,940,0.911654,921,1837,0.979145,2299,2.060185,8093,0.290123,14.618557,7.309278,0.411801,7.309278,0.437654,0.579428,0.846967,0.087607,97,6.101179,0.339923,0.218827,1,0.412135,1
stmt44_554_604,1,3.582106,2250,0.152384,883,808,0.721764,0.846401,0.541594,701,0.958199,808,2013,1.014115,2087,2.169236,6900,0.251345,11.333333,5.666667,0.462107,5.666667,0.304769,0.544324,0.886272,0.061594,75,6.682899,0.396812,0.152384,1,0.452562,1
stmt46_163_289,1,3.465003,8793,0.16408,3486,3262,0.595545,0.756687,0.569253,3218,0.926063,3262,6791,0.978954,8184,2.131018,28042,0.282206,16.705357,8.352679,0.416835,8.352679,0.328159,0.574204,0.882791,0.066721,224,6.393287,0.364025,0.16408,1,0.420082,1
stmt47_239_290,1,3.465671,9653,0.14962,3816,3592,0.592483,0.754034,0.570114,3510,0.93314,3592,7409,0.981492,8994,2.160896,30764,0.280688,16.705357,8.352679,0.417473,8.352679,0.29924,0.574655,0.893323,0.060818,224,6.441038,0.369068,0.14962,1,0.420176,1
stmt50_167_293,1,3.473133,8951,0.164067,3536,3311,0.593279,0.754778,0.569873,3266,0.925521,3311,6885,0.978213,8338,2.132184,28552,0.28143,16.924444,8.462222,0.415873,8.462222,0.328134,0.574865,0.882982,0.066685,225,6.407805,0.363442,0.164067,1,0.419374,1
stmt52_117_295,1,3.474072,8249,0.177977,3259,3034,0.592634,0.754247,0.570045,3011,0.918826,3034,6340,0.975548,7686,2.105534,26333,0.281454,16.924444,8.462222,0.414116,8.462222,0.355954,0.575505,0.87316,0.072305,225,6.363915,0.35765,0.177977,1,0.418113,1
stmt52_295_394,1,3.558586,13878,0.14445,5317,5047,0.586609,0.747186,0.572349,4950,0.930108,5047,10522,0.976064,12986,2.177733,44244,0.275966,19.192593,9.596296,0.413022,9.596296,0.2889,0.576849,0.897682,0.058562,270,6.629866,0.36909,0.14445,1,0.418053,1
stmt52_54_55,1,3.407197,2569,0.212552,1056,958,0.563943,0.743849,0.573444,976,0.914638,958,1905,0.980122,2401,2.071936,8435,0.288928,14.653061,7.326531,0.411379,7.326531,0.425104,0.580277,0.851561,0.085122,98,6.13447,0.341434,0.212552,1,0.411487,1
stmt53_208_245,1,3.431034,7247,0.125584,2900,2715,0.581953,0.749191,0.571693,2653,0.959353,2715,5482,1.000629,6766,2.214968,23231,0.281635,12.789189,6.394595,0.424727,6.394595,0.251168,0.57554,0.910925,0.050923,185,6.454138,0.377384,0.125584,1,0.420177,1
stmt5_731_730,1,3.73913,1847,0.159982,690,626,0.706479,0.831186,0.546094,537,0.961451,626,1603,1.018828,1731,2.185104,5684,0.236668,11.34375,5.671875,0.459248,5.671875,0.319965,0.549239,0.883054,0.063863,64,6.952174,0.390042,0.159982,1,0.447156,1
stmt6_13_14,1,2.705882,53,0.144737,34,29,0.789474,1.010989,0.497268,29,1.031468,29,60,1.097867,46,2.118421,183,0.381579,4.4,2.2,0.552125,2.2,0.289474,0.497093,0.879121,0.060109,5,5.088235,0.442623,0.144737,1,0.503106,1
stmt70_191_213,1,3.5,1171,0.147541,472,437,0.702186,0.851986,0.539961,389,0.950156,437,1028,1.004541,1074,2.157787,3591,0.26571,12.342857,6.171429,0.459559,6.171429,0.295082,0.542519,0.888602,0.06015,35,6.542373,0.399889,0.147541,1,0.454574,1
stmt70_495_501,1,3.596774,2223,0.151416,868,796,0.720407,0.844926,0.542027,693,0.957045,796,1984,1.012416,2060,2.172476,6817,0.251634,11.583333,5.791667,0.460886,5.791667,0.302832,0.544766,0.887145,0.061171,72,6.713134,0.396802,0.151416,1,0.452114,1
stmt72_696_721,1,3.730114,1881,0.1627,704,637,0.706188,0.831013,0.546146,551,0.961541,637,1632,1.019957,1759,2.178278,5786,0.238425,11.223881,5.61194,0.459641,5.61194,0.3254,0.549353,0.881013,0.064984,67,6.926136,0.38887,0.1627,1,0.446961,1
stmt7_33_34,1,3.687023,2462,0.220057,917,876,0.632705,0.786096,0.55988,888,0.859028,876,1981,0.928041,2242,2.013414,7682,0.283615,33.609756,16.804878,0.402974,16.804878,0.440115,0.56578,0.839805,0.08969,41,6.622683,0.35043,0.220057,1,0.42703,1
stmt82_224_225,1,3.453125,1251,0.14751,512,472,0.704981,0.854519,0.539223,417,0.954135,472,1104,1.008928,1148,2.155172,3837,0.266284,11.55,5.775,0.462356,5.775,0.295019,0.541736,0.888352,0.060203,40,6.455078,0.400573,0.14751,1,0.455407,1
stmt85_64_122,1,3.387231,3506,0.195164,1441,1309,0.575474,0.749654,0.571541,1321,0.927674,1309,2642,0.989589,3269,2.091048,11392,0.287737,13.575758,6.787879,0.417954,6.787879,0.390329,0.577649,0.862387,0.078652,132,6.152672,0.349807,0.195164,1,0.415104,1
stmt86_889_890,1,3.7811,2269,0.189053,836,742,0.707958,0.826838,0.547394,645,0.957295,742,1966,1.024647,2131,2.136838,6984,0.232265,11.170213,5.585106,0.459814,5.585106,0.378106,0.551246,0.862673,0.075172,94,6.934211,0.377434,0.189053,1,0.44422,1
stmt9_350_351,1,3.611354,1167,0.153527,458,415,0.744122,0.851261,0.540172,351,0.967388,415,1076,1.024223,1094,2.180498,3597,0.242739,10.325581,5.162791,0.46826,5.162791,0.307054,0.542815,0.885744,0.061718,43,6.737991,0.39811,0.153527,1,0.454171,1
stmt9_445_446,1,3.422492,1577,0.143074,658,604,0.75632,0.87118,0.534422,519,0.961928,604,1496,1.016364,1458,2.159252,4837,0.262386,10.481481,5.240741,0.471022,5.240741,0.286148,0.536561,0.890522,0.058507,54,6.414894,0.40707,0.143074,1,0.461016,1
szymanski-10-s-shuffled,1,1.448442,11117,0.409074,15759,7529.5,0.795835,0.874727,0.533411,11276,0.72754,15059,14980,0.780651,7546,1.806885,48921,0.599054,21.3,11,0.359695,22,0.792116,0.539237,0.723702,0.14738,700,3.846945,0.309192,0.383042,1.067961,0.444449,1.067961
szymanski-24-s-shuffled,1,1.491275,185935,0.417089,261599,128279.5,0.80258,0.882685,0.531156,194060,0.706517,256559,256032,0.757795,124950,1.807314,832081,0.608318,50.7,26.4,0.350766,52.8,0.801001,0.537123,0.722892,0.147188,5040,3.961185,0.308936,0.383912,1.08642,0.445769,1.08642
T-adeu-0,1,2.482255,11787,0.543297,4790,2315,0.624169,0.5945,0.627156,2569,0.659015,4630,7417,0.648592,9314,1.709501,31890,0.216191,72.35,40.35,0.219546,77.45,0.974165,0.661503,0.744,0.160552,160,6.934447,0.170398,0.430868,1.260938,0.273052,1.260938
T-adeu-1,1,2.452192,11643,0.537695,4790,2315,0.619559,0.598065,0.625757,2569,0.657731,4630,7273,0.654264,9170,1.699804,31386,0.218843,71.45,39.45,0.222816,75.65,0.973848,0.659441,0.739308,0.16313,160,6.874322,0.173135,0.436153,1.232813,0.277239,1.232812
T-adeu-2,1,2.482255,11787,0.543297,4790,2315,0.624169,0.5945,0.627156,2569,0.661351,4630,7417,0.648592,9314,1.71556,31890,0.216191,71.9,40.35,0.219385,77.45,0.968106,0.661752,0.7476,0.158294,160,6.934447,0.170398,0.424809,1.278922,0.272366,1.278922
T-adeu-3,1,2.452192,11643,0.537695,4790,2315,0.619559,0.598065,0.625757,2569,0.657731,4630,7273,0.654264,9170,1.699804,31386,0.218843,71.45,39.45,0.222816,75.65,0.973848,0.659441,0.739308,0.16313,160,6.874322,0.173135,0.436153,1.232813,0.277239,1.232812
T-adeu-4,1,2.472234,11739,0.541445,4790,2315,0.622645,0.595674,0.626694,2569,0.66094,4630,7369,0.650472,9266,1.712379,31722,0.217068,71.6,40.05,0.220463,76.85,0.967976,0.661072,0.746076,0.159132,160,6.914405,0.171301,0.426531,1.269414,0.273741,1.269414
T-adeu-5,1,2.472234,11739,0.541445,4790,2315,0.622645,0.595674,0.626694,2569,0.658592,4630,7369,0.650472,9266,1.706295,31722,0.217068,72.05,40.05,0.220625,76.85,0.97406,0.660823,0.742455,0.161402,160,6.914405,0.171301,0.432615,1.251563,0.274433,1.251563
T-adeu-6,1,2.482255,11787,0.543297,4790,2315,0.624169,0.5945,0.627156,2569,0.661351,4630,7417,0.648592,9314,1.71556,31890,0.216191,71.9,40.35,0.219385,77.45,0.968106,0.661752,0.7476,0.158294,160,6.934447,0.170398,0.424809,1.278922,0.272366,1.278922
T-adeu-7,1,2.452192,11643,0.537695,4790,2315,0.619559,0.598065,0.625757,2569,0.664851,4630,7273,0.654264,9170,1.718204,31386,0.218843,70.1,39.45,0.222319,75.65,0.955448,0.6602,0.750305,0.156248,160,6.874322,0.173135,0.417753,1.287113,0.275129,1.287113
T-adeu-8,1,2.462213,11691,0.539578,4790,2315,0.621108,0.596862,0.626228,2569,0.660524,4630,7321,0.652363,9218,1.709171,31554,0.217952,71.3,39.75,0.221551,76.25,0.967846,0.660387,0.744534,0.15998,160,6.894363,0.172213,0.428268,1.259905,0.275129,1.259905
T-adeu-9,1,2.452192,11643,0.537695,4790,2315,0.619559,0.598065,0.625757,2569,0.662478,4630,7273,0.654264,9170,1.712071,31386,0.218843,70.55,39.45,0.222485,75.65,0.961581,0.659947,0.74664,0.158542,160,6.874322,0.173135,0.423886,1.268489,0.275829,1.268489
T-edau-0,1,2.482255,11787,0.543297,4790,2315,0.624169,0.5945,0.627156,2569,0.659015,4630,7417,0.653547,9314,1.709501,31890,0.216191,72.35,40.35,0.218646,77.45,0.974165,0.665447,0.744,0.160552,160,7.024635,0.170398,0.430868,1.260938,0.270048,1.260938
T-edau-1,1,2.452192,11643,0.537695,4790,2315,0.619559,0.598065,0.625757,2569,0.657731,4630,7273,0.659189,9170,1.699804,31386,0.218843,71.45,39.45,0.222145,75.65,0.973848,0.663003,0.739308,0.16313,160,6.964509,0.173135,0.436153,1.232813,0.274569,1.232812
T-edau-2,1,2.482255,11787,0.543297,4790,2315,0.624169,0.5945,0.627156,2569,0.661351,4630,7417,0.653547,9314,1.71556,31890,0.216191,71.9,40.35,0.218386,77.45,0.968106,0.665846,0.7476,0.158294,160,7.024635,0.170398,0.424809,1.278922,0.269227,1.278922
