@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE VG_max NUMERIC

@DATA
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S758437099-099-UNKNOWN.cnf,1,0.0001,10536,71.75,208588,0.0001,0.0001,210000,233,103.5,0,0.0002,10536,10583.7,0,6,133.3333,168,0.2206,10536,10574,10574,48797,10550,0.0037,0,4,107.8215,0.5232,62.25,2703,0.9288,0.0005
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S2036658259-036.UNKNOWN.cnf,1,0.0073,150.165,33.5346,2965,0.0044,0.0044,2982,39.2369,34.6087,33.4806,0.0115,150,149.648,0.0017,4,38.1613,39.2369,0.3033,162,161,150,685,139,0.0665,0.0021,3749,35.6061,0.2819,33.4806,28.4829,0.4029,0.0229
SAT11/random/medium/unif-k7-r89-v70-c6230-S1254276596-021.UNKNOWN.cnf,1,0.1,12.1327,25.4864,6230,0.1,0.1,6230,26.0462,25.7723,25.3675,0.1085,12,12.0863,0.0896,2,25.8216,26.0462,0.6779,15,15,12,70,9,0.204,0.0062,4489,25.6988,1.7967,25.3675,8.7089,0.4177,0.0111
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1787844685-006.SATISFIABLE.cnf,1,0.0333,29.7308,30.7095,3195,0.0333,0.0333,3195,33.7125,31.8632,30.6684,0.0451,30,29.7294,0.0238,2,33.1407,33.7125,0.5416,35,35,30,150,24,0.1433,0.0061,4263,31.8496,0.9994,30.6684,12.307,0.4253,0.0466
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1536900137-053.UNKNOWN.cnf,1,0.0128,86.3007,23.1814,1689,0.0078,0.0078,1704,24.9014,23.5809,22.0178,0.0178,86,85.9275,0.003,4,24.7239,24.9014,0.3259,95,94,86,390,78,0.0776,0.0038,4024,23.7346,0.3708,22.0178,16.5341,0.3854,0.0337
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1,0.0333,29.7118,30.5818,3195,0.0333,0.0333,3195,33.5817,31.8568,29.9386,0.0413,30,29.8498,0.0238,3,32.3145,33.5817,0.5427,35,35,30,150,24,0.1442,0.0065,4273,31.6145,0.9997,29.9386,12.1044,0.4406,0.0463
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S808762165-030-UNKNOWN.cnf,1,0.0003,5360.33,60.8571,104354,0.0001,0.0001,105000,166.5,70.6667,35.25,0.0004,5350,5319.67,0,5,85.2143,106.5,0.2249,5350,5351,5322,24387,5280,0.0058,0.0001,8,74.3659,0.1735,48.875,884.667,0.6989,0.0008
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1647930270-030.UNKNOWN.cnf,1,0.04,24.919,26.8366,2662,0.04,0.04,2662,29.3087,27.7139,26.3735,0.0488,25,24.8764,0.0248,2,28.0236,29.3087,0.553,30,30,25,125,20,0.1545,0.0073,4280,27.5799,1.0994,26.3735,10.622,0.43,0.0466
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1163259790-073.UNKNOWN.cnf,1,0.0074,118.358,27.9595,2333,0.0056,0.0056,2343,32.8709,28.6148,26.7708,0.0133,118,118.136,0.0021,4,31.9144,32.8709,0.3109,128,128,118,538,108,0.0696,0.0027,3888,29.4282,0.3159,26.7708,20.0593,0.4209,0.0253
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1653142431-025.UNKNOWN.cnf,1,0.0333,29.6889,30.6463,3195,0.0333,0.0333,3195,33.6684,31.5519,30.5732,0.0429,30,29.6706,0.0257,2,32.1007,33.6684,0.5425,35,35,30,150,24,0.1444,0.0067,4221,31.6895,1.0223,30.5732,12.6814,0.4276,0.0466
SAT11/random/medium/unif-k7-r89-v90-c8010-S661190852-039.SATISFIABLE.cnf,1,0.0778,15.3953,30.723,8010,0.0778,0.0778,8010,31.5754,30.9629,30.6607,0.0863,15,15.3666,0.0715,2,31.3986,31.5754,0.6629,19,19,15,90,12,0.1882,0.0048,4463,31.0641,1.7159,30.6607,10.6089,0.4109,0.0111
SAT11/random/medium/unif-k7-r89-v70-c6230-S1780733482-097.UNKNOWN.cnf,1,0.1,12.0761,25.6551,6230,0.1,0.1,6230,26.3287,26.0733,25.0345,0.1103,12,12.1811,0.0873,2,26.0736,26.3287,0.681,15,15,12,70,9,0.2023,0.006,4483,25.8331,1.8162,25.0345,8.8283,0.4218,0.0111
SAT11/random/large/unif-k7-r85-v250-c21250-S317257086-003-UNKNOWN.cnf,1,0.028,41.2398,47.4836,21250,0.028,0.028,21250,60.5242,48.7613,45.908,0.0313,41,41.1992,0.0246,2,50.2093,51.8478,0.6185,48,48,41,250,35,0.1304,0.0017,242,49.1828,1.156,46.1436,21.6434,0.4295,0.0117
SAT11/random/large/unif-k5-r20-v1000-c20000-S941604910-059-UNKNOWN.cnf,1,0.005,189.599,52.9091,20000,0.005,0.005,20000,71,56.9524,44.8542,0.0066,189,190.347,0.0035,3,60.3939,63.7419,0.4788,204,205,191,1000,176,0.0604,0.0009,47,56.8889,0.3476,50.6579,54.5239,0.4107,0.0207
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S116041094-082.UNKNOWN.cnf,1,0.0092,96.8569,24.5595,1905,0.007,0.007,1917,26.7487,24.8857,24.2619,0.0147,97,96.9515,0.0026,4,26.0533,26.7487,0.3221,106,106,97,437,88,0.073,0.0034,4023,25.2045,0.3598,24.2619,17.4117,0.3859,0.0278
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1300417189-038-UNKNOWN.cnf,1,0.002,531.553,32.2137,10438,0.0012,0.0012,10500,43.8699,33.5437,28.9297,0.0028,534,533.5,0.0003,4,34.6316,36.602,0.2634,553,556,533,2446,511,0.0313,0.0006,114,33.7468,0.1333,31.019,73.1025,0.2729,0.0056
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1,0.0333,29.8251,30.6828,3195,0.0333,0.0333,3195,33.9579,31.9136,30.3291,0.0426,30,29.8073,0.0247,3,32.7783,33.9579,0.5402,35,35,30,150,25,0.1406,0.0067,4267,31.8982,0.9988,30.3291,11.834,0.4355,0.0463
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1632870961-099.SATISFIABLE.cnf,1,0.0333,29.868,30.6602,3195,0.0333,0.0333,3195,33.511,31.6861,30.1301,0.0401,30,29.7554,0.0235,3,33.1266,33.511,0.5431,35,35,30,150,24,0.1424,0.006,4243,31.7502,0.9994,30.1301,11.9235,0.4291,0.046
SAT11/random/large/unif-k5-r20-v750-c15000-S656533785-100-UNKNOWN.cnf,1,0.0067,143.188,49.5306,15000,0.0067,0.0067,15000,62.1416,51.8214,45.0519,0.0086,143,144.08,0.0041,3,54.5915,56.68,0.4839,156,157,143,750,133,0.0664,0.0013,66,51.8948,0.4026,47.6125,41.2789,0.3889,0.0247
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1354319962-100-UNKNOWN.cnf,1,0.0002,6305,63.3333,125188,0.0001,0.0001,126000,183.5,76.75,35.75,0.0003,6305,6375.2,0,5,92,117.6667,0.2315,6280,6419,6392,29254,6270,0.012,0.0001,7,81.4076,0.1666,55.2222,941,0.2573,0.0007
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S396831120-092.UNKNOWN.cnf,1,0.04,24.8692,26.53,2662,0.04,0.04,2662,29.5745,28.147,26.3638,0.047,25,24.8243,0.0331,2,28.3651,29.5745,0.5518,30,30,25,125,20,0.1548,0.0078,4322,27.7751,1.0969,26.3638,11.0516,0.4217,0.0466
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1007919187-045.UNKNOWN.cnf,1,0.1,10.3251,13.6138,1065,0.1,0.1,1065,13.9339,13.7396,13.3102,0.1249,10,10.304,0.0714,2,13.8244,13.9339,0.6191,13,13,10,50,7,0.2186,0.0174,4566,13.6845,1.5142,13.3102,5.732,0.4278,0.046
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,0.0103,86.9593,23.1629,1690,0.0078,0.0078,1704,27.5383,24.3132,22.3212,0.016,87,87.1743,0.0036,4,26.6058,27.5383,0.3338,96,96,87,389,78,0.0798,0.0038,4003,24.5347,0.3844,22.3212,13.1458,0.3793,0.0314
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S882087907-088-UNKNOWN.cnf,1,0.0025,532.529,32.9125,10434,0.0012,0.0012,10500,41.8952,34.0108,28.4955,0.0035,533,531.416,0.0002,4,35.202,37.0101,0.2672,553,560,533,2442,512,0.0794,0.0006,118,34.0645,0.1463,31.0696,72.2686,1.0373,0.0073
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1886449473-022-UNKNOWN.cnf,1,0.0002,3753,65.5556,145976,0.0001,0.0001,147000,223.5,80.8,43.7,0.0003,3753,7412.75,0,5,95.5714,132.6667,0.2317,0,7410,7397.5,34091,7365,0.0075,0,6,87.2262,0.1911,57.5,3280,0.2076,0.0006
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S334650851-022.SATISFIABLE.cnf,1,0.0333,29.8363,30.7122,3195,0.0333,0.0333,3195,33.0965,31.3767,30.455,0.0426,30,29.7988,0.025,3,32.5799,33.0965,0.5415,35,35,30,150,25,0.1397,0.0063,4218,31.626,1.0062,30.455,12.0019,0.4224,0.0463
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S373048162-052.SATISFIABLE.cnf,1,0.0068,129.41,29.9754,2542,0.0052,0.0052,2556,38.9918,31.3071,29.0819,0.0118,129,129.887,0.002,4,37.5723,38.9918,0.3103,141,141,130,585,119,0.0639,0.0026,3810,32.9416,0.3051,29.0819,19.5925,0.3852,0.0228
SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1,0.0025,380.664,67.85,40000,0.0025,0.0025,40000,112.1,74.5,53.7097,0.0037,383.5,382.634,0.0016,3,82.4706,89.75,0.4621,403,400,384.5,2000,364,0.0421,0.0005,21,75.3987,0.2392,61.85,107.045,0.4083,0.013
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S628307658-028.SATISFIABLE.cnf,1,0.0073,151.729,34.6199,2968,0.0044,0.0044,2982,41.6061,35.9181,33.3379,0.0104,152,151.562,0.001,4,39.4894,41.6061,0.3071,163,163,152,686,140,0.0645,0.0021,3752,36.7121,0.2798,33.3379,23.916,0.5201,0.0206
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S520872997-084.SATISFIABLE.cnf,1,0.0286,34.7165,34.3564,3727,0.0286,0.0286,3727,38.404,35.26,34.2725,0.0357,35,34.5739,0.0207,3,37.4415,38.404,0.5342,41,40,34,175,29,0.1319,0.0051,4179,35.8678,0.932,34.2725,13.2915,0.4238,0.0451
SAT11/random/large/unif-k7-r85-v300-c25500-S376724493-075-UNKNOWN.cnf,1,0.0233,49.6315,50.7515,25500,0.0233,0.0233,25500,58.0568,51.7793,46.0887,0.0263,50,49.2554,0.0209,2,53.8136,55.3562,0.6137,57,57,49,300,42,0.1302,0.0015,145,52.255,1.0999,49.6061,25.5496,0.4614,0.0117
SAT11/random/medium/unif-k7-r89-v60-c5340-S388186442-035.SATISFIABLE.cnf,1,0.1167,10.486,22.4301,5340,0.1167,0.1167,5340,22.9358,22.6462,22.4251,0.1258,10,10.4687,0.109,2,22.8057,22.9358,0.6898,13,13,10,60,8,0.2179,0.0082,4544,22.6486,1.9014,22.4251,7.9633,0.4194,0.011
SAT11/random/large/unif-k7-r85-v400-c34000-S94779963-093-UNKNOWN.cnf,1,0.0175,66.305,56.1364,34000,0.0175,0.0175,34000,66.4125,59.2564,49.7536,0.0194,66,65.6032,0.0157,2,61.1546,63.7031,0.6062,75,75,65,400,57,0.1044,0.0011,91,58.8277,0.9344,54.6923,33.7606,0.4626,0.0117
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S610796494-086.SATISFIABLE.cnf,1,0.0084,130.841,31.1318,2548,0.0051,0.0051,2556,35.8637,31.4986,30.0643,0.0102,131,130.695,0.002,4,35.478,35.8637,0.3114,142,142,131,592,120,0.0655,0.0025,3926,32.4875,0.3026,30.0643,22.2202,0.3672,0.0212
SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,0.035,33.089,57.5996,17000,0.035,0.035,17000,58.4407,58.1947,56.2751,0.0386,33,33.3207,0.031,2,58.4407,58.4407,0.6281,39,39,33,200,28,0.1414,0.0023,4150,57.6275,1.2964,56.2751,17.7363,0.4055,0.0117
SAT11/random/large/unif-k5-r20-v750-c15000-S976181807-056-UNKNOWN.cnf,1,0.0067,143.52,48.3793,15000,0.0067,0.0067,15000,64.6479,51.463,43.7538,0.0086,143,143.987,0.0042,3,53.5645,55.9,0.4828,156,156,144,750,132,0.067,0.0012,67,51.3617,0.4262,47.2344,41.7626,0.4124,0.0249
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1990278523-047.UNKNOWN.cnf,1,0.1,10.3689,13.5443,1065,0.1,0.1,1065,13.9802,13.8156,13.5316,0.1174,10,10.3806,0.0826,2,13.8487,13.9802,0.6202,13,13,10,50,8,0.2203,0.0201,4536,13.7436,1.5034,13.5316,5.683,0.4284,0.046
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S534787376-095.UNKNOWN.cnf,1,0.0207,54.6405,16.4347,1054,0.0126,0.0126,1065,17.3148,16.748,16.2872,0.0304,55,54.6257,0.0047,4,16.9373,17.3148,0.3557,62,62,55,241,48,0.0996,0.0063,4101,16.7271,0.4942,16.2872,9.3368,0.4062,0.0512
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1201761407-024-UNKNOWN.cnf,1,0.002,535.35,32.5283,10457,0.0012,0.0012,10500,41.6111,34.2772,29.4835,0.0027,535,536.277,0.0003,4,36.0762,37.1443,0.2628,557,560,536,2452,513,0.0332,0.0006,118,34.3372,0.1415,31.1068,74.7037,0.689,0.0054
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1431779634-058.UNKNOWN.cnf,1,0.0667,15.2462,18.2332,1597,0.0667,0.0667,1597,19.2861,18.5672,18.1659,0.0858,15,15.175,0.0539,2,18.8635,19.2861,0.5861,19,19,15,75,12,0.1902,0.0114,4436,18.6287,1.3414,18.1659,7.5329,0.4263,0.0463
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S38529837-091-UNKNOWN.cnf,1,0.0004,2796.25,53,62631,0.0002,0.0002,63000,119.2,62.6471,39.5714,0.0005,3191,3199.09,0,5,73.7273,78.7778,0.2268,3231,3247,3189,14668,3148,0.0135,0.0001,13,63.8007,0.0786,48.4545,1077.75,0.1236,0.0011
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S862932513-073.UNKNOWN.cnf,1,0.0136,65.3616,18.0173,1271,0.0103,0.0103,1278,19.1711,18.5093,17.873,0.0205,65,65.4528,0.0039,4,18.9319,19.1711,0.3384,73,73,65,294,58,0.0912,0.0051,4096,18.5407,0.4502,17.873,12.1019,0.4051,0.0378
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1554089933-067.UNKNOWN.cnf,1,0.0093,118.371,28.2184,2330,0.0057,0.0057,2343,34.3024,29.4018,27.6311,0.0129,118,118.217,0.0004,4,33.3395,34.3024,0.315,128,129,118,537,108,0.067,0.0027,3909,30.2651,0.3188,27.6311,21.604,0.3724,0.0258
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1969540674-065-UNKNOWN.cnf,1,0.0001,10713,77,208736,0.0001,0.0001,210000,350,101.5,37,0.0002,10713,10599.3,0,6,130,179,0.2055,10713,10595,10595,48819,10587,0.0014,0,4,112.1312,0.6098,54,2545,1.0469,0.0004
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S386300535-065-UNKNOWN.cnf,1,0.0002,8557,72.5,166873,0.0001,0.0001,168000,344,94.6667,34.5,0.0003,8557,8520,0,5,124.6667,168,0.2237,8557,8575,8521.5,38998,8429,0.01,0,5,108.0263,0.5909,58.6667,1209,1.3385,0.0005
SAT11/random/medium/unif-k7-r89-v90-c8010-S2039249975-038.SATISFIABLE.cnf,1,0.0778,15.4687,31.0702,8010,0.0778,0.0778,8010,32.1364,31.3703,30.4653,0.086,15,15.3145,0.072,2,31.5162,32.1364,0.6657,19,19,15,90,12,0.19,0.0047,4413,31.3117,1.7337,30.4653,10.5873,0.4111,0.0111
SAT11/random/medium/unif-k7-r89-v90-c8010-S818753762-096.UNKNOWN.cnf,1,0.0778,15.2416,30.9174,8010,0.0778,0.0778,8010,31.6884,31.0901,30.5864,0.0871,15,15.3776,0.0713,2,31.404,31.6884,0.66,19,19,15,90,12,0.1906,0.0047,4448,31.1373,1.7206,30.5864,10.4817,0.4044,0.0111
SAT11/random/medium/unif-k7-r89-v90-c8010-S764895749-094.UNKNOWN.cnf,1,0.0778,15.3947,31.3398,8010,0.0778,0.0778,8010,31.7309,31.3666,30.4791,0.0864,15,15.4342,0.0714,2,31.7309,31.7309,0.6628,19,19,15,90,12,0.189,0.005,4530,31.2291,1.7129,30.4791,10.7352,0.4138,0.0111
SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,0.035,32.8502,56.5191,17000,0.035,0.035,17000,59.3547,57.2652,55.4906,0.0387,33,33.3577,0.0311,2,59.3547,59.3547,0.6301,39,39,33,200,27,0.139,0.0021,3961,57.1574,1.2545,55.4906,18.1456,0.4365,0.0117
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1705279286-077.UNKNOWN.cnf,1,0.0117,75.7019,20.9809,1482,0.0089,0.0089,1491,23.5926,21.5252,20.0058,0.0189,76,75.7286,0.004,4,22.6323,23.5926,0.34,84,84,76,341,68,0.0863,0.0044,4022,21.7233,0.4164,20.0058,12.9207,0.4157,0.0364
SAT11/random/large/unif-k7-r85-v400-c34000-S927774663-037-UNKNOWN.cnf,1,0.0175,66.0196,56.8861,34000,0.0175,0.0175,34000,66.4595,59.3429,51.3596,0.0201,66,66.7287,0.0155,2,61.6522,64.1786,0.6,75,76,67,400,58,0.1001,0.0011,86,59.1539,0.9197,53.6622,33.5882,0.4029,0.0117
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1261029273-036.SATISFIABLE.cnf,1,0.0078,141.36,32.9057,2758,0.0047,0.0047,2769,40.4457,34.2142,32.1799,0.0091,141,141.451,0.0007,4,39.2617,40.4457,0.3058,153,152,142,638,130,0.0672,0.0024,3769,35.4339,0.2984,32.1799,23.0445,0.4294,0.0174
SAT11/random/medium/unif-k7-r89-v80-c7120-S839353433-100.UNKNOWN.cnf,1,0.0875,13.7518,28.3871,7120,0.0875,0.0875,7120,28.9,28.4302,27.9378,0.0934,14,13.7107,0.0813,2,28.6938,28.9,0.669,17,17,14,80,10,0.1968,0.0055,4442,28.4698,1.7513,27.9378,9.6808,0.4239,0.0111
SAT11/random/large/unif-k7-r85-v200-c17000-S862393334-098-UNKNOWN.cnf,1,0.035,33.0553,57.2082,17000,0.035,0.035,17000,58.9557,57.2265,57.1517,0.0415,33,33.3796,0.0304,2,58.9557,58.9557,0.6269,39,39,33,200,27,0.137,0.002,4109,57.6355,1.2914,57.1517,17.8137,0.4165,0.0117
SAT11/random/large/unif-k5-r20-v1000-c20000-S698025027-034-UNKNOWN.cnf,1,0.005,190.776,53.2727,20000,0.005,0.005,20000,70.9677,57.2,42.2174,0.0066,191,189.427,0.0034,3,60.3953,64.2333,0.4751,206,204,188.5,1000,175,0.0632,0.001,48,56.8542,0.3259,50.3,55.7736,0.3574,0.0205
SAT11/random/large/unif-k5-r20-v1500-c30000-S715182559-083-UNKNOWN.cnf,1,0.0033,287,61.5833,30000,0.0033,0.0033,30000,93.4,68.3333,48.5,0.0043,288,286.437,0.0024,3,72.7059,77.1739,0.4656,306,304,287,1500,267,0.0502,0.0006,27,67.2516,0.2966,54.5333,79.8798,0.8074,0.0148
SAT11/random/medium/unif-k7-r89-v80-c7120-S1637697223-097.UNKNOWN.cnf,1,0.0875,13.7098,28.3688,7120,0.0875,0.0875,7120,29.1843,28.6805,28.3176,0.0942,14,13.7379,0.0787,2,28.9442,29.1843,0.6694,17,17,14,80,10,0.1987,0.0054,4470,28.6991,1.7688,28.3176,9.8045,0.4272,0.0111
SAT11/random/large/unif-k5-r20-v1000-c20000-S541740666-063-UNKNOWN.cnf,1,0.005,190.93,53.5581,20000,0.005,0.005,20000,72.4333,56.6585,41.5366,0.0069,191,191.524,0.0033,3,59.9211,63.54,0.4797,208,208,192,1000,176,0.0931,0.0009,46,56.8166,0.3478,50.5313,53.1085,0.5477,0.0216
SAT11/random/large/unif-k7-r85-v300-c25500-S966156467-066-UNKNOWN.cnf,1,0.0233,49.3873,50.6385,25500,0.0233,0.0233,25500,60.5339,51.9623,47.0811,0.0258,49,49.9278,0.0209,2,53.8148,54.7886,0.612,57,57,50,300,43,0.1144,0.0015,147,52.015,1.1048,48.7311,25.7787,0.4286,0.0117
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1,0.0025,527.115,32.9,10396,0.0013,0.0013,10500,42.0718,33.8817,28.113,0.0032,530,526.6,0.0003,4,35.6111,37.625,0.2661,552,551,528,2425,509,0.0781,0.0006,119,34.3203,0.1495,31.6604,72.3004,0.8966,0.0064
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,0.0002,4263.5,72.25,166818,0.0001,0.0001,168000,237,90.2,27,0.0002,4263.5,8484.5,0,5,110.5,137.2,0.22,0,8488,8480,38960,8369,0.0116,0,5,96.3732,0.4855,56.1667,7104,1.197,0.0005
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1061710238-001.UNKNOWN.cnf,1,0.04,24.8268,26.922,2662,0.04,0.04,2662,29.7433,27.2611,26.57,0.0492,25,24.9705,0.0289,2,28.0779,29.7433,0.5527,30,30,25,125,20,0.1553,0.0075,4298,27.6843,1.0985,26.57,10.9694,0.4301,0.0466
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1060672754-058.SATISFIABLE.cnf,1,0.0117,76.2747,20.5865,1484,0.0089,0.0089,1491,23.0412,21.2707,20.5205,0.0222,76,76.0461,0.0013,4,22.0027,23.0412,0.3379,85,84,76,343,68,0.086,0.0041,4071,21.4885,0.4116,20.5205,13.0271,0.3943,0.0418
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,0.0667,15.1466,18.3449,1597,0.0667,0.0667,1597,19.9305,18.8091,18.0614,0.0852,15,15.1687,0.0539,2,19.0787,19.9305,0.5866,19,19,15,75,12,0.19,0.0118,4431,18.7958,1.3367,18.0614,7.5723,0.4168,0.0463
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S788239782-034.UNKNOWN.cnf,1,0.0333,29.5492,30.3013,3195,0.0333,0.0333,3195,33.464,31.4988,29.9544,0.0407,29,29.692,0.0263,3,32.7715,33.464,0.5412,35,35,30,150,24,0.1437,0.0062,4225,31.5972,1.0089,29.9544,12.8063,0.4348,0.046
SAT11/random/large/unif-k7-r85-v400-c34000-S586055573-067-UNKNOWN.cnf,1,0.0175,66.7571,56.4667,34000,0.0175,0.0175,34000,69.3974,57.8929,51.2113,0.0195,66,66.5633,0.0156,2,60.4643,62.8621,0.6066,77,76,67,400,57,0.1256,0.0011,86,58.4358,0.9798,54.5244,33.3785,0.4562,0.0117
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1,0.0082,109.453,27.7465,2114,0.0062,0.0062,2130,32.6272,28.2437,26.7719,0.0142,110,109.454,0.0014,4,31.4763,32.6272,0.3274,120,119,109,489,100,0.0747,0.0032,3899,29.0364,0.3479,26.7719,15.0419,0.3839,0.0274
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1879031150-062.UNKNOWN.cnf,1,0.009,98.3288,25.1343,1911,0.0068,0.0068,1917,31.2031,26.81,24.1423,0.0131,98,98.5697,0.0026,4,29.6136,31.2031,0.3263,108,108,98,444,89,0.0748,0.0034,4004,27.0555,0.3556,24.1423,17.4759,0.3695,0.0246
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S397702672-080.SATISFIABLE.cnf,1,0.0068,161.902,36.7254,3181,0.0041,0.0041,3195,40.1746,38.5388,36.241,0.0088,162,162.308,0.0016,4,39.3509,40.1746,0.3012,174,175,162,734,150,0.0582,0.0021,3628,37.8903,0.2736,36.241,25.5112,0.3535,0.0173
SAT11/random/medium/unif-k7-r89-v70-c6230-S250627100-039.UNKNOWN.cnf,1,0.1,12.0816,25.6176,6230,0.1,0.1,6230,26.1174,25.8155,25.2834,0.1087,12,12.0653,0.0912,2,25.9303,26.1174,0.6761,15,15,12,70,9,0.2084,0.006,4521,25.7529,1.7976,25.2834,8.5737,0.4233,0.0111
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,0.1,10.4175,13.7306,1065,0.1,0.1,1065,13.9573,13.898,13.7216,0.1183,10,10.4178,0.0854,2,13.9236,13.9573,0.6205,13,13,10,50,8,0.2165,0.0168,4572,13.8277,1.5171,13.7216,5.5447,0.4195,0.046
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S360859187-040.UNKNOWN.cnf,1,0.05,20.1389,22.4897,2130,0.05,0.05,2130,24.9246,23.5281,22.3893,0.0601,20,20.2004,0.0366,2,23.7837,24.9246,0.5673,25,25,20,100,16,0.1684,0.0095,4359,23.3727,1.1773,22.3893,8.5078,0.428,0.0465
