@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC

@DATA
rand-2-40-180-84-900-77_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,918,1,0,0.146012,4.2
rand-2-40-180-84-900-79_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,920,0,0,0.063571,4.2
rand-2-40-180-84-900-7_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,920,21,0,0.128095,4.2
rand-2-40-180-84-900-9_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,922,1,0,0.051885,4.2
rand-2-40-19-443-230-11_ext.xml.minion.gz,1,0,0,0.433333,40,40,40,338,0.05,0.05,338,0.4225,659,0,0,0.431942,16.9
rand-2-40-19-443-230-13_ext.xml.minion.gz,1,0,0,0.438462,40,40,40,342,0.05,0.05,342,0.4275,630,0,0,0.428431,17.1
rand-2-40-19-443-230-15_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333,0.05,0.05,333,0.41625,636,0,0,0.447875,16.65
rand-2-40-19-443-230-17_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348,0.05,0.05,348,0.435,657,0,0,0.448979,17.4
rand-2-40-19-443-230-19_ext.xml.minion.gz,1,0,0,0.429487,40,40,40,335,0.05,0.05,335,0.41875,642,0,0,0.438339,16.75
rand-2-40-19-443-230-1_ext.xml.minion.gz,1,0,0,0.44359,40,40,40,346,0.05,0.05,346,0.4325,634,0,0,0.445879,17.3
rand-2-40-19-443-230-21_ext.xml.minion.gz,1,0,0,0.425641,40,40,40,332,0.05,0.05,332,0.415,662,0,0,0.414869,16.6
rand-2-40-19-443-230-23_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333,0.05,0.05,333,0.41625,661,0,0,0.418495,16.65
rand-2-40-19-443-230-25_ext.xml.minion.gz,1,0,0,0.434615,40,40,40,339,0.05,0.05,339,0.42375,651,0,0,0.440464,16.95
rand-2-40-19-443-230-27_ext.xml.minion.gz,1,0,0,0.433333,40,40,40,338,0.05,0.05,338,0.4225,657,0,0,0.431325,16.9
rand-2-40-19-443-230-29_ext.xml.minion.gz,1,0,0,0.423077,40,40,40,330,0.05,0.05,330,0.4125,677,0,0,0.426352,16.5
rand-2-40-19-443-230-31_ext.xml.minion.gz,1,0,0,0.423077,40,40,40,330,0.05,0.05,330,0.4125,642,0,0,0.417719,16.5
rand-2-40-19-443-230-33_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333,0.05,0.05,333,0.41625,740,0,0,0.415204,16.65
rand-2-40-19-443-230-35_ext.xml.minion.gz,1,0,0,0.439744,40,40,40,343,0.05,0.05,343,0.42875,723,0,0,0.429132,17.15
rand-2-40-19-443-230-37_ext.xml.minion.gz,1,0,0,0.430769,40,40,40,336,0.05,0.05,336,0.42,648,0,0,0.418381,16.8
rand-2-40-19-443-230-39_ext.xml.minion.gz,1,0,0,0.45,40,40,40,351,0.05,0.05,351,0.43875,677,0,0,0.445852,17.55
rand-2-40-19-443-230-3_ext.xml.minion.gz,1,0,0,0.435897,40,40,40,340,0.05,0.05,340,0.425,693,0,0,0.435949,17
rand-2-40-19-443-230-41_ext.xml.minion.gz,1,0,0,0.434615,40,40,40,339,0.05,0.05,339,0.42375,665,0,0,0.445936,16.95
rand-2-40-19-443-230-43_ext.xml.minion.gz,1,0,0,0.435897,40,40,40,340,0.05,0.05,340,0.425,688,0,0,0.436515,17
rand-2-40-19-443-230-45_ext.xml.minion.gz,1,0,0,0.44359,40,40,40,346,0.05,0.05,346,0.4325,640,0,0,0.448461,17.3
rand-2-40-19-443-230-47_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348,0.05,0.05,348,0.435,565,0,0,0.442804,17.4
rand-2-40-19-443-230-49_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348,0.05,0.05,348,0.435,632,0,0,0.443194,17.4
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,0,0,0.428205,40,40,40,334,0.05,0.05,334,0.4175,648,0,0,0.446034,16.7
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333,0.05,0.05,333,0.41625,664,0,0,0.405404,16.65
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,0,0,0.438462,40,40,40,342,0.05,0.05,342,0.4275,604,0,0,0.453018,17.1
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,0,0,0.433333,40,40,40,338,0.05,0.05,338,0.4225,696,0,0,0.431942,16.9
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,0,0,0.438462,40,40,40,342,0.05,0.05,342,0.4275,650,0,0,0.428431,17.1
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333,0.05,0.05,333,0.41625,682,0,0,0.447875,16.65
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348,0.05,0.05,348,0.435,646,0,0,0.448979,17.4
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,0,0,0.429487,40,40,40,335,0.05,0.05,335,0.41875,674,0,0,0.438339,16.75
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,0,0,0.425641,40,40,40,332,0.05,0.05,332,0.415,683,0,0,0.414869,16.6
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333,0.05,0.05,333,0.41625,638,0,0,0.418495,16.65
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,0,0,0.434615,40,40,40,339,0.05,0.05,339,0.42375,681,0,0,0.440464,16.95
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,0,0,0.433333,40,40,40,338,0.05,0.05,338,0.4225,661,0,0,0.431325,16.9
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,0,0,0.423077,40,40,40,330,0.05,0.05,330,0.4125,690,0,0,0.426352,16.5
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,0,0,0.423077,40,40,40,330,0.05,0.05,330,0.4125,651,0,0,0.417719,16.5
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333,0.05,0.05,333,0.41625,692,0,0,0.415204,16.65
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,0,0,0.439744,40,40,40,343,0.05,0.05,343,0.42875,714,0,0,0.429132,17.15
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,0,0,0.430769,40,40,40,336,0.05,0.05,336,0.42,608,0,0,0.418381,16.8
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,0,0,0.45,40,40,40,351,0.05,0.05,351,0.43875,662,0,0,0.445852,17.55
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,0,0,0.434615,40,40,40,339,0.05,0.05,339,0.42375,683,0,0,0.445936,16.95
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,0,0,0.435897,40,40,40,340,0.05,0.05,340,0.425,635,0,0,0.436515,17
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,0,0,0.44359,40,40,40,346,0.05,0.05,346,0.4325,671,0,0,0.448461,17.3
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348,0.05,0.05,348,0.435,584,0,0,0.442804,17.4
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348,0.05,0.05,348,0.435,665,0,0,0.443194,17.4
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,567,0,0,0.224139,9
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,585,0,0,0.241138,9
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,556,0,0,0.233539,9
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,564,0,0,0.246187,9
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,581,0,0,0.232814,9
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,567,0,0,0.221171,9
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,568,0,0,0.242271,9
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,572,0,0,0.230257,9
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,588,0,0,0.219268,9
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,581,0,0,0.262503,9
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,575,0,0,0.236106,9
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,570,0,0,0.233619,9
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,581,0,0,0.233295,9
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,565,0,0,0.259881,9
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,569,0,0,0.230712,9
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,566,0,0,0.198023,9
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,566,0,0,0.25835,9
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,556,0,0,0.245816,9
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,562,0,0,0.218882,9
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,576,0,0,0.237104,9
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,569,0,0,0.237519,9
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,554,0,0,0.234776,9
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,557,0,0,0.266096,9
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,573,0,0,0.215318,9
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,561,0,0,0.240953,9
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,557,0,0,0.232628,9
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,565,0,0,0.23234,9
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,555,0,0,0.234974,9
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,565,0,0,0.238848,9
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,583,0,0,0.253088,9
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,569,0,0,0.213826,9
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,558,0,0,0.193043,9
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,563,0,0,0.207704,9
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,570,0,0,0.228426,9
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,559,0,0,0.211782,9
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,573,0,0,0.200313,9
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,562,0,0,0.253734,9
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,569,0,0,0.223944,9
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,590,0,0,0.217988,9
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,563,0,0,0.230568,9
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,702,0,0,0.198656,6.75
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,687,0,0,0.206607,6.75
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,707,0,0,0.175216,6.75
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,712,0,0,0.163651,6.75
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,698,0,0,0.170565,6.75
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,707,0,0,0.120299,6.75
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,693,0,0,0.187783,6.75
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,714,0,0,0.134215,6.75
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,691,0,0,0.15671,6.75
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,702,0,0,0.198505,6.75
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,697,0,0,0.19062,6.75
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,693,0,0,0.19706,6.75
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,698,0,0,0.137509,6.75
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,699,0,0,0.187716,6.75
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,701,0,0,0.183085,6.75
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,689,0,0,0.15357,6.75
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,700,0,0,0.218616,6.75
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,695,0,0,0.168633,6.75
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,693,0,0,0.16303,6.75
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,707,0,0,0.17742,6.75
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,695,0,0,0.150209,6.75
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,695,0,0,0.219423,6.75
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,688,0,0,0.199091,6.75
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,698,0,0,0.164264,6.75
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,710,0,0,0.179504,6.75
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,717,0,0,0.256048,6.75
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,692,0,0,0.176032,6.75
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,702,0,0,0.155599,6.75
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,709,0,0,0.168452,6.75
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,697,0,0,0.147199,6.75
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,704,0,0,0.148328,6.75
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,707,0,0,0.161374,6.75
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,689,0,0,0.147303,6.75
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,683,0,0,0.172568,6.75
rand-2-40-40-135-650-73_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,696,0,0,0.135242,6.75
rand-2-40-40-135-650-75_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,708,0,0,0.135195,6.75
rand-2-40-40-135-650-77_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,708,0,0,0.182523,6.75
rand-2-40-40-135-650-79_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,702,0,0,0.206329,6.75
rand-2-40-40-135-650-7_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,700,0,0,0.142661,6.75
rand-2-40-40-135-650-9_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,701,0,0,0.160692,6.75
rand-2-40-80-103-800-11_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,833,0,0,0.150397,5.15
rand-2-40-80-103-800-13_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,838,0,0,0.179821,5.15
rand-2-40-80-103-800-15_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,826,2,0,0.133373,5.15
rand-2-40-80-103-800-17_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,829,0,0,0.141687,5.15
rand-2-40-80-103-800-19_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,835,0,0,0.096508,5.15
rand-2-40-80-103-800-1_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,829,0,0,0.096548,5.15
rand-2-40-80-103-800-21_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,839,0,0,0.112857,5.15
rand-2-40-80-103-800-23_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,847,0,0,0.105992,5.15
rand-2-40-80-103-800-25_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,853,0,0,0.116508,5.15
rand-2-40-80-103-800-27_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,836,0,0,0.100595,5.15
rand-2-40-80-103-800-29_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,827,0,0,0.125258,5.15
rand-2-40-80-103-800-31_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,836,0,0,0.144953,5.15
rand-2-40-80-103-800-33_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,833,0,0,0.088115,5.15
rand-2-40-80-103-800-35_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,841,0,0,0.195437,5.15
rand-2-40-80-103-800-37_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,822,0,0,0.103175,5.15
rand-2-40-80-103-800-39_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,839,0,0,0.124118,5.15
rand-2-40-80-103-800-3_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,835,0,0,0.149067,5.15
rand-2-40-80-103-800-41_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,836,0,0,0.110893,5.15
rand-2-40-80-103-800-43_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,827,0,0,0.174425,5.15
rand-2-40-80-103-800-45_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,834,0,0,0.135951,5.15
rand-2-40-80-103-800-47_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,837,0,0,0.087837,5.15
rand-2-40-80-103-800-49_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,834,0,0,0.184325,5.15
rand-2-40-80-103-800-51_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,839,0,0,0.157691,5.15
rand-2-40-80-103-800-53_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,829,0,0,0.124962,5.15
rand-2-40-80-103-800-55_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,836,0,0,0.121369,5.15
rand-2-40-80-103-800-57_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,843,0,0,0.185813,5.15
rand-2-40-80-103-800-59_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,835,0,0,0.128512,5.15
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,835,0,0,0.106658,5.15
rand-2-40-80-103-800-61_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,836,0,0,0.136905,5.15
rand-2-40-80-103-800-63_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,828,0,0,0.105893,5.15
rand-2-40-80-103-800-65_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,828,0,0,0.100666,5.15
rand-2-40-80-103-800-67_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,838,0,0,0.105238,5.15
rand-2-40-80-103-800-69_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,843,0,0,0.085087,5.15
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,829,0,0,0.13711,5.15
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,825,0,0,0.083036,5.15
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,832,0,0,0.108591,5.15
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,834,0,0,0.155678,5.15
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,835,0,0,0.157069,5.15
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,832,0,0,0.148611,5.15
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103,0.05,0.05,103,0.12875,829,0,0,0.088988,5.15
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753,0.05,0.05,753,0.94125,269,0,0,0.965076,37.65
rand-2-40-8-753-100-11_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753,0.05,0.05,753,0.94125,224,0,0,0.965077,37.65
rand-2-40-8-753-100-13_ext.xml.minion.gz,1,0,0,0.962821,40,40,40,751,0.05,0.05,751,0.93875,240,0,0,0.962575,37.55
rand-2-40-8-753-100-15_ext.xml.minion.gz,1,0,0,0.962821,40,40,40,751,0.05,0.05,751,0.93875,214,0,0,0.96306,37.55
rand-2-40-8-753-100-17_ext.xml.minion.gz,1,0,0,0.962821,40,40,40,751,0.05,0.05,751,0.93875,241,0,0,0.96309,37.55
rand-2-40-8-753-100-19_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752,0.05,0.05,752,0.94,233,0,0,0.963992,37.6
rand-2-40-8-753-100-1_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753,0.05,0.05,753,0.94125,252,0,0,0.96529,37.65
rand-2-40-8-753-100-21_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753,0.05,0.05,753,0.94125,233,0,0,0.965702,37.65
