@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC

@DATA
SAT_Competition2009/CRAFTED/edgematching/explicit/em_12_2_4_exp.cnf,1,6014.75,0.6574,0.0213,0.0087,0.0058,0.0268,0.2283,0.6881,0.6904,20.2813,0.9145,0.0001,0.0007,0.0001,0.0501,13.4717
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-220-100.cnf,1,4.3578,0.4506,0.2295,0.2295,0.2295,0.2296,0.0001,0,0.0001,1.0783,0.8333,0.583,0.0114,0,0.2296,34.453
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p30-s52376212.cnf,1,56.1579,0.1032,0.0326,0.0078,0.0009,0.0601,0.0601,0.0718,1.6263,101.879,0.9855,0.0942,0.0016,0.0044,0.5,86.5327
SAT_Competition2009/CRAFTED/Hard/contest02/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07.cnf,1,147.186,0.5399,0.056,0.0314,0.0252,0.058,0.4423,0.9221,0.4454,0.5677,0.5431,0.0004,0.0063,1.3953,0.0699,36.8158
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p15-s44266159.cnf,1,25.1972,0.2214,0,0,0,0,0.03,0.1561,15.7362,37.4771,0.9682,0.7717,0.0048,0.0119,0.0001,49.2151
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-61-100.cnf,1,1.037,0,0.3166,0.3122,0.3046,0.317,1.2893,0,0.065,1.052,0.5,0.0001,0.0682,0,0.3174,10.3047
SAT_Competition2007/crafted/Hard/contest02/ezfact64_6.sat05-453.reshuffled-07.cnf,1,186.789,0.6196,0.0697,0.0665,0.0548,0.0698,1.3513,1.2869,0.2268,0.4474,0.3567,0,0.0068,0.118,0.0973,28.2482
SAT_Competition2007/crafted/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,242.319,0.3627,0.0618,0.0552,0.0505,0.0929,0.7436,0.8703,0.3102,0.4116,0.4899,0,0.0094,0.1165,0.1757,26.0959
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf,1,93.9942,0.7656,0.1379,0.1307,0.06,0.1391,2.4398,1.336,0.484,0.4147,0.3819,0,0.0329,0.024,0.2383,33.2979
SAT_Competition2009/CRAFTED/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,10.3871,1.0326,0.0909,0.0493,0.0299,0.2249,0.705,1.5195,1.0234,1.0874,0.4028,0.007,0.0405,0.1556,0.3069,22.4045
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-myciel6-cn.used-as.sat04-319.sat05-4201.reshuffled-07.cnf,1,11183.3,0.6886,0,0,0,0,0.6472,1.3096,9.734,59.9528,0.6116,0.0026,0.0012,0.0251,0.1947,0
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf,1,90.0642,0.5897,0.1393,0.1389,0.0572,0.1393,2.3708,0.7325,0.5139,0.4441,0.5094,0,0.0343,0.0237,0.2515,23.9885
SAT_Competition2007/crafted/Hard/contest04/others/ramsey.sat05-511.reshuffled-07.cnf,1,11.4985,0,0.0005,0.0005,0.0005,0.0005,0,1.1311,0.0001,1.8829,0.1047,0,0.0392,0,0.0005,30.6719
SAT_Competition2011/SAT05/crafted/sorge05/QG7/dead-dnd003.shuffled-as.sat05-3109.cnf,1,13.6894,1.4978,0.0389,0.0141,0.0106,0.4728,0.1666,1.7272,1.8734,6.0768,0.5164,0,0.0424,0.6884,0.9752,32.0271
SAT_Competition2011/SAT05/crafted/lynce05/social-golfer-problem/sgp_5-6-8.shuffled-as.sat05-2669.cnf,1,789.8,0.6593,0.0351,0.0269,0.009,0.0357,0.9356,1.0911,1.0978,15.8486,0.6758,0,0.0005,0.7945,0.1793,50.0524
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,14.5676,0.851,0.0233,0.011,0.0043,0.044,0.4128,0.7256,1.1925,4.0908,0.0636,0.0054,0.0256,0.2126,0.1236,21.1664
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1,33.5903,0.3059,0,0,0,0,0.1062,0,2.4221,20.9695,0.0915,0.6326,0.0159,0,0,48.7235
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2.cnf,1,20.0857,1.249,0.4782,0.2332,0,0.489,1.6214,2.002,0.7469,38.4675,0.4083,0,0.0505,0.8891,1,10.4898
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p30-s30907550.cnf,1,27.0625,0.1198,0.0409,0.0159,0.0028,0.0645,0.0496,0.0895,1.2831,96.5167,0.9819,0.2354,0.0019,0.0053,0.5,95.5521
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-dir.shuffled-as.sat03-136.cnf,1,2.4614,0.1431,0,0,0,0,0.0203,0.8437,1.7597,35.7765,0.7269,0.8698,0.009,0.0143,0.0002,60.9457
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,1,1.6364,0.0518,0,0,0,0,0,0.5956,0,21.1732,0.5059,0.4965,0.0008,0,0,59.5035
SAT_Competition2007/crafted/Hard/contest02/hgen3-v500-s1349121860.sat05-473.reshuffled-07.cnf,1,16.0295,0,0.0844,0.0771,0.0689,0.0892,0.8345,0.562,0.1342,0.7587,0.5023,0.0002,0.0069,0,0.1008,35.83
SAT_Competition2007/crafted/Hard/contest02/hgen3-v400-s553296708.sat05-471.reshuffled-07.cnf,1,13.2576,0,0.0844,0.0775,0.0687,0.0887,0.8546,0.5461,0.1344,0.7885,0.505,0.0003,0.0086,0,0.0995,31.4611
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-018-017.sat05-1231.reshuffled-07.cnf,1,1,0.2422,0.0373,0.037,0.0365,0.0377,0.0009,0.9762,0.0178,8.5602,0.7083,0.8951,0.0103,0.0643,0.0379,49.3321
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00070.sat05-1324.reshuffled-07.cnf,1,1.2202,1.886,0.4811,0.4516,0.416,0.4922,0.4359,2.4294,0.1545,4.9164,0.0274,0.0258,0.2497,0.0586,0.4988,10.2692
SAT_Competition2007/crafted/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,15.1623,1.5261,0.4976,0.0597,0.0314,0.4995,0.2205,1.73,0.898,5.0986,0.3278,0,0.0279,0.4271,0.9773,33.6588
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,94.2215,0.7632,0.1378,0.1307,0.0598,0.1391,2.4517,1.3329,0.4835,0.4123,0.3863,0,0.0321,0.024,0.2391,26.1964
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,1,879.4,0.0518,0,0,0,0,0,0.5956,0,21.0341,0.5059,0.4965,0.0008,0,0,62.7627
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_27_s.cnf,1,16.0752,1.7384,0.3322,0.3076,0.2631,0.3484,0.9193,1.8292,0.3527,1.3682,0.5526,0.0003,0.2471,0.744,0.3874,14.9793
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_80_28_70_8-dir.shuffled-as.sat03-215.cnf,1,8.985,0.1175,0,0,0,0,0.0242,0.8062,2.1544,39.9255,0.7483,0.8589,0.0055,0.0117,0.0001,61.888
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-025-024.sat05-1191.reshuffled-07.cnf,1,1,0.2917,0.1452,0.1415,0.1382,0.1491,0.0038,1.0078,0.0288,5.7128,0.7182,0.8944,0.0067,0.0035,0.1533,78.0625
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl009.sat05-3830.reshuffled-07.cnf,1,50.8705,2.0999,0.4991,0.4964,0.4796,0.4997,0.1923,2.6103,0.2811,0.6104,0.1365,0,0.0126,0.1355,0.9999,15.0508
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-clqcolor-16-11-14.sat05-1261.reshuffled-07.cnf,1,8.2523,0.6522,0.1521,0.039,0.0336,0.1589,0.0502,1.1742,0.7434,16.1757,0.4838,0.8169,0.0169,0.0012,0.1752,43.3939
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n26-03-S540351185.sat05-490.reshuffled-07.cnf,1,3.9494,1.2227,0.0493,0.0288,0.0239,0.0993,2.6563,1.7084,1.0765,1.3188,0.3497,0.0001,0.082,0.1366,0.3187,19.5613
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n320-02-S1127428711.sat05-484.reshuffled-07.cnf,1,1.0471,0.9596,0.3304,0.2739,0.2572,0.3613,0.1784,1.2829,0.1577,0.9775,0.611,0.0466,0.0224,0.2269,0.4418,32.3015
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,15.0371,2.572,0.4999,0.4996,0.4933,0.5,0.2362,3.0201,0.3621,0.863,0.1211,0,0.6278,0.2051,1,13.4898
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,4,0.4213,0.1513,0.1467,0.1424,0.1513,0.0051,1.159,0.0295,4.4414,0.6097,0.8573,0.0159,0.0084,0.1562,54.8395
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_28_40_7-log.shuffled-as.sat03-127.cnf,1,10.5949,0.0076,0.4946,0.4938,0.4931,0.495,0.4027,1.3553,0.0018,1.3928,0.0108,0.0412,0.0972,0,0.4955,17.8486
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,49.5077,0.1452,0,0,0,0,0.0244,0.8433,3.9908,41.1537,0.7131,0.8256,0.007,0.0118,0.0001,59.0658
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf,1,3.6783,0.0045,0.1109,0.1109,0.1109,0.1109,0.0386,0.5554,0.0139,0.5979,0.5021,0.1084,0.0052,0.001,0.1199,29.0293
SAT_Competition2009/CRAFTED/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,18.625,0.7647,0.0042,0,0,0.1559,0.1726,1.1223,2.1557,11.7233,0.6071,0.002,0.0009,0.1048,0.2997,9.5012
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1100-m7545-k4-l4-s310659001.sat05-524.reshuffled-07.cnf,1,40.8492,0.0907,0.109,0.0517,0.0236,0.1806,0.6477,1.0229,0.8602,0.6877,0.3158,0.0001,0.01,0.0669,0.2946,2.9557
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_8_cmp.cnf,1,35.34,1.1359,0.0563,0.0127,0.0048,0.1026,0.3353,1.2275,1.1196,1.913,0.7681,0.0026,0.0084,0,0.1926,12.4743
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_10gates_u2_autoenc.cnf,1,10.4749,1.2847,0.002,0.0006,0,0.0051,1.0261,2.0877,3.2295,12.4636,0.3324,0.0002,0.0545,0.5089,0.0635,11.2965
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,1,52.8078,2.1333,0.499,0.496,0.4771,0.4997,0.2068,2.5879,0.3178,0.6158,0.1252,0,0.0203,0.1327,0.9996,16.1562
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,14.7142,0,0.042,0.042,0.042,0.042,0,0.5623,0.0001,1.1697,0.4893,0,0.0107,0,0.042,32.469
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-9-17-sat.cnf,1,0.8638,0.3607,0.2577,0.2577,0.2577,0.2577,0,0,0,2.2821,0.8831,0.8006,0.0245,0,0.2577,0
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i5_pp.cnf,1,91.4939,1.2867,0.1249,0.0577,0.0128,0.2627,0.707,1.5938,1.1831,1.2539,0.7124,0,0.0296,0.1585,0.3715,18.2998
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,89.2356,0.247,0,0,0,0,0.018,0.2333,5.8584,30.041,0.9399,0.7785,0.0043,0.0181,0,43.3738
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-unsat-grid-pbl-0300.sat05-1350.sat05-1350.reshuffled-07.cnf,1,7.5586,0.0465,0.4604,0.4604,0.4604,0.465,2.6481,0.9815,0.0113,0.5566,0.3208,0,0.0048,84.654,0.4665,6.4754
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-300-100.cnf,1,5.597,0.4506,0.2295,0.2295,0.2295,0.2295,0.0001,0,0.0001,1.0146,0.8333,0.583,0.0083,0,0.2296,43.7932
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-109-100.cnf,1,1.0761,0,0.322,0.3214,0.3152,0.3231,1.5041,0,0.052,0.8602,0.5,0.0001,0.0395,0,0.3238,17.1135
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-11-unsat.cnf,1,10.5336,0.4506,0.0468,0.0467,0.0467,0.0468,0.0001,0,0.0014,2.6578,0.8333,0.6918,0.0289,0,0.0469,41.8992
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,24.0382,1.0891,0.0455,0.0454,0.012,0.0647,0.7198,1.4994,0.7102,1.1482,0.4416,0,0.0435,0.1159,0.0651,19.2391
SAT_Competition2007/crafted/Hard/contest05/others/sgp_9-8-8.sat05-2674.reshuffled-07.cnf,1,12046,0.5748,0.4073,0.1951,0.0185,0.5,0.7866,1.0349,0.8554,50.2987,0.6891,0,0.0001,0.352,0.5,0
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i7_pp_ci_ce.cnf,1,391.952,1.3286,0.0693,0.0353,0.008,0.2604,0.5881,1.6228,1.4021,2.045,0.7835,0,0.0139,0.1009,0.3597,16.09
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,1,51.3764,0.2801,0,0,0,0,0.0249,0.2641,5.6998,24.1644,0.9298,0.7421,0.0065,0.0239,0,39.0087
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1,52.1213,2.1398,0.499,0.4956,0.4737,0.4997,0.2037,2.5725,0.3399,0.7014,0.1458,0,0.0203,0.1054,0.9999,16.4056
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,12.4246,0,0.042,0.042,0.042,0.042,0,0.5623,0.0001,1.1965,0.4783,0,0.013,0,0.042,27.4371
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-27-sat.cnf,1,1.3959,0.2636,0.2046,0.2046,0.2046,0.2046,0,0,0.0001,3.1213,0.9261,0.8577,0.0102,0,0.2046,127.303
SAT_Competition2009/CRAFTED/modcircuits/mod5block_1var_7gates.cnf,1,10.8133,1.4617,0.3328,0.1355,0.0025,0.3501,1.03,2.1041,1.0689,9.6961,0.4343,0,0.0821,1.0013,1,16.284
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1875077647.sat05-530.reshuffled-07.cnf,1,71.5012,0.483,0.0084,0.001,0.0001,0.0105,0.1018,1.0504,1.0641,3.1939,0.4369,0.4516,0.0092,0.021,0.0173,56.1334
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-21x33.cnf,1,736.538,0.5894,0,0,0,0.0025,0.5254,0,3.3285,33.5828,0.7512,0.0862,0.0029,0.0062,0.0272,30.059
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes2.cnf,1,56.1136,0.1972,0,0,0,0,0.0887,0.1884,8.6529,45.5335,0.9534,0.5797,0.0021,0.0091,0,67.7
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes2.cnf,1,53.6071,0.2043,0,0,0,0,0.082,0.1919,12.1838,42.9576,0.9523,0.6041,0.0026,0.0128,0,53.3598
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4231.cnf,1,158.167,0.3476,0.0188,0.0047,0.0013,0.0561,0.2112,0.0236,1.8126,1.8161,0.0997,0.0008,0.0018,0.0007,0.4481,30.9352
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,31.6667,0.142,0,0,0,0,0.0405,0.0977,9.4155,70.2053,0.979,0.7573,0.0026,0.0065,0.0001,73.7978
SAT_Competition2011/SAT09/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,9.8094,0.1592,0.0001,0,0,0.0001,0.0238,0.104,1.5649,24.7745,0.9725,0.8389,0.0086,0.0194,0.0005,48.1419
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,822.273,1.2695,0.0653,0.0276,0.004,0.183,0.5241,1.5703,1.4915,2.2149,0.8164,0,0.0081,0.0713,0.3587,17.2293
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,1.0002,0.5983,0.453,0.4241,0.4211,0.4557,0,1.3935,0.0476,1.6517,0.2545,0,0.1429,0,0.4557,12.3008
SAT_Competition2011/SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,1.026,0.396,0.3698,0.3625,0.3188,0.3732,0,1.2485,0.0722,1.4105,0.3074,0,0.0541,0.0608,0.3789,15.4313
SAT_Competition2009/CRAFTED/sgi/satsgi-n18himBHm21-p0-q167.cnf,1,0.2474,0.1097,0.0749,0.0749,0.0749,0.0749,0,0,0.0004,9.7981,0.9769,0.9227,0.008,0.057,0.075,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,27,0.2632,0,0,0,0,0.018,0.2453,5.6995,27.1554,0.9335,0.7689,0.005,0.0156,0,51.4969
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf,1,39.4104,0.1845,0,0,0,0,0.0218,0.1337,3.7055,33.9635,0.9668,0.7881,0.0062,0.0134,0.0002,66.3086
SAT_Competition2011/SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,16.0259,1.24,0.8907,0.4691,0.0083,0.9908,0.2832,1.6398,0.9923,2.7412,0.5507,0,0.056,5.7757,0.9999,0
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,14.5999,1.518,0.0516,0.0129,0.0094,0.4901,0.1739,1.7266,1.6789,6.0584,0.5384,0.0001,0.0411,0.6459,0.9988,31.2632
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp_ci_ce.cnf,1,619.429,1.3083,0.0684,0.0293,0.0056,0.2511,0.54,1.5974,1.4419,2.0043,0.8009,0,0.0104,0.0823,0.3598,16.9411
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes8.cnf,1,60.2105,0.1936,0,0,0,0,0.1807,0.1842,6.2683,49.9522,0.9547,0.1433,0.0019,0.0087,0.006,70.6296
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,1826.5,1.2437,0.0595,0.0373,0.0036,0.1617,0.4939,1.5446,1.5059,3.5571,0.8325,0,0.0065,0.0614,0.357,16.6589
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,39.525,0.1075,0,0,0,0.0002,0.0803,0.0631,5.1594,74.7725,0.9856,0.4801,0.002,0.006,0.0139,80.0114
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07.cnf,1,1.7898,0.925,0.2523,0.167,0.0295,0.2639,0.0562,1.5076,0.6998,5.9679,0.473,0.5927,0.0506,0.0072,0.3131,20.8614
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,89.2759,0.594,0.1393,0.1389,0.0572,0.1393,2.3696,0.7691,0.5147,0.4437,0.5045,0,0.034,0.0238,0.2554,27.8036
SAT_Competition2007/crafted/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,2.7666,0.0131,0.1109,0.1109,0.1108,0.1109,0.105,0.5582,0.0381,0.8985,0.4991,0.0976,0.0196,0.0018,0.1109,32.215
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,25.76,0.2667,0,0,0,0,0.0177,0.2507,4.9332,27.4365,0.9317,0.7687,0.005,0.0156,0,48.4569
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-290-100.cnf,1,5.4004,0.4506,0.2295,0.2295,0.2295,0.2295,0.0001,0,0.0001,1.0185,0.8333,0.583,0.0086,0,0.2296,41.9663
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf,1,17.3993,0.3506,0,0,0,0,0.1387,0,2.1397,13.8283,0.1119,0.5745,0.0254,0,0.0002,44.0871
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-15_218.cnf,1,17.5203,0.3649,0,0,0,0.0001,0.1503,0,2.1374,12.8311,0.119,0.5548,0.0275,0,0.0002,39.446
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,5.7703,0.5951,0.0319,0.0113,0.0047,0.0411,0.0533,1.1251,0.8541,44.2738,0.5046,0.8158,0.0065,0.0059,0.0534,54.5885
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.02-s1099787414.sat05-542.reshuffled-07.cnf,1,69.8599,0.4842,0.0086,0.0011,0.0001,0.0108,0.0974,1.0516,1.0447,3.2293,0.4488,0.4472,0.0114,0.0213,0.0149,37.8938
SAT_Competition2009/CRAFTED/Hard/contest05/others/linvrinv9.sat05-568.reshuffled-07.cnf,1,72.8034,0.8756,0.0697,0.067,0.0454,0.1344,1.2075,1.4049,0.7472,0.5335,0.4239,0,0.0124,0.1573,0.3135,20.5381
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_40_1520_u.cnf,1,608.333,0.163,0.3325,0.3325,0.3316,0.3325,3.1172,0.8321,0.2287,0.1948,0.2613,0,0.0013,0.052,0.3575,0
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,53.651,2.1405,0.499,0.496,0.478,0.4997,0.2056,2.605,0.3226,0.6431,0.1382,0,0.0201,0.121,0.9999,15.9059
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,1,26.7669,1.2459,0.0017,0.0004,0,0.0045,0.9987,2.0236,3.2781,14.2347,0.3296,0.0002,0.0477,0.4819,0.0574,10.3777
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,244.243,0.3627,0.0618,0.0552,0.0505,0.0929,0.7436,0.8703,0.3102,0.4342,0.4899,0,0.0094,0.1165,0.1757,26.0959
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,50.3324,2.1194,0.499,0.4958,0.4752,0.4997,0.2069,2.5821,0.3214,0.6785,0.1321,0,0.021,0.1253,0.9999,15.0643
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0,0.7941,0.348,0.348,0.348,0.348,0,0,0,3.5492,0.7697,0.6097,0.0395,0.1053,0.348,0
SAT_Competition2011/SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,29.3832,1.1418,0.0279,0.0005,0.0001,0.1533,0.3275,1.2717,1.7941,3.5283,0.7631,0.0184,0.0058,0,0.318,27.9477
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp.cnf,1,25.4555,1.3525,0.1506,0.0775,0.024,0.3479,0.7045,1.6241,1.0565,1.2272,0.6549,0.0004,0.0503,0.2178,0.4482,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes6.cnf,1,60.4333,0.194,0,0,0,0,0.0812,0.1833,14.3093,47.0055,0.9552,0.5503,0.0021,0.012,0,54.8372
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,27.7553,0.7705,0.1008,0.0934,0.084,0.1182,1.76,1.603,0.1653,1.5854,0.2632,0,0.0364,0,0.1737,8.6334
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-5-8-unsat.cnf,1,1.0026,0.5489,0.3148,0.3148,0.3148,0.3149,0,0,0.0001,1.5126,0.7619,0.6799,0.0857,0,0.3149,0
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,14.6779,2.62,0.4999,0.4997,0.4972,0.5,0.2415,2.9945,0.4299,0.9987,0.1313,0,0.7117,0.2294,0.9999,18.7332
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-73-100.cnf,1,1.0479,0,0.3189,0.3175,0.3112,0.3198,1.3217,0,0.0607,0.9873,0.5,0,0.0577,0,0.3211,12.8168
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,4.0691,0.4213,0.1513,0.1467,0.1424,0.1513,0.0051,1.159,0.0295,4.4434,0.6097,0.8573,0.0159,0.0084,0.1562,54.8395
