@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC

@DATA
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p15-s72490337.cnf,1,32.7429,0.1149,0,0,0,0,0.0341,0.0772,10.5209,70.5038,0.9824,0.8031,0.0023,0.0065,0.0001,71.4644,0.9259,0.9824,68.3218,0.8699,256038,2.2384,5.4229,74.5537,0.9322,0.896,0.0058,0.9993,68.9669,0,2,0.0004
SAT_Competition2009/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,30.3667,1.2623,0.0061,0.0014,0,0.0114,0.9363,2.0344,1.9954,14.8541,0.3379,0.0006,0.0444,0.5166,0.0594,12.4727,0,0.0203,9.2967,0.0129,146535,0.4113,4.9323,12.7151,0.8422,0.0172,0.623,0.3979,9.8761,0.0051,3.0177,0.0002
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl006.sat05-2718.reshuffled-07.cnf,1,13.8547,2.5799,0.4999,0.4997,0.4976,0.5,0.23,2.9512,0.4059,1.0414,0.1262,0,0.6459,0.2079,1,11.9792,0,0.1009,0.3846,0.5245,7617,0.4588,3.2057,16.414,0.7999,0.6649,0.8843,0.302,11.2408,0.433,3.226,0
SAT_Competition2011/SAT03/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf,1,31.2932,1.0627,0.0326,0.0216,0.0216,0.0352,0.6068,1.4472,0.5246,1.191,0.4719,0,0.025,0.0063,0.0354,18.923,0,0.15,0.5988,0.1504,2576,0.2891,1.1432,19.5602,0.6311,0.1766,0.7103,0.4601,18.923,0.0235,6.3453,0.0016
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,1,1,0.4379,0.1929,0.1929,0.1928,0.2008,0.0061,1.2368,0.0241,3.2618,0.6653,0.834,0.022,0.0118,0.2008,36.2866,0,0.8487,3.3412,0.834,1197,1.0956,0,36.4693,0.8431,0.8428,1.0194,0.4652,36.2866,0.1934,3,0.0034
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-FIFO.used-as.sat04-991.sat05-4192.reshuffled-07.cnf,1,29402,0.5153,0.1339,0.0316,0.0007,0.2606,0.2514,1.1491,1.3454,107.113,0.6678,0.0001,0.0006,0.0214,0.5,0,0,0.8871,61.5288,0.5483,3649657,0.8072,6.1046,0,0.9958,0.8342,1.0186,0.4733,0,0.0866,0,0
SAT_Competition2007/crafted/Hard/contest03/others/mm-2x3-8-8-sb.1.sat05-475.reshuffled-07.cnf,1,118.848,1.7813,0.0456,0.0212,0.0067,0.1049,0.577,2.2419,1.1926,1.7676,0.218,0.0002,0.0175,0.0003,0.2241,24.4498,0,0.013,0.5909,0.0898,80891,0.3569,3.1453,25.4895,0.7335,0.2427,0.7545,0.3733,24.4498,0.0368,3.9826,0
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00150.sat05-1328.reshuffled-07.cnf,1,2.2141,1.8653,0.4689,0.4402,0.375,0.4891,0.5254,2.6481,0.2535,7.572,0.0259,0.0003,0.2154,0.011,0.4999,10.1682,0,0.0003,6.0825,0.0837,30977,0.2385,4.8403,11.2143,0.7537,0.3082,0.769,0.2857,6.4615,0.4018,4.5753,0
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm25-p0-q219.cnf,1,0.2093,0.0979,0.0518,0.0517,0.0515,0.052,0.0001,0,0.0043,12.0069,0.98,0.931,0.0053,0.0454,0.0523,0,1,0.98,12.0518,0.9311,13248,2.2048,0,0,0.9312,0.9311,0,1,0,0.0517,2,0.0036
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-5x8.cnf,1,0,0.8259,0.3547,0.3547,0.3547,0.3547,0,0,0,3.1025,0.7742,0.5946,0.0468,0.129,0.3547,0,1,0.0968,3.0923,0.5946,1400,0.6232,0,0,0.5946,0.5946,0,1,0,0.3547,2,0.0242
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-FIFO.used-as.sat04-991.sat05-4192.reshuffled-07.cnf,1,5017,0.5153,0.1339,0.0316,0.0007,0.2606,0.2514,1.1491,1.3454,75.1391,0.6678,0.0001,0.0006,0.0214,0.5,0,0,0.8871,43.1427,0.5483,3649657,0.8072,6.1046,0,0.9958,0.8342,1.0186,0.4733,0,0.0866,8,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf,1,671.762,0.1304,0,0,0,0,0.0189,0.0877,6.1081,59.9563,0.9793,0.8609,0.0031,0.0078,0.0035,71.4537,0.9048,0.9793,48.7224,0.8862,166723,2.1151,5.296,77.9742,0.923,0.8981,0.0072,0.9991,71.4537,0.0001,2,0.0005
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,7.602,0.0375,0.4604,0.4604,0.4604,0.465,2.679,0.9683,0.0115,0.5557,0.3091,0,0.0048,5.0495,0.4665,6.4703,0,0.0019,0.1343,0,12722,0.0262,0.4071,6.8916,0.0012,0,0.8907,0.3607,5.4475,0.4603,28.3108,0
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,1.0643,0.3701,0.176,0.1703,0.165,0.1761,0.0058,1.1187,0.0307,4.1457,0.6713,0.8619,0.0131,0.0069,0.1823,50.1492,0,0.8854,4.2771,0.8681,2619,1.3212,0,53.0618,0.8789,0.8683,1.0502,0.4615,50.1492,0.1705,3,0.0015
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/c6288.shuffled.cnf,1,107.895,0.9063,0.0365,0.0297,0.021,0.0372,1.2881,1.2015,0.834,0.6927,0.5419,0,0.0159,0.7023,0.2091,23.2688,0,0.2396,0.2769,0.0074,14813,0.571,1.2303,25.6924,0.159,0.0083,0.7424,0.4775,22.5911,0.0332,6.1168,0.0001
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_8_exp.cnf,1,44.4768,1.0374,0.0322,0.0176,0.0019,0.0587,0.2958,1.1572,1.0526,5.0391,0.8693,0.0181,0.0047,0,0.0972,14.8163,0,0.5558,3.541,0.5175,25837,0.5524,2.473,20.0414,0.9649,0.627,0.4965,0.6861,12.7618,0.022,5.7407,0.0002
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_29_30_6-dir.shuffled-as.sat03-130.cnf,1,10.4427,0.1198,0,0,0,0,0.015,0.8081,4.8955,35.9675,0.7352,0.852,0.005,0.0126,0.0011,67.4886,0,0.98,34.8796,0.8885,69964,1.9496,4.3147,68.7259,0.9141,0.9009,1.0077,0.4941,67.4886,0,2,0.0004
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-160-100.cnf,1,3.364,0.4506,0.2295,0.2295,0.2295,0.2296,0.0001,0,0.0001,1.1577,0.8333,0.583,0.0156,0,0.2296,29.7478,1,0.8333,0.6452,0.5831,384,0.4472,0,29.8229,0.5832,0.5831,0,1,29.7478,0.2295,4.0818,0.0104
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,1,21.1813,0.187,0,0,0,0,0.0202,0.8872,3.2712,34.1208,0.7267,0.8333,0.0059,0.013,0,58.1329,0,0.9642,34.7276,0.8555,69990,1.9953,4.8125,59.7424,0.8934,0.8659,1.0167,0.4874,56.5472,0,2,0.0005
SAT_Competition2007/crafted/spence/hard/s105-100.cnf,1,1.0799,0,0.3217,0.3204,0.3148,0.3229,1.4446,0,0.0524,0.8568,0.5,0,0.0409,0,0.3245,16.9595,1,0,0.518,0.0009,220,0,0.3145,17.1367,0.0597,0.0066,0,1,16.9595,0.3141,5.7788,0.0136
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_060.shuffled.cnf,1,4.1854,0.4757,0.0048,0.0042,0.0034,0.0055,0.7669,1.2762,0.2217,1.6245,0.2105,0.0044,0.0833,0,0.0063,15.2123,0,0,1.2376,0.0082,936,0.082,1.7283,15.2678,0.059,0.0172,0.7008,0.3719,15.2123,0.0042,2.1695,0.0075
SAT_Competition2007/crafted/spence/medium/s89-100.cnf,1,1.068,0,0.3209,0.3189,0.3128,0.3214,1.3958,0,0.056,0.9409,0.5,0,0.0479,0,0.3227,14.4065,1,0,0.5633,0.0008,188,0,0.3514,14.6485,0.0628,0.0039,0,1,14.4065,0.3117,5.1705,0.016
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,3.6588,0.006,0.1109,0.1109,0.1109,0.1109,0.0424,0.5641,0.017,0.663,0.5044,0.1934,0.0074,0.0015,0.1195,29.4486,0,0.0007,0.2515,0.258,1362,0.009,0.0172,30.4312,0.258,0.258,0.5782,0.4973,15.1616,0.1107,9.1916,0.0015
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,5.2863,0.4506,0.2295,0.2295,0.2295,0.2295,0.0001,1.1186,0.0001,1.0276,0.6592,0.583,0.0089,0,0.2295,41.6127,0,0.8333,0.4978,0.5831,672,0.4472,0,41.9447,0.5832,0.5831,0.983,0.4774,41.6127,0.2295,4.9964,0
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_512.cnf,1,18.425,0,0.0301,0.0101,0.0042,0.0827,0,0,1.5397,1.032,0.5,0,0.0138,0,0.2667,29.3487,1,0,0.3767,0,4492,0,3.0443,29.4252,0,0,0,1,29.3487,0.0285,3.6896,0.0009
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_390.cnf,1,18,0.3202,0,0,0,0,0.1077,0,2.3978,22.1139,0.0873,0.6107,0.0305,0,0,36.6908,1,0.0032,24.5857,0.6301,20607,1.0699,4.9956,36.6908,0.7091,0.6422,0,1,36.6908,0,2.1031,0.001
SAT_Competition2011/SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,1.4562,0.0203,0.2677,0.2673,0.2654,0.2679,8.3598,0.9994,0.0347,0.8972,0.297,0,0.0299,0.003,0.2683,31.707,0,0,0.4373,0,672,0.0136,0.044,32.0438,0,0,0.9336,0.36,31.707,0.2648,5.6015,0.006
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes2.cnf,1,31.4462,0.2474,0,0,0,0,0.0151,0.2361,8.0335,31.4953,0.938,0.7781,0.0042,0.0138,0,52.6635,0.8571,0.938,36.4231,0.8005,84314,1.5543,4.7376,53.2302,0.8248,0.808,0.021,0.9947,50.0812,0,3,0.001
SAT_Competition2007/crafted/spence/medium/s57-100.cnf,1,1.0352,0,0.3157,0.3099,0.3059,0.3159,1.3257,0,0.077,1.1042,0.5,0,0.0968,0,0.3161,10.8071,1,0,0.7266,0.0003,124,0,0.4912,10.8535,0.069,0.0035,0,1,10.8071,0.3022,4.7679,0.0242
SAT_Competition2009/CRAFTED/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,116.422,0.4592,0.0161,0.0149,0.0136,0.0169,0.1916,1.0132,0.1165,2.1065,0.7101,0.0061,0.0016,0,0.018,23.5678,0,0.9076,1.6246,0.5445,14710,0.3936,2.4997,24.0998,0.7984,0.6617,0.9918,0.4897,22.0678,0.0148,7.014,0.0003
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1,42.4444,0.2246,0,0,0,0,0.0212,0.2102,5.0976,35.9105,0.9463,0.7816,0.0035,0.0156,0,46.1424,0.7778,0.9463,43.0376,0.8122,132295,1.6619,5.2853,47.4342,0.8497,0.824,0.0174,0.9959,46.1424,0,3,0.0008
SAT_Competition2011/SAT09/CRAFTED/sgi/satsgi-n26himBHm28-p0-q293.cnf,1,0.2229,0.0895,0.0314,0.0312,0.031,0.0316,0.0001,0,0.0094,13.4803,0.9822,0.9302,0.0042,0.0399,0.0319,0,1,0.9822,13.5396,0.9303,18954,2.3509,0,0,0.9306,0.9304,0,1,0,0.0312,2,0.0028
SAT_Competition2011/SAT05/crafted/sabharwal05/planning/logistics/unsat/logistics-rotate-07t5.shuffled-as.sat05-1137.cnf,1,32.1712,0.267,0.0119,0.0065,0.0003,0.0125,0.1168,0.897,2.805,20.6009,0.7281,0.5791,0.0019,0.1154,0.272,25.6108,0,0.9511,17.2783,0.7011,88373,0.5835,2.759,25.6108,0.9889,0.9432,1.0016,0.4917,25.6108,0.0112,4.8037,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf,1,494.257,0.2278,0,0,0,0,0.0209,0.217,5.4576,34.6273,0.9439,0.7786,0.0031,0.0118,0,55.4955,0.875,0.9439,42.4691,0.809,133795,1.6673,5.0237,56.8293,0.8462,0.8196,0.0177,0.9957,54.2034,0,3,0.0008
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm26-p0-q248.cnf,1,0.5968,0.0932,0.0595,0.0595,0.0595,0.0596,0.0001,0,0.0007,12.2749,0.9812,0.9351,0.005,0.0444,0.0597,0,1,0.9812,12.3197,0.9352,14076,2.2455,0,0,0.9353,0.9352,0,1,0,0.0595,2,0.0034
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,18.9646,1.5155,0.4982,0.484,0.0308,0.4995,0.2059,1.7767,0.7309,4.2343,0.2922,0,0.0251,0.4417,0.9987,30.0254,0,0.2907,1.3672,0.599,16562,0.5185,3.6041,34.1765,0.9053,0.7273,0.8975,0.4062,30.0254,0.3181,4.4587,0
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-020-019.shuffled-as.sat05-1232.cnf,1,1.0252,0.2211,0.0317,0.0315,0.0311,0.032,0.0007,0.9417,0.0151,9.5389,0.6868,0.9021,0.0082,0.057,0.0323,55.1648,0,0.9444,9.5964,0.9027,7050,1.3603,0,55.3173,0.9037,0.903,1.0324,0.4771,55.1648,0.0314,3,0.0016
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_389.cnf,1,34,0.306,0,0,0,0,0.1062,0,2.4238,21.2387,0.0915,0.6343,0.0159,0,0,48.9554,1,0,23.6338,0.6431,41426,1.0759,4.8805,49.8067,0.7046,0.6469,0,1,47.2687,0,2.9923,0.0005
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes5.cnf,1,64.7895,0.1918,0,0,0,0.0001,0.1873,0.1811,7.7666,57.8766,0.9558,0.17,0.0019,0.0113,0.0495,62.3626,0.8333,0.9558,57.9364,0.6729,305320,1.9071,5.5296,66.3899,0.9397,0.8568,0.0125,0.9973,62.3626,0.0002,4,0.0004
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.0033,0.6975,0.0126,0.0126,0.0126,0.0127,0,0,0.0008,6.1087,0.759,0.5238,0.0197,0.0482,0.0127,35.4444,1,0.0361,6.0291,0.5238,8613,0.5946,0,35.4444,0.5238,0.5238,0,1,35.4444,0.0126,2,0.01
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-21-sat.cnf,1,1.521,0.3136,0.233,0.233,0.233,0.233,0,0,0.0001,2.6306,0.9052,0.8287,0.0165,0,0.233,84.1817,1,0.9052,2.0526,0.8287,1276,1.4642,0,89.6588,0.8288,0.8288,0,1,84.1817,0.233,2.9522,0.0078
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp_ci_ce.cnf,1,1023.92,1.2696,0.0651,0.0281,0.004,0.1794,0.5242,1.5703,1.4903,2.3723,0.8163,0,0.0081,0.0709,0.3581,15.0066,0,0.1577,1.0547,0.0612,289842,0.3458,3.639,16.8608,0.8527,0.3468,0.6202,0.533,15.0066,0.0625,6.1647,0
SAT_Competition2011/SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,1.9394,0.0719,0.0005,0.0002,0.0001,0.0021,0.0169,0.7656,1.5442,32.3618,0.7612,0.8942,0.0074,0.016,0.0058,60.1488,0,0.9893,27.203,0.9127,28508,1.6885,3.4695,66.5459,0.9425,0.9302,1.0138,0.4921,58.2418,0.0006,2,0.0012
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1,17.6291,0.3344,0,0,0,0,0.0966,0,2.3258,24.4078,0.0753,0.6377,0.0264,0,0,40.9879,1,0.0112,26.9563,0.6592,26441,1.1319,5.0081,40.9879,0.7333,0.6759,0,1,40.9879,0,2.1802,0.0008
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,6.9126,0.2835,0.0035,0.0032,0.0029,0.0037,0.7665,1.1042,0.1346,1.4537,0.1908,0.0004,0.0455,0,0.0043,25.2953,0,0,1.0099,0.0046,1892,0.0564,1.4771,25.4266,0.0345,0.0105,0.6786,0.3744,25.2953,0.0032,2.9908,0.0037
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_150_42_s.cnf,1,23.5773,1.5412,0.3395,0.3186,0.2893,0.3534,0.9029,1.6908,0.2901,1.4224,0.5668,0.0001,0.2288,0.6278,0.4048,11.9613,0,0.2481,0.2924,0.0339,23817,0.3607,2.0783,15.0051,0.3228,0.0814,0.6874,0.5454,11.132,0.293,8.6322,0
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,4.6669,0.4506,0.2295,0.2295,0.2295,0.2295,0.0001,1.1174,0.0001,1.062,0.6406,0.5831,0.0104,0,0.2295,36.883,0,0.8333,0.5386,0.5831,576,0.4472,0,37.8544,0.5832,0.5832,0.9852,0.4764,36.883,0.2295,4.9331,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-12_135.cnf,1,9.1451,0.4141,0.0002,0,0,0.0007,0.1935,0,1.8631,8.7394,0.1451,0.4959,0.0432,0,0.0017,26.6204,1,0,7.8979,0.5092,5251,0.7362,3.8051,27.384,0.6277,0.5185,0,1,26.6204,0.0002,2.9925,0.0023
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-1.used-as.sat04-891.cnf,1,43.7108,0.2239,0,0,0,0,0.02,0.2102,4.4533,35.3105,0.9463,0.7751,0.0037,0.0155,0,48.1301,0.7778,0.9463,43.2954,0.813,132295,1.6617,5.206,53.1291,0.849,0.8242,0.0174,0.9959,47.447,0,3.1818,0.0008
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1,0.944,0.3463,0.2435,0.2435,0.2435,0.2435,0,0,0.0001,2.4338,0.8901,0.8154,0.0209,0,0.2435,72.6638,1,0.8901,1.8905,0.8154,910,1.3315,0,73.476,0.8155,0.8154,0,1,72.6638,0.2435,3,0.0099
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,1,26.3925,0,0.0402,0.035,0.0296,0.043,0.7854,0.5717,0.2024,0.8557,0.5087,0.0001,0.0054,0,0.0496,26.5875,0.3333,0,0.312,0.0124,2756,0,1.1024,27.275,0.1702,0.0297,0.5772,0.5058,25.6667,0.0344,4,0.0011
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn004.shuffled-as.sat05-3844.cnf,1,51.3459,2.1248,0.499,0.4958,0.4742,0.4997,0.2052,2.5766,0.3457,0.7011,0.14,0,0.0208,0.1157,0.9999,14.8156,0,0.0794,0.0909,0.6063,17983,0.386,3.3564,15.6307,0.8269,0.6662,0.8845,0.3079,12.0295,0.4419,4.8699,0
SAT_Competition2007/crafted/Hard/contest03/others/color-18-4.sat05-443.reshuffled-07.cnf,1,67.3982,1.2688,0,0,0,0,0.4629,1.8093,5.9738,6.5796,0.1621,0.0098,0.0061,0.0137,0,27.1791,0,0.0103,5.4884,0.0134,95904,0.2981,0,27.877,0.0293,0.0167,0.8831,0.3211,26.0471,0,3,0.0001
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-270-100.cnf,1,5.1319,0.4506,0.2295,0.2295,0.2295,0.2296,0.0001,0,0.0001,1.0361,0.8333,0.583,0.0093,0,0.2296,40.4516,1,0.8333,0.5069,0.5831,648,0.4472,0,41.5101,0.5832,0.5831,0,1,40.4516,0.2295,4.9888,0.0062
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g4.cnf,1,48.6957,0.2185,0,0,0,0,0.0429,0.207,8.3208,39.3236,0.9472,0.7267,0.0027,0.0107,0,55.9333,0.875,0.9472,46.8901,0.7775,171155,1.7439,5.1636,61.8101,0.8529,0.8039,0.016,0.9963,53.5235,0,3,0.0007
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-luckySeven.used-as.sat04-990.sat05-4196.reshuffled-07.cnf,1,1725,0.5398,0,0,0,0.0014,0.2953,1.177,5.2439,45.6253,0.6597,0.0018,0.0012,0.0314,0.1855,0,0,0.8806,21.6651,0.3801,1139180,0.8296,5.5942,0,0.8236,0.5548,1.0193,0.4716,0,0.0014,8,0
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s111845174.sat05-536.reshuffled-07.cnf,1,49.8994,0.4848,0.0079,0.0009,0.0001,0.0102,0.1001,1.0551,1.1049,3.4642,0.457,0.4544,0.0136,0.0205,0.0169,27.9803,0.1429,0,3.3313,0.5396,9601,0.2487,3.2805,27.9803,0.6582,0.5707,0.597,0.4793,27.9803,0.0038,5.8962,0.0004
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07.cnf,1,9093,0.6128,0.1604,0.0552,0.0059,0.2884,0.2677,1.2349,1.1875,66.5876,0.6515,0.0001,0.0007,0.0258,0.5,0,0,0.8575,28.809,0.4973,3157120,0.821,5.7587,0,0.9876,0.7947,1.0239,0.4657,0,0.1035,6,0
SAT_Competition2009/CRAFTED/ramseycube/Q3inK13.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/sgi/new-difficult-20-152-18-95.cnf,1,8.2882,0.1531,0.0004,0.0002,0,0.0007,0.0297,0.0881,1.0718,21.8529,0.9742,0.845,0.0124,0.0238,0.0016,44.5785,0.8667,0.9742,17.0083,0.8536,15466,1.5652,3.6922,52.7058,0.9081,0.8748,0.0128,0.9984,44.5785,0.0003,2,0.0036
SAT_Competition2009/CRAFTED/ramseycube/Q3inK08.cnf,1,0,0,0.5,0.5,0.5,0.5,0,0,0,0.3366,0.5,0,0.4286,0,0.5,0,1,0,0.3388,0,1680,0,0,0,0,0,0,1,0,0.5,2,0.2143
SAT_Competition2009/CRAFTED/sgi/new-difficult-26-243-24-70.cnf,1,6.1256,0.1643,0,0,0,0.0001,0.0253,0.1123,1.9965,29.2543,0.9699,0.8271,0.0085,0.0163,0.0003,54.9612,0.875,0.9699,27.6749,0.8637,38944,1.8285,4.334,63.8933,0.9049,0.8741,0.0118,0.9982,54.9612,0,2,0.0018
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,5.4387,0.1486,0,0,0,0,0.0229,0.8367,3.706,36.8596,0.7058,0.8328,0.0073,0.0129,0.0001,79.1165,0,0.9694,34.8332,0.8568,46988,1.7616,4.1117,79.1165,0.9034,0.8742,1.0222,0.4862,79.1165,0,2.9983,0.0008
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf,1,29.7713,0.2624,0,0,0,0,0.0194,0.242,5.6708,27.2931,0.935,0.7628,0.0055,0.0208,0,41.139,0.7778,0.935,32.5811,0.7895,61409,1.4697,4.874,47.8174,0.8196,0.799,0.0236,0.9939,41.139,0,3.0558,0.0012
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,13.145,1.091,0.0398,0.0345,0.0262,0.4198,0.1143,1.3824,1.797,6.3074,0.4329,0.0003,0.0278,0.4619,0.9774,32.3552,0,0.3387,4.5014,0.7446,14889,0.4589,3.1953,33.1216,0.9234,0.8135,0.9132,0.4093,32.3552,0.0834,3.88,0
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00200.sat05-1329.reshuffled-07.cnf,1,2.6913,2.0941,0.4827,0.4553,0.4095,0.495,0.453,2.7723,0.1789,5.1133,0.0437,0,0.0831,0.0634,0.4999,11.4382,0,0.0006,3.7347,0.1254,22684,0.2496,5.0039,12.3161,0.7552,0.3992,0.8386,0.2677,9.5969,0.4295,4.785,0
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,18.9405,1.5155,0.4982,0.484,0.0308,0.4995,0.2059,1.7767,0.7309,4.2428,0.2922,0,0.0251,0.4417,0.9987,30.0254,0,0.2907,1.4203,0.599,16562,0.5185,3.6041,34.1765,0.9053,0.7273,0.8975,0.4062,30.0254,0.3181,4.4587,0
