@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC

@DATA
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf,1,0,0.0387,0.1384,0,0,17.982,17.982,0,1.0043,2,18.008,0.8763,0.7128,4552,4552,0.011,0.767,4666,0.0112,0.1429,0.671,18.19,0,0,0.0639,4607,4603,18.159,4593.3,45,0.0098,5.7635
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,0.4159,0.6359,0.715,0.0365,0.1741,23.389,23.389,0.7614,1.5309,3,26.096,0.9981,0.7758,2455,2455,0.0068,0.0642,4714,0.0424,0,0.7348,26.141,1.0423,0.0071,0.8039,3786,3488,26.593,3376.3,186,0.0076,2.9953
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1500472284-060.cnf,1,0.0771,0.101,0.2372,0,0,42.145,45.103,0,0.8367,3,47.75,0.8449,0.489,58,50,0.0165,0.7173,144,0.05,0.2,0.6525,49.682,0,0.0015,0.1721,79,71,50.087,73.887,700,0.0014,31.484
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-2.sat05-2249.reshuffled-07.cnf,1,0.0247,0,0.2939,0,0,31.152,31.152,0,0.5623,6.1599,33.649,0.8714,0.5845,4388,4388,0.0046,0,4667,0.25,0.3333,0.5774,37.163,0,0.042,0,4593,4530,35.532,4521,270,0.0055,14.199
SAT_Competition2011/SAT03/industrial/schuppan/l2s/bc57-sensors-1-k303-unsat.shuffled-as.sat03-406.cnf,1,1.2259,1.2176,1.3409,1.2379,0.1885,0,0,1.1195,1.3731,8.8571,0,1.1573,0.0916,0,0,0,0.9138,0,0.1841,0,0.7216,0,1.1128,0.0305,0.28,0,0,0,0,114000,0,16334
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1022605561-16-UNSAT.cnf,1,0.3685,0.3451,0.4498,0.0793,0.1844,36.764,36.764,0.2139,1.2124,4.9983,37.236,0.83,0.2004,3067,3067,0.0003,0.5851,3853,0.2936,0,0.7124,38.913,0.9099,0.0777,0.4149,3697,3607,38.746,3499,1721,0.0008,34.769
SAT_RACE2008/cmu-bmc-longmult13.cnf,1,0.9706,1.1677,1.2501,1.4659,0.1253,38.666,38.666,0.3466,0.9546,9.4374,47.045,0.8489,0.2036,2847,2847,0.0007,0.8723,3829,0.1741,0,0.5162,48.02,1.0908,0.0112,0.2536,3829,3372,49.375,3283.3,1446,0.0011,79.794
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0,0.1782,0.4383,0.0128,0.9738,55,55,1.9851,0.8405,2,58.477,0.9997,0.7721,217,217,0.0123,0.0146,2922,0.0123,0,1.0026,61.007,0.1469,0,0.8937,1916,474,66.939,983.57,870,0.0016,15.22
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.1-b7.cnf,1,2.3481,3.3798,2.4637,0.0268,0.8293,0,0,2.8168,0.8957,4,0,1.0596,0.1749,0,0,0,0.4204,0,0.0178,0,0.3851,0,0.7405,0,0.8043,0,0,0,0,81160,0,57354
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes10.cnf,1,0.1753,0.1558,0.1515,0.0156,0.9322,48.588,50.487,1.4782,0.249,3,54.088,0.9996,0.8176,232,146,0.0028,0.0186,2540,0.0149,0.8,0.024,58.801,0.267,0,0.8049,676,416,61.866,601.94,900,0.0021,27.855
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04N18.cnf,1,1.1108,2.7182,3.006,0.3822,0.1734,25.114,25.114,0.5701,0.8407,6.6361,25.114,1.0089,0.2491,2551,2551,0.0002,0.0626,2551,0.067,0,0.4955,25.114,2.1862,0.001,0.8467,2551,2551,25.114,2551,5821,0.0009,283
SAT_Competition2009/CRAFTED/sgi/new-difficult-21-168-19-90.cnf,1,0,0.2117,0.2784,0.0224,0.9762,52.31,52.31,1.6109,0.078,2,56.306,0.9986,0.9324,529,529,0.0213,0.0328,4708,0.0214,0.8823,0.0115,62.077,0.1441,0,0.8937,3403,866,65.213,1542.9,380,0.0051,9.313
SAT_Competition2009/CRAFTED/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,0.1138,0.2474,0.2075,0,0,8.2371,27.099,0.1242,1.6062,6.0645,30.786,0.964,0.218,1860,582,0.0027,1.6104,3545,0.1414,0,0.7894,31.933,0.7698,0.0901,0.0404,3422,3373,30.538,2659,311,0.0037,24.279
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1869272420-19.SAT.shuffled.cnf,1,0.0133,0.1055,0.2355,0,0,23.916,23.916,0,0.8358,2.8716,24.584,0.859,0.5608,4123,4123,0.0435,0.6516,4403,0.0469,0.2,0.647,24.954,0,0.001,0.1903,4321,4234,25.302,4247.3,110,0.0083,7.4974
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-3.sat05-2568.reshuffled-07.cnf,1,0.0909,0,0.2757,0,0,20.713,22.086,0,1.0038,7,22.408,0.7371,0.3337,3088,2864,0.0089,0,3949,0.25,0,0.9544,23.959,0,0.3831,0,3782,3430,24.693,3448.9,140,0.0084,2.8144
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-24-s100.cnf,1,0.7596,0.8011,0.9358,0.6245,0.6564,0,0,1.0831,1.1435,8.2198,0,0.9469,0.2158,0,0,0.0001,0.3415,0,0.2404,0,1.5339,0,0.9906,0.0215,0.7513,0,0,0,0,14170,0.0001,1016.5
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p15-s25120921.cnf,1,0,0.1529,0.1716,0.0086,0.9714,56.461,56.461,1.989,0.1399,2,59.58,0.9999,0.8535,54,54,0.0083,0.0235,3920,0.0084,0.8823,0.0101,66.939,0.2079,0,0.8859,664,436,70.139,1028,1071,0.0018,32.658
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1314701073-08.cnf,1,0.2896,0.2866,0.4019,0.0062,0,31.9,47,0.0615,0.7038,5.3555,54.4,0.8294,0.2282,4,3,0,0.577,22,0.2341,0,0.586,63,0.1495,0.0478,0.3937,9,8,67.228,8.1014,18567,0.0001,348.85
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S44928635-12.SAT.shuffled.cnf,1,0.292,0.3011,0.3885,0.0066,0,26.186,26.186,0.0707,0.7236,4,26.889,0.8472,0.3178,3774,3774,0.0047,0.5906,4049,0.2301,0,0.5879,27.302,0.1646,0.0421,0.3869,4014,3858,28.268,3877.5,487,0.0032,15.709
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top30.cnf,1,1.7792,2.2135,2.0838,0.6955,0.1414,15.347,15.347,0.5773,1.2298,5.4356,19.411,1.176,0.073,585,585,0,0.5629,1656,0.1969,0,0.6614,19.897,1.1171,0.0626,0.4065,919,751,20.344,835.63,37570,0,3608
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1640054673-078.cnf,1,0,0.0348,0.1414,0,0,26.457,26.457,0,0.9938,2,27.136,0.8738,0.6737,4340,4340,0.0111,0.7802,4584,0.0112,0.1429,0.6798,27.161,0,0,0.062,4503,4414,27.216,4443.6,75,0.0056,9.1028
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,1.3894,1.2391,2.4947,0.1253,0.074,13.94,15.064,0.3801,2.5821,4.8735,15.854,0.903,0.2365,1122,901,0.0001,0.2069,2036,0.1657,0,0.8637,16.549,2.1194,0.4752,0.7314,1844,1805,16.739,1644.1,2657,0.0002,50.292
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S572248576-042.cnf,1,0.2882,0.2895,0.4045,0.0034,0,22.632,22.632,0.0504,0.6285,4,23.623,0.8438,0.3254,3825,3825,0.0022,0.593,4037,0.2327,0,0.5768,24.477,0.098,0.0411,0.3952,3990,3947,24.788,3939.4,414,0.0035,12.302
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,1.6978,1.9251,2.3032,1.2935,0.122,8.3884,9.0575,0.3643,1.7645,7.4949,10.533,0.9405,0.0289,116,23,0,0.3858,743,0.1336,0,0.6869,12.087,1.6046,0.028,0.589,255,197,13.291,234.28,30891,0,1498.4
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.569,0.2977,0.578,0.1759,0.2182,29.773,29.839,0.3822,1.1962,8.7221,33.763,0.8467,0.253,742,688,0.0012,0.8147,2221,0.2408,0,0.8381,46.589,0.9578,0.0294,0.2421,1800,1001,46.475,1267.1,969,0.0013,55.414
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S496650424-021.UNKNOWN.cnf,1,0.2832,0.2873,0.3956,0.0035,0,22.446,22.446,0.0542,0.6874,4,23.257,0.845,0.3248,3835,3835,0.0059,0.6057,4035,0.2314,0,0.5853,23.785,0.1266,0.044,0.3749,4017,3947,23.826,3928,393,0.0038,13.868
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,0.7722,0.843,0.817,2.8386,0.3068,0,0,0.4185,1.6728,9.6235,0,0.8973,0.1686,0,0,0,0.5788,0,0.2026,0,0.7935,0,1.4933,0.0153,0.4247,0,0,0,0,6113,0.0002,275.67
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t0.cnf,1,0.5834,0.645,0.691,1.2752,0.5038,1,1,0.3325,1.2685,178.85,15,0.9258,0.1866,2,2,0,0.752,97,0.1246,0,0.9665,37.474,0.9574,0,0.4245,56,9,37.245,26.571,69175,0,2485.5
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i2_pp.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf,1,0,0.0394,0.1396,0,0,18.022,18.022,0,0.9956,2,18.195,0.8738,0.7124,4570,4570,0.011,0.7051,4698,0.0112,0.1429,0.6768,18.365,0,0,0.068,4603,4603,18.28,4607.5,45,0.0086,5.7909
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-easier-fphp-014-012.sat05-1215.reshuffled-07.cnf,1,0.1443,0,0.334,0.0902,0.9044,35.939,35.939,1.0214,0.9932,3,36.24,0.999,0.9828,3891,3891,0.0193,0.0013,4844,0.0827,0,1.0485,36.906,0.3256,0.0372,0.8592,4839,4810,41.56,4654.5,154,0.0089,2
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p0.cnf,1,0.6555,0.7408,0.8492,0.4476,0.5236,0,0,0.4394,1.4149,17,0,0.9821,0.1352,0,0,0,0.5138,0,0.1469,0,0.9127,0,1.0934,0.0022,0.6212,0,0,0,0,121000,0,11833
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_07_UNSAT.cnf,1,0.8371,1.1087,0.8838,0.0127,0.0265,53.506,53.506,0.9001,0.7802,3.7291,53.506,0.9988,0.4949,4686,4686,0.0001,0.4203,4686,0.0102,0,0.5739,53.506,0.6203,0,0.5421,4686,4686,53.506,4686,636,0.0041,88.536
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S51928934-076.SATISFIABLE.cnf,1,0,0.0403,0.1722,0,0,30.888,30.888,0,0.9997,2,30.986,0.8745,0.662,4289,4289,0.0111,0.7155,4527,0.0112,0.1429,0.6864,31.712,0,0,0.0707,4435,4303,31.561,4368.8,90,0.0049,10.355
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,0.688,0.4597,0.2768,0.1313,0.0101,16.917,16.917,0.2693,1.6338,5.2443,17.804,0.8578,0.4722,3964,3964,0.0076,2.4373,4310,0.1667,0,0.7332,21.938,1.1922,0.0239,0.0271,4290,4199,21.362,4181.6,132,0.0098,4.3395
SAT_Competition2009/CRAFTED/modcircuits/mod3block_3vars_9gates_restr.cnf,1,0.761,0.7315,1.0373,13.699,0.0718,18.13,18.13,0.4161,1.8538,3.7626,18.13,0.9683,0.2938,1812,1812,0.0012,1.4693,2884,0.0293,0,0.7818,18.437,1.4723,0,0.1832,2884,2705,19.044,2467,418,0.0038,30.325
SAT_Competition2011/SAT05/crafted/sorge05/QG7/iso-ukn004.shuffled-as.sat05-3385.cnf,1,0.9584,1.0218,1.4145,3.6549,0.5255,0,0,0.7449,1.8513,5.3339,0,0.9823,0.2817,0,0,0.0004,0.3044,0,0.2238,0,0.9202,0,1.6365,0.0261,0.7766,0,0,0,0,609,0.002,15.692
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,0.086,0.1002,0.23,0,0,43.419,52.786,0,0.8267,3,56.973,0.84,0.4721,23,19,0.0103,0.6896,57,0.05,0.2,0.6513,61.361,0,0.0015,0.171,37,31,61.86,32.229,1250,0.0008,53.265
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1459690542-033.cnf,1,0.281,0.2876,0.3965,0.0066,0,21.455,21.455,0.0653,0.7169,4,21.851,0.8468,0.3362,3816,3816,0.0066,0.5905,4160,0.2309,0,0.5853,21.999,0.1635,0.0469,0.3981,4028,3940,22.284,3944.9,351,0.0042,9.982
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g10.cnf,1,0.1957,0.2026,0.1879,0.0205,0.935,37.545,41.636,1.4641,0.2429,3.0512,42.661,0.9996,0.7541,302,187,0.0016,0.0227,2240,0.015,0.7778,0.0236,45.029,0.2614,0,0.81,533,363,49.29,734.77,900,0.0021,28.122
SAT_Competition2009/CRAFTED/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,1,0.9034,0.5339,0.8765,0.1409,0.0502,28.128,28.128,0.1437,1.272,7.4875,60.317,0.7331,0.0567,808,808,0.0002,1.4056,1875,0.1609,0,0.8233,87.183,0.619,0.0548,0.0966,1614,1302,81.987,1236.5,2790,0.0005,184.28
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1110074311-09.UNSAT.shuffled.cnf,1,0.0119,0.0791,0.2013,0,0,20.645,20.645,0,0.8346,2.4719,21.02,0.8633,0.5749,4246,4246,0.0443,0.6795,4439,0.0469,0.2,0.6492,21.725,0,0.0011,0.1834,4338,4335,21.527,4331.6,90,0.0105,7.2121
SAT_Competition2009/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.2403,2.2842,2.2415,0.0006,0.1112,12.912,18.481,1.0846,1.0709,5.0273,21.5,0.9999,0.0533,62,21,0,0.3001,126,0.0805,0,0.4832,24.429,1.0192,0.0442,0.7896,98,91,32.639,84.022,12534,0.0001,1322.9
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor032.cnf,1,1.4183,1.1732,0.954,0.8526,0.2904,32.755,32.906,0.5778,1.5426,7.134,33.218,0.8952,0.2503,647,641,0.0002,0.6868,1433,0.2016,0,0.7222,38.769,1.4217,0.0227,0.3261,1039,905,41.706,941.64,5259,0.0003,310.83
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf,1,0.3785,0.3561,0.4493,0.0589,0.1852,31.306,31.306,0.2144,1.227,4.915,31.984,0.8367,0.2558,3671,3671,0.0011,0.5898,3992,0.2943,0,0.7062,33.12,0.9222,0.083,0.4081,3933,3849,33.193,3854,1119,0.0013,25.399
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,0.2792,0.2905,0.3585,0.0054,0,19.64,19.64,0.0548,0.658,4,20.613,0.8422,0.334,3931,3931,0.0067,0.5929,4115,0.2313,0,0.5801,21.634,0.1289,0.041,0.3855,4111,4013,21.909,4025.9,343,0.0043,11.203
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S141590207-13.SAT.shuffled.cnf,1,0.287,0.2899,0.4024,0.0053,0,23.12,23.12,0.0633,0.7158,4,23.629,0.8412,0.3351,3868,3868,0.0059,0.5611,4048,0.2307,0,0.5884,24.059,0.1599,0.0449,0.3951,4041,3956,24.658,3955.5,391,0.0039,11.834
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S751835224-10.cnf,1,0,0.0383,0.1617,0,0,47.902,47.902,0,1.005,2,48.23,0.8733,0.6381,4065,4065,0.0117,0.7643,4398,0.0118,0.1429,0.6836,49.799,0,0.0001,0.0618,4398,4261,48.949,4197.5,160,0.0029,15.307
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S1151229574-11-UNSAT.cnf,1,0.3866,0.3639,0.4514,0.0675,0.1856,27.162,27.925,0.2039,1.1856,5.0714,29.311,0.8367,0.2209,817,805,0.0001,0.6023,1979,0.2961,0,0.704,32.805,0.8723,0.0809,0.4112,1516,1285,32.728,1257.5,2074,0.0007,42.619
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,0.4245,0.4014,0.424,1.4824,0.635,3.3846,3.3846,0.46,1.3816,14.368,5.8472,0.9784,0.1786,26,26,0,0.5467,278,0.1832,0,1.0436,6.2727,1.0074,0.0034,0.5535,278,72,10.159,105,51408,0,3433.8
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1229813320-044.cnf,1,0.2801,0.2849,0.3839,0.0049,0,24.315,24.315,0.0616,0.7013,4,25.93,0.8455,0.3201,3811,3811,0.0039,0.5931,4062,0.2305,0,0.5864,27.223,0.146,0.0442,0.3895,4034,3860,27.306,3896.8,468,0.0031,14.088
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-11-s.cnf,1,0.4491,0.4279,0.4253,1.9611,0.6211,2.7736,2.7736,0.4006,1.3326,13.633,2.7736,0.9034,0.2565,42,42,0,0.5614,279,0.1745,0,1.0788,3.3571,0.9647,0.0011,0.5304,279,53,12.054,124.67,37504,0,1423.8
SAT_Competition2007/crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.7164,0.6113,0.6877,0.1556,0.0454,22.405,22.405,0.5753,1.5195,4.934,24.58,0.8569,0.5073,3803,3803,0.0041,0.705,4334,0.1726,0,0.7423,26.783,1.0326,0.0299,0.1978,4093,3922,26.125,3961,213,0.0061,10.344
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes1.cnf,1,0.1487,0.1304,0.1308,0.0177,0.9266,45.042,45.042,1.3883,0.2682,3,47.85,0.9995,0.8255,190,190,0.0035,0.0209,4316,0.0168,0.8333,0.0275,63.142,0.2832,0,0.7922,3559,447,59.105,1353.4,720,0.0026,21.997
SAT-Race-2010-CNF/cryptography/mizh/md5_47_4.cnf,1,0.4859,0.6042,0.5864,0.7771,0.0723,4.9052,5.4741,0.1825,1.0062,12.844,6.1436,0.772,0.0365,148,85,0,1.7399,814,0.1699,0,0.413,7.2516,0.9027,0.0231,0.0824,379,252,7.32,288.92,26157,0.0001,3647
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_406.cnf,1,0.0022,0.2483,0.3591,0,0.0031,40.931,40.931,1.105,0,2.1139,40.931,0.9971,0.7049,4621,4621,0.009,0.1013,4722,0.0091,1,0,45.043,0.3096,0,0.7056,4722,4693,45.246,4678.7,203,0.0086,15.582
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf,1,3.0638,3.5766,4.5758,0.7179,0.1619,42.983,42.983,0.3045,1.4412,15.375,42.983,0.9563,0.1246,603,603,0.0001,0.4656,919,0.1488,0,0.5479,88.76,1.3766,0.0261,0.3394,919,919,65.871,761,18081,0.0001,1260.7
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,0.295,0.2914,0.4032,0.0074,0,29.667,47.75,0.0667,0.7211,5.1701,56.333,0.8339,0.2252,4,3,0,0.5845,20,0.2335,0,0.5878,69.375,0.1679,0.0475,0.3919,9,6,71.457,7.1593,19469,0.0001,351.9
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp_ci_ce.cnf,1,1.0377,1.1842,1.3734,0.1261,0.21,27.668,27.668,0.3064,1.631,6.1576,43.5,0.9426,0.1462,1852,1852,0.0002,0.6392,2896,0.1058,0,0.6934,50.361,1.2981,0.0092,0.5065,2410,2187,45.812,2230.3,3006,0.0008,228.03
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1861814752-08.cnf,1,0.0833,0.0972,0.2217,0,0,42.109,51.7,0,0.8319,3,54.813,0.8446,0.4744,29,23,0.011,0.693,79,0.05,0.2,0.6506,58.6,0,0.0015,0.1699,41,36,58.669,37.5,1100,0.0008,47.683
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-07.cnf,1,1.7735,2.6266,2.0275,0.042,0.8955,26.058,26.058,2.1364,0.9113,4,28.363,1.0052,0.2048,145,145,0,0.4693,612,0.0332,0,0.4187,30.007,0.6464,0.0002,0.7799,516,325,32.18,353.22,17101,0.0001,1492.7
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-27.cnf,1,0.0821,0.0048,0.0049,0,0.3922,33.514,33.514,0.288,0.676,3,34.512,0.9996,0.751,1007,1007,0.0011,0.0026,1602,0.0075,0,0.5482,36.352,0.6742,0,0.6922,1387,1193,36.569,1224.3,729,0.0036,20.6
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-inithx.i.1-cn-54.cnf,1,4.041,4.1706,5.3096,1.8267,0.0026,9.4231,11.5,0.5456,1.2734,4.3665,12.337,1.1032,0.0513,42,22,0,1.0355,2984,0.1733,0,0.6301,13.404,0.757,0.24,0.1997,90,78,14.176,117.43,28777,0,1182
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_99_u.cnf,1,0.3996,0.9113,0.9106,0.2158,0.0323,7.4163,9.9523,0.1205,1.0856,36.851,11.324,0.7214,0.2099,692,547,0.0031,1.3477,3690,0.3191,0,0.9479,12.947,0.495,0.3494,0.115,1507,1299,16.029,1323.7,612,0.0018,8.5568
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-4.cnf,1,0.4859,0.6042,0.5864,0.7771,0.0723,4.9052,5.6699,0.1825,1.0062,12.873,6.1564,0.8594,0.0355,158,85,0,1.7399,814,0.1699,0,0.413,7.3351,0.9027,0.0231,0.0824,394,265,7.469,312.8,26157,0.0001,2324.1
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1481888618-011.cnf,1,0.0149,0.0799,0.2172,0,0,24.246,24.246,0,0.8293,2.8716,24.699,0.8583,0.5605,4198,4198,0.0431,0.6562,4393,0.0469,0.2,0.6525,25.36,0,0.001,0.1686,4313,4268,25.096,4275.3,110,0.0082,8.553
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,2.0952,3.588,4.1986,0.5168,0.2516,12.35,12.772,1.1012,1.6672,3.909,14.666,0.9283,0.1022,1979,1559,0.0001,0.8697,3011,0.1758,0,0.6464,17.259,1.5728,0.2516,0.2901,2920,2526,16.378,2474.5,1319,0.0017,18.7
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1821409123-12-SAT.cnf,1,0.4586,0.4163,0.4863,0.1561,0.2504,25.842,26.193,0.274,1.3853,5.7271,26.763,0.8382,0.2234,374,354,0.0001,0.5812,1017,0.3196,0,0.7665,27.838,1.1351,0.1077,0.4336,457,412,28.552,457.78,3321,0.0004,38.223
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g10.cnf,1,0.2114,0.2179,0.2102,0.023,0.9286,37.159,37.159,1.379,0.2652,3,39.782,0.9995,0.7474,353,353,0.0027,0.0249,3616,0.0169,0.6667,0.0273,45.884,0.2801,0,0.7961,609,535,45.779,853.56,720,0.0026,24.328
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S481747904-003.SATISFIABLE.cnf,1,0.2957,0.2958,0.4076,0.0076,0,25.713,25.713,0.0767,0.7607,4,27.38,0.8451,0.3213,3755,3755,0.0047,0.5739,4005,0.2285,0,0.5953,28.256,0.2126,0.0426,0.3999,3987,3887,28.73,3874.3,483,0.003,13.824
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,3.187,3.3066,3.28,2.2619,0.2604,2,2,0.6103,1.4799,8.809,3,0.8984,0.1609,8,5,0,0.6486,92,0.2004,0,0.7402,3.375,1.3327,0.028,0.3557,34,31,4.8564,30.923,47208,0,2532.4
