@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC

@DATA
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,0,0.2013,2.2716,0.0001,0.2438,509.944
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0,0.4721,4.2533,0.0001,0.2722,4584
SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw_i.cnf,1,0,0.1711,2.9052,0.0001,0.1516,1177.64
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9b.cnf,1,0,0.198,2.9372,0.0001,0.1487,1328.86
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,0,0.1963,3.2307,0.0003,0.1599,151.371
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,0,0.1807,2.3427,0.0001,0.1512,989.041
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,0,0.031,1.1657,0,0.0517,17478
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f6bi.cnf,1,0,0.1955,3.1591,0.0002,0.1543,549.171
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,0,0.3405,1.2721,0,0.229,900570
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,0,0.0784,2.2136,0.0001,0.0911,1117.09
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,0,0.1739,2.6349,0,0.1505,2112.33
SAT_RACE2008/velev-npe-1.0-9dlx-b71.cnf,1,0,0.3747,3.7126,0,0.2114,1443400
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,0,0.2368,2.8283,0,0.1482,1275
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray32_32.cnf,1,0,0.0599,1.6701,0,0.0572,1368.6
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,0,0.166,3.3371,0,0.1523,2497.14
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,0,0.2499,3.0829,0,0.1565,844.75
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,0,0.3621,4.2307,0.0005,0.2997,489.05
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,0,0.3876,3.0324,0,0.2933,516
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1,0,0.1069,2.6693,0.0001,0.1051,1607.33
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,0,0.2015,3.1477,0.0002,0.156,291.048
SAT_Competition2011/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,0,0.3497,4.2244,0,0.2482,844216
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,0,0.1876,3.0642,0.0003,0.1568,264.181
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,0,0.1668,2.7777,0,0.1486,1498.38
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,0,0.0205,0.9694,0.0001,0.0384,2336.12
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p1.cnf,1,0,0.1353,2.2905,0,0.1577,73056
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0,0.1546,2.0429,0.0002,0.0712,234.755
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-15-s.cnf,1,0,0.2446,3.1086,0,0.1574,1840
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,0,0.0821,1.6253,0,0.065,20812
SAT_RACE2008/ibm-2004-01-k90.cnf,1,0,0.1717,3.0442,0,0.1445,2088.43
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,0,0.1847,2.897,0.0001,0.1354,429.71
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-3.cnf,1,0,0.0189,0.8225,0.0001,0.0382,1790.81
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0,0.3921,4.2176,0.0003,0.3374,742.5
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf,1,0,0.0741,2.2611,0.0001,0.081,472.111
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0.6878,0.5277,0.2847,0.0021,0.0012,640.476
SAT_RACE2008/post-c32s-gcdm16-23.cnf,1,0,0.0609,1.6474,0.0001,0.1052,1164.83
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0,0.2798,3.8605,0.0009,0.2111,122.567
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/vange-col-abb313GPIA-9-c.cnf,1,0.008,0.2747,1.3217,0,0.2887,724.714
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-01.cnf,1,0,0.514,4.0371,0,0.3273,48552
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-31-s100.cnf,1,0,0.184,2.3683,0.0001,0.1536,996.405
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-22.cnf,1,0,0.0699,2.1136,0.0003,0.0874,400.426
SAT_Competition2009/APPLICATION/SAT_RACE06/een-tip-uns-nusmv-t5.B.cnf,1,0,0.1871,3.3025,0.0001,0.156,459.492
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,0,0.1942,3.177,0.0002,0.1506,261.27
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0,0.0526,1.793,0.0047,0.0707,20.2838
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,0,0.2459,3.1086,0,0.1578,914
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,0,0.0881,1.7663,0,0.0959,4382
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,0,0.1594,2.0728,0,0.1815,1363.5
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,0,0.1818,2.7419,0,0.1566,2339.6
SAT-Race-2010-CNF/hardware-verification/manolios/c7n.cnf,1,0.0001,0.1975,3.2379,0.0003,0.1656,192.492
SAT_RACE2008/mizh-md5-47-5.cnf,1,0,0.0207,0.9786,0.0001,0.0385,2635.18
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,0.0081,0.3746,1.2135,0.0008,0.2294,1300
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12016.cnf,1,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,0,0.3606,3.1553,0.0002,0.1634,356.719
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,0,0.1703,2.8856,0.0001,0.1509,809.077
SAT_RACE2008/manol-pipe-g8nidw.cnf,1,0,0.1816,2.88,0.0001,0.1528,818.077
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1130.cnf,1,0,0.0884,1.783,0,0.0964,3043.25
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0,0.2236,2.9027,0,0.1493,12999
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0.6857,0.5235,0.0335,0.0042,0.002,23.1712
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,0,0.2398,3.1308,0,0.1585,4888
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?,?,?,?
SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf,1,0,0.2698,2.5287,0.0016,0.2938,10211
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,0,0.5808,4.2466,0,0.276,175689
SAT_RACE2006/SAT-Race_TS_2/aloul-sr06-chnl10-13.cnf,1,0.842,0,0,0.0077,0,6.0005
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,0,0.0927,1.8815,0.0005,0.0733,140.422
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0.6865,0.526,0.3102,0.0029,0.0015,23.1181
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-11-s.cnf,1,0,0.2691,2.8578,0,0.1606,22929.5
SAT_Competition2011/SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,0,0.5126,4.3219,0.0001,0.2988,700
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,0,0.1553,2.4933,0,0.1592,16931
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,0.0001,0.1798,3.2023,0.0001,0.1595,575.295
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,0,0.3637,3.1443,0.0002,0.1635,393.786
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-13-s.cnf,1,0,0.2483,3.0745,0,0.1573,1461.5
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b10.cnf,1,0,0.5811,4.251,0,0.276,343830
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,0,0.0249,1.0519,0.0001,0.0423,2114.67
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_11-k25.cnf,1,0,0.1874,3.4636,0.0001,0.1541,1081.17
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0,0.3911,4.2037,0.0003,0.3368,709.571
SAT_RACE2008/mizh-sha0-36-4.cnf,1,0,0.0189,0.8222,0.0001,0.0382,1886.06
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-2.0-b6.cnf,1,0,0.3368,4.0226,0,0.2413,856562
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0.6868,0.5264,0.3038,0.0027,0.0015,23.1901
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,0,0.2087,2.1792,0,0.2463,1556.33
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-34.cnf,1,0.6875,0.5274,0.2903,0.0023,0.0013,25.6813
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,0,0.1895,3.3051,0.0002,0.1578,275.667
SAT_RACE2008/grieu-vmpc-27.cnf,1,0.6859,0.5246,0.0208,0.0036,0.0018,100.773
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0,0.5489,4.2103,0,0.2832,39889
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0,0.2519,3.0704,0,0.158,3912
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,0.0016,0.1981,2.6728,0.0002,0.2634,181.512
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs032.cnf,1,0,0.0963,1.6763,0.0001,0.0669,581.643
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-vliw-uns-4.0-9C1.cnf,1,0,0.4428,4.0721,0,0.2523,30006
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.cnf,1,0,0.3443,4.2629,0,0.2634,261388
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0,0.2013,3.0151,0.0001,0.201,483.686
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0,0.0207,0.9811,0.0001,0.0385,2567.75
SAT_Competition2011/SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,0,0.1636,2.5145,0,0.1635,44327
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.008,0.2747,1.3217,0,0.2887,730.955
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p1.cnf,1,0,0.2234,2.8848,0,0.1489,10038
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.0001,0.1828,2.3663,0.0002,0.1526,889.83
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0,0.2609,2.8377,0,0.164,13134
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0,0.0413,1.4789,0,0.061,2563.8
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_15_UNKNOWN.cnf,1,0,0.2471,2.2962,0.0014,0.3059,240
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0,0.2944,1.1015,0,0.077,111617
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.0009,0.2629,2.3353,0.0031,0.2909,92.6
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,0,0.1465,2.5292,0.0001,0.1742,1558.38
SAT_RACE2008/narain-vpn-clauses-10.cnf,1,0,0.3241,1.7079,0,0.1567,239353
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0,0.2415,3.1,0,0.1606,16630.5
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,0.0001,0.3766,4.1022,0.0007,0.2886,355.897
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0,0.2693,2.8726,0,0.1605,4171.5
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,0,0.1796,2.8421,0.0001,0.1533,1036.25
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf,1,0,0.1826,2.3635,0.0001,0.1527,980.024
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,0,0.1981,3.047,0.0002,0.1543,321.341
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-27.cnf,1,0.0001,0.1289,2.5713,0.0005,0.1284,263.901
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,0,0.22,3.6848,0,0.1665,3070.5
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-15-u.cnf,1,0,0.2436,3.0716,0,0.1605,5573
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,0,0.0767,1.6859,0,0.0528,3105
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0,0.249,3.0563,0,0.1596,3686
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-03.cnf,1,0,0.5811,4.251,0,0.276,242174
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,0,0.0231,1.5295,0,0.0473,835
SAT-Race-2010-CNF/mixed/anbulagan/total-10-19-s.cnf,1,0,0.2379,3.1155,0,0.1603,32166
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,0,0.2499,3.0524,0,0.158,4736.67
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,0.0024,0.1575,2.9996,0.0001,0.1535,1011.35
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,0,0.346,4.2501,0,0.2614,1098360
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.0001,0.182,2.3542,0.0001,0.1523,954.426
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0,0.249,3.0563,0,0.1596,3248.5
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf,1,0,0.1624,2.0616,0,0.1831,1532.62
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k50.cnf,1,0,0.191,3.4368,0.0001,0.1559,1328.62
SAT_RACE2008/ibm-2002-25r-k10.cnf,1,0,0.1811,3.5614,0.0001,0.1677,1256
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0,0.0194,0.846,0.0001,0.0385,1921.71
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,0.0032,0.3234,2.0274,0.0001,0.2521,55
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-10.cnf,1,0,0.0251,1.0562,0.0001,0.0427,2391.64
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0.3402,0.0064,0.1101,0.0002,0.0716,220.864
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0,0.2636,3.7609,0.001,0.2187,116.865
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-25.cnf,1,0,0.1275,2.5841,0.0004,0.127,263.747
SAT_RACE2008/schup-l2s-abp4-1-k31.cnf,1,0.0006,0.1741,2.8668,0.0003,0.1434,326.405
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-x1mul.cnf,1,0,0.1664,1.7756,0.0001,0.0709,343.4
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0.6868,0.5264,0.3038,0.0027,0.0015,210.421
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,0,0.3765,3.1177,0,0.2184,4805.5
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0,0.2637,2.898,0,0.1634,10047
SAT_RACE2006/SAT-Race_TS_2/grieu-vmpc-s05-05s.cnf,1,0.6857,0.5235,0.0335,0.0025,0.002,41.1237
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0,0.161,1.779,0.0003,0.0603,105.559
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_12_UNSAT.cnf,1,0,0.268,2.3232,0.0017,0.2945,266.5
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b1.cnf,1,0,0.4834,4.1266,0,0.2697,1474280
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,0,0.249,3.7986,0.0001,0.249,4513
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0,0.2293,2.8965,0,0.1478,39526
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1,0,0.1963,2.4469,0.0002,0.2404,218.286
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_10_UNSAT.cnf,1,0.002,0.302,2.5484,0.0021,0.2836,181.833
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.1-6.cnf,1,0,0.3978,4.037,0.0002,0.2954,892.3
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-06.cnf,1,0.0003,0.4893,2.1343,0.0006,0.2139,123.952
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,0.008,0.2747,1.3217,0,0.2887,721.909
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7idw.cnf,1,0,0.177,2.9399,0.0001,0.1522,774
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-8013.cnf,1,0,0.2046,3.2814,0,0.1894,14132
SAT_RACE2008/palac-uts-l06-ipc5-h34.cnf,1,0,0.4063,4.2552,0.0003,0.3089,3669.17
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,0,0.5002,4.0238,0,0.2372,122226
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,0,0.1837,3.0004,0.0001,0.156,557.938
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04-valves.cnf,1,0,0.1772,2.4811,0,0.1812,33556
SAT_RACE2008/simon-s03-w08-15.cnf,1,0,0.166,3.2044,0,0.1287,4349.4
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,0,0.1466,2.5241,0.0001,0.189,553.375
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1104.cnf,1,0,0.0822,1.0399,0,0.0316,20225
SAT_RACE2008/mizh-sha0-36-1.cnf,1,0,0.0189,0.823,0.0001,0.0383,1800.87
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,0,0.0605,1.9089,0.0001,0.0757,2571.62
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,0.0003,0.1581,3.1708,0.0001,0.1525,1337.31
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,0,0.1817,2.8961,0.0001,0.1535,932.692
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,0,0.2435,3.1284,0,0.1566,2000.5
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0,0.0877,1.47,0.0003,0.0676,244.427
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,0,0.149,2.3172,0,0.1834,1704.36
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-05.cnf,1,0,0.3729,3.9569,0.0003,0.2784,460.684
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,1,0,0.2289,2.8841,0,0.1476,41066.5
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,0,0.0434,1.3678,0.0001,0.0635,1121.33
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,0,0.2639,2.8798,0,0.1632,6085
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0.7941,0,0,0.0051,0,2.0346
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,0,0.227,2.9565,0,0.1492,13216
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,0.0193,0.375,1.2897,0.0008,0.2174,1316
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0,0.2415,3.1,0,0.1606,8172.5
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf,1,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,0,0.0764,2.1353,0,0.0893,4283
SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf,1,0,0.19,2.8597,0.0001,0.1562,1070.17
SAT_RACE2006/SAT-Race_TS_2/velev-dlx-uns-1.0-05.cnf,1,0,0.4122,3.7165,0,0.2958,132177
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0,0.0207,0.9795,0.0001,0.0385,2469.3
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,0,0.1871,3.3025,0.0001,0.156,471.873
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0,0.0189,0.8222,0.0001,0.0382,1789.69
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,0,0.1692,2.7665,0,0.1473,2569.4
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf,1,0,0.1729,2.7152,0,0.1496,1567.2
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-11-s.cnf,1,0,0.2507,3.0659,0,0.1557,791.167
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,0.0003,0.147,1.9719,0.0001,0.2553,1283.46
SAT-Race-2010-CNF/hardware-verification/manolios/c10id_i.cnf,1,0,0.1717,2.8945,0,0.1496,1537.71
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,0,0.2016,3.2567,0,0.164,2891
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,0.0003,0.1709,2.0042,0,0.0907,1808.8
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1,0.0006,0.273,2.5024,0.0028,0.2902,104.8
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,0,0.1713,2.8827,0,0.1496,1588.25
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,0,0.1754,2.8706,0.0001,0.1537,1312
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,0,0.0511,1.6587,0,0.0677,8530
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,0,0.2468,3.0789,0,0.1591,1476.5
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0,0.2325,2.8898,0,0.1493,5087
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,0,0.3443,4.2629,0,0.2634,361799
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq2.cnf,1,0,0.3185,4.0364,0.0001,0.2563,4323.5
