@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC

@DATA
SAT11/random/medium/unif-k7-r89-v60-c5340-S2117313371-002.UNKNOWN.cnf,1,0.1167,10.4493,22.6836,5340,0.1167,0.1167,5340
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,0.1,10.3885,13.534,1065,0.1,0.1,1065
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,0.0102,107.435,26.8442,2119,0.0062,0.0062,2130
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S921718479-079-UNKNOWN.cnf,1,0.0003,3383.4,52.8,83511,0.0002,0.0002,84000
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S110935064-075.SATISFIABLE.cnf,1,0.0286,34.6527,34.4151,3727,0.0286,0.0286,3727
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S505037856-056.UNKNOWN.cnf,1,0.1,10.3731,13.4931,1065,0.1,0.1,1065
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S670753028-051.UNKNOWN.cnf,1,0.0102,107.807,26.6091,2119,0.0062,0.0062,2130
SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1,0.0067,143.503,48.1,15000,0.0067,0.0067,15000
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S912111154-025.UNKNOWN.cnf,1,0.0093,118.712,27.4074,2331,0.0056,0.0056,2343
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1831593686-090.SATISFIABLE.cnf,1,0.0064,171.458,27.7637,3387,0.0039,0.0039,3408
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,0.0081,110.279,26.3118,2115,0.0061,0.0061,2130
SAT11/random/large/unif-k7-r85-v250-c21250-S58287803-001-UNKNOWN.cnf,1,0.028,41.29,47.6761,21250,0.028,0.028,21250
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1124205008-074.UNKNOWN.cnf,1,0.0073,151.795,34.1192,2969,0.0044,0.0044,2982
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S171669125-021.SATISFIABLE.cnf,1,0.0073,150.785,34.9885,2964,0.0044,0.0044,2982
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1959079526-027.UNKNOWN.cnf,1,0.0115,96.2159,25.2518,1898,0.007,0.007,1917
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S537193780-078-UNKNOWN.cnf,1,0.0001,10597,79,208561,0.0001,0.0001,210000
SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1,0.0033,286.809,59.8571,30000,0.0033,0.0033,30000
SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,0.14,8.9615,19.6852,4450,0.14,0.14,4450
SAT11/random/medium/unif-k7-r89-v50-c4450-S321945897-005.UNKNOWN.cnf,1,0.14,8.914,19.7299,4450,0.14,0.14,4450
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1280860344-022.SATISFIABLE.cnf,1,0.0103,107.296,26.9098,2116,0.0063,0.0063,2130
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S549184435-037.UNKNOWN.cnf,1,0.0102,86.5149,22.9985,1698,0.0077,0.0077,1704
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,0.0002,5305.5,58.5,104378,0.0001,0.0001,105000
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S976131144-051-UNKNOWN.cnf,1,0.0004,2789.88,55.0741,62606,0.0002,0.0002,63000
SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,0.0778,15.3677,30.9739,8010,0.0778,0.0778,8010
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S883457431-033-UNKNOWN.cnf,1,0.0002,7463,64.1429,145973,0.0001,0.0001,147000
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S826445785-043.UNKNOWN.cnf,1,0.0058,150.256,32.7768,2959,0.0044,0.0044,2982
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S930506247-025.SATISFIABLE.cnf,1,0.0102,87.7048,22.8545,1696,0.0077,0.0077,1704
SAT11/random/large/unif-k5-r20-v1250-c25000-S269694958-008-UNKNOWN.cnf,1,0.004,238.837,58.6,25000,0.004,0.004,25000
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,0.0286,34.818,35.0293,3727,0.0286,0.0286,3727
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1428216398-076.SATISFIABLE.cnf,1,0.0333,29.9309,31.0787,3195,0.0333,0.0333,3195
SAT11/random/large/unif-k7-r85-v150-c12750-S1101422472-003-UNKNOWN.cnf,1,0.0467,24.8926,45.5776,12750,0.0467,0.0467,12750
SAT11/random/medium/unif-k7-r89-v70-c6230-S1475900283-041.UNKNOWN.cnf,1,0.1,12.1239,25.6994,6230,0.1,0.1,6230
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S773607012-011.SATISFIABLE.cnf,1,0.0146,76.3198,27.1056,1482,0.0089,0.0089,1491
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1263625223-038.SATISFIABLE.cnf,1,0.0081,109.693,27.6028,2121,0.0062,0.0062,2130
SAT11/random/medium/unif-k7-r89-v90-c8010-S224440242-006.SATISFIABLE.cnf,1,0.0778,15.3643,31.1664,8010,0.0778,0.0778,8010
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf,1,0.0286,34.7167,35.081,3727,0.0286,0.0286,3727
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2083898043-071.SATISFIABLE.cnf,1,0.0114,97.6376,24.793,1909,0.0069,0.0069,1917
SAT11/random/medium/unif-k7-r89-v60-c5340-S1556216475-025.UNKNOWN.cnf,1,0.1167,10.5461,22.4347,5340,0.1167,0.1167,5340
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1402967451-034.SATISFIABLE.cnf,1,0.0095,138.96,32.2644,2741,0.0048,0.0048,2769
SAT11/random/large/unif-k5-r20-v750-c15000-S440979335-036-UNKNOWN.cnf,1,0.0067,143.034,49.1897,15000,0.0067,0.0067,15000
SAT11/random/large/unif-k7-r85-v400-c34000-S817927155-033-UNKNOWN.cnf,1,0.0175,65.8403,56.8171,34000,0.0175,0.0175,34000
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1713710439-035.UNKNOWN.cnf,1,0.0667,15.3332,18.6817,1597,0.0667,0.0667,1597
SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,0.0467,25.0056,46.7041,12750,0.0467,0.0467,12750
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1,0.0068,162.486,29.6677,3178,0.0041,0.0041,3195
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S804294807-063.UNKNOWN.cnf,1,0.0116,76.3275,19.9213,1486,0.0087,0.0087,1491
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1720013904-060.UNKNOWN.cnf,1,0.0068,129.046,30.5724,2531,0.0052,0.0052,2556
SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,0.0778,15.3917,31.5993,8010,0.0778,0.0778,8010
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S878494004-057-UNKNOWN.cnf,1,0.0003,4231.5,54.1667,83374,0.0002,0.0002,84000
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1157767653-025-UNKNOWN.cnf,1,0.001,1064.86,37.6739,20865,0.0006,0.0006,21000
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,0.04,24.9321,26.8111,2662,0.04,0.04,2662
SAT11/random/large/unif-k5-r20-v750-c15000-S131912631-041-UNKNOWN.cnf,1,0.0067,144.23,48.6508,15000,0.0067,0.0067,15000
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1300400916-048.SATISFIABLE.cnf,1,0.04,25.084,26.7441,2662,0.04,0.04,2662
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S746725327-020-UNKNOWN.cnf,1,0.0001,10716,74.5,208696,0.0001,0.0001,210000
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1794283924-053.SATISFIABLE.cnf,1,0.0144,77.2566,20.5267,1488,0.0087,0.0087,1491
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S619136916-059-UNKNOWN.cnf,1,0.0004,2783.38,48.125,62533,0.0002,0.0002,63000
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,0.0002,5285.33,62.1905,104334,0.0001,0.0001,105000
SAT11/random/medium/unif-k7-r89-v80-c7120-S841042385-099.UNKNOWN.cnf,1,0.0875,13.74,28.3403,7120,0.0875,0.0875,7120
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S517749870-003-UNKNOWN.cnf,1,0.0001,10545,77,208673,0.0001,0.0001,210000
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S328068950-002.SATISFIABLE.cnf,1,0.05,19.965,22.6114,2130,0.05,0.05,2130
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1838224332-006-UNKNOWN.cnf,1,0.0002,5345,64.4,104287,0.0001,0.0001,105000
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S852188518-088.SATISFIABLE.cnf,1,0.0051,173.328,28.745,3393,0.0039,0.0039,3408
SAT11/random/large/unif-k7-r85-v300-c25500-S1158419275-045-UNKNOWN.cnf,1,0.0233,49.2412,50.1257,25500,0.0233,0.0233,25500
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1383368897-031.UNKNOWN.cnf,1,0.0081,109.059,27.0211,2124,0.0061,0.0061,2130
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf,1,0.0054,162.254,37.1105,3175,0.0041,0.0041,3195
SAT11/random/medium/unif-k7-r89-v90-c8010-S231612998-061.SATISFIABLE.cnf,1,0.0778,15.3662,31.0878,8010,0.0778,0.0778,8010
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S720914503-051-UNKNOWN.cnf,1,0.001,1063.53,39.7111,20883,0.0006,0.0006,21000
SAT11/random/large/unif-k5-r20-v1250-c25000-S573815729-001-UNKNOWN.cnf,1,0.004,238.869,57.9615,25000,0.004,0.004,25000
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1511266249-002.UNKNOWN.cnf,1,0.0102,86.4878,22.5434,1696,0.0078,0.0078,1704
SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,0.0778,15.3814,31.0737,8010,0.0778,0.0778,8010
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S931339469-052.UNKNOWN.cnf,1,0.0165,53.7468,16.3297,1059,0.0125,0.0125,1065
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S720541313-052.UNKNOWN.cnf,1,0.0093,117.739,28.7221,2329,0.0057,0.0057,2343
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S241605246-015.SATISFIABLE.cnf,1,0.0667,15.2755,18.5669,1597,0.0667,0.0667,1597
SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf,1,0.0875,13.7169,28.113,7120,0.0875,0.0875,7120
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1574817612-041.SATISFIABLE.cnf,1,0.05,20.0934,22.478,2130,0.05,0.05,2130
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S30704505-092-UNKNOWN.cnf,1,0.0002,5298.33,60.1429,104311,0.0001,0.0001,105000
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1216095115-028.SATISFIABLE.cnf,1,0.0333,29.7485,31.3515,3195,0.0333,0.0333,3195
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1552308135-080.SATISFIABLE.cnf,1,0.0093,118.885,28.818,2330,0.0057,0.0057,2343
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S629207485-001-UNKNOWN.cnf,1,0.0002,6419.5,65.6,125173,0.0001,0.0001,126000
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1126657927-015.SATISFIABLE.cnf,1,0.0286,34.5453,34.6396,3727,0.0286,0.0286,3727
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1631976568-086.UNKNOWN.cnf,1,0.0079,138.82,31.6197,2745,0.0048,0.0048,2769
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S2061684506-048.UNKNOWN.cnf,1,0.0102,108.136,26.4288,2122,0.0062,0.0062,2130
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S977705304-066-UNKNOWN.cnf,1,0.0006,2133.35,45.6923,41695,0.0003,0.0003,42000
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,0.0058,151.824,34.2243,2960,0.0044,0.0044,2982
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S827703138-064.UNKNOWN.cnf,1,0.1,10.3691,13.6499,1065,0.1,0.1,1065
