@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC

@DATA
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0.6878,0.5277,0.2847,0.0021,0.0012
SAT_RACE2008/post-c32s-gcdm16-23.cnf,1,0,0.0609,1.6474,0.0001,0.1052
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0,0.2798,3.8605,0.0009,0.2111
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/vange-col-abb313GPIA-9-c.cnf,1,0.008,0.2747,1.3217,0,0.2887
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-01.cnf,1,0,0.514,4.0371,0,0.3273
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-31-s100.cnf,1,0,0.184,2.3683,0.0001,0.1536
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-22.cnf,1,0,0.0699,2.1136,0.0003,0.0874
SAT_Competition2009/APPLICATION/SAT_RACE06/een-tip-uns-nusmv-t5.B.cnf,1,0,0.1871,3.3025,0.0001,0.156
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,0,0.1942,3.177,0.0002,0.1506
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0,0.0526,1.793,0.0047,0.0707
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,0,0.2459,3.1086,0,0.1578
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,0,0.0881,1.7663,0,0.0959
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,0,0.1594,2.0728,0,0.1815
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,0,0.1818,2.7419,0,0.1566
SAT-Race-2010-CNF/hardware-verification/manolios/c7n.cnf,1,0.0001,0.1975,3.2379,0.0003,0.1656
SAT_RACE2008/mizh-md5-47-5.cnf,1,0,0.0207,0.9786,0.0001,0.0385
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,0.0081,0.3746,1.2135,0.0008,0.2294
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12016.cnf,1,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,0,0.3606,3.1553,0.0002,0.1634
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,0,0.1703,2.8856,0.0001,0.1509
SAT_RACE2008/manol-pipe-g8nidw.cnf,1,0,0.1816,2.88,0.0001,0.1528
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1130.cnf,1,0,0.0884,1.783,0,0.0964
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0,0.2236,2.9027,0,0.1493
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0.6857,0.5235,0.0335,0.0042,0.002
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,0,0.2398,3.1308,0,0.1585
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?,?,?
SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf,1,0,0.2698,2.5287,0.0016,0.2938
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,0,0.5808,4.2466,0,0.276
SAT_RACE2006/SAT-Race_TS_2/aloul-sr06-chnl10-13.cnf,1,0.842,0,0,0.0077,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,0,0.0927,1.8815,0.0005,0.0733
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0.6865,0.526,0.3102,0.0029,0.0015
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-11-s.cnf,1,0,0.2691,2.8578,0,0.1606
SAT_Competition2011/SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,0,0.5126,4.3219,0.0001,0.2988
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,0,0.1553,2.4933,0,0.1592
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,0.0001,0.1798,3.2023,0.0001,0.1595
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,0,0.3637,3.1443,0.0002,0.1635
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-13-s.cnf,1,0,0.2483,3.0745,0,0.1573
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b10.cnf,1,0,0.5811,4.251,0,0.276
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,0,0.0249,1.0519,0.0001,0.0423
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_11-k25.cnf,1,0,0.1874,3.4636,0.0001,0.1541
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0,0.3911,4.2037,0.0003,0.3368
SAT_RACE2008/mizh-sha0-36-4.cnf,1,0,0.0189,0.8222,0.0001,0.0382
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-2.0-b6.cnf,1,0,0.3368,4.0226,0,0.2413
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0.6868,0.5264,0.3038,0.0027,0.0015
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,0,0.2087,2.1792,0,0.2463
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-34.cnf,1,0.6875,0.5274,0.2903,0.0023,0.0013
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,0,0.1895,3.3051,0.0002,0.1578
SAT_RACE2008/grieu-vmpc-27.cnf,1,0.6859,0.5246,0.0208,0.0036,0.0018
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0,0.5489,4.2103,0,0.2832
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0,0.2519,3.0704,0,0.158
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,0.0016,0.1981,2.6728,0.0002,0.2634
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs032.cnf,1,0,0.0963,1.6763,0.0001,0.0669
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-vliw-uns-4.0-9C1.cnf,1,0,0.4428,4.0721,0,0.2523
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.cnf,1,0,0.3443,4.2629,0,0.2634
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0,0.2013,3.0151,0.0001,0.201
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0,0.0207,0.9811,0.0001,0.0385
SAT_Competition2011/SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,0,0.1636,2.5145,0,0.1635
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.008,0.2747,1.3217,0,0.2887
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p1.cnf,1,0,0.2234,2.8848,0,0.1489
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.0001,0.1828,2.3663,0.0002,0.1526
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0,0.2609,2.8377,0,0.164
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0,0.0413,1.4789,0,0.061
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_15_UNKNOWN.cnf,1,0,0.2471,2.2962,0.0014,0.3059
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0,0.2944,1.1015,0,0.077
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.0009,0.2629,2.3353,0.0031,0.2909
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,0,0.1465,2.5292,0.0001,0.1742
SAT_RACE2008/narain-vpn-clauses-10.cnf,1,0,0.3241,1.7079,0,0.1567
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0,0.2415,3.1,0,0.1606
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,0.0001,0.3766,4.1022,0.0007,0.2886
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0,0.2693,2.8726,0,0.1605
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,0,0.1796,2.8421,0.0001,0.1533
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf,1,0,0.1826,2.3635,0.0001,0.1527
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,0,0.1981,3.047,0.0002,0.1543
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-27.cnf,1,0.0001,0.1289,2.5713,0.0005,0.1284
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,0,0.22,3.6848,0,0.1665
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-15-u.cnf,1,0,0.2436,3.0716,0,0.1605
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,0,0.0767,1.6859,0,0.0528
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0,0.249,3.0563,0,0.1596
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-03.cnf,1,0,0.5811,4.251,0,0.276
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,0,0.0231,1.5295,0,0.0473
SAT-Race-2010-CNF/mixed/anbulagan/total-10-19-s.cnf,1,0,0.2379,3.1155,0,0.1603
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,0,0.2499,3.0524,0,0.158
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,0.0024,0.1575,2.9996,0.0001,0.1535
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,0,0.346,4.2501,0,0.2614
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.0001,0.182,2.3542,0.0001,0.1523
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0,0.249,3.0563,0,0.1596
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf,1,0,0.1624,2.0616,0,0.1831
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k50.cnf,1,0,0.191,3.4368,0.0001,0.1559
SAT_RACE2008/ibm-2002-25r-k10.cnf,1,0,0.1811,3.5614,0.0001,0.1677
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0,0.0194,0.846,0.0001,0.0385
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,0.0032,0.3234,2.0274,0.0001,0.2521
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-10.cnf,1,0,0.0251,1.0562,0.0001,0.0427
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0.3402,0.0064,0.1101,0.0002,0.0716
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0,0.2636,3.7609,0.001,0.2187
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-25.cnf,1,0,0.1275,2.5841,0.0004,0.127
SAT_RACE2008/schup-l2s-abp4-1-k31.cnf,1,0.0006,0.1741,2.8668,0.0003,0.1434
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-x1mul.cnf,1,0,0.1664,1.7756,0.0001,0.0709
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0.6868,0.5264,0.3038,0.0027,0.0015
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,0,0.3765,3.1177,0,0.2184
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0,0.2637,2.898,0,0.1634
SAT_RACE2006/SAT-Race_TS_2/grieu-vmpc-s05-05s.cnf,1,0.6857,0.5235,0.0335,0.0025,0.002
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0,0.161,1.779,0.0003,0.0603
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_12_UNSAT.cnf,1,0,0.268,2.3232,0.0017,0.2945
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b1.cnf,1,0,0.4834,4.1266,0,0.2697
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,0,0.249,3.7986,0.0001,0.249
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0,0.2293,2.8965,0,0.1478
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1,0,0.1963,2.4469,0.0002,0.2404
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_10_UNSAT.cnf,1,0.002,0.302,2.5484,0.0021,0.2836
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.1-6.cnf,1,0,0.3978,4.037,0.0002,0.2954
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-06.cnf,1,0.0003,0.4893,2.1343,0.0006,0.2139
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,0.008,0.2747,1.3217,0,0.2887
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7idw.cnf,1,0,0.177,2.9399,0.0001,0.1522
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-8013.cnf,1,0,0.2046,3.2814,0,0.1894
SAT_RACE2008/palac-uts-l06-ipc5-h34.cnf,1,0,0.4063,4.2552,0.0003,0.3089
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,0,0.5002,4.0238,0,0.2372
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,0,0.1837,3.0004,0.0001,0.156
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04-valves.cnf,1,0,0.1772,2.4811,0,0.1812
SAT_RACE2008/simon-s03-w08-15.cnf,1,0,0.166,3.2044,0,0.1287
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,0,0.1466,2.5241,0.0001,0.189
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1104.cnf,1,0,0.0822,1.0399,0,0.0316
SAT_RACE2008/mizh-sha0-36-1.cnf,1,0,0.0189,0.823,0.0001,0.0383
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,0,0.0605,1.9089,0.0001,0.0757
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,0.0003,0.1581,3.1708,0.0001,0.1525
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,0,0.1817,2.8961,0.0001,0.1535
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,0,0.2435,3.1284,0,0.1566
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0,0.0877,1.47,0.0003,0.0676
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,0,0.149,2.3172,0,0.1834
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-05.cnf,1,0,0.3729,3.9569,0.0003,0.2784
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,1,0,0.2289,2.8841,0,0.1476
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,0,0.0434,1.3678,0.0001,0.0635
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,0,0.2639,2.8798,0,0.1632
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0.7941,0,0,0.0051,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,0,0.227,2.9565,0,0.1492
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,0.0193,0.375,1.2897,0.0008,0.2174
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0,0.2415,3.1,0,0.1606
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf,1,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,0,0.0764,2.1353,0,0.0893
SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf,1,0,0.19,2.8597,0.0001,0.1562
SAT_RACE2006/SAT-Race_TS_2/velev-dlx-uns-1.0-05.cnf,1,0,0.4122,3.7165,0,0.2958
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0,0.0207,0.9795,0.0001,0.0385
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,0,0.1871,3.3025,0.0001,0.156
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0,0.0189,0.8222,0.0001,0.0382
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,0,0.1692,2.7665,0,0.1473
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf,1,0,0.1729,2.7152,0,0.1496
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-11-s.cnf,1,0,0.2507,3.0659,0,0.1557
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,0.0003,0.147,1.9719,0.0001,0.2553
SAT-Race-2010-CNF/hardware-verification/manolios/c10id_i.cnf,1,0,0.1717,2.8945,0,0.1496
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,0,0.2016,3.2567,0,0.164
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,0.0003,0.1709,2.0042,0,0.0907
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1,0.0006,0.273,2.5024,0.0028,0.2902
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,0,0.1713,2.8827,0,0.1496
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,0,0.1754,2.8706,0.0001,0.1537
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,0,0.0511,1.6587,0,0.0677
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,0,0.2468,3.0789,0,0.1591
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0,0.2325,2.8898,0,0.1493
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,0,0.3443,4.2629,0,0.2634
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq2.cnf,1,0,0.3185,4.0364,0.0001,0.2563
SAT_RACE2006/SAT-Race_TS_2/velev-live-2.0-02.cnf,1,0,0.3239,4.0345,0.0002,0.215
SAT_RACE2006/SAT-Race_TS_2/simon-mixed-s02bis-05.cnf,1,0,0.1339,2.9096,0.0006,0.1005
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,0,0.2087,3.1963,0.0003,0.1524
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-10.cnf,1,0,0.0251,1.0562,0.0001,0.0427
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-5.cnf,1,0,0.0194,0.8461,0.0001,0.0385
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,0,0.166,1.9511,0.0001,0.0815
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-10-10p0.cnf,1,0,0.2353,2.8812,0,0.1491
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf,1,0,0.1553,2.4576,0,0.16
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h30-unknown.cnf,1,0,0.4017,4.2557,0.0003,0.3113
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.0001,0.1828,2.3663,0.0002,0.1526
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0,0.0194,0.8464,0.0001,0.0385
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,0.0003,0.1359,2.5999,0.0007,0.1054
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,0,0.1689,2.778,0,0.1471
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,0.0142,0.3678,1.0465,0.0006,0.228
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0,0.0776,2.0475,0.0011,0.0901
SAT_RACE2008/ibm-2002-11r1-k45.cnf,1,0,0.1854,3.3902,0,0.1587
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-26-k25.cnf,1,0,0.2488,3.5669,0,0.2154
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,0,0.511,3.1594,0.0004,0.3005
SAT_Competition2011/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,0,0.514,4.0561,0,0.3271
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-13-s.cnf,1,0,0.2501,3.0549,0,0.1591
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,0.0001,0.3766,2.5706,0,0.1695
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-10652.cnf,1,0,0.1963,2.9966,0,0.2092
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,0,0.1821,2.3597,0.0001,0.1525
SAT_RACE2008/ibm-2004-1_11-k80.cnf,1,0,0.1831,3.4071,0,0.1524
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-07.cnf,1,0,0.0458,1.3709,0.0004,0.0597
SAT_RACE2008/manol-pipe-g10nid.cnf,1,0,0.1737,2.7281,0,0.151
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-09.cnf,1,0,0.0251,1.0554,0.0001,0.0425
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-02.cnf,1,0,0.2489,3.7437,0.0007,0.1637
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,0,0.138,1.6324,0.0001,0.0648
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,0,0.57,4.2266,0,0.2828
SAT_Competition2007/industrial/industrial/grieu/vmpc_28.cnf,1,0.6861,0.5251,0.0178,0.0033,0.0017
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf,1,0,0.1025,1.6669,0.0001,0.1557
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,0.0001,0.1823,2.3592,0.0002,0.152
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,0,0.0654,1.7903,0.0015,0.0957
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-6_02_3-k100.cnf,1,0.0002,0.1593,3.1926,0.0001,0.1542
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0,0.2415,3.1,0,0.1606
SAT-Race-2010-CNF/hardware-verification/manolios/c10ni_s.cnf,1,0,0.1791,2.794,0,0.1482
SAT_RACE2008/ibm-2002-20r-k75.cnf,1,0,0.2171,3.6383,0,0.1582
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,1,0,0.2274,2.8329,0,0.1468
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-19-u.cnf,1,0,0.2453,3.0907,0,0.1592
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc965.cnf,1,?,?,?,?,?
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,0,0.2527,3.8107,0.0001,0.2514
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,0,0.2707,2.8848,0,0.1602
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-5p1.cnf,1,0,0.1365,2.2925,0,0.1573
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f7idw.cnf,1,0,0.1818,2.7419,0,0.1566
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-06.cnf,1,0,0.0248,1.0513,0.0001,0.042
