@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gc_array_int NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_51_9.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.11044,3356,3356,2,0.682162,2,3,1,4.839823,9.353147,0.556512,2.70068,0,1.522002,0.657029
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_57_7.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.373933,18.747865,8.165289,0,0,1,0.984496,660,2,66.7,0.00095,9.381543,0.000087,3.829457,0,2.132231,0.468992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_60_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.420994,18.841988,8.165289,0,0,1,0.984496,682,2,68.9,0.00092,9.42836,0.000084,3.829457,0,2.132231,0.468992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_58_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.271433,18.542866,8.165289,0,0,1,0.984496,614,2,62.2,0.001165,9.280771,0.000108,3.829457,0,2.132231,0.468992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_59_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.226404,18.452808,8.165289,0,0,1,0.984496,597,2,60.1,0.000603,9.231221,0.000056,3.829457,0,2.132231,0.468992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_56_2.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.345916,1336,1336,2,0.702918,2,3,1,3.19124,9.194757,0.546982,2.799293,0,1.552505,0.64412
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_7_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.717791,42,42,2,0.898785,2,3,1,0.586728,9.348728,0.296029,3.11336,0,1.515337,0.659919
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_50_2.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.478752,18.957505,6.190083,0,0,2,0.984496,710,4,71.7,0.000884,9.485829,0.00008,2.903101,0,2.132231,0.468992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_6_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.117825,872,872,2,0.705094,2,3,1,2.61849,9.350939,0.547399,2.740617,0,1.502518,0.66555
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_6_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.092784,1140,1140,2,0.696938,2,3,1,2.973066,9.333155,0.551312,2.724921,0,1.501983,0.665787
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_58_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.412551,18.825102,8.165289,0,0,1,0.984496,678,2,68.5,0.000925,9.41996,0.000084,3.829457,0,2.132231,0.468992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_10_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,7.271274,14.542548,5.83871,0,0,1,0.918367,152,2,19.625,0.005633,7.294621,0.000767,3.693878,0,1.580645,0.632653
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_7_2.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.428571,152,152,2,0.805825,2,3,1,1.112573,9.257388,0.444717,2.934466,0,1.509158,0.662621
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_7_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.302602,18.605205,4.966942,0,0,2,0.978261,627,4,70.666667,0.001281,9.312883,0.00014,3.266304,0,1.520661,0.657609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_15_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,7.577112,15.154225,6.774194,0,0,1,0.918367,187,2,24.375,0.007258,7.60733,0.000953,4.285714,0,1.580645,0.632653
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_9_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.365195,18.730391,4.966942,0,0,1,0.978261,655,5,83,0.001227,9.375039,0.000133,3.266304,0,1.520661,0.657609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_59_9.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.284223,18.568446,8.165289,0,0,1,0.984496,620,2,62.7,0.001011,9.292322,0.000093,3.829457,0,2.132231,0.468992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_7_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.619048,68,68,2,0.867133,2,3,1,0.745842,9.259743,0.35283,3.052448,0,1.513228,0.660839
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_54_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.249074,18.498148,7.173554,0,0,1,0.984496,604,3,61.3,0.001329,9.259743,0.000124,3.364341,0,2.132231,0.468992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_59_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.380428,18.760856,8.165289,0,0,1,0.984496,662,2,67.1,0.001214,9.390169,0.000111,3.829457,0,2.132231,0.468992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_59_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.272618,18.545236,8.165289,0,0,1,0.984496,616,2,62.1,0.000729,9.278449,0.000067,3.829457,0,2.132231,0.468992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_7_7.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.625668,66,66,2,0.869258,2,3,1,0.735232,9.424166,0.350132,3.056537,0,1.513369,0.660777
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_7_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.422383,156,156,2,0.803828,2,3,1,1.126856,9.23362,0.447177,2.930622,0,1.509025,0.662679
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_43_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.26422,424,424,2,0.758389,2,3,1,1.845747,9.31515,0.504184,2.599553,0,1.640367,0.60962
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_8_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.451188,18.902375,4.966942,0,0,2,0.978261,696,5,88,0.001029,9.459432,0.00011,3.266304,0,1.520661,0.657609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_57_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.369564,18.739128,8.165289,0,0,1,0.984496,657,2,66.6,0.001224,9.379378,0.000112,3.829457,0,2.132231,0.468992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_56_6.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.406124,1120,1120,2,0.708978,2,3,1,2.942302,9.240791,0.544254,2.821465,0,1.561644,0.640351
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_8_2.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.426259,18.852517,4.966942,0,0,2,0.978261,686,5,86.25,0.000525,9.430453,0.000056,3.266304,0,1.520661,0.657609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_8_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.265576,18.531153,4.966942,0,0,2,0.978261,611,4,77.5,0.001314,9.276124,0.000144,3.266304,0,1.520661,0.657609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_60_6.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.45015,18.900301,8.165289,0,0,1,0.984496,695,2,70.4,0.001157,9.459432,0.000105,3.829457,0,2.132231,0.468992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_60_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.233612,18.467223,8.165289,0,0,1,0.984496,600,2,60.4,0.0006,9.238405,0.000056,3.829457,0,2.132231,0.468992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_46_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.104867,2406,2406,2,0.687872,2,3,1,4.209751,9.465566,0.5566,2.682441,0,1.530273,0.653478
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_8_7.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.320765,18.64153,4.966942,0,0,2,0.978261,635,4,71.555556,0.001265,9.330917,0.000138,3.266304,0,1.520661,0.657609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_47_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.479204,432,432,2,0.757174,2,3,1,1.863543,9.361944,0.505898,2.733996,0,1.638336,0.610375
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_42_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,1,2,5.644068,28,28,2,0.837838,2,3,1,0.924692,7.118941,0.347859,3,0,1.881356,0.531532
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_9_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.378285,18.756569,4.966942,0,0,2,0.978261,663,6,74.222222,0.000678,9.383704,0.000073,3.266304,0,1.520661,0.657609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_31_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,7.232974,14.465949,7.419355,0,0,1,0.932203,146,2,17.222222,0.010278,7.276124,0.001303,3.898305,0,1.903226,0.525424
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_26_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,1,2,4.503268,122,122,2,0.731405,2,3,1,1.857286,7.199672,0.489382,2.847107,0,1.581699,0.632231
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_7_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.381536,18.763073,4.966942,0,0,2,0.978261,665,5,83.625,0.000541,9.385862,0.000058,3.266304,0,1.520661,0.657609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_38_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,1,2,4.650485,72,72,2,0.774011,2,3,1,1.470878,7.539159,0.449143,2.706215,0,1.718447,0.581921
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_54_6.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.349813,18.699627,7.173554,0,0,1,0.984496,649,2,65.6,0.000966,9.357552,0.000089,3.364341,0,2.132231,0.468992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_10_2.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,7.321477,14.642954,5.83871,0,0,1,0.918367,156,3,23.428571,0.008632,7.357552,0.001176,3.693878,0,1.580645,0.632653
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_6_9.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.06034,1818,1818,2,0.686362,2,3,1,3.704119,9.434628,0.556516,2.704569,0,1.501289,0.666094
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_10_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,1,2,5.325581,12,12,2,0.850746,2,3,1,0.612949,7.531381,0.294073,3.41791,0,1.55814,0.641791
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_58_7.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.516658,19.033315,8.165289,0,0,1,0.984496,728,2,73.7,0.001106,9.525521,0.0001,3.829457,0,2.132231,0.468992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_10_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,7.326254,14.652509,5.83871,0,0,1,0.918367,158,3,20.375,0.005425,7.348728,0.000733,3.693878,0,1.580645,0.632653
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_42_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,1,2,6.255814,12,12,2,0.885057,2,3,1,0.61241,7.451211,0.256308,3.091954,0,2.023256,0.494253
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_59_7.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.333148,18.666297,8.165289,0,0,1,0.984496,643,2,64.7,0.00056,9.337622,0.000051,3.829457,0,2.132231,0.468992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_60_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.182375,18.36475,8.165289,0,0,1,0.984496,578,2,58.4,0.00093,9.189825,0.000087,3.829457,0,2.132231,0.468992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_56_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.22291,2140,2140,2,0.690311,2,3,1,3.977791,9.355351,0.554396,2.753172,0,1.533835,0.651961
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_2.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,1,2,4.38914,190,190,2,0.703593,2,3,1,2.253869,7.199672,0.510092,2.904192,0,1.511312,0.661677
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_56_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.151215,3212,3212,2,0.682821,2,3,1,4.701724,9.172428,0.553906,2.725768,0,1.522952,0.656619
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_26_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.854838,17.709676,6.56044,0,0,1,0.976048,460,3,51.777778,0.001342,8.864186,0.00014,3.57485,0,1.835165,0.54491
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_8_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.401927,18.803854,4.966942,0,0,2,0.978261,673,4,85,0.000932,9.409391,0.0001,3.266304,0,1.520661,0.657609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,1,2,4.819048,74,74,2,0.74375,2,3,1,1.481477,7.321928,0.473806,3.1625,0,1.52381,0.65625
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_9_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.416779,18.833557,4.966942,0,0,2,0.978261,680,5,76.333333,0.000923,9.424166,0.000099,3.266304,0,1.520661,0.657609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_56_9.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.122538,3992,3992,2,0.679795,2,3,1,5.241232,9.473706,0.558532,2.714697,0,1.5186,0.658501
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_9_6.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.452232,18.904464,4.966942,0,0,2,0.978261,698,4,78.111111,0.000644,9.457381,0.000069,3.266304,0,1.520661,0.657609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_9.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,1,2,4.362869,206,206,2,0.701117,2,3,1,2.357874,7.375039,0.515031,2.888268,0,1.510549,0.662011
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_6.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,1,2,5.116883,46,46,2,0.771186,2,3,1,1.180771,7.312883,0.436978,3.338983,0,1.532468,0.652542
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_8_6.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.260881,18.521761,4.966942,0,0,2,0.978261,609,5,77.25,0.001319,9.271463,0.000145,3.266304,0,1.520661,0.657609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_6_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.042623,2624,2624,2,0.680583,2,3,1,4.341615,9.292322,0.555916,2.693447,0,1.500911,0.666262
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_14_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,7.446793,14.893586,6.774194,0,0,1,0.918367,171,2,19.777778,0.006957,7.475733,0.000928,4.285714,0,1.580645,0.632653
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_8_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.323033,18.646066,4.966942,0,0,2,0.978261,637,5,80.5,0.000984,9.330917,0.000107,3.266304,0,1.520661,0.657609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,1,2,4.181053,444,444,2,0.683916,2,3,1,3.233492,7.507795,0.525321,2.777622,0,1.505263,0.664336
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_6_2.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.058942,1864,1864,2,0.685906,2,3,1,3.71646,9.197217,0.553461,2.703691,0,1.501259,0.666107
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1303-line1078.dzn,1,0,1,0,2,1,0,0,0,0,0,0,0,100,0,1,4.169925,8.33985,2.409412,100,100,2,0.600798,18,11,6,1.372083,10.567956,0.28754,2.043912,0,1.178824,0.848303
benchmarks/talent_scheduling/talent_scheduling_alt.mzn_AND_benchmarks/talent_scheduling/medium/film119.dzn,1,0,1,0,2,0,0,0,0,1,0,0,0,1,0,2,1,2,3.06914,532,532,2,0.552381,2,6,0.285714,8.055218,24.253497,0.727745,2.888889,0,1.062395,0.94127
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_14_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,7.429961,14.859923,6.774194,0,0,1,0.918367,168,2,19.666667,0.008999,7.467606,0.001209,4.285714,0,1.580645,0.632653
benchmarks/sugiyama/sugiyama2-mznchallenge2010.mzn_AND_benchmarks/sugiyama/g4_7_7_7_7.dzn,1,0,1,0,1,1,0,0,0,4,0,0,0,1,0,3,1,2,3.091877,723,723,3,0.331765,2,11,0.133333,2.025126,4.807355,0.75085,2.731765,0,1.131824,0.883529
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_8_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.424142,18.848284,4.966942,0,0,2,0.978261,683,5,86.375,0.001048,9.432542,0.000113,3.266304,0,1.520661,0.657609
benchmarks/sugiyama/sugiyama2-mznchallenge2010.mzn_AND_benchmarks/sugiyama/g5_7_7_7_7_2.dzn,1,0,1,0,1,1,0,0,0,5,0,0,0,1,0,3,1,2,3.058228,760,760,2,0.340449,2,15,0.142857,2.097596,4.906891,0.768433,2.714607,0,1.126582,0.88764
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_60_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.303752,18.607504,8.165289,0,0,1,0.984496,628,2,63.6,0.001139,9.312883,0.000105,3.829457,0,2.132231,0.468992
benchmarks/talent_scheduling/talent_scheduling_alt.mzn_AND_benchmarks/talent_scheduling/medium/film118.dzn,1,0,1,0,2,0,0,0,0,1,0,0,0,1,0,2,1,2,3.044554,543,543,2,0.562401,2,6,0.333333,8.144367,24.253497,0.718133,2.914692,0,1.044554,0.957346
benchmarks/template_design/template_design.mzn_AND_benchmarks/template_design/catfood_3.dzn,1,1,1,0,2,1,0,0,0,1,0,0,0,24,0,2,3.321928,15.773989,5.102041,24,24,2,0.982143,10,10,3.333333,1.107635,12.842547,0.265639,4.464286,0,1.142857,0.875
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,1,2,4.269592,288,288,2,0.692308,2,3,1,2.725429,7.459432,0.521389,2.831601,0,1.507837,0.663202
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_6_7.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.045261,2464,2464,2,0.681443,2,3,1,4.246904,9.41996,0.557487,2.695103,0,1.500967,0.666237
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_1_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,1,2,3.971631,110,110,2,0.724299,2,4,1,1.747724,6.894818,0.487528,2.616822,0,1.51773,0.658879
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_14_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,7.097417,14.194834,6.774194,0,0,1,0.918367,133,2,17.625,0.010043,7.139551,0.001415,4.285714,0,1.580645,0.632653
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1407-line1350.dzn,1,0,1,0,2,1,0,0,0,0,0,0,0,75,0,1,3.459432,6.918863,2.403125,75,75,2,0.601064,11,11,3.666667,1.304022,9.851749,0.316985,2.045213,0,1.175,0.851064
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_9_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.371766,18.743533,4.966942,0,0,2,0.978261,660,5,83.125,0.000681,9.377211,0.000074,3.266304,0,1.520661,0.657609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_7_6.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,1,2,4.206349,446,446,2,0.73388,2,3,1,1.893932,9.422065,0.527225,2.796014,0,1.504409,0.664713
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,1,2,4.299652,256,256,2,0.69515,2,3,1,2.553972,7.228819,0.515553,2.849885,0,1.508711,0.662818
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_10_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,1,2,5.390244,10,10,2,0.859375,2,3,1,0.55949,7.459432,0.273473,3.453125,0,1.560976,0.640625
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_14_9.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,31,0,3,1,2,6,12,12,2,0.850746,2,3,1,0.610248,7.169925,0.29151,3.850746,0,1.55814,0.641791
benchmarks/trucking_hl/trucking_hl.mzn_AND_benchmarks/trucking_hl/trucking_hl_5.dzn,1,0,0,0,2,0,0,0,35,0,0.421687,0,0,1,0,2,1,2,2.897436,71,71,4,0.156627,2,7,0.333333,6.145193,3,0.533778,2.722892,0,1.064103,0.939759
