@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_0 NUMERIC
@ATTRIBUTE stats_unary_proportion NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE stats_lex_count NUMERIC
@ATTRIBUTE stats_or_atleastk_proportion NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE stats_multi_shared_vars NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC

@DATA
rand-2-40-16-250-350-53_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,437,0,0,0.290885,12.5,256,0.225,0,0.35,0.3125,0.697768,0.053327,0.425,351.556,16,351,371,12.5,16,332,16,1.406224,0,35.096582,32.5,0.2,23.583333,0,0,14,34.916667,48.416667,16,2.133073,12.5,16,37.6875,16,0.110313,0,0,0,17,8,2,9,0,0,2,1,0,2,2
rand-2-40-16-250-350-55_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,453,0,0,0.332797,12.5,260,0.225,0,0.35,0.3,0.697768,0.070267,0.475,351.072,16,353,376,12.5,16,327,16,1.404288,0,35.183079,32.6,0.175,23.727273,0,0,14,35.1875,48.692308,16,2.810694,12,16,37.769231,16,0.107701,0,0,0,19,7,2,9,0,0,2,1,0,2,2
rand-2-40-16-250-350-57_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,446,0,0,0.313086,12.5,269,0.225,0,0.4,0.3,0.697768,0.074372,0.475,351.268,16,350,377,12.5,16,327,16,1.405072,0,34.879871,32.375,0.175,23.888889,0,0,16,35.055556,44.454545,16,2.974895,12,16,37.4,16,0.10566,0,0,0,19,7,2,9,0,0,2,1,0,2,2
rand-2-40-16-250-350-59_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,439,0,0,0.336241,12.5,267,0.225,0,0.35,0.3,0.697768,0.073314,0.5,349.3,16,350,374,12.5,16,326,16,1.3972,0,34.850632,32.272727,0.1,21,0,0,14,34.9,48,16,2.932576,12,16,37.214286,16,0.113926,0,0,0,20,4,2,9,0,0,2,1,0,2,2
rand-2-40-16-250-350-5_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,456,0,0,0.34933,12.5,275,0.225,0,0.375,0.3,0.697768,0.073314,0.475,347.992,16,348,371,12.5,16,325,16,1.391968,0,34.999433,32.529412,0.175,21.181818,0,0,15,35.166667,47.857143,16,2.932576,12,16,37.555556,16,0.113168,0,0,0,19,7,2,9,0,0,2,1,0,2,2
rand-2-40-16-250-350-61_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,455,0,0,0.313981,12.5,280,0.225,0,0.35,0.3,0.697768,0.084963,0.525,350.384,16,349,373,12.5,16,326,16,1.401536,0,34.937652,32.428571,0.175,20.428571,0,0,14,35,48.714286,16,3.398529,12,16,37.571429,16,0.108501,0,0,0,21,7,2,9,0,0,2,1,0,2,2
rand-2-40-16-250-350-63_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,430,0,0,0.317708,12.5,279,0.225,0,0.4,0.325,0.697768,0.069372,0.425,350.532,16,349,372,12.5,16,327,16,1.402128,0,35.130568,32.352941,0.175,21.555556,0,0,16,35.176471,47.909091,16,2.774887,13,16,37.714286,16,0.110489,0,0,0,17,7,2,9,0,0,2,1,0,2,2
rand-2-40-16-250-350-65_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,471,0,0,0.332584,12.5,261,0.225,0,0.35,0.325,0.697768,0.081968,0.5,351.652,16,352,372,12.5,16,330,16,1.406608,0,35.139242,32.384615,0.15,22.916667,0,0,14,35.166667,56.5,16,3.278719,13,16,37.785714,16,0.119972,0,0,0,20,6,2,9,0,0,2,1,0,2,2
rand-2-40-16-250-350-67_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,473,0,0,0.321438,12.5,244,0.225,0,0.425,0.3,0.697768,0.073314,0.475,349.024,16,350,371,12.5,16,326,16,1.396096,0,35.179085,32.444444,0.15,23.25,0,0,17,34.916667,47.818182,16,2.932576,12,16,38,16,0.116781,0,0,0,19,6,2,9,0,0,2,1,0,2,2
rand-2-40-16-250-350-69_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,442,0,0,0.337759,12.5,257,0.2,0,0.425,0.3,0.697768,0.084963,0.525,349.62,16,352,372,12.5,16,327,16,1.39848,0,35.074382,32.615385,0.175,23.928571,0,0,17,35,47.25,16,3.398529,12,16,37.666667,16,0.11154,0,0,0,21,7,2,8,0,0,2,1,0,2,2
rand-2-40-16-250-350-71_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,447,0,0,0.312814,12.5,265,0.225,0,0.475,0.3,0.697768,0.065907,0.475,350.572,16,351,373,12.5,16,326,16,1.402288,0,35.107745,32.785714,0.175,26.083333,0,0,19,35.142857,47,16,2.636285,12,16,37.416667,16,0.104716,0,0,0,19,7,2,9,0,0,2,1,0,2,2
rand-2-40-16-250-350-73_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,452,0,0,0.311425,12.5,273,0.225,0,0.4,0.3,0.697768,0.074372,0.475,350.268,16,347,373,12.5,16,326,16,1.401072,0,34.966327,32.214286,0.175,24.909091,0,0,16,34.666667,48.714286,16,2.974895,12,16,37.6,16,0.113019,0,0,0,19,7,2,9,0,0,2,1,0,2,2
rand-2-40-16-250-350-75_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,447,0,0,0.29926,12.5,276,0.225,0,0.45,0.3,0.697768,0.06567,0.475,348.84,16,347,370,12.5,16,325,16,1.39536,0,34.883061,32.357143,0.2,24.333333,0,0,18,34.785714,47.090909,16,2.626785,12,16,37.4,16,0.108751,0,0,0,19,8,2,9,0,0,2,1,0,2,2
rand-2-40-16-250-350-77_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,445,0,0,0.330634,12.5,273,0.225,0,0.45,0.3,0.697768,0.069147,0.45,350.444,16,351,370,12.5,16,329,16,1.401776,0,34.967186,32.666667,0.2,19.2,0,0,18,34.9,45.3,16,2.765863,12,16,37.4,16,0.108272,0,0,0,18,8,2,9,0,0,2,1,0,2,2
rand-2-40-16-250-350-79_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,458,0,0,0.296398,12.5,252,0.225,0,0.4,0.325,0.697768,0.061492,0.45,353.564,16,354,374,12.5,16,332,16,1.414256,0,35.409456,32.857143,0.15,23.833333,0,0,16,35.375,46.818182,16,2.459675,13,16,37.909091,16,0.1069,0,0,0,18,6,2,9,0,0,2,1,0,2,2
rand-2-40-16-250-350-7_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,477,0,0,0.296832,12.5,266,0.225,0,0.4,0.3125,0.697768,0.061237,0.45,350.744,16,351,372,12.5,16,328,16,1.402976,0,35.032443,32.666667,0.2,20.1,0,0,16,35,49.625,16,2.44949,12.5,16,37.538462,16,0.11001,0,0,0,18,8,2,9,0,0,2,1,0,2,2
rand-2-40-16-250-350-9_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,429,0,0,0.344085,12.5,252,0.225,0,0.425,0.3125,0.697768,0.081009,0.5,350.568,16,348,371,12.5,16,329,16,1.402272,0,34.844982,32.153846,0.125,21.222222,0,0,17,35,48.111111,16,3.24037,12.5,16,37.384615,16,0.113884,0,0,0,20,5,2,9,0,0,2,1,0,2,2
rand-2-40-180-84-900-11_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,921,5541,0,0.16244,4.2,871,0.075,0,0.2,0.1,0.734779,0.044088,0.2,900.011905,180,899,906,4.2,180,894,180,10.714427,0,?,?,0.025,?,0,0.773883,8,?,?,180,1.763519,4,180,?,180,?,0,0,0,8,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-13_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,918,0,0,0.164881,4.2,874,0.075,0,0.175,0.1,0.734779,0.046165,0.225,897.880952,180,898,905,4.2,180,892,180,10.689059,0,?,?,0.025,?,0,0,7,?,?,180,1.846619,4,180,?,180,?,0,0,0,9,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-15_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,921,3,0,0.107976,4.2,876,0.1,0,0.125,0.1,0.734779,0.048798,0.225,900.059524,180,901,907,4.2,180,894,180,10.714994,0,?,?,0.025,?,0,0.000419,5,?,?,180,1.951922,4,180,?,180,?,0,0,0,9,1,2,4,0,0,2,1,0,2,2
rand-2-40-180-84-900-17_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,920,2,0,0.166369,4.2,871,0.075,0,0.125,0.1,0.734779,0.044791,0.2,899.488095,180,900,906,4.2,180,894,180,10.708192,0,?,?,0.025,?,0,0.000279,5,?,?,180,1.791647,4,180,?,180,?,0,0,0,8,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-19_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,918,8,0,0.06119,4.2,873,0.075,0,0.15,0.1,0.734779,0.039607,0.2,899.25,180,900,907,4.2,180,893,180,10.705357,0,?,?,0.025,?,0,0.001117,6,?,?,180,1.584298,4,180,?,180,?,0,0,0,8,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-1_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,921,3,0,0.149286,4.2,874,0.075,0,0.225,0.1,0.734779,0.049434,0.225,901.607143,180,902,909,4.2,180,896,180,10.733418,0,?,?,0.025,?,0,0.000419,9,?,?,180,1.977372,4,180,?,180,?,0,0,0,9,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-21_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,935,0,0,0.091905,4.2,876,0.075,0,0.175,0.1,0.734779,0.037165,0.2,898.75,180,900,904,4.2,180,893,180,10.699405,0,?,?,0.025,?,0,0,7,?,?,180,1.486607,4,180,?,180,?,0,0,0,8,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-23_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,922,0,0,0.075714,4.2,877,0.075,0,0.2,0.1,0.734779,0.040774,0.2,899.464286,180,899,905,4.2,180,893,180,10.707908,0,?,?,0.025,?,0,0,8,?,?,180,1.630951,4,180,?,180,?,0,0,0,8,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-25_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,922,5220,0,0.13379,4.2,872,0.075,0,0.175,0.1,0.734779,0.058417,0.25,899.916667,180,900,907,4.2,180,894,180,10.713294,0,?,?,0.025,?,0,0.72905,7,?,?,180,2.336664,4,180,?,180,?,0,0,0,10,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-27_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,921,3,0,0.10119,4.2,881,0.075,0,0.2,0.1,0.734779,0.044791,0.2,898.52381,180,899,906,4.2,180,891,180,10.696712,0,?,?,0.025,?,0,0.000419,8,?,?,180,1.791647,4,180,?,180,?,0,0,0,8,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-29_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,921,1,0,0.13871,4.2,869,0.075,0,0.15,0.1,0.734779,0.049434,0.225,899.845238,180,901,908,4.2,180,892,180,10.712443,0,?,?,0.025,?,0,0.00014,6,?,?,180,1.977372,4,180,?,180,?,0,0,0,9,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-31_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,927,1,0,0.128968,4.2,874,0.075,0,0.2,0.1,0.734779,0.042647,0.25,901.583333,180,903,908,4.2,180,894,180,10.733135,0,?,?,0.025,?,0,0.00014,8,?,?,180,1.705872,4,180,?,180,?,0,0,0,10,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-33_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,925,0,0,0.053452,4.2,877,0.075,0,0.15,0.1,0.734779,0.03881,0.175,897.77381,180,898,904,4.2,180,892,180,10.687783,0,?,?,0.025,?,0,0,6,?,?,180,1.552417,4,180,?,180,?,0,0,0,7,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-35_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,930,0,0,0.112262,4.2,882,0.075,0,0.175,0.1,0.734779,0.051599,0.2,900.904762,180,902,907,4.2,180,894,180,10.725057,0,?,?,0.025,?,0,0,7,?,?,180,2.063977,4,180,?,180,?,0,0,0,8,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-37_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,918,1,0,0.111548,4.2,880,0.075,0,0.15,0.1,0.734779,0.042647,0.2,899.869048,180,901,906,4.2,180,895,180,10.712727,0,?,?,0.025,?,0,0.00014,6,?,?,180,1.705872,4,180,?,180,?,0,0,0,8,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-39_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,932,1,0,0.100417,4.2,878,0.075,0,0.15,0.1,0.734779,0.05099,0.225,902.27381,180,901,910,4.2,180,897,180,10.741355,0,?,?,0.025,?,0,0.00014,6,?,?,180,2.039608,4,180,?,180,?,0,0,0,9,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-3_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,919,56,0,0.142083,4.2,880,0.075,0,0.15,0.1,0.734779,0.053092,0.25,899.690476,180,899,907,4.2,180,894,180,10.710601,0,?,?,0.025,?,0,0.007821,6,?,?,180,2.123676,4,180,?,180,?,0,0,0,10,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-41_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,919,1,0,0.111548,4.2,878,0.075,0,0.175,0.1,0.734779,0.048153,0.225,900.785714,180,901,907,4.2,180,895,180,10.723639,0,?,?,0.025,?,0,0.00014,7,?,?,180,1.926136,4,180,?,180,?,0,0,0,9,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-43_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,922,142,0,0.157659,4.2,876,0.075,0,0.175,0.1,0.734779,0.0475,0.25,900.059524,180,900,908,4.2,180,893,180,10.714994,0,?,?,0.025,?,0,0.019832,7,?,?,180,1.9,4,180,?,180,?,0,0,0,10,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-45_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,924,33,0,0.087897,4.2,875,0.075,0,0.2,0.1,0.734779,0.048153,0.225,901.714286,180,903,910,4.2,180,895,180,10.734694,0,?,?,0.025,?,0,0.004609,8,?,?,180,1.926136,4,180,?,180,?,0,0,0,9,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-47_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,922,1,0,0.055119,4.2,870,0.075,0,0.125,0.1,0.734779,0.037165,0.2,900.297619,180,900,906,4.2,180,893,180,10.717829,0,?,?,0.025,?,0,0.00014,5,?,?,180,1.486607,4,180,?,180,?,0,0,0,8,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-49_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,923,0,0,0.094405,4.2,877,0.075,0,0.15,0.1,0.734779,0.044088,0.2,900.666667,180,902,906,4.2,180,895,180,10.722222,0,?,?,0.05,?,0,0,6,?,?,180,1.763519,4,180,?,180,?,0,0,0,8,2,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-51_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,928,0,0,0.091905,4.2,873,0.075,0,0.15,0.1,0.734779,0.035444,0.175,900.416667,180,900,909,4.2,180,895,180,10.719246,0,?,?,0.05,?,0,0,6,?,?,180,1.417745,4,180,?,180,?,0,0,0,7,2,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-53_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,916,0,0,0.073512,4.2,880,0.075,0,0.175,0.1,0.734779,0.044791,0.2,899.75,180,900,907,4.2,180,894,180,10.71131,0,?,?,0.025,?,0,0,7,?,?,180,1.791647,4,180,?,180,?,0,0,0,8,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-55_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,927,6,0,0.073988,4.2,882,0.075,0,0.175,0.1,0.734779,0.040389,0.225,899.178571,180,898,905,4.2,180,894,180,10.704507,0,?,?,0.025,?,0,0.000838,7,?,?,180,1.615549,4,180,?,180,?,0,0,0,9,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-57_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,920,0,0,0.127024,4.2,870,0.075,0,0.15,0.1,0.734779,0.044791,0.175,897.095238,180,898,904,4.2,180,891,180,10.679705,0,?,?,0.025,?,0,0,6,?,?,180,1.791647,4,180,?,180,?,0,0,0,7,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-59_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,927,1,0,0.092857,4.2,874,0.075,0,0.175,0.1,0.734779,0.041533,0.175,899.154762,180,899,905,4.2,180,895,180,10.704223,0,?,?,0.025,?,0,0.00014,7,?,?,180,1.661325,4,180,?,180,?,0,0,0,7,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-5_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,920,0,0,0.049306,4.2,872,0.075,0,0.175,0.1,0.734779,0.042279,0.25,898.678571,180,901,907,4.2,180,891,180,10.698554,0,?,?,0.025,?,0,0,7,?,?,180,1.691153,4,180,?,180,?,0,0,0,10,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-61_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,918,0,0,0.079524,4.2,873,0.075,0,0.125,0.1,0.734779,0.043732,0.25,899.928571,180,900,908,4.2,180,894,180,10.713435,0,?,?,0.025,?,0,0,5,?,?,180,1.749286,4,180,?,180,?,0,0,0,10,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-63_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,926,0,0,0.082738,4.2,876,0.075,0,0.175,0.1,0.734779,0.046165,0.175,898.892857,180,899,906,4.2,180,892,180,10.701105,0,?,?,0.025,?,0,0,7,?,?,180,1.846619,4,180,?,180,?,0,0,0,7,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-65_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,930,0,0,0.093571,4.2,875,0.075,0,0.15,0.1,0.734779,0.041155,0.175,900.345238,180,901,907,4.2,180,895,180,10.718396,0,?,?,0.025,?,0,0,6,?,?,180,1.646208,4,180,?,180,?,0,0,0,7,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-67_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,923,0,0,0.11631,4.2,883,0.075,0,0.175,0.1,0.734779,0.049749,0.2,900.166667,180,901,906,4.2,180,895,180,10.71627,0,?,?,0.025,?,0,0,7,?,?,180,1.989975,4,180,?,180,?,0,0,0,8,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-69_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,918,0,0,0.093095,4.2,881,0.075,0,0.225,0.1,0.734779,0.044441,0.225,897.845238,180,899,904,4.2,180,892,180,10.688634,0,?,?,0.025,?,0,0,9,?,?,180,1.777639,4,180,?,180,?,0,0,0,9,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-71_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,924,0,0,0.076607,4.2,880,0.075,0,0.2,0.1,0.734779,0.046165,0.2,900.083333,180,900,908,4.2,180,894,180,10.715278,0,?,?,0.025,?,0,0,8,?,?,180,1.846619,4,180,?,180,?,0,0,0,8,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-73_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,926,0,0,0.060278,4.2,871,0.075,0,0.175,0.1,0.734779,0.048477,0.225,901.202381,180,902,909,4.2,180,896,180,10.7286,0,?,?,0.025,?,0,0,7,?,?,180,1.939072,4,180,?,180,?,0,0,0,9,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-75_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,919,1,0,0.047262,4.2,876,0.075,0,0.175,0.1,0.734779,0.0475,0.2,899.988095,180,901,905,4.2,180,895,180,10.714144,0,?,?,0.025,?,0,0.00014,7,?,?,180,1.9,4,180,?,180,?,0,0,0,8,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-77_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,918,1,0,0.146012,4.2,871,0.075,0,0.15,0.1,0.734779,0.04717,0.225,899.095238,180,899,907,4.2,180,894,180,10.703515,0,?,?,0.025,?,0,0.00014,6,?,?,180,1.886796,4,180,?,180,?,0,0,0,9,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-79_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,920,0,0,0.063571,4.2,877,0.075,0,0.175,0.125,0.734779,0.050062,0.25,898.72619,180,900,907,4.2,180,890,180,10.699121,0,?,?,0.025,?,0,0,7,?,?,180,2.002498,5,180,?,180,?,0,0,0,10,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-7_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,920,21,0,0.128095,4.2,878,0.075,0,0.15,0.1,0.734779,0.045826,0.2,901.154762,180,901,908,4.2,180,894,180,10.728033,0,?,?,0.025,?,0,0.002933,6,?,?,180,1.83303,4,180,?,180,?,0,0,0,8,1,2,3,0,0,2,1,0,2,2
rand-2-40-180-84-900-9_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,922,1,0,0.051885,4.2,882,0.075,0,0.2,0.1,0.734779,0.049434,0.225,899.702381,180,899,905,4.2,180,895,180,10.710743,0,?,?,0.025,?,0,0.00014,8,?,?,180,1.977372,4,180,?,180,?,0,0,0,9,1,2,3,0,0,2,1,0,2,2
rand-2-40-19-443-230-11_ext.xml.minion.gz,1,0,0,0.433333,40,40,40,338,0.05,0.05,338,0.4225,659,0,0,0.431942,16.9,198,0.3,0,0.5,0.425,0.715085,0.078222,0.575,284.745562,19,239,383,16.9,19,226,19,0.842442,0,28.424382,25.944444,0.225,20,0,0,20,28.2,43.076923,19,3.128898,17,19,30.6,19,0.125374,0,0,0,23,9,2,12,0,0,2,1,0,2,2
rand-2-40-19-443-230-13_ext.xml.minion.gz,1,0,0,0.438462,40,40,40,342,0.05,0.05,342,0.4275,630,0,0,0.428431,17.1,190,0.325,0,0.5,0.425,0.714586,0.077419,0.6,280.312865,19,234,371,17.1,19,222,19,0.819628,0,27.966578,25.631579,0.275,15.909091,0,0,20,27.894737,37.454545,19,3.096773,17,19,30.333333,19,0.127269,0,0,0,24,11,2,13,0,0,2,1,0,2,2
