@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_min NUMERIC

@DATA
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i3_pp.cnf,1,0,0,0,5.6667,1,0,0,0,0.6932,2,0,0,0.6667,0,0,0.1667
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S648763183-023.cnf,1,0.2936,0.2901,0.3993,0.0063,0,35.235,46.571,0.0647,0.7144,5.0813,51.333,0.8313,0.2345,7,5,0
SAT-Race-2010-CNF/cryptography/desgen/gss-16-s100.cnf,1,0.7561,0.8045,0.9456,0.6937,0.6633,0,0,1.0765,1.1292,8.5154,0,0.939,0.2438,0,0,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S224440242-006.SATISFIABLE.cnf,1,0,0.0335,0.1609,0,0,30.465,30.465,0,0.9989,2,31.166,0.874,0.6629,4262,4262,0.0111
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10id_s.cnf,1,1.6978,1.9251,2.3032,1.2935,0.122,8.3884,9.0575,0.3643,1.7645,7.4842,10.533,0.9473,0.0282,116,23,0
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,1,1.4307,1.2378,2.2033,0.123,0.0724,14.901,14.956,0.3811,2.5844,4.8327,16.93,0.9063,0.2492,893,749,0.0001
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S1146593655-045.cnf,1,0,0.0406,0.1688,0,0,24.038,24.038,0,0.9876,2,24.082,0.871,0.6855,4412,4412,0.0111
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0,0,0.1724,0,0.0115,50.379,52.106,0.3133,0.6053,3,55.153,0.9998,0.7391,787,90,0.002
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0.0311,0,0.2698,0,0,31.333,31.333,0,0.5623,6.147,33.158,0.8698,0.5756,4327,4327,0.0045
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1,0,0.1708,0.1982,0.0031,0.9798,114.67,114.67,2.6652,0.1037,2,114.67,1.0133,0.8778,3,3,0.003
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10nid.cnf,1,1.4281,1.5324,1.912,1.3348,0.1381,9.6266,9.8256,0.3881,1.7916,7.5588,11.801,0.9043,0.0268,135,54,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p30-s48700942.cnf,1,0,0.2146,0.233,0.0102,0.9713,71.857,71.857,1.9806,0.1196,2,71.876,1.0004,0.8458,110,110,0.0099
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S2056912842-027.cnf,1,0.2845,0.2871,0.3746,0.01,0,26.199,26.199,0.0767,0.7476,4,27.314,0.8392,0.3189,3788,3788,0.0048
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1,0.2933,0.2899,0.4006,0.0057,0,37.294,44.75,0.0607,0.7021,5.0348,50.636,0.8279,0.2288,6,5,0.0001
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,2.1574,2.8213,2.569,0.024,0.0754,26.107,26.107,0.1693,1.3329,11.425,26.343,0.7471,0.2051,586,586,0.0003
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S429936805-03.SAT.shuffled.cnf,1,0.0201,0.095,0.2255,0,0,26.491,26.491,0,0.8334,2.9328,26.605,0.8575,0.5557,4124,4124,0.0426
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes1.cnf,1,0.2011,0.1887,0.1744,0.0181,0.9405,40.395,43.506,1.5477,0.2317,3.0535,44.515,0.9997,0.7582,237,198,0.0019
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0.3176,1.2277,1.1771,0,0.4286,27.605,27.948,0.6689,1.2717,5.6965,32.017,0.9858,0.323,283,264,0.0002
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c7bidw_i.cnf,1,1.4341,1.5143,1.8133,1.2922,0.1229,9.0179,9.6308,0.385,1.7619,7.4839,10.584,0.9048,0.0313,245,206,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-12_135.cnf,1,0.0695,0.2615,0.367,0,0,26.62,26.62,0.7362,0,2.9925,27.384,0.9877,0.6727,4645,4645,0.0198
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6b_i.cnf,1,1.0431,1.1316,1.2163,1.4107,0.1364,11.324,12.823,0.454,1.7302,6.6571,14.352,0.9038,0.0903,608,588,0.0002
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1121059923-10.cnf,1,0.0795,0.1017,0.2367,0,0,39.765,45.288,0,0.8331,3,46.695,0.8439,0.489,56,46,0.0164
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-2.cnf,1,0.5184,0.5096,0.498,0.7653,0.0825,4.9913,5.6667,0.1872,1.0393,13.213,6.4109,0.8488,0.0355,159,84,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x20.cnf,1,0,0,0,0.0408,0.0306,29.247,29.247,0.592,0,2,29.247,0.999,0.9528,3840,3840,0.0305
SAT_RACE2008/hoons-vbmc-lucky7.cnf,1,0.7244,0.9233,1.0879,1.3366,0.4138,11.682,11.682,0.5516,1.8563,17.237,19.511,0.9254,0.1841,1234,1234,0.0006
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,1.5053,4.1643,2.4581,0.1917,0.0868,13.855,15.293,0.435,2.9448,4.5206,17.057,0.9495,0.4344,535,368,0.0004
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6nid_s.cnf,1,1.3527,1.4161,1.7571,1.3304,0.128,8.6562,8.8922,0.382,1.794,7.4519,9.8571,1.013,0.0292,196,119,0
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S871131876-087-UNKNOWN.cnf,1,0.0839,0.0973,0.2281,0,0,44.833,53.185,0,0.8329,3,56.563,0.8423,0.4705,23,19,0.0097
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p30-s59841049.cnf,1,0,0.2428,0.2718,0.0088,0.9742,73.674,73.674,2.1832,0.1062,2,76.433,1.0008,0.877,30,30,0.0086
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_20_361_s.cnf,1,0.6983,1.3881,1.3806,0.1087,0.0153,6.1822,7.1844,0.085,0.9387,134.1,8.1401,0.686,0.1073,294,141,0.0004
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S779713554-13.cnf,1,0,0.0397,0.1505,0,0,43.407,43.407,0,1.0031,2,43.583,0.8691,0.6435,4086,4086,0.0117
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l39_lambda.cnf,1,1.789,1.3745,1.1171,1.4864,0.1958,14.629,15.083,0.3834,1.4367,5.5084,17.351,0.9681,0.0796,1467,1027,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S1876865608-086.cnf,1,0.273,0.2775,0.3863,0.0042,0,28.783,28.783,0.0523,0.686,4,29.831,0.852,0.3191,3697,3697,0.0042
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,2.1268,2.6456,2.4529,0.4097,0.6521,9.4118,21.342,2.9187,1.4187,5.4255,21.444,0.9842,0.262,185,17,0.0001
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S440063851-05.cnf,1,0.2905,0.2875,0.3882,0.0056,0,30.061,35.375,0.0614,0.698,4.9992,37.283,0.8299,0.259,44,38,0.0002
SAT_Competition2011/SAT04/handmade/kexu/frb-0.6/frb75-13-2.used-as.sat04-878.cnf,1,0.2145,0.2132,0.2056,0.0325,0.899,27.569,27.569,1.0872,0.3436,3.7909,34.232,0.9986,0.5974,488,488,0.002
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S565763763-051.cnf,1,0.2939,0.2935,0.3952,0.0072,0,28.063,28.063,0.0805,0.7853,4,29.528,0.8453,0.3205,3747,3747,0.0042
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11773.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/spence/medium/s93-100.cnf,1,0.0507,0.147,0.214,0,0,15.061,15.061,0,0,5.3913,15.512,0.8052,0.8308,3750,3750,0.0306
SAT_RACE2008/babic-dspam-vc973.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1377128774-12-UNSAT.cnf,1,0.4265,0.3877,0.4936,0.1579,0.2561,30.41,30.41,0.2633,1.3648,5.3956,33.84,0.8334,0.2088,3438,3438,0.0001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S227954525-082.cnf,1,0.2741,0.2769,0.3929,0.0036,0,26.884,26.884,0.055,0.6933,4,28.399,0.8432,0.3195,3797,3797,0.0045
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-03.cnf,1,2.3481,3.3798,2.4637,0.0268,0.8293,0,0,2.8168,0.8957,4,0,1.0643,0.1769,0,0,0
SAT_Competition2009/CRAFTED/edgematching/all/em_12_2_4_all.cnf,1,0.2365,0.6703,0.4233,0.0001,0.8103,34.22,41.185,0.7754,0.6581,5.25,67.23,0.9994,0.405,6,5,0
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.1-05.cnf,1,2.3481,3.3798,2.4637,0.0268,0.8293,0,0,2.8168,0.8957,4,0,1.0573,0.1679,0,0,0
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,1,0.0909,0,0.2626,0,0,20.69,21.329,0,0.9882,8.2453,22.149,0.7376,0.3159,2439,2380,0.0078
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S419666888-007.cnf,1,0.2746,0.2779,0.4031,0.0125,0,21.826,21.826,0.0754,0.7504,4,23.884,0.8506,0.3402,3854,3854,0.006
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp.cnf,1,1.4455,1.8081,2.0558,0.0714,0.1518,12.639,12.639,0.3443,1.5652,6.117,15.023,0.9657,0.0441,332,332,0
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-9007.cnf,1,3.268,3.4805,2.7759,2.6273,0.4006,0,0,2.6773,1.85,7,0,0.6253,0.083,0,0,0
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1556473581-06.cnf,1,0.0727,0.0999,0.2439,0,0,42.286,43.774,0,0.8312,3,45.172,0.845,0.4945,73,59,0.019
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-3.sat05-2568.reshuffled-07.cnf,1,0.0909,0,0.2757,0,0,20.713,22.086,0,1.0038,7,22.379,0.7383,0.3338,3088,2864,0.0089
SAT_RACE2008/post-c32s-gcdm16-22.cnf,1,1.2705,1.2728,1.0073,2.9107,0.0742,14.143,16.151,0.5453,1.5499,19.248,25.141,0.8995,0.0745,788,93,0
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf,1,1.116,1.515,2.39,0.0059,0.0716,0,0,0.157,0.4423,6.2737,0,1.1678,0.2476,0,0,0
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l48_lambda.cnf,1,1.9526,1.4973,1.2379,1.3836,0.1814,14.248,16.82,0.3787,1.3954,5.4373,18.208,0.968,0.0712,1139,1031,0
SAT_Competition2007/crafted/Medium/contest05/sabharwal/sat-strips-gripper-10t19.sat05-1143.reshuffled-07.cnf,1,0.4881,0.6008,0.6952,0.1902,0.6806,17.268,17.268,0.4033,1.168,14.346,17.811,0.9897,0.4159,1554,1554,0.0002
SAT_Competition2009/CRAFTED/edgematching/explicit/em_11_3_4_exp.cnf,1,0.263,0.6236,0.36,0,0.7691,16.071,20.605,0.7667,0.7715,5.0667,22.644,0.9985,0.2264,158,43,0
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_33.cnf,1,0.0806,0.0037,0.0037,0,0.3935,49.72,49.72,0.2915,0.6747,3,49.72,1.1139,0.7492,657,657,0.0007
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1064282057-06.UNSAT.shuffled.cnf,1,0.0077,0.1106,0.2271,0,0,18.97,18.97,0,0.8288,2.2658,19.096,0.8622,0.5821,4307,4307,0.0446
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG8-gensys-ukn005.sat05-3584.reshuffled-07.cnf,1,1.04,1.659,1.8399,0.1316,0.1394,30.073,31.531,0.3599,1.5704,3.9192,39.008,0.9899,0.5896,604,397,0.0002
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1,0.2789,0.2829,0.4075,0.0026,0,24.813,24.813,0.0456,0.6385,4,26.014,0.8502,0.3297,3745,3745,0.0052
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S883927618-10.cnf,1,0.072,0.0985,0.2139,0,0,42.117,43.558,0,0.8313,3,44.713,0.8442,0.494,71,63,0.0183
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/dated-5-11-u.cnf,1,0.4251,0.4013,0.4279,1.6066,0.6356,3.2097,3.2097,0.4555,1.3814,13.448,3.2097,0.8885,0.1904,62,62,0
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04a.cnf,1,1.5913,2.2027,1.8082,0.07,0.7426,70.543,70.543,1.1113,1.5953,4.2993,70.543,0.9942,0.2474,2629,2629,0.0001
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1191693850-19.SAT.shuffled.cnf,1,0.0161,0.0952,0.2252,0,0,25.931,25.931,0,0.824,2.9748,26.536,0.8603,0.5556,4142,4142,0.0426
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k80.cnf,1,1.7668,2.1859,1.3881,0.361,0.3465,12.3,14.095,0.6477,1.6208,84.319,16.022,0.8661,0.3452,241,211,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x9.cnf,1,0,0,0,0.093,0.0698,35.222,35.222,0.6106,0,2,35.222,1,0.9992,4272,4272,0.0693
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n180-s34713902-sat.cnf,1,0.0192,0,0.3222,0,0.8333,29.616,29.616,0.4472,1.0976,4.1899,32.008,0.9027,0.6791,4484,4484,0.0255
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf,1,0.0066,0.102,0.192,0,0,18.313,18.313,0,0.8441,2.1892,18.462,0.8617,0.5855,4332,4332,0.0451
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf,1,0.2939,0.2902,0.4007,0.0067,0,40.375,57,0.0653,0.7148,5.9444,66,0.8488,0.2334,1,1,0
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,1.5349,4.1923,2.8836,0.2099,0.0811,10.976,13.241,0.4169,3.0185,4.8162,14.888,0.9433,0.4357,471,268,0.0002
SAT_Competition2007/crafted/spence/hard/s97-100.cnf,1,0.0498,0.1446,0.2103,0,0,14.997,15.451,0,0,5.2708,15.73,0.8028,0.8311,4012,3943,0.0294
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2100934911-025.cnf,1,0.2915,0.289,0.4007,0.0059,0,33.703,37.97,0.0618,0.7041,5,40.023,0.8238,0.2482,27,23,0.0002
SAT_Competition2009/CRAFTED/edgematching/compact/em_8_4_5_cmp.cnf,1,0.2919,1.3316,1.3203,0,0.1413,12.9,15.082,0.6702,1.1741,5.7665,16.645,0.883,0.1142,339,284,0.0003
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,0,0,0,0,0.8461,46.276,46.276,1.0197,0,3,48.165,0.9687,0.8028,4886,4886,0.0929
SAT_RACE2008/mizh-md5-48-2.cnf,1,0.4882,0.6084,0.5909,0.7751,0.0718,5.363,5.7857,0.1822,1.0045,12.777,6.3892,0.8575,0.0356,206,135,0
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,0,0.0435,0.1697,0,0,30.427,30.427,0,0.9985,2,31.074,0.8709,0.6636,4260,4260,0.0111
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,0.2869,0.2909,0.4001,0.0074,0,33.213,33.213,0.0539,0.6718,4.0321,34.414,0.8464,0.3043,3552,3552,0.0014
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0.3985,1.2736,1.9362,0.0903,0.0009,8.6238,10.353,0.2214,2.5647,4.0568,11.966,0.9902,0.5065,564,271,0.0015
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S661850551-087.cnf,1,0.0811,0.0987,0.2321,0,0,44.191,48.571,0,0.8339,3,51.067,0.8414,0.4779,37,33,0.0135
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1456895752-14.SAT.shuffled.cnf,1,0.0092,0.1048,0.2226,0,0,18.831,18.831,0,0.8247,2.3418,19.032,0.8643,0.5831,4276,4276,0.0446
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf,1,1.4748,1.0469,1.4784,0.3001,0.2268,27.39,27.39,0.4406,1.4766,7.2679,39.292,0.8656,0.1081,922,922,0.0004
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.1-7.cnf,1,1.7735,2.6266,2.0275,0.042,0.8955,26.058,26.058,2.1364,0.9113,4,28.363,1.0043,0.2015,145,145,0
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf,1,0,0.0339,0.1602,0,0,19.512,19.512,0,1.0001,2,19.565,0.878,0.7045,4527,4527,0.011
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,0.2649,0,0.3552,0.0013,0.9438,205.69,205.69,2.0058,0.9743,3,205.69,0.9998,0.9384,4873,4873,0.0035
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1119314619-090.cnf,1,0.2926,0.2892,0.3987,0.0061,0,33.318,38.909,0.0629,0.7064,5,41.294,0.8265,0.2493,24,16,0.0002
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1,0,0.0428,0.1541,0,0,45.829,45.829,0,1.0084,2,46.143,0.8722,0.6405,4052,4052,0.0117
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1089058690-02.SAT.shuffled.cnf,1,0.2973,0.2979,0.4083,0.0047,0,31.639,31.639,0.0571,0.7034,4.0157,32.582,0.8394,0.3039,3674,3674,0.0029
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S125259973-020.cnf,1,0.2696,0.2787,0.4018,0.0018,0,21.402,21.402,0.0367,0.6267,4,23.12,0.8455,0.3291,3800,3800,0.0059
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1,0.0251,0.0981,0.2109,0,0,30.329,30.329,0,0.8381,3,31.126,0.8553,0.5424,4069,4069,0.0401
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm25-p0-q229.cnf,1,0,0,0,0.0464,0.9805,0,0,2.1956,0,2,0,0.9996,1,0,0,0.0445
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,0.5124,0.2677,0.5301,0.199,0.2014,38.14,38.14,0.3724,1.1684,7.8905,45.688,0.8477,0.2912,2013,2013,0.002
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-230-100.cnf,1,0.0237,0,0,0,0.8333,34.609,34.609,0.4472,0,4.8559,35.738,0.9021,0.6587,4432,4432,0.0199
SAT_RACE2008/anbul-part-10-13-s.cnf,1,0.4661,0.4687,0.4743,0.7045,0.6156,10.906,10.906,0.4929,1.3871,16.125,10.906,0.9294,0.1714,223,223,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1,0.0274,0,0,0,0.8901,72.664,72.664,1.3315,0,3,73.476,0.9831,0.8977,4792,4792,0.1308
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,0,0.0434,0.1502,0,0,55.491,55.491,0,1.0016,2,56.519,0.8694,0.6304,3745,3745,0.0117
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-08.cnf,1,1.4748,1.0469,1.4784,0.3001,0.2268,27.39,27.39,0.4406,1.4766,7.2679,39.292,0.8662,0.1081,922,922,0.0004
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_14-k45.cnf,1,0.8522,0.9652,1.0244,0.5035,0.4974,11.339,11.631,0.7294,1.813,36.757,12.573,0.9727,0.0435,363,331,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S159251645-087.cnf,1,0.311,0.3144,0.4349,0.0045,0,25.171,25.171,0.0572,0.6678,4.0079,26.742,0.8445,0.3111,3801,3801,0.0027
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,1.6158,2.1893,1.7912,0.0497,0.8894,34.668,36.869,1.9549,1.0185,4.6341,43.361,1.0076,0.1974,79,67,0
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F22.cnf,1,1.2934,4.0332,4.3118,0.031,0.0236,0,0,0.4279,0.2057,5,0,1.22,0.1874,0,0,0
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,1.5489,1.7134,1.9812,1.4627,0.1428,15.267,15.267,0.4216,1.8228,6.4219,15.725,0.8881,0.0476,273,273,0
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1166224100-13.SAT.shuffled.cnf,1,0.2708,0.2739,0.3975,0.0064,0,27.417,27.417,0.0671,0.7126,4.015,28.714,0.8394,0.315,3650,3650,0.0021
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r2-noholes.cnf,1,0.6437,1.9632,1.5393,5.2192,0.0087,8.2739,8.2739,0.152,1.9494,12.538,8.3599,0.885,0.0537,230,230,0
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,0.6981,1.3871,1.3761,0.1087,0.0168,5.3132,9.35,0.0859,0.9339,133.75,10.23,0.6882,0.1304,380,257,0.0004
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S339800239-026.cnf,1,0.2904,0.2871,0.4003,0.0067,0,35.7,45.222,0.063,0.7092,5.0518,53.364,0.8644,0.2269,6,4,0.0001
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-10652.cnf,1,2.2531,3.709,2.6847,2.3119,0.4407,0,0,2.9835,1.7164,9,0,0.9902,0.2016,0,0,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S780904324-093.cnf,1,0.2813,0.2818,0.3667,0.0065,0,24.559,24.559,0.0631,0.7234,4,25.307,0.8448,0.3269,3832,3832,0.0054
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,0.1107,0.2685,0.2431,0,0,4.6202,4.6202,0.1322,1.639,6.0074,26.438,0.9632,0.2315,495,495,0.0035
SAT_RACE2006/SAT-Race_TS_2/miza-sr06-sha0-35-03.cnf,1,0.5183,0.5098,0.4983,0.7651,0.0826,4.7326,5.7761,0.1873,1.0398,13.259,6.5097,1.0074,0.0356,174,75,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1336161514-068.UNKNOWN.cnf,1,0.0122,0.0862,0.2201,0,0,22.792,22.792,0,0.8068,2.6566,23.098,0.8602,0.5677,4222,4222,0.0437
SAT_Competition2009/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.2631,2.0847,2.0587,0,0.1089,16.612,21.795,0.9943,1.067,5.0328,24.25,1.011,0.0796,43,20,0.0001
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S461794864-15.SAT.shuffled.cnf,1,0,0.0449,0.1395,0,0,23.919,23.919,0,0.9869,2,24.014,0.8737,0.686,4411,4411,0.0111
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-85-100.cnf,1,0.0527,0.1522,0.2222,0,0,14.224,14.224,0,0,5.0595,14.27,0.8058,0.8388,3881,3881,0.0333
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,1.6032,1.8552,2.4891,0.6101,0.6512,0,0,2.5367,1.6253,12.08,0,0.9928,0.3665,0,0,0
