@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gc_array_int NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.920346,17.840692,8.153846,0,0,1,0.979487,483,2,48.6,0.000644,8.924813,0.000062,3.805128,0,2.142857,0.466667,10,2.057238,486,91,0.020513,544,3,0.333333,5520.307143,3,0.10184,1.967033,1.468858,803.233125,3,88.087912,0,0.776577,161,44223,33.959918,1.811668,5.978022,-52.856194,0.367925,0,485.967033,483,0.135666,0,8.924744,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.339012,496,496,2,0.731629,2,3,1,2.279054,9.052568,0.525173,2.71246,0,1.599659,0.625133,59,5.328895,531,91,0.00426,544,3,0.333333,5774.656858,3,1.954222,2.846678,1.258243,443.575834,3,14.53833,0,0.714324,174.333333,49305,16.04758,1.003787,0.926746,-7.128,0.691402,0,83.994889,523,0.268141,0,5.507917,0.126568
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.877985,17.75597,8.153846,0,0,1,0.979487,466,2,47.5,0.001976,8.891784,0.000191,3.805128,0,2.142857,0.466667,10,2.461365,475,91,0.020513,544,3,0.333333,5418.031746,3,0.10184,1.967033,1.770972,800.260533,3,88.087912,0,0.777392,155.333333,43216,33.833952,1.79185,5.978022,-52.55408,0.367925,0,474.901099,466,0.137431,0,8.891571,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_2.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.279227,944,944,2,0.704531,2,3,1,3.081438,8.98014,0.54301,2.749224,0,1.556522,0.642458,80,5.482982,505,91,0.002483,544,3,0.333333,4822.602022,3,2.507237,2.912077,0.779131,655.550189,3,12.117874,0,0.721237,165.333333,47834,15.3361,1.020908,0.525604,-3.943882,0.701061,0,46.216425,496,0.27566,0,5.083337,0.097244
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.637969,362,362,2,0.749322,2,3,1,1.952773,8.870365,0.507088,2.846883,0,1.629139,0.613821,51,5.212906,468,91,0.00542,544,3,0.333333,4731.498115,3,1.744623,2.801325,1.539697,620.92553,3,21.483444,0,0.748026,154,43306,17.531757,1.128292,1.200883,-9.347875,0.646835,0,95.598234,462,0.224975,0,5.653218,0.142434
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_6.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.791781,274,274,2,0.767327,2,3,1,1.7064,8.897845,0.488808,2.886139,0,1.660274,0.60231,42,4.558499,477,91,0.006601,544,3,0.333333,5353.596002,3,1.558758,2.753425,1.611348,631.747027,3,25.435616,0,0.731558,156.333333,43947,18.538348,1.116225,1.490411,-11.897373,0.626072,0,120.40274,469,0.240979,0,5.921974,0.156539
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_2.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.834429,17.668857,8.153846,0,0,1,0.979487,453,2,46,0.001587,8.84549,0.000154,3.805128,0,2.142857,0.466667,10,2.211193,460,91,0.020513,544,3,0.333333,5229.253968,3,0.10184,1.967033,1.554482,796.094105,3,88.087912,0,0.776871,151,41853,33.657883,1.806383,5.978022,-52.77057,0.367925,0,459.923077,453,0.135954,0,8.84532,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.770667,284,284,2,0.764895,2,3,1,1.740749,9.121534,0.493756,2.880837,0,1.656,0.603865,34,4.35666,557,91,0.006441,544,3,0.333333,6001.287446,3,1.578729,2.76,1.566152,638.507346,3,24.842667,0,0.729998,183,51247,18.849162,1.121952,1.450667,-11.585923,0.628843,0,136.658667,549,0.245489,0,6.02632,0.15474
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.218922,818,818,2,0.709564,2,3,1,2.876403,8.888743,0.538952,2.696906,0,1.564356,0.639241,88,5.535837,474,91,0.002813,544,3,0.333333,4804.352204,3,2.339838,2.89989,0.917485,471.103392,3,11.205721,0,0.720852,155.333333,44762,14.896113,0.980514,0.59846,-4.484086,0.711082,0,49.243124,466,0.271788,0,5.107076,0.103503
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.284692,608,608,2,0.721771,2,3,1,2.510781,9.030667,0.532648,2.70551,0,1.583691,0.631436,63,5.410788,523,91,0.003613,544,3,0.333333,5355.485614,3,2.109762,2.871245,1.119154,460.564024,3,13.072961,0,0.718496,171.666667,48801,15.611102,0.994832,0.778255,-5.91943,0.700167,0,69.815451,515,0.263986,0,5.355053,0.116649
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp17_false.dzn,1,0,1,0,1,0,0,0,0,2,0,2,0,34,0,0,1,2,3.61837,673,673,0,0.65121,2,9,0.538462,3.322165,6.882643,0.529734,2.819556,0,1.283312,0.779234,52,2.573684,205,37,0.002016,45,0.5,2,1156.969508,2,1.592004,7.063389,0.188051,114.929644,1,6.217335,0,0.471431,205,4551,9.344778,0.771388,0.059508,0.40198,0.276368,1,5.887451,205,0.411765,0,3.246347,0.277783
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp18_false.dzn,1,0,1,0,1,0,0,0,0,2,0,2,0,36,0,0,1,2,3.633918,749,749,0,0.656934,2,9,0.545455,3.53377,6.988685,0.527097,2.834854,0,1.281871,0.780109,55,2.529774,286,39,0.001825,45,0.5,2,1335.969599,2,1.635528,7.101754,0.179909,123.71453,1,6.290058,0,0.471407,286,5197,9.574571,0.764908,0.053801,0.408946,0.275185,1,6.078363,286,0.405202,0,3.315556,0.271736
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_7.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.310419,840,840,2,0.708591,2,3,1,2.917837,8.960002,0.540474,2.758076,0,1.562836,0.639863,81,5.405492,498,91,0.002749,544,3,0.333333,4650.179771,3,2.407682,2.90333,0.883024,654.080141,3,12.923738,0,0.72377,164.333333,46993,15.521403,1.041791,0.584318,-4.387403,0.695988,0,50.475832,493,0.268687,0,5.130433,0.101783
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp19_false.dzn,1,0,1,0,1,0,0,0,0,2,0,2,0,38,0,0,1,2,3.648247,829,829,0,0.662241,2,9,0.586207,3.674123,7.189825,0.527755,2.848963,0,1.280553,0.780913,58,2.487848,286,41,0.00166,45,0.5,2,1452.670038,2,1.677916,7.137088,0.18451,134.504305,1,6.357067,0,0.471362,286,5997,9.862052,0.758775,0.048884,0.413381,0.274104,1,6.373007,286,0.399053,0,3.405515,0.26607
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n60-k10.vrp.dzn,1,0,1,0,1,1,0,0,0,0,0,0,0,3540,0,118,1,1,5.771858,1,1,2,1,2,3,0.5,53.696606,6.918863,0.187201,5.770281,0,1.000273,0.999727,117,0.451865,113347,3660,0,3659,-1,-1,115238.017094,-1,0.175544,2.032514,0.003628,3556.790387,-1,3433.445355,0,-1,113347,127686,16.934909,0.295623,1,-11.43313,-1,0,34.886885,-1,-1,0,4.783698,0.087261
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp18_true.dzn,1,0,1,0,2,0,0,0,0,2,0,2,0,38,0,2,1,2,3.653887,829,829,3,0.661679,2,9,0.517241,3.593107,6.879117,0.521908,2.852037,0,1.28115,0.780549,58,2.474235,286,39,0.001663,45,0.5,2,1243.006476,2,1.675498,7.15229,0.148773,130.703215,1,6.370607,0,0.472145,286,5365,9.658785,0.75705,0.048988,0.395216,0.273681,1,5.713525,286,0.396634,0,3.328641,0.261758
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp19_true.dzn,1,0,1,0,2,0,0,0,0,2,0,2,0,40,0,2,1,2,3.666667,913,913,3,0.666667,2,9,0.557377,3.738101,7.084706,0.522858,2.864844,0,1.279883,0.781321,61,2.435116,286,41,0.001519,45,0.5,2,1340.711435,2,1.717022,7.183673,0.154929,141.694129,1,6.431487,0,0.472035,286,6173,9.94188,0.751396,0.044704,0.39902,0.272727,1,5.999028,286,0.390923,0,3.418144,0.256742
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.472684,330,330,2,0.755072,2,3,1,1.870819,9.019591,0.503033,2.728986,0,1.638955,0.610145,47,5.131175,519,91,0.005797,544,3,0.333333,5901.65588,3,1.672788,2.786223,1.590523,432.940355,3,18.532067,0,0.715451,173,47881,16.943322,1.051315,1.292162,-10.138859,0.670738,0,113.731591,511,0.250896,0,5.823328,0.147142
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_2.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.379048,434,434,2,0.738771,2,3,1,2.134302,8.962896,0.517966,2.717494,0,1.611429,0.620567,62,5.260079,499,91,0.004728,544,3,0.333333,5651.511376,3,1.856902,2.828571,1.369218,430.219008,3,15.83619,0,0.724894,164,46270,16.186576,0.964889,1.03619,-8.035001,0.68508,0,88.133333,492,0.249282,0,5.558706,0.133241
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n61-k9.vrp.dzn,1,0,1,0,1,1,0,0,0,0,0,0,0,3660,0,120,1,1,5.774458,1,1,2,1,2,4,0.5,56.988727,6.658211,0.183866,5.772932,0,1.000264,0.999736,119,0.457962,170975,3782,0,3781,-1,-1,172917.591036,-1,0.177196,2.034109,0.003524,3673.383426,-1,3543.965098,0,-1,170975,184477,16.45652,0.294719,1,-11.480902,-1,0,48.777631,-1,-1,0,4.619581,0.092053
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,9.01257,18.02514,8.153846,0,0,1,0.979487,512,2,52.1,0.001801,9.02514,0.000171,3.805128,0,2.142857,0.466667,10,2.384024,521,91,0.020513,544,3,0.333333,5951.49246,3,0.10184,1.967033,1.826429,812.262561,3,88.087912,0,0.777123,170.666667,47402,34.341426,1.788927,5.978022,-52.498624,0.367925,0,520.901099,512,0.138451,0,9.024946,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.261538,1014,1014,2,0.702214,2,3,1,3.187468,9.011227,0.54463,2.744172,0,1.552941,0.643939,81,5.42347,516,91,0.002331,544,3,0.333333,4369.948312,3,2.56053,2.918552,0.745931,630.785908,3,11.752036,0,0.72218,169.333333,48976,15.260509,1.029914,0.492308,-3.663054,0.703971,0,44.322172,508,0.274734,0,5.066285,0.093718
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.958494,17.916987,8.153846,0,0,1,0.979487,493,2,50.2,0.001869,8.971544,0.000179,3.805128,0,2.142857,0.466667,10,2.470433,502,91,0.020513,544,3,0.333333,5733.943651,3,0.10184,1.967033,1.907781,807.43892,3,88.087912,0,0.776763,164.333333,45673,34.137472,1.789117,5.978022,-52.417272,0.367925,0,501.901099,493,0.138723,0,8.971343,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,9.088758,18.177517,8.153846,0,0,1,0.979487,541,2,54.8,0.001332,9.098032,0.000125,3.805128,0,2.142857,0.466667,10,2.293836,548,91,0.020513,544,3,0.333333,6248.563492,3,0.10184,1.967033,1.741859,818.822887,3,88.087912,0,0.776662,180.333333,49861,34.618893,1.796916,5.978022,-52.583194,0.367925,0,547.923077,541,0.13783,0,9.097889,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_7.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.224352,796,796,2,0.710583,2,3,1,2.842818,8.921841,0.538781,2.697624,0,1.565953,0.638589,95,5.664059,485,91,0.00288,544,3,0.333333,5065.65374,3,2.335884,2.898534,0.95062,490.701252,3,11.370913,0,0.728163,161.666667,45718,14.988111,0.979651,0.613303,-4.585711,0.710168,0,51.542277,476,0.263576,0,5.138643,0.104171
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.664368,344,344,2,0.752461,2,3,1,1.910204,9.071462,0.506227,2.853727,0,1.634483,0.611814,61,5.035155,538,91,0.005626,544,3,0.333333,5655.333626,3,1.710139,2.793103,1.511612,653.14529,3,21.954023,0,0.737399,177,49639,18.077038,1.156437,1.250575,-9.824515,0.643174,0,114.112644,531,0.23606,0,5.817106,0.145029
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_7.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.964305,17.928611,8.153846,0,0,1,0.979487,496,2,50.3,0.001451,8.974415,0.000139,3.805128,0,2.142857,0.466667,10,2.380085,503,91,0.020513,544,3,0.333333,5738.453571,3,0.10184,1.967033,1.800035,807.697313,3,88.087912,0,0.777267,165.333333,45766,34.148487,1.792968,5.978022,-52.525017,0.367925,0,502.923077,496,0.137523,0,8.974259,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.912861,17.825723,8.153846,0,0,1,0.979487,479,2,48.5,0.00129,8.921841,0.000124,3.805128,0,2.142857,0.466667,10,2.552991,485,91,0.020513,544,3,0.333333,5541.049603,3,0.10184,1.967033,1.935924,802.965684,3,88.087912,0,0.77669,159.666667,44129,33.948472,1.787989,5.978022,-52.389129,0.367925,0,484.934066,479,0.138873,0,8.921703,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.992882,17.985764,7.175824,0,0,1,0.979487,505,2,51.4,0.001826,9.005625,0.000174,3.348718,0,2.142857,0.466667,10,2.556022,514,91,0.020513,544,3,0.333333,6744.065873,3,0.108894,1.978022,2.293004,666.416217,3,86.483516,0,0.736018,168.333333,46765,30.156904,1.732306,5.978022,-52.032049,0.41807,0,513.901099,505,0.141628,0,9.005429,0.07412
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_37_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.168501,1090,1090,2,0.7,2,3,1,3.287482,8.948367,0.544859,2.690164,0,1.549534,0.645355,90,5.544468,494,91,0.002186,544,3,0.333333,4609.033615,3,2.567652,2.923793,0.736729,420.57326,3,9.742591,0,0.71977,163.666667,47131,14.604014,0.946492,0.460627,-3.404965,0.719683,0,39.907705,491,0.277059,0,5.003132,0.090748
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_9.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,6.088398,90,90,2,0.851515,2,3,1,0.986283,8.906891,0.377151,3.339394,0,1.823204,0.548485,28,3.722483,480,91,0.012121,544,3,0.333333,5151.914042,3,0.94489,2.502762,2.066789,801.620154,3,46.773481,0,0.762744,158,43854,25.430602,1.341869,3.005525,-25.224259,0.49274,0,242.287293,474,0.190819,0,7.109788,0.199776
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.972945,17.94589,8.153846,0,0,1,0.979487,499,2,50.6,0.001442,8.982994,0.000138,3.805128,0,2.142857,0.466667,10,2.486041,506,91,0.020513,544,3,0.333333,5776.70873,3,0.10184,1.967033,1.874718,808.469422,3,88.087912,0,0.776847,166.333333,46039,34.181133,1.790571,5.978022,-52.450334,0.367925,0,505.923077,499,0.138339,0,8.982839,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_9.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.949791,17.899581,7.175824,0,0,1,0.979487,491,4,49.8,0.001466,8.960002,0.00014,3.348718,0,2.142857,0.466667,10,2.415108,498,91,0.020513,544,3,0.333333,6512.771429,3,0.115054,2.175824,2.138035,654.080141,3,85.56044,0,0.737701,163.666667,45311,30.004205,1.7457,5.978022,-52.187017,0.41807,0,497.923077,491,0.143424,0,8.959845,0.221763
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.997155,17.994309,8.153846,0,0,1,0.979487,508,2,51.4,0.001217,9.005625,0.000116,3.805128,0,2.142857,0.466667,10,2.227711,514,91,0.020513,544,3,0.333333,5850.257143,3,0.10184,1.967033,1.625271,810.506209,3,88.087912,0,0.777076,169.333333,46768,34.267295,1.802292,5.978022,-52.699781,0.367925,0,513.934066,508,0.136416,0,9.005494,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_7.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.900816,17.801633,7.175824,0,0,1,0.979487,474,2,48.2,0.001731,8.912889,0.000167,3.348718,0,2.142857,0.466667,10,2.405822,482,91,0.020513,544,3,0.333333,6286.094444,3,0.105422,1.967033,2.069618,641.728032,3,86.989011,0,0.737421,158,43854,29.846381,1.742782,5.978022,-52.255434,0.41807,0,481.912088,474,0.142077,0,8.912704,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_41_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.686461,330,330,2,0.755072,2,3,1,1.871986,9.071462,0.503589,2.85942,0,1.638955,0.610145,50,5.364758,538,91,0.005797,544,3,0.333333,5626.924392,3,1.684139,2.786223,1.582992,635.002365,3,22.39905,0,0.748757,176.666667,49610,18.2185,1.124501,1.292162,-10.136652,0.640142,0,117.83848,530,0.22537,0,5.854528,0.147142
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.997135,17.994271,8.153846,0,0,1,0.979487,507,2,51.5,0.00162,9.008429,0.000154,3.805128,0,2.142857,0.466667,10,2.144236,515,91,0.020513,544,3,0.333333,5860.363095,3,0.10184,1.967033,1.61026,810.758576,3,88.087912,0,0.776466,169,46857,34.277878,1.804853,5.978022,-52.714793,0.367925,0,514.912088,507,0.136861,0,9.008255,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_2.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.961391,17.922782,8.153846,0,0,1,0.979487,494,2,50.3,0.001866,8.974415,0.000179,3.805128,0,2.142857,0.466667,10,2.340744,503,91,0.020513,544,3,0.333333,5729.004365,3,0.10184,1.967033,1.670485,807.697313,3,88.087912,0,0.776616,164.666667,45764,34.148397,1.799751,5.978022,-52.654568,0.367925,0,502.901099,494,0.137267,0,8.974214,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_6.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,6.680851,50,50,2,0.892593,2,3,1,0.736843,9.022368,0.308058,3.488889,0,1.914894,0.522222,27,4.126799,520,91,0.014815,544,3,0.333333,5632.449416,3,0.715644,2.361702,2.522366,812.013103,3,58.624113,0,0.77112,170.666667,47412,28.506543,1.549422,3.858156,-32.538484,0.449045,0,336.255319,512,0.163889,0,7.784224,0.203452
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_34_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.892562,30,30,2,0.920833,2,6,1,0.571105,8.957102,0.250611,2.466667,0,1.983471,0.504167,17,3.645744,497,91,0.016667,544,3,0.333333,8599.851337,3,0.514259,3.355372,2.521266,223.927551,3,19.785124,0,0.557405,165.666667,45278,20.10458,0.967143,4.495868,-38.361584,0.613176,0,374.198347,488,0.254959,0,8.128072,0.315636
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.42029,116,116,2,0.801917,2,3,1,1.11919,9.019591,0.443795,2.923323,0,1.512077,0.661342,37,4.851013,519,91,0.01278,544,3,0.333333,9046.230148,3,1.088965,2.565217,2.356923,487.057899,3,32.492754,0,0.74685,173,47453,20.422726,1.108985,2.628019,-21.536451,0.678689,0,229.241546,511,0.216467,0,6.542719,0.19325
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_2.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.314079,186,186,2,0.767943,2,3,1,1.412403,8.965784,0.485793,2.858852,0,1.509025,0.662679,43,4.766915,500,91,0.009569,544,3,0.333333,8560.921448,3,1.324439,2.67509,1.968519,439.32343,3,25.364621,0,0.733229,166.666667,45866,18.542556,1.00897,1.963899,-15.888051,0.695397,0,165.581227,494,0.248734,0,6.011902,0.175075
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.514793,78,78,2,0.832031,2,3,1,0.919474,9.076816,0.401069,2.980469,0,1.514793,0.660156,26,4.477375,540,91,0.015625,544,3,0.333333,9451.746992,3,0.913193,2.467456,2.67963,462.917595,3,37.988166,0,0.72454,180,49287,22.131072,1.232789,3.218935,-26.600928,0.664482,0,291.639053,531,0.21853,0,7.02592,0.202208
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_6.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.497143,84,84,2,0.826415,2,3,1,0.953287,8.942515,0.408516,2.969811,0,1.514286,0.660377,21,4.292837,492,91,0.015094,544,3,0.333333,8832.513983,3,0.944273,2.485714,2.539007,447.125725,3,36.434286,0,0.727839,164,44935,21.52216,1.220081,3.108571,-25.73682,0.66709,0,256.771429,487,0.217564,0,6.844408,0.201067
