@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_min NUMERIC

@DATA
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-03.cnf,1,2.3481,3.3798,2.4637,0.0268,0.8293,0
SAT_Competition2009/CRAFTED/edgematching/all/em_12_2_4_all.cnf,1,0.2365,0.6703,0.4233,0.0001,0.8103,34.22
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.1-05.cnf,1,2.3481,3.3798,2.4637,0.0268,0.8293,0
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,1,0.0909,0,0.2626,0,0,20.69
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S419666888-007.cnf,1,0.2746,0.2779,0.4031,0.0125,0,21.826
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp.cnf,1,1.4455,1.8081,2.0558,0.0714,0.1518,12.639
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-9007.cnf,1,3.268,3.4805,2.7759,2.6273,0.4006,0
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1556473581-06.cnf,1,0.0727,0.0999,0.2439,0,0,42.286
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-3.sat05-2568.reshuffled-07.cnf,1,0.0909,0,0.2757,0,0,20.713
SAT_RACE2008/post-c32s-gcdm16-22.cnf,1,1.2705,1.2728,1.0073,2.9107,0.0742,14.143
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf,1,1.116,1.515,2.39,0.0059,0.0716,0
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l48_lambda.cnf,1,1.9526,1.4973,1.2379,1.3836,0.1814,14.248
SAT_Competition2007/crafted/Medium/contest05/sabharwal/sat-strips-gripper-10t19.sat05-1143.reshuffled-07.cnf,1,0.4881,0.6008,0.6952,0.1902,0.6806,17.268
SAT_Competition2009/CRAFTED/edgematching/explicit/em_11_3_4_exp.cnf,1,0.263,0.6236,0.36,0,0.7691,16.071
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_33.cnf,1,0.0806,0.0037,0.0037,0,0.3935,49.72
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1064282057-06.UNSAT.shuffled.cnf,1,0.0077,0.1106,0.2271,0,0,18.97
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG8-gensys-ukn005.sat05-3584.reshuffled-07.cnf,1,1.04,1.659,1.8399,0.1316,0.1394,30.073
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1,0.2789,0.2829,0.4075,0.0026,0,24.813
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S883927618-10.cnf,1,0.072,0.0985,0.2139,0,0,42.117
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/dated-5-11-u.cnf,1,0.4251,0.4013,0.4279,1.6066,0.6356,3.2097
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04a.cnf,1,1.5913,2.2027,1.8082,0.07,0.7426,70.543
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1191693850-19.SAT.shuffled.cnf,1,0.0161,0.0952,0.2252,0,0,25.931
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k80.cnf,1,1.7668,2.1859,1.3881,0.361,0.3465,12.3
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x9.cnf,1,0,0,0,0.093,0.0698,35.222
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n180-s34713902-sat.cnf,1,0.0192,0,0.3222,0,0.8333,29.616
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf,1,0.0066,0.102,0.192,0,0,18.313
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf,1,0.2939,0.2902,0.4007,0.0067,0,40.375
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,1.5349,4.1923,2.8836,0.2099,0.0811,10.976
SAT_Competition2007/crafted/spence/hard/s97-100.cnf,1,0.0498,0.1446,0.2103,0,0,14.997
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2100934911-025.cnf,1,0.2915,0.289,0.4007,0.0059,0,33.703
SAT_Competition2009/CRAFTED/edgematching/compact/em_8_4_5_cmp.cnf,1,0.2919,1.3316,1.3203,0,0.1413,12.9
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,0,0,0,0,0.8461,46.276
SAT_RACE2008/mizh-md5-48-2.cnf,1,0.4882,0.6084,0.5909,0.7751,0.0718,5.363
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,0,0.0435,0.1697,0,0,30.427
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,0.2869,0.2909,0.4001,0.0074,0,33.213
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0.3985,1.2736,1.9362,0.0903,0.0009,8.6238
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S661850551-087.cnf,1,0.0811,0.0987,0.2321,0,0,44.191
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1456895752-14.SAT.shuffled.cnf,1,0.0092,0.1048,0.2226,0,0,18.831
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf,1,1.4748,1.0469,1.4784,0.3001,0.2268,27.39
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.1-7.cnf,1,1.7735,2.6266,2.0275,0.042,0.8955,26.058
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf,1,0,0.0339,0.1602,0,0,19.512
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,0.2649,0,0.3552,0.0013,0.9438,205.69
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1119314619-090.cnf,1,0.2926,0.2892,0.3987,0.0061,0,33.318
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1,0,0.0428,0.1541,0,0,45.829
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1089058690-02.SAT.shuffled.cnf,1,0.2973,0.2979,0.4083,0.0047,0,31.639
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S125259973-020.cnf,1,0.2696,0.2787,0.4018,0.0018,0,21.402
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1,0.0251,0.0981,0.2109,0,0,30.329
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm25-p0-q229.cnf,1,0,0,0,0.0464,0.9805,0
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,0.5124,0.2677,0.5301,0.199,0.2014,38.14
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-230-100.cnf,1,0.0237,0,0,0,0.8333,34.609
SAT_RACE2008/anbul-part-10-13-s.cnf,1,0.4661,0.4687,0.4743,0.7045,0.6156,10.906
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1,0.0274,0,0,0,0.8901,72.664
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,0,0.0434,0.1502,0,0,55.491
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-08.cnf,1,1.4748,1.0469,1.4784,0.3001,0.2268,27.39
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_14-k45.cnf,1,0.8522,0.9652,1.0244,0.5035,0.4974,11.339
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S159251645-087.cnf,1,0.311,0.3144,0.4349,0.0045,0,25.171
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,1.6158,2.1893,1.7912,0.0497,0.8894,34.668
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F22.cnf,1,1.2934,4.0332,4.3118,0.031,0.0236,0
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,1.5489,1.7134,1.9812,1.4627,0.1428,15.267
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1166224100-13.SAT.shuffled.cnf,1,0.2708,0.2739,0.3975,0.0064,0,27.417
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r2-noholes.cnf,1,0.6437,1.9632,1.5393,5.2192,0.0087,8.2739
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,0.6981,1.3871,1.3761,0.1087,0.0168,5.3132
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S339800239-026.cnf,1,0.2904,0.2871,0.4003,0.0067,0,35.7
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-10652.cnf,1,2.2531,3.709,2.6847,2.3119,0.4407,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S780904324-093.cnf,1,0.2813,0.2818,0.3667,0.0065,0,24.559
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,0.1107,0.2685,0.2431,0,0,4.6202
SAT_RACE2006/SAT-Race_TS_2/miza-sr06-sha0-35-03.cnf,1,0.5183,0.5098,0.4983,0.7651,0.0826,4.7326
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1336161514-068.UNKNOWN.cnf,1,0.0122,0.0862,0.2201,0,0,22.792
SAT_Competition2009/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.2631,2.0847,2.0587,0,0.1089,16.612
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S461794864-15.SAT.shuffled.cnf,1,0,0.0449,0.1395,0,0,23.919
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-85-100.cnf,1,0.0527,0.1522,0.2222,0,0,14.224
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,1.6032,1.8552,2.4891,0.6101,0.6512,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,0.2936,0.2902,0.401,0.0058,0,43.417
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S206772908-015.UNKNOWN.cnf,1,0.0129,0.102,0.2066,0,0,22.634
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n140-s18527668-sat.cnf,1,0.0235,0,0.3118,0,0.8333,25.755
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1826381479-08.cnf,1,0.2897,0.2865,0.3969,0.0057,0,36.833
SAT_Competition2007/crafted/Medium/contest05/sabharwal/unsat-logistics-rotate-09t5.sat05-1139.reshuffled-07.cnf,1,0.2603,0.2302,0.4305,0.0801,0.9642,23.104
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p15-s99099953.cnf,1,0,0.1693,0.2038,0.0049,0.9829,87.841
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf,1,0.3746,0.3544,0.4506,0.0676,0.1832,31.603
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S754967851-033.cnf,1,0,0.0401,0.1582,0,0,25.572
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf,1,0,0.0387,0.1384,0,0,17.982
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,0.4159,0.6359,0.715,0.0365,0.1741,23.389
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1500472284-060.cnf,1,0.0771,0.101,0.2372,0,0,42.145
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-2.sat05-2249.reshuffled-07.cnf,1,0.0247,0,0.2939,0,0,31.152
SAT_Competition2011/SAT03/industrial/schuppan/l2s/bc57-sensors-1-k303-unsat.shuffled-as.sat03-406.cnf,1,1.2259,1.2176,1.3409,1.2379,0.1885,0
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1022605561-16-UNSAT.cnf,1,0.3685,0.3451,0.4498,0.0793,0.1844,36.764
SAT_RACE2008/cmu-bmc-longmult13.cnf,1,0.9706,1.1677,1.2501,1.4659,0.1253,38.666
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0,0.1782,0.4383,0.0128,0.9738,55
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.1-b7.cnf,1,2.3481,3.3798,2.4637,0.0268,0.8293,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes10.cnf,1,0.1753,0.1558,0.1515,0.0156,0.9322,48.588
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04N18.cnf,1,1.1108,2.7182,3.006,0.3822,0.1734,25.114
SAT_Competition2009/CRAFTED/sgi/new-difficult-21-168-19-90.cnf,1,0,0.2117,0.2784,0.0224,0.9762,52.31
SAT_Competition2009/CRAFTED/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,0.1138,0.2474,0.2075,0,0,8.2371
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1869272420-19.SAT.shuffled.cnf,1,0.0133,0.1055,0.2355,0,0,23.916
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-3.sat05-2568.reshuffled-07.cnf,1,0.0909,0,0.2757,0,0,20.713
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-24-s100.cnf,1,0.7596,0.8011,0.9358,0.6245,0.6564,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p15-s25120921.cnf,1,0,0.1529,0.1716,0.0086,0.9714,56.461
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1314701073-08.cnf,1,0.2896,0.2866,0.4019,0.0062,0,31.9
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S44928635-12.SAT.shuffled.cnf,1,0.292,0.3011,0.3885,0.0066,0,26.186
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top30.cnf,1,1.7792,2.2135,2.0838,0.6955,0.1414,15.347
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1640054673-078.cnf,1,0,0.0348,0.1414,0,0,26.457
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,1.3894,1.2391,2.4947,0.1253,0.074,13.94
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S572248576-042.cnf,1,0.2882,0.2895,0.4045,0.0034,0,22.632
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,1.6978,1.9251,2.3032,1.2935,0.122,8.3884
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.569,0.2977,0.578,0.1759,0.2182,29.773
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S496650424-021.UNKNOWN.cnf,1,0.2832,0.2873,0.3956,0.0035,0,22.446
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,0.7722,0.843,0.817,2.8386,0.3068,0
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t0.cnf,1,0.5834,0.645,0.691,1.2752,0.5038,1
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i2_pp.cnf,1,?,?,?,?,?,?
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf,1,0,0.0394,0.1396,0,0,18.022
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-easier-fphp-014-012.sat05-1215.reshuffled-07.cnf,1,0.1443,0,0.334,0.0902,0.9044,35.939
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p0.cnf,1,0.6555,0.7408,0.8492,0.4476,0.5236,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_07_UNSAT.cnf,1,0.8371,1.1087,0.8838,0.0127,0.0265,53.506
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S51928934-076.SATISFIABLE.cnf,1,0,0.0403,0.1722,0,0,30.888
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,0.688,0.4597,0.2768,0.1313,0.0101,16.917
SAT_Competition2009/CRAFTED/modcircuits/mod3block_3vars_9gates_restr.cnf,1,0.761,0.7315,1.0373,13.699,0.0718,18.13
SAT_Competition2011/SAT05/crafted/sorge05/QG7/iso-ukn004.shuffled-as.sat05-3385.cnf,1,0.9584,1.0218,1.4145,3.6549,0.5255,0
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,0.086,0.1002,0.23,0,0,43.419
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1459690542-033.cnf,1,0.281,0.2876,0.3965,0.0066,0,21.455
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g10.cnf,1,0.1957,0.2026,0.1879,0.0205,0.935,37.545
SAT_Competition2009/CRAFTED/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,1,0.9034,0.5339,0.8765,0.1409,0.0502,28.128
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1110074311-09.UNSAT.shuffled.cnf,1,0.0119,0.0791,0.2013,0,0,20.645
SAT_Competition2009/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.2403,2.2842,2.2415,0.0006,0.1112,12.912
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor032.cnf,1,1.4183,1.1732,0.954,0.8526,0.2904,32.755
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf,1,0.3785,0.3561,0.4493,0.0589,0.1852,31.306
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,0.2792,0.2905,0.3585,0.0054,0,19.64
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S141590207-13.SAT.shuffled.cnf,1,0.287,0.2899,0.4024,0.0053,0,23.12
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S751835224-10.cnf,1,0,0.0383,0.1617,0,0,47.902
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S1151229574-11-UNSAT.cnf,1,0.3866,0.3639,0.4514,0.0675,0.1856,27.162
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,0.4245,0.4014,0.424,1.4824,0.635,3.3846
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1229813320-044.cnf,1,0.2801,0.2849,0.3839,0.0049,0,24.315
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-11-s.cnf,1,0.4491,0.4279,0.4253,1.9611,0.6211,2.7736
SAT_Competition2007/crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.7164,0.6113,0.6877,0.1556,0.0454,22.405
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes1.cnf,1,0.1487,0.1304,0.1308,0.0177,0.9266,45.042
SAT-Race-2010-CNF/cryptography/mizh/md5_47_4.cnf,1,0.4859,0.6042,0.5864,0.7771,0.0723,4.9052
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_406.cnf,1,0.0022,0.2483,0.3591,0,0.0031,40.931
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf,1,3.0638,3.5766,4.5758,0.7179,0.1619,42.983
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,0.295,0.2914,0.4032,0.0074,0,29.667
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp_ci_ce.cnf,1,1.0377,1.1842,1.3734,0.1261,0.21,27.668
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1861814752-08.cnf,1,0.0833,0.0972,0.2217,0,0,42.109
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-07.cnf,1,1.7735,2.6266,2.0275,0.042,0.8955,26.058
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-27.cnf,1,0.0821,0.0048,0.0049,0,0.3922,33.514
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-inithx.i.1-cn-54.cnf,1,4.041,4.1706,5.3096,1.8267,0.0026,9.4231
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_99_u.cnf,1,0.3996,0.9113,0.9106,0.2158,0.0323,7.4163
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-4.cnf,1,0.4859,0.6042,0.5864,0.7771,0.0723,4.9052
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1481888618-011.cnf,1,0.0149,0.0799,0.2172,0,0,24.246
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,2.0952,3.588,4.1986,0.5168,0.2516,12.35
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1821409123-12-SAT.cnf,1,0.4586,0.4163,0.4863,0.1561,0.2504,25.842
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g10.cnf,1,0.2114,0.2179,0.2102,0.023,0.9286,37.159
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S481747904-003.SATISFIABLE.cnf,1,0.2957,0.2958,0.4076,0.0076,0,25.713
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,3.187,3.3066,3.28,2.2619,0.2604,2
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1386494586-003-UNKNOWN.cnf,1,0.2937,0.2901,0.396,0.007,0,32.385
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-01.cnf,1,1.1306,8.1473,6.445,0.0116,0.8674,0
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S161446644-14.cnf,1,0.2955,0.2919,0.4009,0.007,0,30.875
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.50.825.shuffled-as.sat03-1648.cnf,1,0.1927,0.1632,0.3737,0,0.9443,17.411
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,1,3.2202,2.4417,4.3357,0.436,0.176,83.916
SAT-Race-2010-CNF/mixed/diagnosis/ACG-20-10p1.cnf,1,0.875,0.7945,0.8,0.3618,0.6068,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,0.2957,0.2926,0.3981,0.0057,0,32.047
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,0.3872,0.3245,0.3223,0.0915,0.8831,41.223
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,1,0.1475,0,0.3193,0.0118,0.8487,36.287
SAT_Competition2007/industrial/industrial/narain/clauses-2.cnf,1,2.0975,4.7313,6.4486,1.6977,0.5209,43.599
SAT_Competition2011/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.5196,0.5122,0.5013,0.747,0.0806,5.4483
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c6nidw_i.cnf,1,1.2956,1.3359,1.5948,1.2967,0.127,9.2138
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,1.3455,1.582,1.2485,1.681,0.1765,13.562
SAT_Competition2011/SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,1,0.4722,0.5461,0.8164,0.1334,0.1475,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-220-100.cnf,1,0.019,0,0,0,0.8333,34.453
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf,1,2.1062,1.6876,1.6966,0.9382,0.2989,8.3647
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-04-k100.cnf,1,0.7054,0.8045,0.7103,0.676,0.5792,14.317
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S884941173-092.cnf,1,0.0142,0.0911,0.218,0,0,23.881
