@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE csp_log_extra_bits NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-VAR-entropy NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE csp_percent_ext NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE support_horn-clauses-fraction NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE direct_VG-min NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_VG-coeff-variation NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_percent_alldiff NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_nclausesOrig NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-entropy NUMERIC

@DATA
acad/domino/domino-2000-2000.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/domino/domino-500-500.xml,1,?,?,?,?,?,?,?,?,?,?,0.012808,?,0.620439,?,0.998401,0.301285,0.999597,?,0.654595,?,0.11778,?,0.335567,0.999599,0.167158,?,0.6,1.521902,?,?,4.532185,0.65461,?,?,?,0.001337,?,0.000271,?,?,?,0.000801,0.000804,?,?,?,0.299679,?,?,?,?,0.691779,?,?,?,0.652733,?,?,?,?,0.372204,?,1249003,?
acad/domino/domino-800-200.xml,1,?,?,?,?,?,?,?,?,?,?,0.014094,?,0.618778,?,0.998247,0.302692,0.998991,?,0.646312,?,0.117507,?,0.338935,0.998994,0.167816,?,0.6,1.517194,?,0,2.853224,0.646337,?,?,?,0.000839,?,0.000174,?,0.999951,0,0.000502,0.002013,0.000012,0.000235,0.999926,0.299422,0.999914,0.002426,?,0.980305,0.66961,0.980297,?,0.691866,0.645133,0.960976,0.999951,0.970585,0.000824,0.19476,0.000949,797803,0.009644
acad/domino/domino-800-500.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/domino/domino-5000-5000.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/domino/domino-500-300.xml,1,?,?,?,?,?,?,?,?,?,?,0.014833,?,0.620997,?,0.998133,0.301957,0.999327,?,0.65381,?,0.117675,?,0.337063,0.99933,0.167458,?,0.6,1.519478,?,?,3.503498,0.653835,?,?,?,0.001339,?,0.000274,?,?,?,0.000802,0.001341,?,?,?,0.299545,?,?,?,?,0.681807,?,?,?,0.651939,?,?,?,?,0.290919,?,748803,?
acad/domino/domino-1000-200.xml,1,?,?,?,?,?,?,?,?,?,?,0.012998,?,0.617751,?,0.998396,0.302656,0.998992,?,0.644023,?,0.117496,?,0.338933,0.998994,0.16781,?,0.6,1.517442,?,?,2.853191,0.644044,?,?,?,0.000671,?,0.000139,?,?,?,0.000402,0.002013,?,?,?,0.299437,?,?,?,?,0.669609,?,?,?,0.643079,?,?,?,?,0.177042,?,997203,?
acad/domino/domino-300-300.xml,1,?,?,?,?,?,?,?,?,?,?,0.019991,?,0.625789,?,0.997335,0.302146,0.999325,?,0.664443,?,0.117735,?,0.337068,0.999329,0.16749,?,0.6,1.518156,?,?,3.503722,0.664481,?,?,?,0.002232,?,0.000457,?,?,0,0.001337,0.001344,0.000022,?,?,0.299465,0.999912,?,?,?,0.681808,0.9868,?,?,0.661328,?,?,0.980256,?,0.370896,0.000956,449403,?
acad/domino/domino-1000-300.xml,1,?,?,?,?,?,?,?,?,?,?,0.010612,?,0.617052,?,0.998732,0.301815,0.999329,?,0.645051,?,0.11763,?,0.337058,0.999331,0.167434,?,0.6,1.520471,?,?,3.503328,0.645064,?,?,?,0.00067,?,0.000137,?,?,?,0.000401,0.00134,?,?,?,0.299605,?,?,?,?,0.681807,?,?,?,0.644113,?,?,?,?,0.211762,?,1497303,?
acad/domino/domino-1000-1000.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/domino/domino-1000-500.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
acad/domino/domino-800-100.xml,1,?,?,?,?,?,?,?,?,?,?,0.020711,?,0.620868,?,0.997233,0.305234,0.997973,?,0.643206,?,0.117092,?,0.344611,0.997978,0.168952,?,0.6,1.50811,?,?,2.002076,0.64321,?,?,?,0.000845,?,0.000181,?,?,0,0.000505,0.004047,0.000025,?,?,0.298914,0.999734,?,?,?,0.63469,0.961174,?,?,0.641956,?,?,0.942302,?,0.145045,0.00261,397703,?
acad/domino/domino-500-200.xml,1,?,?,?,?,?,?,?,?,?,?,0.01722,?,0.621694,?,0.997798,0.3028,0.998989,?,0.652815,?,0.117542,?,0.33894,0.998993,0.167834,?,0.6,1.516449,?,?,2.853321,0.652852,?,?,?,0.001342,?,0.000278,?,?,0,0.000804,0.002015,0.00002,?,?,0.299377,0.999892,?,?,?,0.66961,0.980297,?,?,0.650931,?,?,0.970582,?,0.240157,0.001168,498703,?
acad/ramsey3/ramsey-10-3.xml,1,?,?,?,?,?,?,?,?,?,?,0.161973,?,0.668672,?,0.038136,0.59322,0.34322,?,0.585953,?,0.029691,?,0.424242,1,0.381818,?,0.4,0.548095,?,?,0.064663,0.585953,?,?,?,0.006061,?,0.004263,?,?,0.333333,0.009605,0.127119,0.00226,?,?,0.139831,0.038136,?,?,?,0.76731,0.59322,?,?,0.585953,?,?,0.381818,?,0.942111,0.161973,3990,?
acad/ramsey3/ramsey-25-3.xml,1,0,60,50,1.732051,1.732051,8.228819,100,-1,30,-1,0.072467,-1,0.658369,100,0.01372,0.579268,0.329268,-1,0.357627,0,0.021299,21.958105,0.371795,1,0.392308,100,0.4,0.555307,9.813781,?,0.038953,0.357627,-1,0,13.988063,0.000385,3,0.000273,11.167418,?,0.333333,0.001433,0.114329,0.000122,?,?,0.118902,0.01372,?,-1,?,1.532982,0.579268,-1,?,0.357627,?,?,0.392308,?,1.754921,0.072467,73100,?
acad/ramsey3/ramsey-18-3.xml,1,0,60,50,1.732051,1.732051,7.257388,100,-1,30,-1,0.096342,-1,0.661005,100,0.019565,0.582609,0.332609,-1,0.436162,0,0.024309,22.036531,0.385965,1,0.389474,100,0.4,0.553649,8.84235,0,0.04647,0.436162,-1,0,14.112521,0.001032,3,0.000731,9.672425,0.014901,0.333333,0.002813,0.117391,0.000341,0.436162,0.014901,0.123913,0.019565,2.309401,-1,0.205298,1.232625,0.582609,-1,0.152398,0.436162,0.076923,0.523179,0.389474,0.759783,1.431829,0.096342,26214,0.436162
acad/ramsey3/ramsey-17-3.xml,1,0,60,50,1.732051,1.732051,7.087463,100,-1,30,-1,0.101265,-1,0.661563,100,0.020833,0.583333,0.333333,-1,0.450561,0,0.024845,22.1454,0.388889,1,0.388889,100,0.4,0.553283,8.672425,?,0.047942,0.450561,-1,0,14.584493,0.001225,3,0.000868,9.409391,?,0.333333,0.003166,0.118056,0.000408,?,?,0.125,0.020833,?,-1,?,1.183801,0.583333,-1,?,0.450561,?,?,0.388889,?,1.379702,0.101265,21896,?
acad/ramsey3/ramsey-16-3.xml,1,0,60,50,1.732051,1.732051,6.906891,100,-1,30,-1,0.106774,-1,0.662192,100,0.022277,0.584158,0.334158,-1,0.465999,0,0.025415,22.064285,0.392157,1,0.388235,100,0.4,0.552865,8.491853,?,0.049563,0.465999,-1,0,15.170747,0.001471,3,0.001041,9.129283,?,0.333333,0.003589,0.118812,0.000495,?,?,0.126238,0.022277,?,-1,?,1.132997,0.584158,-1,?,0.465999,?,?,0.388235,?,1.325606,0.106774,18080,?
acad/ramsey3/ramsey-15-3.xml,1,0,60,50,1.732051,1.732051,6.714246,100,-1,30,-1,0.112986,-1,0.662907,100,0.023936,0.585106,0.335106,-1,0.482578,0,0.026021,22.154399,0.395833,1,0.3875,100,0.4,0.55238,8.299208,0,0.05136,0.482578,-1,0,15.401346,0.001786,3,0.001263,8.829723,0.018256,0.333333,0.004103,0.119681,0.000608,0.482578,0.018256,0.12766,0.023936,2.081666,-1,0.208925,1.079962,0.585106,-1,0.154348,0.482578,0.076923,0.525355,0.3875,0.771127,1.269309,0.112986,14735,0.482578
acad/ramsey3/ramsey-20-3.xml,1,0,60,50,1.732051,1.732051,7.569856,100,-1,30,-1,0.087909,-1,0.66006,100,0.017442,0.581395,0.331395,-1,0.410116,0,0.023328,22.038377,0.380952,1,0.390476,100,0.4,0.554256,9.154818,0,0.043892,0.410116,-1,0,14.19568,0.000752,3,0.000533,10.154818,0.013274,0.333333,0.002264,0.116279,0.000245,0.410116,0.013274,0.122093,0.017442,2.44949,-1,0.20354,1.325134,0.581395,-1,0.151442,0.410116,0.076923,0.522124,0.390476,0.754016,1.530931,0.087909,36480,0.410116
acad/ramsey3/ramsey-13-3.xml,1,?,?,?,?,?,?,?,?,?,?,0.128163,?,0.664673,?,0.028125,0.5875,0.3375,?,0.51958,?,0.027355,?,0.404762,1,0.385714,?,0.4,0.551142,?,?,0.055632,0.51958,?,?,?,0.002747,?,0.00194,?,?,0.333333,0.005529,0.121875,0.000962,?,?,0.13125,0.028125,?,?,?,0.9659,0.5875,?,?,0.51958,?,?,0.385714,?,1.148913,0.128163,9334,?
acad/latinSquare/latinSquare-dg-8_all.xml,1,0,-1,-1,2.828427,2.828427,-1,100,-1,-1,0,0.382774,-1,0.165443,100,0.886275,0.960784,0.886275,-1,0.848686,100,0.020922,22.357501,0.666667,0.886275,0.037928,0,0.052632,0.202031,9,0.75,1.119423,1.14906,6,0,14.779463,0.024306,8,0.018941,9.857981,0.110672,1,0.024142,0.043137,0.022995,0,0.110672,0.070588,0.898113,0,-1,0.778656,0.510329,1,100,0.256592,1.14906,0.698276,0.110672,0.114754,0.347918,0.417855,0.329209,8512,0
acad/latinSquare/latinSquare-dg-3_all.xml,1,?,?,?,?,?,?,?,?,?,?,0.617242,?,0,?,0.692308,1,0.692308,?,0,?,0,?,1.5,0.692308,0.058824,?,0.058824,0,?,0.333333,0.352941,0,?,?,?,0.222222,?,0.145299,?,0.107143,1,0.145299,0.384615,0.145299,0,0.107143,0.153846,0.692308,0,?,0.428571,0,1,?,0.106917,0,0.259259,1,0.058824,0.3405,0,0.617242,162,0
acad/latinSquare/latinSquare-dg-6_all.xml,1,?,?,?,?,?,?,?,?,?,?,0.39891,?,0,?,0.863309,1,0.863309,?,0,?,0,?,1.2,0.863309,0.116279,?,0.116279,0,?,?,0.88836,0,?,?,?,0.055556,?,0.039568,?,?,1,0.039568,0.079137,0.039568,?,?,0.071942,0.863309,?,?,?,0,1,?,?,0,?,?,0.116279,?,0,0.39891,2700,?
acad/latinSquare/latinSquare-dg-9_all.xml,1,0,-1,-1,3,3,-1,100,-1,-1,0,0.35937,-1,0.195797,100,0.895706,0.95092,0.895706,-1,1.475211,100,0.053083,22.256954,0.545455,0.895706,0.035806,0,0.2,0.227185,9.509775,0.777778,1.225348,1.475211,6.33985,0,14.596481,0.017957,9,0.014735,10.379378,0.110769,1,0.020147,0.030675,0.018877,0,0.110769,0.067485,0.906977,0,-1,0.803077,0.591413,1,100,0.267116,1.263654,0.73064,0.110769,0.098592,0.348121,0.48969,0.309477,13608,0
acad/latinSquare/latinSquare-dg-11_all.xml,1,0,-1,-1,3.316625,3.316625,-1,100,-1,-1,0,0.309621,-1,0.183209,100,0.914286,0.955102,0.914286,-1,1.192738,100,0.048401,22.256465,0.5,0.914286,0.02885,0,0.2,0.216815,10.378295,?,1.412074,1.403489,6.918863,0,14.178042,0.011806,11,0.009975,11.266787,?,1,0.013898,0.020408,0.012755,?,?,0.057143,0.924528,?,-1,?,0.617503,1,100,?,1.277034,?,?,0.101124,?,0.523979,0.267568,30250,?
acad/latinSquare/latinSquare-dg-4_all.xml,1,?,?,?,?,?,?,?,?,?,?,0.510689,?,0,?,0.792453,1,0.792453,?,0,?,0,?,1.333333,0.792453,0.12,?,0.12,0,?,?,0.573178,0,?,?,?,0.125,?,0.082547,?,?,1,0.082547,0.245283,0.082547,?,?,0.113208,0.792453,?,?,?,0,1,?,?,0,?,?,0.12,?,0,0.510689,528,?
acad/latinSquare/latinSquare-dg-12_all.xml,1,0,-1,-1,3.464102,3.464102,-1,100,-1,-1,0,0.28613,-1,0.160681,100,0.922813,0.962264,0.922813,-1,0.801176,100,0.014429,21.553599,0.533333,0.922813,0.02352,0,0.033708,0.19803,10.754888,0.833333,1.496072,1.020024,7.169925,0,13.499597,0.010185,12,0.008524,11.651052,0.110924,1,0.011578,0.018868,0.010531,0,0.110924,0.051458,0.932496,0,-1,0.852101,0.590397,1,100,0.288353,1.077573,0.796296,0.110924,0.113402,0.348444,0.506471,0.247134,42768,0
acad/latinSquare/latinSquare-dg-7_all.xml,1,?,?,?,?,?,?,?,?,?,?,0.434137,?,0.203044,?,0.865979,0.948454,0.865979,?,1.509773,?,0.059137,?,0.625,0.865979,0.04728,?,0.2,0.233126,?,0.714286,1.007282,1.509773,?,?,?,0.030612,?,0.02409,?,0.110526,1,0.031769,0.051546,0.030715,0,0.110526,0.082474,0.878788,0,?,0.747368,0.547125,1,?,0.243157,1.039721,0.657143,0.110526,0.09434,0.347614,0.440315,0.369333,4998,0
acad/latinSquare/latinSquare-dg-10_all.xml,1,0,-1,-1,3.162278,3.162278,-1,100,-1,-1,0,0.326502,-1,0.166997,100,0.908189,0.960298,0.908189,-1,0.820475,100,0.017134,22.207221,0.583333,0.908189,0.029034,0,0.041096,0.203331,9.965784,0.8,1.320537,1.075106,6.643856,0,14.238927,0.015,10,0.012188,10.84549,0.110837,1,0.016179,0.027295,0.014988,0,0.110837,0.059553,0.918794,0,-1,0.82266,0.560128,1,100,0.27558,1.118743,0.756757,0.110837,0.113924,0.348263,0.470295,0.281706,20700,0
acad/latinSquare/latinSquare-dg-5_all.xml,1,?,?,?,?,?,?,?,?,?,?,0.462037,?,0,?,0.826087,1,0.826087,?,0,?,0,?,1.25,0.826087,0.085714,?,0.085714,0,?,0.6,0.74724,0,?,?,?,0.08,?,0.058261,?,0.10989,1,0.058261,0.130435,0.058261,0,0.10989,0.086957,0.826087,0,?,0.648352,0,1,?,0.200898,0,0.529412,0.10989,0.085714,0.346286,0,0.462037,1300,0
acad/QG6/quasigroup6-8.xml,1,?,?,?,?,?,?,?,?,?,?,0.50822,?,0.5797,?,0.185044,0.422146,0.996085,?,1.487843,?,0.112483,?,1.173126,0.996085,0.350004,?,1,0.597754,?,0,0.163302,1.51869,?,?,?,0.001877,?,0.000222,?,0.5546,0,0.001832,0.302042,0.000058,1.20076,0.130575,0.065065,0.179879,1.56059,?,0.583521,1.630158,0.429917,?,0.528445,1.42881,0,0.5546,0.398961,1.373406,1.703603,0.493919,181243,1.165453
acad/QG6/quasigroup6-6.xml,1,?,?,?,?,?,?,?,?,?,?,0.614521,?,0.707325,?,0.252993,0.45321,0.99196,?,1.358021,?,0.101714,?,1.374312,0.992131,0.380621,?,1,0.63793,?,0,0.173088,1.430047,?,?,?,0.002202,?,0.000726,?,0.579452,0,0.004721,0.458125,0.000207,1.345475,0.184932,0.093226,0.245681,1.312335,?,0.556517,1.355907,0.457844,?,0.438053,1.413607,0,0.579452,0.402628,1.422577,1.429235,0.606949,42621,1.389539
acad/QG6/quasigroup6-9.xml,1,?,?,?,?,?,?,?,?,?,?,0.463556,?,0.528986,?,0.16172,0.410636,0.997329,?,1.472606,?,0.107134,?,1.111844,0.997329,0.342936,?,1,0.577854,?,?,0.1546,1.49854,?,?,?,0.000612,?,0.000137,?,?,0,0.00124,0.259608,0.000035,?,?,0.056447,0.158567,?,?,?,1.750744,0.420316,?,?,1.383185,?,?,0.397291,?,1.822414,0.453758,328206,?
acad/QG6/quasigroup6-7.xml,1,?,?,?,?,?,?,?,?,?,?,0.555902,?,0.64276,?,0.217125,0.435303,0.995178,?,1.522793,?,0.090153,?,1.241504,0.995178,0.371375,?,1,0.620301,?,0,0.166621,1.60443,?,?,?,0.001336,?,0.000381,?,0.564876,0,0.002823,0.360092,0.000104,1.270206,0.153141,0.077011,0.207749,1.443152,?,0.571669,1.510194,0.442014,?,0.486272,1.473772,0,0.564876,0.400638,1.396798,1.579513,0.543584,92508,1.179786
acad/QG6/quasigroup6-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.426672,?,0.482738,?,0.143222,0.40427,0.998067,?,1.31183,?,0.108026,?,1.094645,0.998067,0.339681,?,1,0.557847,?,?,0.156055,1.408081,?,?,?,0.001748,?,0.000091,?,?,0,0.000882,0.227726,0.000022,?,?,0.049063,0.141752,?,?,?,1.845881,0.412486,?,?,1.315828,?,?,0.395569,?,1.916143,0.420482,558393,?
acad/QG6/quasigroup6-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.802982,?,1.027503,?,0.596091,0.600434,0.747014,?,1.446445,?,0.121192,?,6.344444,0.960912,0.268745,?,0.5,0.687542,?,?,0.23333,1.446445,?,?,?,0.022222,?,0.00865,?,?,0,0.021716,5.074919,0.005429,?,?,0.19544,0.596091,?,?,?,0.426881,0.600434,?,?,1.591124,?,?,0.268745,?,0.402876,0.802982,5595,?
acad/QG6/quasigroup6-5.xml,1,?,?,?,?,?,?,?,?,?,?,0.653183,?,0.811924,?,0.311868,0.471733,0.985773,?,1.58877,?,0.108866,?,1.474458,0.994384,0.388383,?,0.461538,0.668488,?,0,0.182974,1.596516,?,?,?,0.00387,?,0.001514,?,0.601351,0,0.008611,0.600337,0.000476,1.169693,0.232801,0.120928,0.300076,1.161135,?,0.537469,1.204934,0.479817,?,0.38505,1.516164,0,0.626843,0.406087,1.354419,1.290325,0.644084,17098,1.27294
acad/costasArray/costasArray-12.xml,1,?,?,?,?,?,?,?,?,?,?,0.848793,?,1.244739,?,0.649549,0.543122,0.934616,?,2.594583,?,0.289029,?,0.402801,0.934616,0.338303,?,0.75,0.775342,?,?,0.987317,2.462585,?,?,?,0.005459,?,0.001419,?,?,0,0.014985,0.052625,0.000527,?,?,0.167455,0.812578,?,?,?,1.487166,0.835556,?,?,2.391591,?,?,0.643541,?,1.555799,0.593434,26483,?
acad/costasArray/costasArray-15.xml,1,88.793103,0,20.097087,5.131601,5.291503,-1,96.993811,-1,30.097087,0,0.842825,-1,1.221827,96.551724,0.621967,0.550659,0.944716,6.70044,2.648158,11.206897,0.312706,22.78393,0.401662,0.944716,0.364541,0,0.789474,0.749343,12.549544,0,1.112664,2.522133,6.870365,0,14.408927,0.003395,15,0.000763,9.403012,0.790105,0,0.010301,0.041289,0.000255,2.12286,0.631009,0.145438,0.816361,0.909504,-1,0.836088,1.712194,0.845651,100,1.381015,2.425983,0.016949,0.790105,0.677375,0.986352,1.922176,0.566313,61158,3.173751
acad/costasArray/costasArray-18.xml,1,90.419162,0,20.066225,5.682052,5.830952,-1,97.44898,-1,30.066225,0,0.836995,-1,1.201364,97.142857,0.599402,0.552008,0.951858,7.247928,2.786911,9.580838,0.323629,22.795398,0.376154,0.951858,0.392813,0,0.818182,0.735446,13.37096,?,1.223677,2.671067,7.392317,0,13.938661,0.002275,18,0.000452,10.151017,?,0,0.007558,0.034142,0.000143,?,?,0.131065,0.818417,?,-1,?,1.929743,0.852229,100,?,2.628165,?,?,0.699694,?,2.282315,0.548302,121369,?
acad/costasArray/costasArray-20.xml,1,91.262136,0,20.053191,6.0217,6.164414,-1,97.683637,-1,30.053191,0,0.833035,-1,1.185265,97.435897,0.58651,0.554683,0.955617,7.562242,2.865807,8.737864,0.332114,22.787517,0.371292,0.955617,0.406793,0,0.833333,0.724387,13.842547,?,1.291738,2.729801,7.693487,0,13.552669,0.001822,20,0.000335,10.585901,?,0,0.006306,0.030475,0.000102,?,?,0.122181,0.819184,?,-1,?,2.056423,0.855411,100,?,2.692458,?,?,0.710897,?,2.4974,0.540689,180563,?
acad/costasArray/costasArray-14.xml,1,?,?,?,?,?,?,?,?,?,?,0.844737,?,1.230741,?,0.630567,0.546045,0.941769,?,2.694793,?,0.302498,?,0.390878,0.941769,0.359021,?,0.777778,0.761078,?,0,1.072765,2.539166,?,?,?,0.003897,?,0.000917,?,0.789738,0,0.011571,0.04447,0.000319,2.094105,0.630533,0.153278,0.815386,0.871851,?,0.831804,1.647758,0.8428,?,1.346177,2.4809,0.018182,0.789738,0.667733,0.991344,1.813808,0.573796,47209,3.148138
acad/costasArray/costasArray-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.85359,?,1.257006,?,0.671106,0.541033,0.924874,?,2.567765,?,0.272735,?,0.420916,0.924874,0.314212,?,0.714286,0.789361,?,0,0.892335,2.371877,?,?,?,0.008211,?,0.002389,?,0.786202,0,0.020337,0.064917,0.000966,1.961914,0.626196,0.184544,0.807637,0.699942,?,0.806009,1.30761,0.825137,?,1.151462,2.286568,0.025641,0.786202,0.609453,1.023174,1.278252,0.623556,13353,2.861192
acad/costasArray/costasArray-19.xml,1,90.860215,0,20.059172,5.854291,6,-1,97.571903,-1,30.059172,0,0.835035,-1,1.19253,97.297297,0.592721,0.555495,0.953822,7.409391,2.768133,9.139785,0.331586,22.794751,0.385624,0.953822,0.39746,0,0.826087,0.726456,13.613214,?,1.258188,2.65636,7.546894,0,13.700656,0.002047,19,0.000391,10.373953,?,0,0.006888,0.032152,0.00012,?,?,0.125362,0.818796,?,-1,?,1.984779,0.853896,100,?,2.577779,?,?,0.705592,?,2.378713,0.544381,148794,?
acad/costasArray/costasArray-11.xml,1,?,?,?,?,?,?,?,?,?,?,0.85122,?,1.249184,?,0.659948,0.54672,0.930173,?,2.458955,?,0.286765,?,0.431818,0.930173,0.320562,?,0.733333,0.774655,?,?,0.941142,2.357877,?,?,?,0.006722,?,0.001842,?,?,0,0.017332,0.057977,0.000703,?,?,0.172989,0.810489,?,?,?,1.388412,0.83086,?,?,2.233061,?,?,0.628079,?,1.402614,0.606713,19106,?
acad/costasArray/costasArray-16.xml,1,89.393939,0,20.084746,5.321258,5.477226,-1,97.16226,-1,30.084746,0,0.840876,-1,1.216163,96.774194,0.614003,0.549107,0.94734,6.894818,2.77865,10.606061,0.313866,22.754278,0.382439,0.94734,0.377013,0,0.8,0.74768,12.841171,?,1.15106,2.607593,7.055282,0,14.201818,0.002924,16,0.00063,9.667112,?,0,0.009236,0.038678,0.000208,?,?,0.141319,0.817315,?,-1,?,1.79423,0.848218,100,?,2.558273,?,?,0.685984,?,2.054997,0.559547,77931,?
acad/costasArray/costasArray-17.xml,1,89.932886,0,20.074627,5.504544,5.656854,-1,97.313131,-1,30.074627,0,0.838947,-1,1.205095,96.969697,0.606467,0.553128,0.94971,7.076816,2.678877,10.067114,0.322818,22.781789,0.392579,0.94971,0.382076,0,0.809524,0.737416,13.11423,?,1.187994,2.591055,7.228819,0,14.023668,0.002594,17,0.000535,9.915879,?,0,0.008332,0.036272,0.000171,?,?,0.134682,0.817799,?,-1,?,1.853425,0.850286,100,?,2.505291,?,?,0.693216,?,2.156854,0.554388,97878,?
acad/costasArray/costasArray-13.xml,1,?,?,?,?,?,?,?,?,?,?,0.846695,?,1.236022,?,0.639754,0.54837,0.938434,?,2.54949,?,0.300853,?,0.414023,0.938434,0.344265,?,0.764706,0.762006,?,0,1.031074,2.444412,?,?,?,0.004637,?,0.001144,?,0.789239,0,0.013105,0.048197,0.000406,2.063772,0.629901,0.158047,0.814158,0.832407,?,0.826852,1.558506,0.839477,?,1.306828,2.335845,0.019608,0.789239,0.656583,0.997193,1.671462,0.582685,35754,3.029989
