@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC

@DATA
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1415445307-13.cnf,1,66750,67200,104.6667,0.0001,63.3277,0.0004,61.5556,81.6154,0.0004,72.5,454.375,350.765,3404.5,3378,15588,3382.82,3377,14,3411.25,0.229,6,3414,0.0002,0.0002,3339,3428,0.2923,4,9.7155,9,7,0.0002,0.0011,12,0,0.0469,0.0006,21,0.0279,0,0.213,0.0112,0.0924,0.1863,0.2335,0.0787,0.0001,16000,0.0097,5.1083,0.0003,0.1243,6,0.2914,0.3932,0.295,0.6448,0.7205,0.1749,0.0662,0.204,0.0839,0.1637,3.3754
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S871131876-087-UNKNOWN.cnf,1,25000,25000,80.0833,0.0097,61.2571,0.004,61.0385,70.5217,0.0137,65.3429,69.8117,55.5,239,222,1250,240.714,240,43,238.448,0.4705,23,256,0.004,0.004,225,256,0.5672,19,32.9821,32,27,0.004,0.0184,37,0.0027,0.0015,0.0058,71,0.001,0,0.1141,0.0845,0.0027,0.3114,0.05,0.0023,0.0007,1250,0.051,3,0.0014,0.0034,3,0.0973,0.1611,0.0839,1.0292,0.8329,0.0047,0,0.0712,0.0276,0,2.9756
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S396831120-092.UNKNOWN.cnf,1,2662,2662,29.5745,0.0432,27.7571,0.04,28.147,29.5745,0.0453,28.3651,10.9847,9.9731,25,20,125,24.8279,25,4442,24.7753,0.5511,4085,30,0.04,0.04,20,30,0.718,4085,4210.875,4179,4146,0.04,0.0466,4322,0.0331,0.001,0.047,4442,0.0007,0,0.0359,0.1534,0.0017,1.1011,0.047,0.0015,0.0078,125,0.1547,2.9597,0.012,0.0022,3,0.0771,0.1574,0.0176,1.545,0.8195,0.0028,0,0.0644,0.0308,0,2.8511
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1699479488-11.SAT.shuffled.cnf,1,2329,2343,37.1175,0.0034,30.518,0.0093,28.9862,37.1175,0.0113,35.4286,19.3644,15.6315,118,108,535,118.474,118,4106,118.212,0.3158,3710,129,0.0057,0.0057,108,128,0.5416,3710,3828.5,3795,3756,0.0056,0.0219,3939,0.0017,0.0434,0.0107,4106,0.0247,0,0.1106,0.0683,0.0871,0.32,0.2297,0.0737,0.0028,550,0.0678,4,0.006,0.115,4,0.2906,0.3892,0.2882,0.9111,0.7456,0.1695,0.0654,0.1988,0.0879,0.1701,3.348
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S595075179-058.cnf,1,24996,25200,58.7952,0.0002,44.4876,0.0009,44.3235,51.92,0.0011,48.6923,178.688,113.919,1278,1243,5848,1255.45,1275,49,1277.65,0.2464,25,1315,0.0005,0.0005,1240,1308,0.3476,18,35.5676,33,28,0.0005,0.0032,41,0.0001,0.0473,0.0016,83,0.0279,0,0.1255,0.0209,0.0919,0.1157,0.234,0.079,0.0003,6000,0.1308,5,0.0008,0.1237,5,0.288,0.3904,0.2913,0.6171,0.7175,0.1743,0.0647,0.2038,0.0875,0.1582,3.3566
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1153031014-012.cnf,1,2556,2556,28.2801,0.0423,27.0444,0.0417,27.099,28.2801,0.0452,27.7415,9.9224,8.9314,24,19,120,23.9681,24,4395,24.0771,0.5526,4092,29,0.0417,0.0417,19,29,0.7046,4092,4213.5,4215,4156,0.0417,0.0466,4286,0.0309,0.0011,0.0552,4395,0.0006,0,0.0261,0.158,0.002,1.1007,0.0469,0.0016,0.0075,120,0.1541,2.9664,0.0121,0.0025,3,0.1058,0.1817,0.0198,1.5461,0.8255,0.004,0,0.0921,0.0271,0,2.9868
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S804631280-01.SAT.shuffled.cnf,1,2130,2130,24.1644,0.0437,23.0592,0.05,23.322,24.1644,0.0458,23.4811,9.5526,8.6332,20,16,100,19.9171,20,4458,19.8776,0.5645,4238,24,0.05,0.05,16,24,0.7102,4238,4303.4286,4273,4253,0.05,0.0465,4350,0.0376,0.001,0.0742,4458,0.0005,0,0.0293,0.1681,0.0018,1.1932,0.0469,0.0016,0.0097,100,0.1723,2.7071,0.0146,0.0022,3,0.1085,0.1527,0.0133,1.6027,0.8251,0.0031,0,0.065,0.0243,0,2.8453
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1663503036-045.UNKNOWN.cnf,1,2323,2343,34.4821,0.0043,29.4596,0.0112,28.7422,34.4821,0.0112,32.5378,22.2376,17.8734,119,108,537,118.235,118,3999,118.531,0.309,3773,129,0.0056,0.0056,108,129,0.543,3773,3868.25,3865,3818,0.0056,0.0314,3931,0.0022,0.039,0.0159,3999,0.0238,0,0.0878,0.0699,0.0809,0.3165,0.2312,0.0663,0.0028,550,0.0702,4,0.0069,0.1117,4,0.2858,0.3806,0.2834,0.907,0.6684,0.1561,0.0687,0.2063,0.0857,0.1308,3.2741
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S2007547542-039.cnf,1,1917,1917,22.7577,0.0423,21.7535,0.0556,21.6151,22.7577,0.0461,22.1579,8.5476,7.6468,18,14,90,17.9973,18,4433,18.0039,0.5744,4213,22,0.0556,0.0556,14,22,0.7069,4213,4328.625,4344,4296,0.0556,0.0464,4408,0.0438,0.0009,0.0741,4433,0.0007,0,0.0222,0.174,0.0016,1.2445,0.0469,0.0013,0.0092,90,0.1764,2.3933,0.0156,0.002,3,0.0952,0.1434,0.0138,1.6385,0.8086,0.0032,0,0.0571,0.0201,0,2.7831
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1941321941-16.cnf,1,18700,18700,60.2583,0.0117,49.166,0.0318,48.415,52.725,0.0117,50.1414,19.6947,19.6598,37,30,220,36.5073,37,600,36.5474,0.6243,302,43,0.0318,0.0318,30,43,0.722,237,552.2917,375,338,0.0318,0.0117,414,0.0286,0.0001,0.0353,2789,0.0001,0,0.0757,0.1365,0.0001,1.2213,0.0118,0.0001,0.0019,220,0.1331,2,0.0027,0.0001,2,0.0386,0.0681,0,1.5897,0.9991,0.0002,0,0.028,0.0105,0,2.1163
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S1086008090-058.cnf,1,2556,2556,28.0682,0.0423,26.9193,0.0417,27.0824,28.0682,0.0452,27.646,10.7365,9.8034,24,19,120,23.7022,24,4397,23.8281,0.5534,4146,29,0.0417,0.0417,19,29,0.6876,4146,4235.875,4212,4211,0.0417,0.0466,4283,0.0317,0.0009,0.0513,4397,0.0006,0,0.0241,0.156,0.0017,1.1186,0.0469,0.0014,0.0072,120,0.1573,2.958,0.0117,0.0021,3,0.0976,0.1338,0.0173,1.5341,0.7971,0.0031,0,0.0413,0.0168,0,2.752
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1184456903-078-UNKNOWN.cnf,1,166841,168000,194.3333,0,95.3176,0.0001,93.4286,145,0.0002,109.5,8428,1601.4,4165,0,38957,6821.2,8492,7,4165,0.2292,1,8565,0.0001,0.0001,0,0,0.2509,1,3.4603,3,2,0.0001,0.0005,5,0,0.0469,0.0002,9,0.028,0,0.3481,1.4142,0.0924,0.5449,0.2335,0.0793,0,40000,0.5591,5.9524,0.0001,0.1252,6,0.2887,0.3925,0.2922,2.3075,0.7156,0.1746,0.0641,0.2038,0.0858,0.1609,3.3696
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S943787219-031-UNKNOWN.cnf,1,34000,34000,65.2188,0.0117,57.9759,0.0175,58.3731,62.3898,0.0117,60.3548,33.133,33.7218,66,59,400,66.0423,66,102,65.9335,0.6031,63,76,0.0175,0.0175,58,75,0.7015,57,81.5686,77,70,0.0175,0.0117,89,0.0153,0.0001,0.0201,147,0.0001,0,0.0587,0.1123,0.0001,0.9814,0.0118,0.0001,0.0011,400,0.1206,2.0301,0.0018,0.0001,3,0.0407,0.0619,0.0004,1.3998,1.0059,0.0001,0,0.0248,0.0098,0,2.0615
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1014417748-14-SAT.cnf,1,2871,2931,34.4247,0.0014,31.5859,0.0079,30.9739,34.4247,0.0077,32.9696,23.1521,18.4901,166,154,760,165.301,165,3949,165.935,0.283,3787,178,0.0039,0.0039,153,178,0.5323,3787,3858.2,3846,3798,0.0026,0.0195,3911,0.0007,0.0597,0.0094,3949,0.0368,0.0937,0.0588,0.0609,0.1202,0.2453,0.2647,0.1079,0.002,810,0.0626,4.2319,0.0059,0.1636,5,0.3284,0.4117,0.3354,0.8278,0.973,0.2311,0.1417,0.2229,0.0969,0.5711,3.2003
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1912214877-051.cnf,1,22000,22000,73.1143,0.0114,57.5394,0.0045,57.2619,63.5,0.0152,60.6531,60.1114,47.0721,212,197,1100,211.784,212,49,211.633,0.4726,30,226,0.0045,0.0045,198,228,0.5725,26,38.813,37,32,0.0045,0.0201,43,0.0033,0.0015,0.0065,78,0.001,0,0.0853,0.0809,0.0029,0.341,0.05,0.0024,0.0008,1100,0.0547,3,0.0015,0.0036,3,0.1037,0.175,0.0886,1.0344,0.8337,0.0054,0,0.08,0.0342,0,3.0531
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S235206606-20.UNSAT.shuffled.cnf,1,2332,2343,31.8309,0.0043,29.7558,0.0112,29.7457,31.8309,0.0113,31.6048,21.4429,17.1244,118,108,537,118.496,119,4050,118.225,0.3139,3701,129,0.0057,0.0057,108,128,0.5411,3701,3852.875,3826,3774,0.0056,0.0296,4006,0.0021,0.0414,0.0142,4050,0.025,0,0.0434,0.0703,0.0834,0.3171,0.2303,0.07,0.0028,550,0.0705,4,0.0069,0.1128,4,0.2877,0.3777,0.2891,0.9085,0.7275,0.1609,0.0852,0.1935,0.0922,0.1643,3.2982
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1121556476-05.UNSAT.shuffled.cnf,1,2538,2556,36.6908,0.0024,32.3898,0.0086,31.6138,36.6908,0.0103,36.4295,21.579,17.4878,129,118,583,128.176,128,3988,128.578,0.3146,3708,139,0.0052,0.0052,118,140,0.54,3708,3819.75,3796,3774,0.0051,0.0217,3981,0.0012,0.043,0.0106,3988,0.0261,0,0.0803,0.0691,0.0882,0.3066,0.2297,0.0725,0.0026,600,0.0684,4.0103,0.0055,0.1191,5,0.2866,0.3936,0.2843,0.905,0.7086,0.1654,0.0632,0.2101,0.0847,0.1606,3.3459
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S51205200-028.cnf,1,6675,6675,27.4103,0.0111,26.9396,0.0933,26.8195,27.4103,0.0111,26.9973,9.5075,9.188,13,10,75,12.8517,13,4565,12.8038,0.6756,4341,16,0.0933,0.0933,9,16,0.7576,4341,4430.6,4425,4394,0.0933,0.0111,4428,0.086,0,0.1011,4565,0,0,0.0096,0.2018,0.0001,1.7837,0.0112,0.0001,0.0064,75,0.2081,2,0.009,0.0001,2,0.0362,0.06,0,2.0347,1.0163,0.0001,0,0.0208,0.0106,0,1.9826
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S153059456-076.SATISFIABLE.cnf,1,7120,7120,28.8933,0.0111,28.6242,0.0875,28.6082,28.8933,0.0111,28.7514,9.9833,9.7463,14,10,80,13.7189,14,4555,13.6373,0.6717,4316,17,0.0875,0.0875,10,17,0.7567,4316,4397.4,4366,4360,0.0875,0.0111,4390,0.0803,0,0.1006,4555,0,0,0.0066,0.1946,0.0001,1.7911,0.0112,0.0001,0.0058,80,0.2023,2,0.0074,0.0001,2,0.0377,0.0562,0,1.9776,1.0126,0.0001,0,0.0258,0.0101,0,1.9184
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S743448446-027.cnf,1,18000,18000,74.5333,0.0139,54.7663,0.0056,54.5227,60.9412,0.0179,57.7297,49.1908,41.1341,172,158,900,173.248,173,63,171.66,0.48,39,187,0.0056,0.0056,159,185,0.609,30,49.9669,48,43,0.0056,0.0222,54,0.0039,0.0015,0.0072,99,0.001,0,0.0913,0.0764,0.0028,0.3879,0.05,0.0023,0.0011,900,0.0622,3,0.0019,0.0035,3,0.1004,0.1697,0.0816,1.0581,0.8269,0.005,0,0.0731,0.0319,0,3.0234
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S1536609007-088.cnf,1,2203,2210,32.7523,0.0045,29.8153,0.0097,29.2571,32.7523,0.0115,32.6888,17.8707,14.6992,113,103,514,113.643,114,3978,113.329,0.3211,3730,124,0.0059,0.0059,104,124,0.5564,3730,3824,3852,3756,0.0058,0.0218,3877,0.0023,0.0451,0.0109,3978,0.027,0,0.0602,0.0699,0.092,0.3282,0.2333,0.08,0.0028,520,0.0716,4,0.0073,0.1296,4,0.2788,0.3864,0.2757,0.9151,0.6544,0.1735,0.0464,0.1876,0.087,0.0947,3.3758
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S779713554-13.cnf,1,11900,11900,45.0641,0.0117,44.2225,0.05,44.1484,45.0641,0.0117,44.9096,13.3589,13.536,23,19,140,23.1424,23,4368,23.3022,0.6435,4086,28,0.05,0.05,18,28,0.7448,4086,4201.6,4144,4105,0.05,0.0117,4305,0.0453,0.0001,0.0549,4368,0.0001,0,0.0152,0.1566,0.0001,1.4388,0.0118,0.0001,0.0032,140,0.1605,2,0.0045,0.0001,2,0.0397,0.0716,0,1.7111,1.0031,0.0002,0,0.0322,0.0135,0,2.1151
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1430772875-039.SATISFIABLE.cnf,1,4450,4450,19.8814,0.011,19.6603,0.14,19.6071,19.8814,0.011,19.7468,6.8128,6.3035,9,6,50,8.9086,9,4613,8.9383,0.704,4487,12,0.14,0.14,6,12,0.7746,4487,4540.8,4505,4495,0.14,0.011,4604,0.1283,0,0.1485,4613,0,0,0.0069,0.2304,0.0001,1.9435,0.0112,0.0001,0.0086,50,0.231,2,0.011,0.0001,2,0.0356,0.0648,0,2.2088,1.0051,0.0001,0,0.0286,0.0197,0,1.9694
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1271018787-049.cnf,1,16701,16800,52.1957,0.0004,39.9019,0.0013,39.7,44.8958,0.0016,41.8868,107.713,73.4955,857,829,3906,847.27,857,78,857.37,0.2546,42,881,0.0008,0.0008,827,886,0.3683,37,59.531,55,49,0.0008,0.0038,65,0.0002,0.0481,0.0019,134,0.028,0,0.091,0.0251,0.094,0.1219,0.2339,0.081,0.0004,4000,0.0989,4.9996,0.0013,0.1254,5,0.2889,0.3965,0.2915,0.6387,0.7093,0.179,0.064,0.2015,0.0818,0.1529,3.3849
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S107009952-009-UNKNOWN.cnf,1,20000,20000,68.697,0.0122,56.7548,0.005,55.55,64.7895,0.0165,60.0244,56.2827,44.876,190,176,1000,191.669,191,58,190.36,0.4784,34,206,0.005,0.005,179,206,0.59,28,43.5,41,37,0.005,0.0213,48,0.0034,0.0015,0.0066,86,0.001,0,0.0943,0.0786,0.0027,0.3471,0.05,0.0023,0.0009,1000,0.0574,3,0.0017,0.0035,3,0.1012,0.1658,0.0848,1.0657,0.8331,0.0049,0,0.0746,0.0282,0,3.009
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1787844685-006.SATISFIABLE.cnf,1,3195,3195,33.7125,0.0391,31.8496,0.0333,31.8632,33.7125,0.0439,33.1407,12.2417,11.2182,30,25,150,29.6931,30,4292,29.8455,0.5425,4101,35,0.0333,0.0333,24,35,0.6831,4101,4172.2857,4147,4107,0.0333,0.0466,4263,0.0238,0.001,0.0451,4292,0.0006,0,0.0354,0.1427,0.0018,1.0142,0.0469,0.0015,0.0061,150,0.1425,2.9933,0.0113,0.0023,3,0.1057,0.1701,0.024,1.4726,0.84,0.0036,0,0.0858,0.0277,0,2.9147
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S1077410718-040.cnf,1,2287,2295,32.064,0.0035,29.4045,0.0075,28.984,32.064,0.0112,31.9014,20.6114,16.8182,117,107,531,117.126,117,3995,116.98,0.3111,3727,127,0.0057,0.0057,107,127,0.5338,3727,3849.2857,3824,3742,0.0056,0.0219,3983,0.0017,0.0437,0.0114,3995,0.0261,0,0.0582,0.0701,0.0864,0.3214,0.2322,0.0715,0.0028,540,0.0696,4,0.0066,0.1137,4,0.2889,0.3851,0.2856,0.9078,0.6782,0.1692,0.0515,0.1888,0.081,0.1166,3.2919
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S2082290699-014.cnf,1,66706,67200,147.4,0,64.1721,0.0004,61.0833,85.2,0.0004,74.4,462.625,279.235,3429.5,3384,15583,3375.65,3368,15,3424,0.2257,6,3437,0.0002,0.0002,3303,3436,0.2845,4,9.7384,9,7,0.0002,0.0011,12,0,0.0478,0.0005,28,0.0287,0,0.2509,0.0057,0.0921,0.0842,0.2336,0.0789,0.0001,16000,0.017,5.245,0.0003,0.1237,6,0.2885,0.3928,0.2921,0.6033,0.7168,0.1739,0.0651,0.2039,0.0854,0.1643,3.3708
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1091800488-20-SAT.cnf,1,4164,4234,41.9744,0.001,30.5417,0.0045,28.9491,38.5377,0.0052,33.9699,30.2489,23.8407,242,228,1111,242.36,243,1633,242.253,0.2772,635,257,0.0027,0.0027,228,258,0.4803,620,1029.2083,821,715,0.0018,0.0127,1284,0.0005,0.0665,0.0065,2605,0.0403,0.0949,0.1561,0.0464,0.1222,0.2045,0.2668,0.1122,0.0013,1170,0.0474,4.6532,0.0038,0.1676,5,0.3137,0.4093,0.3186,0.7691,0.9349,0.2167,0.1327,0.2129,0.0869,0.5323,3.1669
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1256544997-019.cnf,1,58422,58800,129,0,60.0337,0.0004,57.9167,76.2857,0.0005,68.1818,382.6,289.737,2959.5,2918,13659,2986,2985,17,2958.3,0.2267,7,3027,0.0002,0.0002,2944,2988,0.287,4,11.25,10,9,0.0002,0.0013,13,0,0.047,0.0006,35,0.0277,0,0.2203,0.0113,0.0924,0.1669,0.2338,0.0797,0.0001,14000,0.0115,5.1966,0.0003,0.1235,6,0.2916,0.3925,0.2949,0.542,0.7083,0.1758,0.0626,0.2047,0.0867,0.1561,3.3591
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S675870149-098.SATISFIABLE.cnf,1,2662,2662,29.9467,0.0421,27.8679,0.04,27.7534,29.9467,0.0449,28.1025,10.4943,9.3893,25,20,125,24.9601,25,4387,24.9553,0.5539,4086,30,0.04,0.04,20,30,0.6911,4086,4213.4286,4154,4126,0.04,0.0466,4350,0.0289,0.001,0.0511,4387,0.0007,0,0.035,0.1536,0.0019,1.1022,0.047,0.0015,0.0073,125,0.1512,2.9919,0.0116,0.0026,3,0.1009,0.1642,0.0195,1.5595,0.8273,0.0035,0,0.0525,0.0216,0,2.9577
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S540595895-046-UNKNOWN.cnf,1,25000,25000,76.5556,0.0094,61.9446,0.004,61.6296,71.9615,0.0137,66.0286,67.5016,53.6029,242,225,1250,240.45,241,41,240.278,0.472,23,256,0.004,0.004,223,256,0.5763,19,31.637,30,26,0.004,0.0179,35,0.0026,0.0015,0.0054,68,0.001,0,0.1064,0.0773,0.0027,0.3082,0.05,0.0023,0.0007,1250,0.0529,3,0.0013,0.0035,3,0.1001,0.1694,0.0866,1.0105,0.8265,0.0049,0,0.0792,0.0332,0,3.0112
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2065964480-034.SATISFIABLE.cnf,1,1905,1917,29.0209,0.0021,26.6812,0.0114,26.7216,29.0209,0.0138,28.3555,15.1711,12.4455,97,88,438,97.0339,97,4039,96.9292,0.3298,3767,106,0.007,0.007,88,106,0.6536,3767,3902.5,3900,3851,0.0068,0.0315,4023,0.001,0.0453,0.0163,4039,0.0286,0,0.0499,0.0737,0.0876,0.3633,0.2299,0.0796,0.0035,450,0.0763,4,0.0084,0.1187,4,0.2913,0.4009,0.2901,0.9411,0.7421,0.1565,0.0718,0.212,0.0957,0.1875,3.3662
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S841042385-099.UNKNOWN.cnf,1,7120,7120,29.2299,0.0111,28.4644,0.0875,28.3856,29.2299,0.0111,28.5162,9.6539,9.4842,14,10,80,13.7952,14,4563,13.7392,0.6712,4277,17,0.0875,0.0875,10,17,0.7587,4277,4412.2,4379,4376,0.0875,0.0111,4466,0.0778,0,0.1021,4563,0,0,0.0156,0.1987,0.0001,1.7637,0.0112,0.0001,0.0055,80,0.1968,2,0.0073,0.0001,2,0.0424,0.0662,0,1.9717,1.0003,0.0001,0,0.031,0.0183,0,2.0819
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S144924920-056.cnf,1,22000,22000,78.4091,0.0115,59.3879,0.0045,58.7714,67.5,0.0152,62.9722,57.8769,48.8341,212,197,1100,211.628,211,51,211.265,0.4713,29,228,0.0045,0.0045,198,227,0.6115,22,39.0991,37,33,0.0045,0.019,43,0.0033,0.0016,0.0059,79,0.001,0,0.0983,0.0787,0.0028,0.3207,0.05,0.0024,0.0008,1100,0.0866,3,0.0015,0.0036,3,0.099,0.1733,0.0857,1.0262,0.8332,0.0052,0,0.0754,0.0327,0,3.0485
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1891492462-09-SAT.cnf,1,5972,6327,41.7814,0.0002,30.1794,0.004,27.8179,38.767,0.0033,31.6137,42.2026,32.4945,376,359,1759,377.703,378,1532,376.385,0.2561,653,397,0.0017,0.0017,359,395,0.4565,640,978.2857,858,754,0.0011,0.0105,1033,0.0002,0.0823,0.0054,1876,0.0477,0.1835,0.1616,0.0375,0.149,0.151,0.2945,0.1354,0.0008,2035,0.0386,5.1678,0.0032,0.2002,6,0.3573,0.4189,0.3769,0.6654,1.1916,0.2645,0.2066,0.2122,0.0924,0.8811,3.0837
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S172053238-003.cnf,1,1689,1700,25.9895,0.0047,23.7503,0.0102,23.4077,25.9895,0.0149,25.3996,15.014,12.495,87,79,394,87.4075,87,4085,87.5227,0.3272,3840,96,0.0077,0.0077,78,96,0.6118,3840,3942.375,3937,3882,0.0076,0.029,4072,0.0024,0.0448,0.0148,4085,0.0258,0,0.0505,0.0771,0.0883,0.3779,0.2333,0.0739,0.0038,400,0.0816,4.0051,0.0077,0.1146,5,0.2694,0.4057,0.2665,0.9594,0.6223,0.1641,0.0393,0.2464,0.1081,0.0746,3.2662
