@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE reducedVars NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.7857,0,0,0.0048,0,10,0.0171,0.7975,0.0024,0.0133,0.0133,0.0074,270,0,0.7993,0.1111
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,0,0.2076,2.1964,0,0.246,1011.78,0,0.1567,0,0.0001,0.0001,0.0001,26891,2.2997,0.5618,1.5204
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,0,0.2446,3.1041,0,0.1571,5167.67,0,0.6321,0,0,0,0,59866,0.5616,0.8045,2.0686
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l37_lambda.cnf,1,0.0001,0.3538,3.2118,0.0003,0.1631,303.727,0,0.6811,0,0.0006,0.0006,0.0003,5990,1.3463,0.7391,3.3808
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,0,0.1714,2.8021,0.0001,0.1552,1339,0,0.6519,0,0.0001,0.0001,0.0001,26986,1.3764,0.7525,4.9156
SAT_RACE2008/goldb-heqc-dalumul.cnf,1,0,0.152,2.2168,0.0001,0.072,513.28,0.0001,0.6453,0,0.0004,0.0004,0.0002,9363,4.4289,0.7326,0.0067
SAT_RACE2008/grieu-vmpc-31.cnf,1,0.6868,0.5264,0.3038,0.0027,0.0015,23.4679,0.0008,0.6915,0.0026,0.0027,0.0027,0.0021,961,0.004,0.6915,0
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.cnf,1,0,0.3466,4.2401,0,0.2583,1587930,0,0.999,0,0,0,0,394950,8.9818,1,0.2206
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,0,0.1546,2.0429,0.0002,0.0712,283.383,0.0002,0.6913,0,0.0007,0.0007,0.0004,4709,3.6102,0.7383,0.0057
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-15228.cnf,1,0,0.1404,2.8292,0,0.172,9778,0,0.7426,0,0,0,0,134729,1.7489,0.919,3.3007
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,0,0.244,3.1268,0,0.1567,1899,0,0.6282,0,0,0,0,68615,0.5842,0.8048,2.0314
SAT-Race-2010-CNF/hardware-verification/manolios/c6n.cnf,1,0,0.1964,3.1568,0.0003,0.1602,252.171,0.0001,0.6134,0,0.0007,0.0007,0.0003,6063,1.2354,0.793,5.1268
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,0,0.4795,2.6029,0,0.3246,47384.5,0,0.8149,0,0,0,0,308471,1.0582,0.8383,0.0194
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,0.0004,0.2323,2.2258,0.0018,0.3258,139.429,0,0.459,0,0.0027,0.0027,0.0013,1557,1.0705,0.8148,0.5311
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,0,0.0761,0.8607,0.0007,0.1432,88.4231,0.0005,0,0.0001,0.0015,0.0015,0.0009,2296,0.491,0.121,9.787
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.0-04.cnf,1,0,0.5671,4.2264,0,0.2966,79171,0,1,0,0,0,0,130483,5.5645,1,0.0983
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0,0.1717,3.0442,0,0.1445,4716.43,0,0.5717,0,0.0001,0.0001,0.0001,34963,1.0046,0.7817,0.8505
SAT_RACE2008/een-pico-prop05-75.cnf,1,0,0.2005,3.0109,0.0001,0.2001,816.333,0,0.5328,0,0.0002,0.0002,0.0001,21017,1.1704,0.7698,2.6465
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,0,0.206,2.2121,0.0001,0.2457,805.3,0,0.1567,0,0.0002,0.0002,0.0001,22844,2.2014,0.5635,1.5302
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,0,0.2634,2.8392,0,0.163,9968,0,0.7541,0,0,0,0,128393,0.5254,0.8381,0.9628
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,0,0.1658,2.5111,0.0003,0.1758,273.608,0.0002,0.2604,0,0.0007,0.0007,0.0004,4743,1.1504,0.4857,1.7915
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,0,0.1593,2.0978,0.0001,0.182,1077.5,0.0001,0.5424,0,0.0002,0.0002,0.0001,22269,1.9347,0.5723,1.7313
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,0,0.2382,3.154,0,0.1577,2956,0,0.6071,0,0,0,0,68985,0.6221,0.7829,2.5779
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,0.0001,0.355,3.1876,0.0002,0.1632,320.346,0,0.6814,0,0.0005,0.0005,0.0003,6193,1.3604,0.7366,3.3575
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,0,0.1759,3.0241,0,0.1451,3731,0,0.4801,0,0.0001,0.0001,0,63321,0.9978,0.7783,1.338
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,0,0.1716,2.2763,0.0001,0.1153,609.364,0.0001,0.6702,0,0.0003,0.0003,0.0002,12369,1.7705,0.7435,0.0509
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf,1,0.0006,0.3446,4.0084,0.0003,0.2222,301.927,0.0001,0.8718,0,0.0006,0.0006,0.0004,5106,2.2027,0.9416,0.3709
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,0,0.3617,3.1575,0.0002,0.1635,375.733,0,0.6826,0,0.0005,0.0005,0.0003,7453,1.4436,0.7361,3.2319
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,0,0.3621,4.2307,0.0005,0.2997,513.889,0,0.8387,0,0.0007,0.0007,0.0003,7948,1.8552,0.9466,10.0059
SAT_RACE2008/mizh-sha0-36-3.cnf,1,0,0.0189,0.8225,0.0001,0.0382,1905.8,0,0.0044,0,0.0002,0.0002,0.0001,20562,0.5123,0.061,1.4352
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0.6863,0.5255,0,0.0031,0.0016,21.9371,0.0014,0.6916,0.003,0.0031,0.0031,0.0024,841,0.0043,0.6916,0
SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf,1,0,0.1641,2.2615,0,0.1816,11106,0,0.2559,0,0,0,0,72795,2.3906,0.5252,1.7535
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,0,0.2447,3.0606,0,0.1602,1655.5,0,0.6321,0,0,0,0,62155,0.4744,0.7902,2.649
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0,0.148,2.4188,0.0003,0.1084,213.632,0.0003,0.5075,0.0001,0.0005,0.0005,0.0004,5192,0.3099,0.6455,0.6179
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,0,0.0283,1.3434,0.0007,0.0537,68.5563,0.0007,0.0099,0.0003,0.0033,0.0033,0.0017,1200,0.5553,0.0577,0.17
SAT_RACE2008/een-tip-sat-texas-tp-5e.cnf,1,0.0037,0.26,2.7663,0.0376,0.2119,2.2626,0.0158,0.5539,0.0105,0.0635,0.0635,0.0435,46,0.3643,0.7332,389.9783
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-07.cnf,1,0,0.3185,1.9619,0,0.1586,12919,0,0.8816,0,0,0,0,209283,13.1175,0.9699,2.2683
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,0,0.2618,2.8471,0,0.1639,29475,0,0.7631,0,0,0,0,168138,0.5647,0.8451,0.9649
SAT_RACE2008/mizh-md5-47-4.cnf,1,0,0.0207,0.9795,0.0001,0.0385,2375.4,0,0.0106,0,0.0001,0.0001,0.0001,26157,0.6042,0.0886,1.5081
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,0,0.1261,2.783,0.0009,0.1686,104.704,0.0004,0.3013,0.0001,0.0025,0.0025,0.0011,1768,2.9784,0.5218,3.4383
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,0.0006,0.1741,2.8668,0.0003,0.1434,321.862,0.0002,0.3672,0,0.0007,0.0007,0.0004,4673,0.6535,0.5558,2.1691
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.008,0.2747,1.3217,0,0.2887,757.211,0,0.1973,0,0.0013,0.0013,0.0003,6212,0.2994,0.618,0.0026
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,0,0.3658,3.1041,0.0002,0.1635,422.146,0,0.6832,0,0.0004,0.0004,0.0002,8333,1.4973,0.7361,3.1589
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0,0.2668,2.8563,0,0.1616,6009,0,0.7458,0,0,0,0,113985,0.4687,0.8346,1.0588
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,0,0.1838,2.3814,0.0001,0.1536,985.925,0.0001,0.8511,0.0001,0.0002,0.0002,0.0001,14275,0.8009,0.9009,1.2368
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,0.0002,0.225,3.69,0,0.164,2627.25,0,0.6648,0,0.0001,0.0001,0,58468,1.1688,0.8312,2.2757
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,0,0.3595,3.1618,0.0002,0.1634,349.755,0,0.6822,0,0.0005,0.0005,0.0003,7024,1.4158,0.7366,3.2719
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,0,0.1395,2.8824,0.0001,0.1238,1194.83,0,0.4476,0,0.0002,0.0002,0.0001,20646,1.6521,0.5841,4.6381
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,0,0.1619,2.2935,0,0.1872,9569.5,0,0.3149,0,0,0,0,76979,2.5054,0.5202,2.2389
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,0,0.0767,2.0668,0.0009,0.0855,80.4596,0.0009,0.1767,0.0003,0.0021,0.0021,0.0014,1384,0.3043,0.3411,0.4523
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,0,0.0207,0.9786,0.0001,0.0385,2236.38,0,0.0107,0,0.0001,0.0001,0.0001,26177,0.6044,0.0889,1.5062
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,0,0.1867,3.2998,0.0001,0.1555,493.935,0,0.4213,0,0.0003,0.0003,0.0002,10698,0.8363,0.6103,4.7892
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,0,0.0756,2.0783,0.0001,0.0879,1652.05,0,0.2066,0,0.0002,0.0002,0.0001,17914,1.0207,0.4045,1.5011
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,0,0.3765,3.1177,0,0.2184,6369.5,0,0.6051,0,0.0001,0.0001,0,51366,1.9876,0.8778,11.0285
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,0,0.229,3.2103,0,0.2239,42451,0,0.9971,0,0,0,0,284996,3.6815,1,5.9733
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,0,0.3847,3.041,0,0.2925,351.875,0,0.8305,0,0.0001,0.0001,0.0001,37813,0.6938,0.9521,0.3296
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,0,0.0282,1.3382,0.0005,0.0535,89.9658,0.0005,0.0099,0.0002,0.0025,0.0025,0.0013,1600,0.5499,0.0577,0.13
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_16_UNKNOWN.cnf,1,0.0001,0.2496,2.5099,0.0013,0.3089,612,0,0.4268,0,0.002,0.002,0.0009,2152,1.1271,0.8054,0.5641
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0,0.3389,1.3245,0,0.2278,666315,0,0.9468,0,0,0,0,574327,4.4791,0.9859,0.6461
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,0,0.5096,4.249,0.0001,0.2785,6157,0,0.9992,0,0.0001,0.0001,0.0001,30665,4.946,1,0.1435
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,0,0.0194,0.846,0.0001,0.0385,1733,0,0.0061,0,0.0002,0.0002,0.0001,19882,0.5098,0.0669,1.4489
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-11-s.cnf,1,0,0.2539,3.0361,0,0.1568,14338.5,0,0.6747,0,0.0001,0.0001,0,51821,0.4214,0.8131,2.0373
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf,1,0,0.5892,4.2548,0,0.278,71227,0,1,0,0,0,0,105416,7.0241,1,0.1149
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-frg2mul.cnf,1,0,0.1751,2.0934,0.0001,0.103,443.033,0.0001,0.7073,0,0.0003,0.0003,0.0002,9861,3.4899,0.7559,0.0461
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,0,0.1422,2.8387,0,0.174,12257,0,0.7373,0,0,0,0,143344,1.7648,0.9167,3.2059
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,0,0.2468,3.0789,0,0.1591,2478.5,0,0.6386,0,0,0,0,61601,0.4496,0.7912,2.6721
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-20.cnf,1,0.0001,0.1434,3.0191,0.0001,0.1249,998.909,0.0001,0.2144,0,0.0002,0.0002,0.0002,13272,0.9938,0.4293,1.4905
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,0,0.236,3.8257,0.0002,0.2327,1013.5,0,0.7886,0,0.0003,0.0003,0.0001,14569,2.9743,0.91,6.3238
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,0,0.2683,2.8486,0,0.1607,5744,0,0.7483,0,0,0,0,113377,0.4521,0.8348,1.0645
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,0,0.1039,2.6337,0.0001,0.1198,824.231,0.0001,0.3101,0,0.0002,0.0002,0.0001,13945,0.8554,0.4969,2.2049
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,0,0.0884,2.2025,0.0009,0.0801,101.709,0.0006,0.1837,0.0003,0.0018,0.0018,0.0011,1804,1.179,0.3016,3.3276
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1,0.0556,0.3065,2.6588,0.0041,0.2784,91.6977,0.0001,0.567,0.0001,0.0066,0.0066,0.0031,636,1.0543,0.6126,0.7736
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,0,0.1264,1.9426,0.0008,0.0756,76.879,0.0008,0.2153,0.0005,0.002,0.002,0.0014,1456,0.7977,0.3277,1.0227
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,0.0001,0.1884,2.3914,0,0.1651,462.833,0,0.9254,0,0,0,0,57489,1.3372,0.9448,1.3233
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,0,0.1757,2.9405,0.0001,0.1548,747,0,0.6132,0,0.0002,0.0002,0.0001,16544,1.3359,0.7318,4.7944
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,0,0.1716,2.2763,0.0001,0.1153,657.591,0.0001,0.6702,0,0.0003,0.0003,0.0002,12369,1.7705,0.7435,0.0509
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0,0.4074,4.2501,0.0003,0.3093,1000.2,0,0.8287,0,0.0005,0.0005,0.0001,13828,1.9823,0.9467,13.4324
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-01.cnf,1,0,0.1197,2.7463,0.0006,0.1553,184.061,0.0003,0.1741,0.0001,0.0013,0.0013,0.0007,2673,0.8846,0.4805,1.8066
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,0,0.2076,3.2584,0.0001,0.1922,1862.8,0,0.6621,0,0.0001,0.0001,0.0001,35768,0.8667,0.8297,0.8085
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,0,0.4049,4.253,0.0003,0.3097,1560.5,0,0.8419,0,0.0005,0.0005,0.0002,12778,1.9419,0.9492,12.7478
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,0,0.2341,3.8206,0.0002,0.2312,1178.5,0,0.7862,0,0.0003,0.0003,0.0001,15536,2.9581,0.9087,6.3731
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-11-u.cnf,1,0,0.2488,3.1053,0,0.1562,1593,0,0.6542,0,0.0001,0.0001,0.0001,37145,0.4041,0.7893,2.8191
SAT_RACE2008/mizh-sha0-35-3.cnf,1,0,0.0194,0.846,0.0001,0.0385,1721.47,0,0.0061,0,0.0002,0.0002,0.0001,19882,0.5098,0.0669,1.4489
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0.687,0.5267,0.2999,0.0025,0.0014,160.989,0.0008,0.6916,0.0025,0.0026,0.0026,0.002,1024,0.0038,0.6916,0
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,0,0.1345,2.9173,0,0.1257,1682.7,0,0.4774,0,0.0001,0.0001,0.0001,28580,1.9902,0.5864,4.7251
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,0,0.0194,0.8469,0.0001,0.0385,1734.71,0,0.006,0,0.0002,0.0002,0.0001,19897,0.5097,0.0666,1.4471
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,0,0.2683,2.8486,0,0.1607,5889,0,0.7483,0,0,0,0,113377,0.4521,0.8348,1.0645
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,0,0.4943,3.2216,0,0.3148,87868.5,0,0.9504,0,0,0,0,135827,2.1801,0.999,0.0444
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p0.cnf,1,0,0.1388,2.3207,0,0.1585,71952,0,0.3687,0,0,0,0,243534,0.7927,0.8,0.5367
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,0,0.1821,2.3597,0.0001,0.1525,941.135,0.0001,0.8522,0.0001,0.0002,0.0002,0.0001,13839,0.7978,0.9011,1.2843
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,0,0.1528,3.0313,0,0.1727,6129,0,0.7375,0,0.0001,0.0001,0,64407,2.591,0.9333,4.7455
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,0.0001,0.4264,1.7113,0,0.3263,592935,0,0.9836,0,0,0,0,403920,1.9214,0.9919,0.3854
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h22-sat.cnf,1,0,0.1584,2.7548,0.0001,0.1239,1520.62,0.0001,0.3503,0,0.0002,0.0002,0.0001,19266,3.6132,0.4588,2.9357
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-bc56s-1-k391.cnf,1,0,0.1798,2.5283,0,0.1818,14979,0,0.1648,0,0,0,0,151801,1.1941,0.5453,2.6981
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc973.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.1-05.cnf,1,0,0.486,3.9377,0,0.352,67643,0,0.9999,0,0,0,0,143219,4.0158,1,0.6496
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,0,0.1891,2.7329,0,0.162,2572.5,0,0.5281,0,0,0,0,65845,0.7789,0.8242,0.8821
SAT_RACE2006/SAT-Race-Benchmarks/schup-l2s-motst-2-k315.cnf,1,0.0003,0.1771,2.5402,0,0.1795,11709.5,0,0.1733,0,0,0,0,114582,1.2442,0.4605,3.426
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-34-s100.cnf,1,0,0.1828,2.3671,0.0001,0.1533,1064.79,0.0001,0.8489,0,0.0002,0.0002,0.0001,14617,0.7905,0.9006,1.221
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-16.cnf,1,0,0.025,1.0535,0.0001,0.0435,2143.88,0,0.0144,0,0.0001,0.0001,0.0001,28657,0.5834,0.1033,1.4475
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,0,0.2639,2.8798,0,0.1632,4008,0,0.7418,0,0,0,0,106240,0.5059,0.8341,1.0566
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0,0.2213,2.8611,0,0.1481,7063,0,0.7758,0,0,0,0,121248,0.7474,0.8747,0.8556
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,0,0.2388,3.1522,0,0.1578,2115,0,0.6116,0,0,0,0,68668,0.5994,0.7835,2.5898
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-06-k90.cnf,1,0,0.1962,3.4167,0,0.1668,3914.17,0,0.5467,0,0.0001,0.0001,0,46172,1.385,0.8197,1.4339
SAT_RACE2006/SAT-Race-Benchmarks/velev-live-uns-2.0-ebuf.cnf,1,0,0.3239,4.0345,0.0002,0.215,688.909,0,0.9003,0,0.0003,0.0003,0.0002,11514,2.8046,0.9529,0.2705
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,1,0,0.0595,1.6204,0.0001,0.1137,1137.71,0.0001,0.0736,0,0.0002,0.0002,0.0001,13407,2.4417,0.3264,1.2777
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c10nidw_s.cnf,1,0,0.1711,2.621,0,0.1479,3074,0,0.6601,0,0.0001,0.0001,0,64148,1.9589,0.8213,5.3039
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-11.cnf,1,0,0.1047,2.1412,0.0002,0.148,705.405,0.0001,0.2351,0,0.0003,0.0003,0.0002,9943,4.1207,0.5313,1.0308
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,0,0.1641,2.2615,0,0.1816,13252,0,0.2559,0,0,0,0,72795,2.3906,0.5252,1.7535
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.7.unsat.cnf,1,0,0.0792,2.05,0.0038,0.0938,19.3378,0.0035,0.1739,0.0014,0.0088,0.0088,0.0059,341,0.2642,0.3079,0.4809
SAT_RACE2008/post-cbmc-aes-ee-r3.cnf,1,0,0.0595,2.4311,0,0.072,650.167,0,0.0627,0,0.0009,0.0009,0.0003,7950,2.0427,0.1743,62.0545
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-u.cnf,1,0,0.2465,3.1057,0,0.1577,3572,0,0.6359,0,0.0001,0.0001,0,49204,0.4525,0.7912,2.6706
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-par1.cnf,1,0,0.1312,2.804,0.005,0.153,14.9141,0.0023,0.3477,0.0011,0.0107,0.0107,0.0069,289,0.6467,0.5256,565.2526
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-48-5.cnf,1,0,0.0205,0.9694,0.0001,0.0384,2373.71,0,0.0103,0,0.0001,0.0001,0.0001,26735,0.6089,0.0878,1.502
SAT_RACE2008/babic-dspam-vc949.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-live-sat-1.0-05.cnf,1,0,0.4528,3.9601,0,0.2499,126570,0,0.9941,0,0,0,0,238410,9.7149,0.9993,0.0767
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-14.cnf,1,0,0.025,1.0524,0.0001,0.0431,2096.56,0,0.0144,0,0.0001,0.0001,0.0001,28527,0.584,0.1034,1.4412
SAT-Race-2010-CNF/mixed/anbulagan/partial-5-17-u.cnf,1,0,0.2634,2.8392,0,0.163,11971,0,0.7541,0,0,0,0,128393,0.5254,0.8381,0.9628
