@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC

@DATA
patt/super-os/super-os-taillard-15/super-os-taillard-15-3.xml,1,100,29.302326,49.069767,29.191551,29.983329,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-20.xml,1,100,29.302326,49.069767,30.552323,31.336879,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-29.xml,1,100,29.302326,49.069767,29.227689,30.049958,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-17.xml,1,100,29.302326,49.069767,30.493059,31.272992,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-9.xml,1,100,29.302326,49.069767,30.037606,30.838288,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-27.xml,1,100,29.302326,49.069767,28.910667,29.732137,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-25.xml,1,100,29.302326,49.069767,29.831527,30.692019,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-18.xml,1,100,29.302326,49.069767,30.242281,31.016125,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-14.xml,1,100,29.302326,49.069767,30.733406,31.511903,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-10.xml,1,100,29.302326,49.069767,29.773217,30.57777,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-21.xml,1,100,29.302326,49.069767,29.309308,30.133038,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-23.xml,1,100,29.302326,49.069767,28.410327,29.223278,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-4.xml,1,100,29.302326,49.069767,29.959009,30.757113,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-24.xml,1,100,29.302326,49.069767,29.164057,29.983329,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-19.xml,1,100,29.302326,49.069767,30.826251,31.606961,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-8.xml,1,100,29.302326,49.069767,29.471945,30.265492,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-12.xml,1,100,29.302326,49.069767,30.902355,31.701735,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-16.xml,1,100,29.302326,49.069767,30.959974,31.733263,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-30.xml,1,100,29.302326,49.069767,28.973168,29.799329,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-22.xml,1,100,29.302326,49.069767,29.307944,30.149627,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-5.xml,1,100,29.302326,49.069767,30.658115,31.496031,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-7.xml,1,100,29.302326,49.069767,29.712399,30.512293,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-15.xml,1,100,29.302326,49.069767,31.462994,32.280025,-1,100,14.206099,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-5/super-os-taillard-5-22.xml,1,?,?,?,?,?,?,?,?,?,?,0.567279,?,0.723677,?,0.250096,0.418251
patt/super-os/super-os-taillard-5/super-os-taillard-5-25.xml,1,?,?,?,?,?,?,?,?,?,?,0.573814,?,0.733174,?,0.256912,0.422569
patt/super-os/super-os-taillard-5/super-os-taillard-5-2.xml,1,?,?,?,?,?,?,?,?,?,?,0.557955,?,0.71077,?,0.242027,0.413469
patt/super-os/super-os-taillard-5/super-os-taillard-5-1.xml,1,?,?,?,?,?,?,?,?,?,?,0.55586,?,0.707961,?,0.240639,0.412772
patt/super-os/super-os-taillard-5/super-os-taillard-5-28.xml,1,?,?,?,?,?,?,?,?,?,?,0.570455,?,0.728335,?,0.253485,0.42043
patt/super-os/super-os-taillard-5/super-os-taillard-5-13.xml,1,?,?,?,?,?,?,?,?,?,?,0.555674,?,0.707992,?,0.240862,0.413014
patt/super-os/super-os-taillard-5/super-os-taillard-5-26.xml,1,?,?,?,?,?,?,?,?,?,?,0.573744,?,0.73296,?,0.25665,0.422367
patt/super-os/super-os-taillard-5/super-os-taillard-5-29.xml,1,?,?,?,?,?,?,?,?,?,?,0.572058,?,0.730878,?,0.255531,0.42181
patt/super-os/super-os-taillard-5/super-os-taillard-5-15.xml,1,?,?,?,?,?,?,?,?,?,?,0.555629,?,0.707969,?,0.240861,0.413021
patt/super-os/super-os-taillard-5/super-os-taillard-5-3.xml,1,?,?,?,?,?,?,?,?,?,?,0.564422,?,0.720086,?,0.248428,0.417514
patt/super-os/super-os-taillard-5/super-os-taillard-5-18.xml,1,?,?,?,?,?,?,?,?,?,?,0.552242,?,0.703065,?,0.237698,0.411052
patt/super-os/super-os-taillard-5/super-os-taillard-5-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.567929,?,0.724899,?,0.251466,0.4193
patt/super-os/super-os-taillard-5/super-os-taillard-5-7.xml,1,?,?,?,?,?,?,?,?,?,?,0.563857,?,0.719155,?,0.247716,0.417029
patt/super-os/super-os-taillard-5/super-os-taillard-5-16.xml,1,?,?,?,?,?,?,?,?,?,?,0.554786,?,0.706665,?,0.239985,0.41246
patt/super-os/super-os-taillard-5/super-os-taillard-5-17.xml,1,?,?,?,?,?,?,?,?,?,?,0.55514,?,0.707115,?,0.240213,0.41257
patt/super-os/super-os-taillard-5/super-os-taillard-5-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.563348,?,0.718582,?,0.24748,0.416954
patt/super-os/super-os-taillard-5/super-os-taillard-5-27.xml,1,?,?,?,?,?,?,?,?,?,?,0.573443,?,0.732536,?,0.256287,0.422122
patt/super-os/super-os-taillard-5/super-os-taillard-5-24.xml,1,?,?,?,?,?,?,?,?,?,?,0.577473,?,0.738178,?,0.260167,0.424474
patt/super-os/super-os-taillard-5/super-os-taillard-5-30.xml,1,?,?,?,?,?,?,?,?,?,?,0.572824,?,0.731735,?,0.255956,0.421995
patt/super-os/super-os-taillard-5/super-os-taillard-5-12.xml,1,?,?,?,?,?,?,?,?,?,?,0.549486,?,0.69909,?,0.234953,0.409276
patt/super-os/super-os-taillard-5/super-os-taillard-5-21.xml,1,?,?,?,?,?,?,?,?,?,?,0.565161,?,0.7209,?,0.248659,0.417535
patt/super-os/super-os-taillard-5/super-os-taillard-5-5.xml,1,100,27.692308,46.923077,16.37437,18.027756,-1,100,9.228819,20,-1,0.564294,-1,0.719951,100,0.248357,0.41748
patt/super-os/super-os-taillard-5/super-os-taillard-5-19.xml,1,?,?,?,?,?,?,?,?,?,?,0.553353,?,0.704962,?,0.239118,0.412039
patt/super-os/super-os-taillard-5/super-os-taillard-5-9.xml,1,?,?,?,?,?,?,?,?,?,?,0.562247,?,0.717256,?,0.246764,0.416591
patt/super-os/super-os-taillard-5/super-os-taillard-5-20.xml,1,?,?,?,?,?,?,?,?,?,?,0.554724,?,0.706666,?,0.240052,0.412535
patt/super-os/super-os-taillard-5/super-os-taillard-5-6.xml,1,?,?,?,?,?,?,?,?,?,?,0.563799,?,0.719115,?,0.247744,0.417073
patt/super-os/super-os-taillard-5/super-os-taillard-5-23.xml,1,?,?,?,?,?,?,?,?,?,?,0.574041,?,0.733446,?,0.257074,0.422657
patt/super-os/super-os-taillard-5/super-os-taillard-5-11.xml,1,?,?,?,?,?,?,?,?,?,?,0.547422,?,0.69635,?,0.233613,0.4086
patt/super-os/super-os-taillard-5/super-os-taillard-5-14.xml,1,?,?,?,?,?,?,?,?,?,?,0.558673,?,0.712085,?,0.243359,0.41448
patt/super-os/super-os-taillard-5/super-os-taillard-5-8.xml,1,?,?,?,?,?,?,?,?,?,?,0.56091,?,0.715019,?,0.245065,0.415428
patt/super-os/super-os-taillard-4/super-os-taillard-4-7.xml,1,?,?,?,?,?,?,?,?,?,?,0.632403,?,0.830825,?,0.315246,0.437339
patt/super-os/super-os-taillard-4/super-os-taillard-4-24.xml,1,?,?,?,?,?,?,?,?,?,?,0.641126,?,0.845975,?,0.328452,0.445211
patt/super-os/super-os-taillard-4/super-os-taillard-4-16.xml,1,?,?,?,?,?,?,?,?,?,?,0.632531,?,0.83108,?,0.315376,0.4374
patt/super-os/super-os-taillard-4/super-os-taillard-4-30.xml,1,?,?,?,?,?,?,?,?,?,?,0.635246,?,0.835564,?,0.319139,0.439638
patt/super-os/super-os-taillard-4/super-os-taillard-4-8.xml,1,?,?,?,?,?,?,?,?,?,?,0.644143,?,0.850149,?,0.331563,0.446952
patt/super-os/super-os-taillard-4/super-os-taillard-4-2.xml,1,?,?,?,?,?,?,?,?,?,?,0.630085,?,0.828498,?,0.314064,0.436786
patt/super-os/super-os-taillard-4/super-os-taillard-4-6.xml,1,?,?,?,?,?,?,?,?,?,?,0.641065,?,0.844593,?,0.325992,0.443561
patt/super-os/super-os-taillard-4/super-os-taillard-4-9.xml,1,?,?,?,?,?,?,?,?,?,?,0.639468,?,0.843849,?,0.327065,0.444471
patt/super-os/super-os-taillard-4/super-os-taillard-4-21.xml,1,?,?,?,?,?,?,?,?,?,?,0.643802,?,0.848589,?,0.32917,0.445386
patt/super-os/super-os-taillard-4/super-os-taillard-4-12.xml,1,?,?,?,?,?,?,?,?,?,?,0.621362,?,0.815045,?,0.303814,0.430827
patt/super-os/super-os-taillard-4/super-os-taillard-4-11.xml,1,?,?,?,?,?,?,?,?,?,?,0.624926,?,0.819156,?,0.306143,0.432024
patt/super-os/super-os-taillard-4/super-os-taillard-4-20.xml,1,?,?,?,?,?,?,?,?,?,?,0.617335,?,0.80811,?,0.298268,0.427518
patt/super-os/super-os-taillard-4/super-os-taillard-4-14.xml,1,?,?,?,?,?,?,?,?,?,?,0.623171,?,0.817891,?,0.306278,0.432311
patt/super-os/super-os-taillard-4/super-os-taillard-4-27.xml,1,?,?,?,?,?,?,?,?,?,?,0.641775,?,0.845418,?,0.326931,0.444121
patt/super-os/super-os-taillard-4/super-os-taillard-4-1.xml,1,?,?,?,?,?,?,?,?,?,?,0.63397,?,0.833129,?,0.3168,0.438208
patt/super-os/super-os-taillard-4/super-os-taillard-4-29.xml,1,?,?,?,?,?,?,?,?,?,?,0.648956,?,0.859037,?,0.340026,0.452016
patt/super-os/super-os-taillard-4/super-os-taillard-4-19.xml,1,?,?,?,?,?,?,?,?,?,?,0.630655,?,0.829871,?,0.31587,0.437954
patt/super-os/super-os-taillard-4/super-os-taillard-4-26.xml,1,?,?,?,?,?,?,?,?,?,?,0.650235,?,0.859133,?,0.338196,0.450644
patt/super-os/super-os-taillard-4/super-os-taillard-4-15.xml,1,?,?,?,?,?,?,?,?,?,?,0.624248,?,0.820199,?,0.30878,0.433883
patt/super-os/super-os-taillard-4/super-os-taillard-4-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.632149,?,0.831881,?,0.317012,0.438556
patt/super-os/super-os-taillard-4/super-os-taillard-4-22.xml,1,?,?,?,?,?,?,?,?,?,?,0.639563,?,0.84329,?,0.325922,0.44368
patt/super-os/super-os-taillard-4/super-os-taillard-4-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.625907,?,0.821173,?,0.307957,0.433144
patt/super-os/super-os-taillard-4/super-os-taillard-4-23.xml,1,?,?,?,?,?,?,?,?,?,?,0.628194,?,0.825764,?,0.312248,0.435789
patt/super-os/super-os-taillard-4/super-os-taillard-4-5.xml,1,?,?,?,?,?,?,?,?,?,?,0.63304,?,0.83387,?,0.319525,0.440143
patt/super-os/super-os-taillard-4/super-os-taillard-4-28.xml,1,?,?,?,?,?,?,?,?,?,?,0.653948,?,0.865845,?,0.345243,0.454903
patt/super-os/super-os-taillard-4/super-os-taillard-4-13.xml,1,?,?,?,?,?,?,?,?,?,?,0.610496,?,0.798534,?,0.292161,0.424103
patt/super-os/super-os-taillard-4/super-os-taillard-4-3.xml,1,?,?,?,?,?,?,?,?,?,?,0.618948,?,0.811463,?,0.301481,0.429525
patt/super-os/super-os-taillard-4/super-os-taillard-4-17.xml,1,?,?,?,?,?,?,?,?,?,?,0.623759,?,0.817624,?,0.305114,0.431457
patt/super-os/super-os-taillard-4/super-os-taillard-4-25.xml,1,?,?,?,?,?,?,?,?,?,?,0.64256,?,0.84919,?,0.331978,0.447397
patt/super-os/super-os-taillard-4/super-os-taillard-4-18.xml,1,?,?,?,?,?,?,?,?,?,?,0.635023,?,0.835798,?,0.319792,0.440109
patt/super-os/super-os-taillard-10/super-os-taillard-10-16.xml,1,100,28.928571,48.571429,22.801754,23.769729,-1,100,12.398744,20,-1,0.343529,-1,0.412579,100,0.108074,0.368344
patt/super-os/super-os-taillard-10/super-os-taillard-10-24.xml,1,100,28.928571,48.571429,22.38839,23.4094,-1,100,12.398744,20,-1,0.351241,-1,0.421883,100,0.11174,0.370639
patt/super-os/super-os-taillard-10/super-os-taillard-10-20.xml,1,100,28.928571,48.571429,24.192561,25.179357,-1,100,12.398744,20,-1,0.338925,-1,0.407021,100,0.105955,0.367081
patt/super-os/super-os-taillard-10/super-os-taillard-10-22.xml,1,100,28.928571,48.571429,22.605088,23.622024,-1,100,12.398744,20,-1,0.351886,-1,0.422663,100,0.112061,0.370857
patt/super-os/super-os-taillard-10/super-os-taillard-10-6.xml,1,100,28.928571,48.571429,22.201802,23.194827,-1,100,12.398744,20,-1,0.349254,-1,0.419487,100,0.110778,0.370018
patt/super-os/super-os-taillard-10/super-os-taillard-10-4.xml,1,100,28.928571,48.571429,23.026941,24.020824,-1,100,12.398744,20,-1,0.345119,-1,0.414499,100,0.108836,0.368841
patt/super-os/super-os-taillard-10/super-os-taillard-10-19.xml,1,100,28.928571,48.571429,23.993124,25,-1,100,12.398744,20,-1,0.341824,-1,0.410531,100,0.107313,0.367931
patt/super-os/super-os-taillard-10/super-os-taillard-10-7.xml,1,100,28.928571,48.571429,23.777931,24.819347,-1,100,12.398744,20,-1,0.346289,-1,0.415928,100,0.109425,0.369256
patt/super-os/super-os-taillard-10/super-os-taillard-10-15.xml,1,100,28.928571,48.571429,24.891967,25.922963,-1,100,12.398744,20,-1,0.340153,-1,0.408522,100,0.106557,0.367497
patt/super-os/super-os-taillard-10/super-os-taillard-10-10.xml,1,100,28.928571,48.571429,23.56438,24.576411,-1,100,12.398744,20,-1,0.344363,-1,0.413589,100,0.108497,0.368657
patt/super-os/super-os-taillard-10/super-os-taillard-10-26.xml,1,100,28.928571,48.571429,21.58518,22.605309,-1,100,12.398744,20,-1,0.355586,-1,0.427117,100,0.11381,0.371894
patt/super-os/super-os-taillard-10/super-os-taillard-10-29.xml,1,100,28.928571,48.571429,22.708369,23.769729,-1,100,12.398744,20,-1,0.353762,-1,0.424929,100,0.112975,0.371442
patt/super-os/super-os-taillard-10/super-os-taillard-10-11.xml,1,100,28.928571,48.571429,24.943336,25.980762,-1,100,12.398744,20,-1,?,-1,?,100,?,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-25.xml,1,100,28.928571,48.571429,23.571381,24.657656,-1,100,12.398744,20,-1,0.351812,-1,0.422589,100,0.112067,0.370918
patt/super-os/super-os-taillard-10/super-os-taillard-10-2.xml,1,100,28.928571,48.571429,23.237685,24.228083,-1,100,12.398744,20,-1,0.345845,-1,0.41538,100,0.10919,0.369077
patt/super-os/super-os-taillard-10/super-os-taillard-10-27.xml,1,100,28.928571,48.571429,23.116877,24.186773,-1,100,12.398744,20,-1,0.352485,-1,0.423396,100,0.112374,0.371087
patt/super-os/super-os-taillard-10/super-os-taillard-10-12.xml,1,100,28.928571,48.571429,23.853511,24.819347,-1,100,12.398744,20,-1,0.340374,-1,0.408773,100,0.106624,0.367487
patt/super-os/super-os-taillard-10/super-os-taillard-10-28.xml,1,100,28.928571,48.571429,22.738733,23.769729,-1,100,12.398744,20,-1,0.350437,-1,0.420921,100,0.11137,0.370427
patt/super-os/super-os-taillard-10/super-os-taillard-10-13.xml,1,100,28.928571,48.571429,24.169402,25.179357,-1,100,12.398744,20,-1,0.341326,-1,0.409926,100,0.107083,0.367794
patt/super-os/super-os-taillard-10/super-os-taillard-10-9.xml,1,100,28.928571,48.571429,23.35958,24.392622,-1,100,12.398744,20,-1,0.347491,-1,0.417371,100,0.109981,0.369585
patt/super-os/super-os-taillard-10/super-os-taillard-10-1.xml,1,100,28.928571,48.571429,24.293415,25.357445,-1,100,12.398744,20,-1,0.348012,-1,0.418009,100,0.110265,0.369816
patt/super-os/super-os-taillard-10/super-os-taillard-10-30.xml,1,100,28.928571,48.571429,22.918988,23.958297,-1,100,12.398744,20,-1,0.35037,-1,0.420835,100,0.111342,0.370421
patt/super-os/super-os-taillard-10/super-os-taillard-10-5.xml,1,100,28.928571,48.571429,24.240668,25.298221,-1,100,12.398744,20,-1,0.34569,-1,0.415208,100,0.109155,0.36911
patt/super-os/super-os-taillard-10/super-os-taillard-10-18.xml,1,100,28.928571,48.571429,24.021865,25,-1,100,12.398744,20,-1,0.338821,-1,0.4069,100,0.105903,0.367039
patt/super-os/super-os-taillard-10/super-os-taillard-10-3.xml,1,100,28.928571,48.571429,23.540603,24.576411,-1,100,12.398744,20,-1,0.346884,-1,0.416635,100,0.109696,0.369415
patt/super-os/super-os-taillard-10/super-os-taillard-10-23.xml,1,100,28.928571,48.571429,22.894541,23.958297,-1,100,12.398744,20,-1,0.353025,-1,0.424037,100,0.112623,0.371231
patt/super-os/super-os-taillard-10/super-os-taillard-10-8.xml,1,100,28.928571,48.571429,23.3891,24.392622,-1,100,12.398744,20,-1,0.344335,-1,0.413561,100,0.10848,0.368636
patt/super-os/super-os-taillard-10/super-os-taillard-10-14.xml,1,100,28.928571,48.571429,23.648256,24.617067,-1,100,12.398744,20,-1,0.339584,-1,0.407814,100,0.106246,0.367236
patt/super-os/super-os-taillard-10/super-os-taillard-10-17.xml,1,100,28.928571,48.571429,24.421097,25.436195,-1,100,12.398744,20,-1,0.34069,-1,0.409167,100,0.106794,0.367625
patt/super-os/super-os-taillard-10/super-os-taillard-10-21.xml,1,100,28.928571,48.571429,23.625622,24.718414,-1,100,12.398744,20,-1,0.354218,-1,0.425485,100,0.113233,0.37166
patt/radar-8-30-3-0/radar-8-30-3-0-36.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-38.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-30.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-34.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-27.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-4.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-8.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-43.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-19.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-40.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-16.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-21.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-25.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-13.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-17.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-20.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-24.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-10.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-12.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-49.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-45.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-22.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-23.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-31.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-18.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-32.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-33.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-26.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-35.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-48.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-39.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-0.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-14.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-15.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-42.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-28.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-37.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-44.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-41.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-9.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-47.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-11.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-6.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-29.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-46.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/os-gp-sat/gp10-03-1081.xml,1,?,?,?,?,?,?,?,?,?,?,0.379367,?,0.464089,?,0.126339,0.341024
patt/os-gp-sat/gp10-09-1112.xml,1,?,?,?,?,?,?,?,?,?,?,0.373446,?,0.455987,?,0.123299,0.340512
patt/os-gp-sat/gp10-04-1077.xml,1,?,?,?,?,?,?,?,?,?,?,0.380152,?,0.465165,?,0.126745,0.341092
patt/os-gp-sat/gp10-01-1093.xml,1,?,?,?,?,?,?,?,?,?,?,0.377041,?,0.460903,?,0.125139,0.340822
patt/os-gp-sat/gp10-10-1092.xml,1,?,?,?,?,?,?,?,?,?,?,0.377233,?,0.461166,?,0.125238,0.340839
patt/os-gp-sat/gp10-02-1097.xml,1,?,?,?,?,?,?,?,?,?,?,0.376276,?,0.459855,?,0.124746,0.340756
patt/os-gp-sat/gp10-08-1093.xml,1,?,?,?,?,?,?,?,?,?,?,0.377041,?,0.460903,?,0.125139,0.340822
patt/os-gp-sat/gp10-05-1071.xml,1,100,27,47,32.579074,32.741411,-1,100,10.813781,20,-1,0.381339,6.643856,0.466792,100,0.127361,0.341195
patt/os-gp-sat/gp10-06-1071.xml,1,?,?,?,?,?,?,?,?,?,?,0.381339,?,0.466792,?,0.127361,0.341195
