@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC

@DATA
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl009.sat05-3830.reshuffled-07.cnf,1,1.4587,1.235,2.4517
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf,1,0,0.0354,0.1699
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n26-03-S540351185.sat05-490.reshuffled-07.cnf,1,0.6677,0.438,0.2857
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,0.4869,0.4772,0.4577
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0.779,0.6433,0.8465
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S1402143852-01.UNSAT.shuffled.cnf,1,0.007,0.0811,0.2123
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,0.5184,0.5097,0.4982
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,0.2789,0.2807,0.3912
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,1.9547,2.2761,2.9707
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,0.2949,0.2976,0.3934
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf,1,0.1864,0,0.3923
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-9-17-sat.cnf,1,0.0242,0,0
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i5_pp.cnf,1,0.8828,0.9563,1.0831
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,0.7917,0.7789,0.8671
SAT_RACE2008/manol-pipe-c8nidw.cnf,1,1.6079,1.7579,2.1701
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,0.1824,0.1761,0.1688
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,0.6815,0.7639,0.7294
SAT_RACE2008/post-cbmc-aes-ele.cnf,1,2.2633,2.4239,1.9455
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0.8863,0.9001,0.8177
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g10idw.cnf,1,1.3212,1.4065,1.7832
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_14_SAT.cnf,1,0.9921,1.072,0.8119
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,0.2662,0.2726,0.3761
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?
SAT_Competition2009/CRAFTED/modcircuits/mod5block_1var_7gates.cnf,1,0.4977,0.6709,0.8397
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,1.3418,1.8009,1.4825
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S980027332-029-UNKNOWN.cnf,1,0.2897,0.2863,0.4016
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,0.0848,0.101,0.233
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/480/unif-k3-r4.25-v480-c2040-S926047226-039.cnf,1,0.2718,0.2737,0.4034
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S1528023000-027.cnf,1,0.2671,0.2747,0.4055
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.8599,0.8489,0.6156
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,1.499,1.9356,2.1981
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,0,0.2775,0.2621
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,3.4391,2.8549,2.7664
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,3.0828,2.378,1.6769
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,0.1582,0.1303,0.1254
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0.0787,0.0042,0.0042
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf,1,0,0.0459,0.1644
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.7166,0.7349,0.8355
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod4block_2vars_8gates_u2.cnf,1,0.4713,0.6349,0.8238
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,0,0.1075,0.224
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,1,0.3629,0.6728,0.8267
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.9719,0.9028,0.9593
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf,1,0,0.0398,0.1473
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,1.0754,1.4201,1.1472
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11817.cnf,1,?,?,?
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp.cnf,1,0.5957,0.6485,0.7684
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0.45,0.4429,0.4497
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0.4858,0.604,0.5862
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.2878,0.2994,1.9878
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S809967194-078.cnf,1,0.2756,0.2781,0.3915
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0.5395,0.5839,0.5698
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,1.2044,0.8164,1.1414
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S1063466123-05.cnf,1,0.0805,0.1005,0.23
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug8.cnf,1,1.3044,13.382,9.1962
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0.4528,0.436,0.4465
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,0,0.0348,0.1471
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,1.4973,3.9143,2.6194
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0,0.2016,0.2645
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.7591,0.7993,0.9398
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0.5183,0.5098,0.4983
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.5111,0.5444,0.5373
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S826724848-048.cnf,1,0.2915,0.2886,0.3961
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0.4918,0.5067,0.5009
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,1.8563,3.34,3.1668
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2-rand3bip-sat/mod2-rand3bip-sat-270-1.shuffled-as.sat05-2248.cnf,1,0.0143,0,0.2892
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0.0155,0,0.2903
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_10gates_u2_autoenc.cnf,1,0.3525,0.6764,0.7966
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,2.6315,1.6616,2.7306
SAT_Competition2009/CRAFTED/ramseycube/Q3inK12.cnf,1,0,0,0
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,0.578,0.6067,0.5789
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,0.4511,0.4451,0.4571
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1037473581-12.UNSAT.shuffled.cnf,1,0.3041,0.3059,0.3831
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1,0.2979,0.2941,0.4019
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L90_coli.sat.cnf,1,2.7628,2.272,2.0673
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0.4859,0.6042,0.5864
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,0.26,0.2626,0.3677
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1172786648-06.cnf,1,0.0824,0.0992,0.2315
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,0.0066,0.0882,0.2372
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1940049314-069.SATISFIABLE.cnf,1,0.2951,0.3004,0.4264
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp.cnf,1,1.0999,1.3074,1.518
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,2.1613,1.7504,2.3605
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,4.3478,6.4535,5.9766
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,1.1052,1.208,1.3554
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-hwb-n26-01-S1957858365.sat05-500.reshuffled-07.cnf,1,0.6955,0.4849,0.2674
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S882087907-088-UNKNOWN.cnf,1,0.2929,0.2901,0.3962
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,1.8009,2.0667,2.4106
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1337875718-086.cnf,1,0.2852,0.2826,0.4023
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S981523907-072.cnf,1,0.2729,0.2798,0.3851
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner064.cnf,1,0.959,0.2498,0.5419
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,0.2884,1.3995,1.3469
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,1.0762,1.1305,0.8546
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,0.9208,0.5437,0.9093
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,0.2705,0.2765,0.3787
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,0,0.0364,0.1615
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,0.0824,0.1015,0.2362
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,0.7567,0.8045,0.9468
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,1.074,0.5336,0.8426
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1880984131-087.cnf,1,0.2795,0.2899,0.4009
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S814638510-058.cnf,1,0,0.0417,0.1621
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes6.cnf,1,0.2036,0.1904,0.1816
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i7_pp.cnf,1,1.1651,1.3698,1.5711
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,1.5312,2.133,2.1571
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1,0.4154,0.4156,0.5014
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S661190852-039.SATISFIABLE.cnf,1,0,0.0397,0.1597
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf,1,0.364,0.3495,0.4509
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,1.5349,4.1923,2.8836
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v250-c1065-S860541986-078.UNKNOWN.cnf,1,0.2785,0.2921,0.3608
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1050579435-065.SATISFIABLE.cnf,1,0.2873,0.291,0.4044
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-4nd.cnf,1,1.5913,2.2027,1.8082
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,0.9845,1.2749,1.5672
SAT_Competition2011/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,0.684,0.4809,0.533
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S397702672-080.SATISFIABLE.cnf,1,0.2797,0.2816,0.401
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S709804505-031-UNKNOWN.cnf,1,0.2901,0.2867,0.3971
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,1.5093,4.4365,2.6883
SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf,1,1.6992,1.922,2.6068
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,1,0.9232,0.5465,0.903
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S498187802-14.cnf,1,0,0.0357,0.1657
SAT_Competition2009/CRAFTED/sgi/new-difficult-22-173-20-80.cnf,1,0,0.1426,0.1849
SAT_Competition2011/SAT05/crafted/sabharwal05/pebbling/grid-pebbling/unsat/grid-pbl-0250.shuffled-as.sat05-1349.shuffled-as.sat05-1349.cnf,1,0.1375,0.0825,0.6651
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,0.0261,0,0
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf,1,0,0.0371,0.1587
SAT_Competition2009/CRAFTED/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0,0.0108,0.2276
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,0.7595,0.7969,0.9334
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,1.0571,1.9942,1.6816
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,0.0256,0,0.2725
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0.45,0.4429,0.4497
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.7166,0.7349,0.8355
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S956671877-054.cnf,1,0.282,0.286,0.3929
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1469984978-038.UNKNOWN.cnf,1,0.2685,0.278,0.4013
SAT_Competition2007/crafted/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,0.2479,0.1983,0.3566
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,1.0031,1.0705,0.8065
SAT_Competition2009/CRAFTED/ramseycube/Q32inK10.cnf,1,0,0,0
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00150.sat05-1328.reshuffled-07.cnf,1,0.4931,1.5058,1.8505
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm25-p0-q219.cnf,1,0,0,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,1.7694,1.3604,1.1034
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-FIFO.used-as.sat04-991.sat05-4192.reshuffled-07.cnf,1,0.7121,0.735,0.8068
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1022834397-10.cnf,1,0.085,0.1017,0.224
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf,1,1.8494,2.2199,1.3818
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,0.2824,0.2855,0.4033
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S1588170820-15.cnf,1,0.2946,0.2921,0.3935
SAT_RACE2008/mizh-md5-47-4.cnf,1,0.4859,0.6042,0.5864
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0.4661,0.4687,0.4743
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_060.shuffled.cnf,1,0.0063,0.0189,0.2288
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,0.486,0.6044,0.5867
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp_ci_ce.cnf,1,1.2527,1.5465,1.7856
SAT_Competition2007/crafted/spence/medium/s57-100.cnf,1,0.0687,0.1949,0.2601
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,0.5183,0.5098,0.4983
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1503318847-091.cnf,1,0.0198,0.1051,0.224
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0,0,0
SAT_Competition2011/SAT02/handmade/chu-min-li/urquhart/urquhart3_25bis.shuffled.cnf,1,0.0909,0.1429,0.3978
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S936020932-012-UNKNOWN.cnf,1,0.2872,0.2849,0.4065
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S282405510-004.cnf,1,0.0114,0.0907,0.2138
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S379804333-028-UNKNOWN.cnf,1,0.2933,0.2896,0.402
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1000-m6860-k4-l4-s1935114289.sat05-523.reshuffled-07.cnf,1,0.4052,0.4142,0.4621
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-luckySeven.used-as.sat04-990.sat05-4196.reshuffled-07.cnf,1,0.5854,0.6289,0.6878
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1168722783-19.UNSAT.shuffled.cnf,1,0.2991,0.3021,0.3963
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-10-06-07.sat05-1274.reshuffled-07.cnf,1,0.3872,0.6537,0.737
SAT_Competition2009/CRAFTED/ramseycube/Q3inK08.cnf,1,0,0,0
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,2.0724,2.591,1.7458
SAT_Competition2009/CRAFTED/sgi/new-difficult-26-243-24-70.cnf,1,0,0.1908,0.2412
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S1707873242-085.cnf,1,0.0119,0.0914,0.2205
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1778317451-042-UNKNOWN.cnf,1,0.2979,0.2947,0.4072
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S725789261-031.cnf,1,0.2643,0.2711,0.4064
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1470952774-07.SAT.shuffled.cnf,1,0.2804,0.2801,0.3852
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g9.cnf,1,0.1548,0.1272,0.1301
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0.6558,0.7474,0.8472
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S746386799-050.cnf,1,0,0.0325,0.1593
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,0.0317,0.1011,0.2337
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S1925680230-06.UNSAT.shuffled.cnf,1,0.2655,0.2686,0.3876
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-6-9-unsat.cnf,1,0.0418,0,0
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c10nidw.cnf,1,1.8225,2.046,2.4752
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1559029529-16.cnf,1,0.0746,0.1002,0.2263
SAT_RACE2008/anbul-dated-5-15-u.cnf,1,0.49,0.4931,0.4839
SAT_Competition2009/CRAFTED/modcircuits/mod3_4vars_6gates.cnf,1,0.3693,0.5467,0.5924
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0.0304,0,0
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S834531569-01-UNSAT.cnf,1,0.3788,0.3583,0.4546
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-alu4mul.cnf,1,2.2483,3.6102,3.3286
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf,1,0,0.0347,0.1664
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-03.cnf,1,1.6783,0.7872,0.7914
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1,0.9001,1.086,0.8587
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,2.8156,4.4595,4.349
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1787844685-006.SATISFIABLE.cnf,1,0.024,0.1057,0.2182
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,0.9753,1.179,1.259
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf,1,0.4572,0.4216,0.4999
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1256544997-019.cnf,1,0.2949,0.2916,0.3977
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_9_exp.cnf,1,0.3131,0.4743,0.3678
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2065964480-034.SATISFIABLE.cnf,1,0.2901,0.2913,0.3911
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/460/unif-k3-r4.25-v460-c1955-S729526068-046.cnf,1,0.2947,0.3003,0.423
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,0.0358,0,0.287
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0.0155,0,0.2903
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,0.0143,0,0.309
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-10-5t1.cnf,1,0.5551,0.628,0.7649
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-97-100.cnf,1,0.0498,0.1446,0.2103
SAT_Competition2007/crafted/spence/medium/s65-100.cnf,1,0.0652,0.1863,0.2474
SAT_Competition2011/SAT05/crafted/sabharwal05/ordering/gt-ordering/sat/gt-030.shuffled-as.sat05-1295.cnf,1,0.0004,0.0007,0.1774
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.3308,0.3858,0.514
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/aloul-chnl11-13.cnf,1,0,0,0
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,0.5402,0.5616,0.5419
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S2032726331-082.cnf,1,0.2903,0.2969,0.3976
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-5.cnf,1,0.4885,0.6089,0.5914
