@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE csp_log_extra_bits NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-VAR-entropy NUMERIC

@DATA
patt/jobShop-ewddr2/ewddr2-10-by-5-9.xml,1,?,?,?,?,?,?,?,?,?,?,0.424068,?,0.515377,?,0.150785,0.327379,0.571487,?,1.674431,?,0.08168,?,0.946205,1,0.03799,?,0.727273,0.542024,?,0,0.125592,2.538584
patt/jobShop-ewddr2/ewddr2-10-by-5-1.xml,1,?,?,?,?,?,?,?,?,?,?,0.421365,?,0.512168,?,0.149226,0.327945,0.570858,?,1.640268,?,0.084858,?,0.94546,1,0.037721,?,0.727273,0.539787,?,0,0.124988,2.445652
patt/radar-9-28-4-2/radar-9-28-4-2-34.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-15.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-47.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-26.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-41.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-12.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-11.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-24.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-37.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-29.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-33.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-30.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-22.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-6.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-8.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-0.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-25.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-14.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-10.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-48.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-38.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-40.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-9.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-23.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-46.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-49.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-42.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-43.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-4.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-31.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-32.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-21.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-13.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-16.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-35.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-45.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-44.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-19.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-36.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-17.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-20.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-27.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-18.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-28.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-9-28-4-2/radar-9-28-4-2-39.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/jobShop-e0ddr1/e0ddr1-10-by-5-5.xml,1,?,?,?,?,?,?,?,?,?,?,0.467052,?,0.578385,?,0.177155,0.331345,0.584204,?,2.040404,?,0.099933,?,0.933479,1,0.053403,?,0.727273,0.593719,?,0,0.135254,2.77356
patt/jobShop-e0ddr1/e0ddr1-10-by-5-2.xml,1,?,?,?,?,?,?,?,?,?,?,0.469324,?,0.58289,?,0.17864,0.33313,0.584746,?,2.046196,?,0.102231,?,0.932442,1,0.054755,?,0.818182,0.597582,?,0,0.135768,2.745802
patt/jobShop-e0ddr1/e0ddr1-10-by-5-3.xml,1,100,25.471698,45.471698,10.411532,10.677078,-1,100,8.813781,20,-1,0.47858,5.643856,0.596714,100,0.184791,0.334081,0.587883,-1,2.08752,0,0.107049,24.360692,0.931603,1,0.058082,0,0.809524,0.608405,15.859049,0,0.137868,2.802811
patt/jobShop-e0ddr1/e0ddr1-10-by-5-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.479748,?,0.59887,?,0.185578,0.334813,0.588202,?,2.11003,?,0.103221,?,0.930736,1,0.057337,?,0.809524,0.610135,?,0,0.138134,2.901168
patt/jobShop-e0ddr1/e0ddr1-10-by-5-8.xml,1,?,?,?,?,?,?,?,?,?,?,0.461864,?,0.572143,?,0.173802,0.332836,0.582378,?,1.955552,?,0.103941,?,0.938052,1,0.052108,?,0.809524,0.58919,?,0,0.134081,2.706752
patt/jobShop-e0ddr1/e0ddr1-10-by-5-1.xml,1,?,?,?,?,?,?,?,?,?,?,0.481177,?,0.60093,?,0.186547,0.334835,0.588743,?,2.124332,?,0.105477,?,0.93113,1,0.058888,?,0.727273,0.611718,?,0,0.138459,2.835017
patt/jobShop-e0ddr1/e0ddr1-10-by-5-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.458045,?,0.565271,?,0.171366,0.330786,0.581242,?,1.956241,?,0.099178,?,0.934233,1,0.050224,?,0.809524,0.583276,?,0,0.133219,2.679659
patt/jobShop-e0ddr1/e0ddr1-10-by-5-7.xml,1,?,?,?,?,?,?,?,?,?,?,0.465235,?,0.576976,?,0.175975,0.332947,0.583388,?,2.051375,?,0.102619,?,0.935595,1,0.053055,?,0.809524,0.592962,?,0,0.134843,2.792414
patt/jobShop-e0ddr1/e0ddr1-10-by-5-9.xml,1,?,?,?,?,?,?,?,?,?,?,0.460762,?,0.568442,?,0.173096,0.329946,0.582268,?,2.006304,?,0.096642,?,0.933665,1,0.051217,?,0.727273,0.585543,?,0,0.133832,2.713231
patt/jobShop-e0ddr1/e0ddr1-10-by-5-6.xml,1,?,?,?,?,?,?,?,?,?,?,0.453788,?,0.557711,?,0.168681,0.328771,0.580012,?,1.935549,?,0.097124,?,0.936121,1,0.04907,?,0.809524,0.576651,?,0,0.13226,2.689504
patt/os-taillard-10/os-taillard-10-100-9.xml,1,100,30,50,23.56438,24.576411,-1,100,10.813781,20,-1,0.266504,6.643856,0.316598,100,0.075048,0.354303,0.536608,-1,1.064227,0,0.068142,24.339647,0.970294,1,0.026492,0,0.345455,0.430156,20.01377,?,0.090076,1.987901
patt/os-taillard-10/os-taillard-10-95-5.xml,1,100,30,50,21.58518,22.605309,-1,100,10.813781,20,-1,0.279814,6.643856,0.332594,100,0.080428,0.357597,0.539118,-1,1.218683,0,0.069094,24.100664,0.964797,1,0.02916,0,0.345455,0.445435,19.761577,?,0.093149,2.25064
patt/os-taillard-10/os-taillard-10-100-7.xml,1,100,30,50,23.3891,24.392622,-1,100,10.813781,20,-1,0.266468,6.643856,0.31656,100,0.075033,0.354282,0.536587,-1,1.066214,0,0.067021,24.30924,0.969861,1,0.02638,0,0.345455,0.430096,19.992301,?,0.090068,2.007264
patt/os-taillard-10/os-taillard-10-95-7.xml,1,100,30,50,22.738733,23.769729,-1,100,10.813781,20,-1,0.273739,6.643856,0.325291,100,0.077952,0.356104,0.53799,-1,1.119226,0,0.068635,24.332468,0.968168,1,0.02796,0,0.345455,0.438599,19.911221,?,0.091749,2.093976
patt/os-taillard-10/os-taillard-10-95-8.xml,1,100,30,50,22.708369,23.769729,-1,100,10.813781,20,-1,0.277712,6.643856,0.330038,100,0.079568,0.357135,0.538794,-1,1.135009,0,0.070456,24.149542,0.968085,1,0.028928,0,0.345455,0.443163,19.907379,?,0.092665,2.118734
patt/os-taillard-10/os-taillard-10-100-4.xml,1,100,30,50,24.240668,25.298221,-1,100,10.813781,20,-1,0.268141,6.643856,0.318542,100,0.075701,0.354763,0.536984,-1,1.03234,0,0.06972,24.344082,0.971883,1,0.026983,0,0.345455,0.43217,20.095143,?,0.090455,1.922524
patt/os-taillard-10/os-taillard-10-100-5.xml,1,100,30,50,22.201802,23.194827,-1,100,10.813781,20,-1,0.272286,6.643856,0.323574,100,0.077365,0.355688,0.537649,-1,1.165704,0,0.067483,24.356923,0.966661,1,0.027508,0,0.345455,0.436854,19.842528,?,0.091414,2.159643
patt/os-taillard-10/os-taillard-10-105-8.xml,1,?,?,?,?,?,?,?,?,?,?,0.263487,?,0.312962,?,0.07385,0.353565,0.536043,?,1.038384,?,0.067258,?,0.971316,1,0.025827,?,0.345455,0.42656,?,?,0.089376,1.950504
patt/os-taillard-10/os-taillard-10-95-3.xml,1,100,30,50,22.38839,23.4094,-1,100,10.813781,20,-1,0.274673,6.643856,0.326422,100,0.078331,0.35632,0.538148,-1,1.165604,0,0.069381,24.268508,0.967197,1,0.028184,0,0.345455,0.439646,19.866585,?,0.091965,2.158262
patt/os-taillard-10/os-taillard-10-105-0.xml,1,100,30,50,24.943336,25.980762,-1,100,10.813781,20,-1,0.264223,6.643856,0.313823,100,0.074142,0.353807,0.536254,-1,0.984617,0,0.070696,24.333675,0.973403,1,0.026327,0,0.345455,0.427537,20.177336,?,0.089547,1.845942
patt/os-taillard-10/os-taillard-10-95-2.xml,1,100,30,50,22.894541,23.958297,-1,100,10.813781,20,-1,0.276838,6.643856,0.328988,100,0.079211,0.35692,0.538632,-1,1.114141,0,0.071696,24.261621,0.968586,1,0.028886,0,0.345455,0.442183,19.930853,?,0.092464,2.073832
patt/os-taillard-10/os-taillard-10-100-3.xml,1,100,30,50,23.026941,24.020824,-1,100,10.813781,20,-1,0.267381,6.643856,0.317668,100,0.075397,0.354491,0.536739,-1,1.114411,0,0.067753,24.332933,0.968935,1,0.026594,0,0.345455,0.431151,19.947431,?,0.090279,2.069982
patt/os-taillard-10/os-taillard-10-105-6.xml,1,?,?,?,?,?,?,?,?,?,?,0.26215,?,0.311345,?,0.073323,0.353253,0.53581,?,1.020077,?,0.067861,?,0.972285,1,0.025638,?,0.345455,0.424974,?,?,0.089065,1.909702
patt/os-taillard-10/os-taillard-10-100-8.xml,1,100,30,50,23.35958,24.392622,-1,100,10.813781,20,-1,0.270248,6.643856,0.321092,100,0.076545,0.355247,0.537339,-1,1.084324,0,0.068802,24.351168,0.969787,1,0.027289,0,0.345455,0.434581,19.988669,?,0.090943,2.030958
patt/os-taillard-10/os-taillard-10-105-3.xml,1,?,?,?,?,?,?,?,?,?,?,0.260774,?,0.309709,?,0.072781,0.352859,0.535483,?,1.066482,?,0.066234,?,0.970498,1,0.025175,?,0.345455,0.423214,?,?,0.088745,1.98896
patt/os-taillard-10/os-taillard-10-105-1.xml,1,100,30,50,23.853511,24.819347,-1,100,10.813781,20,-1,0.261736,6.643856,0.310861,100,0.073159,0.353114,0.535688,-1,1.042274,0,0.065193,24.349773,0.970989,1,0.025281,0,0.345455,0.424414,20.048839,?,0.088969,1.957294
patt/os-taillard-10/os-taillard-10-95-9.xml,1,100,30,50,22.918988,23.958297,-1,100,10.813781,20,-1,0.273663,6.643856,0.325194,100,0.077921,0.356097,0.53799,-1,1.11316,0,0.069759,24.335962,0.968651,1,0.028052,0,0.345455,0.438529,19.933921,?,0.091732,2.072599
patt/os-taillard-10/os-taillard-10-105-9.xml,1,100,30,50,24.192561,25.179357,-1,100,10.813781,20,-1,0.26001,6.643856,0.308774,100,0.072481,0.352701,0.535374,-1,1.017967,0,0.06663,24.385621,0.971774,1,0.025096,0,0.345455,0.422327,20.08943,?,0.088567,1.910187
patt/os-taillard-10/os-taillard-10-100-6.xml,1,100,30,50,23.777931,24.819347,-1,100,10.813781,20,-1,0.268835,6.643856,0.319387,100,0.075978,0.354912,0.537089,-1,1.066299,0,0.06942,24.285572,0.97081,1,0.027084,0,0.345455,0.432952,20.039713,?,0.090616,1.988653
patt/os-taillard-10/os-taillard-10-105-2.xml,1,?,?,?,?,?,?,?,?,?,?,0.262894,?,0.312245,?,0.073616,0.353426,0.535939,?,1.022801,?,0.06848,?,0.971721,1,0.025837,?,0.345455,0.425857,?,?,0.089238,1.910771
patt/os-taillard-10/os-taillard-10-105-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.261528,?,0.310585,?,0.073078,0.353123,0.53572,?,0.988308,?,0.068161,?,0.973296,1,0.025552,?,0.345455,0.424256,?,?,0.088921,1.846258
patt/os-taillard-10/os-taillard-10-105-5.xml,1,100,30,50,22.801754,23.769729,-1,100,10.813781,20,-1,0.265465,6.643856,0.315374,100,0.074634,0.353987,0.53634,-1,1.116131,0,0.06598,24.350027,0.968338,1,0.026034,0,0.345455,0.42883,19.919178,?,0.089835,2.076006
patt/os-taillard-10/os-taillard-10-95-6.xml,1,100,30,50,23.116877,24.186773,-1,100,10.813781,20,-1,0.276214,6.643856,0.328234,100,0.078957,0.356773,0.538523,-1,1.115883,0,0.071089,24.322906,0.969169,1,0.028704,0,0.345455,0.441489,19.958639,?,0.09232,2.074821
patt/os-taillard-10/os-taillard-10-95-0.xml,1,100,30,50,23.625622,24.718414,-1,100,10.813781,20,-1,0.278313,6.643856,0.330719,100,0.079813,0.357355,0.538992,-1,1.079783,0,0.074028,24.342306,0.970444,1,0.029433,0,0.345455,0.443927,20.021233,?,0.092803,2.0048
patt/os-taillard-10/os-taillard-10-100-0.xml,1,100,30,50,24.293415,25.357445,-1,100,10.813781,20,-1,0.270924,6.643856,0.321873,100,0.076816,0.35548,0.537545,-1,1.029874,0,0.072306,24.306873,0.972001,1,0.027794,0,0.345455,0.435459,20.101395,?,0.091099,1.921907
patt/os-taillard-10/os-taillard-10-95-4.xml,1,100,30,50,23.571381,24.657656,-1,100,10.813781,20,-1,0.275436,6.643856,0.327289,100,0.07864,0.356602,0.538402,-1,1.079774,0,0.071389,24.141268,0.970311,1,0.028583,0,0.345455,0.440636,20.014624,?,0.092141,2.005774
patt/os-taillard-10/os-taillard-10-105-7.xml,1,?,?,?,?,?,?,?,?,?,?,0.259882,?,0.308625,?,0.072431,0.352659,0.535336,?,1.019799,?,0.065515,?,0.971383,1,0.024969,?,0.345455,0.422153,?,?,0.088538,1.927789
patt/os-taillard-10/os-taillard-10-95-1.xml,1,100,30,50,22.605088,23.622024,-1,100,10.813781,20,-1,0.275459,6.643856,0.327352,100,0.07865,0.35654,0.538327,-1,1.138995,0,0.06822,24.271869,0.967802,1,0.028245,0,0.345455,0.440574,19.894275,?,0.092146,2.121707
patt/os-taillard-10/os-taillard-10-100-1.xml,1,100,30,50,23.237685,24.228083,-1,100,10.813781,20,-1,0.268266,6.643856,0.318721,100,0.07575,0.354731,0.536933,-1,1.087688,0,0.066655,24.362288,0.969479,1,0.026681,0,0.345455,0.432225,19.973626,?,0.090484,2.036014
patt/os-taillard-10/os-taillard-10-100-2.xml,1,100,30,50,23.540603,24.576411,-1,100,10.813781,20,-1,0.269526,6.643856,0.320223,100,0.076255,0.355074,0.537209,-1,1.066721,0,0.070033,24.299969,0.970236,1,0.027276,0,0.345455,0.433747,20.010867,?,0.090776,1.988782
patt/os-gp-unsat/gp10-08-1092.xml,1,?,?,?,?,?,?,?,?,?,?,0.377233,?,0.461166,?,0.125238,0.340839,0.562129,?,2.281758,?,0.042601,?,1.181208,1,0.051805,?,0.757039,0.510507,?,?,0.115136,2.351173
patt/os-gp-unsat/gp10-09-1111.xml,1,?,?,?,?,?,?,?,?,?,?,0.373633,?,0.456242,?,0.123394,0.340528,0.561216,?,2.281112,?,0.042542,?,1.177862,1,0.050594,?,0.701378,0.506661,?,?,0.114332,2.344538
patt/os-gp-unsat/gp10-04-1076.xml,1,?,?,?,?,?,?,?,?,?,?,0.380349,?,0.465435,?,0.126847,0.341109,0.562925,?,2.312256,?,0.044535,?,1.184125,1,0.052049,?,0.729904,0.513825,?,?,0.115831,2.38731
patt/os-gp-unsat/gp10-05-1070.xml,1,100,27,47,32.563875,32.726136,-1,100,10.813781,20,-1,0.381537,6.643856,0.467065,100,0.127464,0.341213,0.563231,-1,2.381639,0,0.049996,23.944245,1.185243,1,0.05317,0,0.783333,0.515089,20.891784,?,0.116097,2.479806
patt/os-gp-unsat/gp10-10-1091.xml,1,?,?,?,?,?,?,?,?,?,?,0.377426,?,0.46143,?,0.125337,0.340855,0.562178,?,2.2762,?,0.045331,?,1.181388,1,0.048337,?,0.822891,0.510712,?,?,0.115179,2.26993
patt/os-gp-unsat/gp10-02-1096.xml,1,?,?,?,?,?,?,?,?,?,?,0.376467,?,0.460117,?,0.124844,0.340772,0.561934,?,2.236787,?,0.041618,?,1.180493,1,0.050939,?,0.660606,0.509689,?,?,0.114965,2.273538
patt/os-gp-unsat/gp10-07-1078.xml,1,?,?,?,?,?,?,?,?,?,?,0.379955,?,0.464895,?,0.126643,0.341075,0.562824,?,2.308502,?,0.047414,?,1.183755,1,0.049702,?,0.705696,0.513406,?,?,0.115744,2.322962
patt/os-gp-unsat/gp10-03-1080.xml,1,100,27,47,32.715546,32.878564,-1,100,10.813781,20,-1,0.379563,6.643856,0.464357,100,0.12644,0.341041,0.562724,-1,2.329748,0,0.049948,24.256569,1.183387,1,0.053053,0,0.69279,0.512988,20.906538,?,0.115656,2.392478
patt/os-gp-unsat/gp10-01-1092.xml,1,?,?,?,?,?,?,?,?,?,?,0.377233,?,0.461166,?,0.125238,0.340839,0.562129,?,2.32274,?,0.044691,?,1.181208,1,0.052352,?,0.731959,0.510507,?,?,0.115136,2.40394
patt/os-gp-unsat/gp10-06-1070.xml,1,?,?,?,?,?,?,?,?,?,?,0.381537,?,0.467065,?,0.127464,0.341213,0.563231,?,2.32401,?,0.046546,?,1.185243,1,0.051118,?,0.796809,0.515089,?,?,0.116097,2.393827
patt/primes-20/primes-20-60-2-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-20/primes-20-20-3-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-20/primes-20-20-2-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-20/primes-20-40-3-3.xml,1,100,9,9,8.3666,8.3666,-1,100,-1,4.5,-1,?,6.643856,?,100,?,?,?,-1,?,0,?,23.375972,?,?,?,0,?,?,19.994479,?,?,?
patt/primes-20/primes-20-80-3-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-20/primes-20-40-2-7.xml,1,100,12,10,8.3666,8.3666,-1,100,-1,5,-1,?,6.643856,?,100,?,?,?,-1,?,0,?,23.4431,?,?,?,0,?,?,20.957505,?,?,?
