@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE gc_regular NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_min_deg_vars NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE gc_range NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE gc_precede NUMERIC
@ATTRIBUTE c_priority NUMERIC
@ATTRIBUTE gc_nvalue NUMERIC
@ATTRIBUTE gc_member NUMERIC
@ATTRIBUTE gc_global_card NUMERIC
@ATTRIBUTE gc_schedule NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE c_bounds_d NUMERIC
@ATTRIBUTE c_bounds_r NUMERIC
@ATTRIBUTE gc_link_set NUMERIC
@ATTRIBUTE gc_set_weights NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE gc_sort NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE s_set_search NUMERIC

@DATA
normalized-1-insertions-6-4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.248408,4,0,2428,0,0,20.879736,4,10.439868,0.095787,2,0,0,0,4,3.833265,0,2,0,20.879736,0,0,2,150.783695,0,0,0,6337,0.318088,0.666667,3.833265,0,3.1,4,0.195967,0.582444,0,1214,12674,0.488583,6337,607,6337,0.626101,0,5.277076,2537.644916,607,0,11.640857,60.302036,607,12674,25348,12674,12674,0,0,0.701374,2,6,0.019802,3.127213,30,2,0.701374,268,202,5.84,202,0.455654,0.819367,0.69,23,4,4,6,145,1492.9,0,9460481,6605,0,5,1,1,0.497568,1,0,0,26523,0,13197,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-2-fullins-5-4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.181949,4,0,3408,0,0,28.640845,4,14.320423,0.06983,2,0,0,0,4,5.055056,0,2,0,28.640845,0,0,2,155.020452,0,0,0,12201,0.04307,0.5,5.055056,0,4.2,4,-1,-1,0,1704,24402,0.473842,12201,852,12201,-1,0,-1,3942.949153,852,0,9.669014,-1,852,24402,48804,24402,24402,0,0,0.713313,2,8,0.018605,3.246226,19,2,0.713313,-1,215,7.85,215,0.305677,-1,1.58,-1,4,4,8,32,221.265,0,2699651,6149,0,2,1,1,0.499534,1,0,-1,11805,0,5897,-1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-3-fullins-4-5.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.362095,5,0,2025,0,0,17.402469,4.643856,8.701235,0.114926,2.321928,0,0,0,4.643856,3.790965,0,2,0,17.402469,0,0,2.321928,146.648435,0,0,0,3524,0.741247,0.833333,3.790965,0,0.8,5,0.172387,0.559371,0,940.380878,7048,0.427097,3524,405,3524,0.497161,0,5.381285,1593.790885,405,0,12.088889,46.325199,405,7806.799294,16364.949213,8182.474606,7048,0,0,0.623264,2,6,0.059524,3.532405,40,2.321928,0.623264,166,84,2.86,84,0.790129,0.953276,0.34,13,5,4.643856,6,-1,-1,0,-1,-1,0,2,1,1,-1,1,0,0,-1,0,-1,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-1-insertions-6-6.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.372612,6,0,3642,0,0,20.879736,5.169925,10.439868,0.095787,2.584963,0,0,0,5.169925,3.833265,0,2,0,20.879736,0,-1,2.584963,226.175542,0,0,0,6337,0.801339,1,3.833265,-1,3.08,6,0.195967,0.582444,0,1569.072238,12674,0.488583,6337,607,6337,0.626101,0,5.277076,2537.644916,607,0,11.640857,60.302036,607,15019.598421,32761.814734,16380.907367,12674,0,0,0.701374,2,6,0.029703,3.127213,30,2.584963,0.701374,268,202,5.82,202,0.455654,0.819367,0.68,23,6,5.169925,6,252,345.882,0,2191853,8149,0,5,1,1,0.497768,1,0,0,52856,0,26310,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-4-insertions-4-4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.572503,4,0,1900,0,0,7.557895,4,3.778947,0.264624,2,0,0,0,4,1.408585,0,2,0,7.557895,0,0,2,271.938911,0,0,0,1795,0.110769,1,1.408585,0,0.19,4,0.216191,0.506515,0,950,3590,0.243825,1795,475,1795,0.838335,0,1.985377,1353.561223,475,0,54.625263,17.381616,475,3590,7180,3590,3590,0,0,0.531234,2,4,0.050633,5.497163,115,2,0.531234,91,79,2.43,79,0.404824,0.579404,0.19,9,4,4,4,328,762.438,0,1368577,7197,0,8,1,1,0.499373,1,0,0,233597,0,116652,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-5-fullins-3-6.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.756897,6,0,924,0,0,10.285714,5.169925,5.142857,0.194444,2.584963,0,0,0,5.169925,2.448476,0,2,0,10.285714,0,0,2.584963,116.562068,0,0,0,792,1.061591,1.5,2.448476,0,0.05,6,0.160848,0.537262,0,398.084225,1584,0.435673,792,154,792,0.392877,0,3.458095,486.142172,154,0,8.311688,25.393939,154,1877.153535,4094.580601,2047.290301,1584,0,0,0.57589,2,4,0.222222,3.608672,29,2.584963,0.57589,52,27,2.15,27,0.709731,0.999222,0.07,6,6,5.169925,4,48,2928.05,0,2319016,774,0,2,1,1,0.499959,1,0,0,171194,0,85590,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-5-fullins-3-7.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.883046,7,0,1078,0,0,10.285714,5.61471,5.142857,0.194444,2.807355,0,0,0,5.61471,2.448476,0,2,0,10.285714,0,0,2.807355,135.98908,0,0,0,792,1.061591,1.75,2.448476,0,0.04,7,0.160848,0.537262,0,432.332658,1584,0.435673,792,154,792,0.392877,0,3.458095,486.142172,154,0,8.311688,25.393939,154,1971.455484,4446.850197,2223.425098,1584,0,0,0.57589,2,4,0.259259,3.608672,29,2.807355,0.57589,52,27,2.15,27,0.709731,0.999222,0.07,6,7,5.61471,4,59,2561.29,0,2028544,1095,0,2,1,1,0.499947,1,0,0,180213,0,90097,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-1-insertions-5-5.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.491187,5,0,1010,0,0,12.148515,4.643856,6.074257,0.164629,2.321928,0,0,0,4.643856,2.997733,0,2,0,12.148515,0,-1,2.321928,99.219688,0,0,0,1227,0.998231,1,2.997733,-1,0.1,5,0.183571,0.556014,0,469.029475,2454,0.392361,1227,202,1227,0.451873,0,4.102625,699.618418,202,0,13.158416,29.594132,202,2718.201684,5698.011545,2849.005772,2454,0,0,0.548023,2,5,0.074627,4.181638,46,2.321928,0.548023,88,67,2.24,67,0.573638,0.982449,0.1,15,5,4.643856,5,150,3248.16,0,3985492,2063,0,5,1,1,0.499843,1,0,0,360955,0,180421,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-46s-smv.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.378053,1.801489,0,2904,0.221416,0,6.377792,3.649874,1.723945,0.580065,0.985662,1.350737,0,0,13,3.379324,0.71894,3.699532,0,10.408189,0.970936,0.067324,1,609.421674,0,0,0,2779,2.301525,1,3.302871,0.982006,1.6,2,0.241737,0.62417,1.352633,1292,8337,0.671302,4212.421278,1612,2779,1.780413,0,4.955747,3315.849389,1612,0,5.66129,31.414897,1612,4142.964099,10143,2739.153846,10281,0,0,2.315368,13,0,0.009434,3.719351,28,0.666667,2.159785,243,357,4.76,212,0.858983,0.714087,1.08,4,1,2,0,103,858.482,0,2385722,5195,0,0,1,1,0.499399,1,0,0,72337,0,36125,1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-3-insertions-4-3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.439498,3,0,843,0,0,7.44484,3.169925,3.72242,0.268642,1.584963,0,0,0,3.169925,1.588719,0,2,0,7.44484,0,0,1.584963,123.499026,0,0,0,1046,0.936117,0.75,1.588719,0,0.07,3,0.210349,0.510277,0,445.374463,2092,0.258952,1046,281,1046,0.654286,0,2.227353,793.13323,281,0,46.128114,16.489484,281,1741.013348,3315.741552,1657.870776,2092,0,0,0.491696,2,4,0.053571,4.728864,67,1.584963,0.491696,66,56,2.22,56,0.296572,0.655908,0.11,9,3,3.169925,4,33,6620.05,0,6924574,837,0,10,1,1,0.49992,1,0,0,119019,0,59500,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-2-fullins-3-4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.590743,4,0,208,0,0,7.730769,4,3.865385,0.258706,2,0,0,0,4,2.609496,0,2,0,7.730769,0,0,2,30.718615,0,0,0,201,0.890492,1,2.609496,0,0.01,4,0.116635,0.509205,0,104,402,0.342333,201,52,201,0.2922,0,3.659697,148.237462,52,0,6.403846,15.820896,52,402,804,402,402,0,0,0.390634,2,4,0.266667,2.666813,9,2,0.390634,28,15,2.09,15,0.337233,0.999554,0.03,6,4,4,4,40,46222.5,0,9290719,246,0,2,1,1,0.499983,1,0,0,623999,0,311989,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-aim-100-1-6-4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.604333,2,0,400,0,0,3.4,2.615385,1.3,0.769231,1,0.961237,0,0,3,1.157745,0,2.615385,0,5.62,0.186016,0,1,120.866667,0,0,0,260,0.346981,0.666667,1.803639,0.186016,0.02,2,0.278473,0.400692,0.961237,200,780,0.150177,353.594,200,260,0.270603,0,2.697578,348.985078,200,0,47.41,6.423077,200,353.594,680,260,680,0,0,0.214677,3,4,0.4,5.333997,74,1,0.178905,11,9,2.1,5,0.264871,0.845845,0.05,4,2,2,3,66,18925,0,4920505,713,0,8,1,1,0.499947,1,0,0,318418,0,159192,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-aim-100-1-6-unsat-1_ext.xml.mzn_AND_NODATA,1,0,0,0.555556,0,0.333333,0.666667,0,0.444444,0,0.736667,2,0,600,0,0,2.933333,2.444444,1.2,0.833333,1,0.991076,200,160,3,1.693646,0,2.444444,0,4.46,0.203279,0,1,221,0,200,200,200,0.286397,1,1.995767,0.203279,0.02,2,0.292672,0.338457,0.991076,300,920,0.272585,453.594,300,360,0.436955,0,2.661092,448.798859,100,0,6.533333,5.244444,100,453.594,880,360,880,0,0,0.452248,3,2,0.4,3.606939,25,1,0.284318,11,9,2.1,5,0.6535,0.687315,0.05,3,2,2,2,42,19251.1,0,6930406,422,0,2,1,1,0.499956,1,0,0,315040,0,157506,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-4-fullins-4-6.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.406858,6,0,4140,0,0,19.275362,5.169925,9.637681,0.103759,2.584963,0,0,0,5.169925,3.730763,0,2,0,19.275362,0,-1,2.584963,280.732127,0,0,0,6650,0.864757,1,3.730763,-1,2.77,6,0.18575,0.566504,0,1783.624125,13300,0.449044,6650,690,6650,0.582101,0,5.296715,2794.838676,690,0,12.511594,55.441805,690,15761.45329,34380.00126,17190.00063,13300,0,0,0.700023,2,6,0.05042,3.840313,35,2.584963,0.700023,236,119,5.6,119,0.494538,0.976223,0.77,13,6,5.169925,6,105,73.6403,0,489708,7947,0,2,1,1,0.498603,1,0,0,28638,0,14279,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-2-fullins-5-6.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.272923,6,0,5112,0,0,28.640845,5.169925,14.320423,0.06983,2.584963,0,0,0,5.169925,5.055056,0,2,0,28.640845,0,0,2.584963,232.530678,0,0,0,12201,0.376177,0.75,5.055056,0,4.2,6,-1,-1,0,2202.388051,24402,0.473842,12201,852,12201,-1,0,-1,3942.949153,852,0,9.669014,-1,852,28918.119037,63078.254943,31539.127471,24402,0,0,0.713313,2,8,0.027907,3.246226,19,2.584963,0.713313,-1,215,7.89,215,0.305677,-1,1.62,-1,6,5.169925,8,53,100.853,0,1230504,7686,0,2,1,1,0.498793,1,0,-1,14501,0,7233,-1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-3-insertions-5-4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.335645,4,0,5624,0,0,13.790896,4,6.895448,0.145023,2,0,0,0,4,2.317467,0,2,0,13.790896,0,0,2,471.916903,0,0,0,9695,0.474383,0.8,2.317467,0,4.34,4,-1,-1,0,2812,19390,0.359898,9695,1406,9695,-1,0,-1,5153.0049,1406,0,54.478663,-1,1406,19390,38780,19390,19390,0,0,0.735868,2,5,0.014235,5.608482,134,2,0.735868,-1,281,7.82,281,0.376342,-1,1.41,-1,4,4,5,226,123.054,0,1193013,16276,0,8,1,1,0.495071,1,0,-1,21100,0,10446,-1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-3-insertions-5-5.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.419556,5,0,7030,0,0,13.790896,4.643856,6.895448,0.145023,2.321928,0,0,0,4.643856,2.317467,0,2,0,13.790896,0,0.000001,2.321928,589.896129,0,0,0,9695,0.935897,1,2.317467,0.000001,4.34,5,-1,-1,0,3264.630901,19390,0.359898,9695,1406,9695,-1,0,-1,5153.0049,1406,0,54.478663,-1,1406,21477.559352,45022.18576,22511.09288,19390,0,0,0.735868,2,5,0.017794,5.608482,134,2.321928,0.735868,-1,281,7.81,281,0.376342,-1,1.4,-1,5,4.643856,5,777,157.485,0,1526813,36480,0,8,1,1,0.491367,1,0,-1,42282,0,20776,-1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-aim-100-2-0-4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.5,2,0,400,0,0,4,2.666667,1.5,0.666667,1,0.918296,0,0,3,0,0,2.666667,0,6.71,0.176777,0,1,100,0,0,0,300,0,0.5,0.932533,0.176777,0.02,2,0.260541,0.370805,0.918296,200,900,0,416.9925,200,300,0.172323,0,1.579863,400,200,0,41.105,7.8,200,416.9925,800,300,800,0,0,0.072384,3,5,0.5,5.161123,68,1,0,9,7,2.1,4,0.274565,0.56651,0.05,5,2,2,4,38,20804.7,0,6241422,486,0,9,1,1,0.499955,1,0,0,232883,0,116431,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-aim-100-1-6-sat-1_ext.xml.mzn_AND_NODATA,1,0,0,0.555556,0,0.333333,0.666667,0,0.444444,0,0.737286,2,0,600,0,0,2.93,2.441667,1.2,0.833333,1,0.990159,200,160,3,1.690855,0,2.441667,0,4.386667,0.20338,0,1,221.185714,0,200,200,200,0.242292,1,2.092088,0.20338,0.02,2,0.287557,0.340268,0.990159,300,920,0.27143,453.009038,300,360,0.435833,0,2.60937,448.318502,100,0,4.89,5.188889,100,453.009038,879,360,879,0,0,0.44655,3,2,0.285714,3.096106,19,1,0.286588,14,13,0.14,7,0.643589,0.681291,0.05,3,2,2,2,-1,-1,0,-1,-1,0,2,1,1,-1,1,0,0,-1,0,-1,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-aim-100-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,0,0,0.5,0,0.333333,0.666667,0,0.5,0,0.667222,2,0,600,0,0,3.33,2.4975,1.333333,0.75,1,0.999982,200,200,3,0.948572,0,2.4975,0,5.133333,0.200198,0,1,200.166667,0,200,200,200,0,1,1.521737,0.200198,0.02,2,0.294785,0.387786,0.999982,300,1000,0.352964,516.407538,300,400,0.374985,0,1.475288,499.584963,100,0,4.006667,6.345,100,516.407538,999,400,999,0,0,0.438588,3,2,0.5,2.653228,13,1,0.282947,9,7,2.11,4,0.575666,0.999982,0.05,3,2,2,2,37,19414.6,0,7765838,422,0,2,1,1,0.499957,1,0,0,234974,0,117477,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-aim-100-2-0-sat-1_ext.xml.mzn_AND_NODATA,1,0,0,0.502513,0,0.333333,0.666667,0,0.497487,0,0.670556,2,0,600,0,0,3.31,2.494975,1.326667,0.753769,1,0.999927,200,198,3,1.064214,0,2.494975,0,5.106667,0.200393,0,1,201.166667,0,200,200,200,0,1,1.638127,0.200393,0.02,2,0.296178,0.385696,0.999927,300,996,0.349398,513.237613,300,398,0.378606,0,1.656276,497.094738,100,0,4.086667,6.291457,100,513.237613,993,398,993,0,0,0.440577,3,2,0.5,2.712271,12,1,0.2835,9,7,2.11,4,0.540878,0.999344,0.05,3,2,2,2,37,19220.2,0,7649653,518,0,2,1,1,0.499971,1,0,0,240954,0,120470,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-4-insertions-4-3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.429377,3,0,1425,0,0,7.557895,3.169925,3.778947,0.264624,1.584963,0,0,0,3.169925,1.408585,0,2,0,7.557895,0,-1,1.584963,203.954183,0,0,0,1795,0.882574,0.75,1.408585,-1,0.2,3,0.216191,0.506515,0,752.857188,3590,0.243825,1795,475,1795,0.838335,0,1.985377,1353.561223,475,0,54.625263,17.381616,475,2987.68543,5690.015378,2845.007689,3590,0,0,0.531234,2,4,0.037975,5.497163,115,1.584963,0.531234,91,79,2.43,79,0.404824,0.579404,0.19,9,3,3.169925,4,51,2699.81,0,4846153,1926,0,8,1,1,0.499735,1,0,0,73637,0,36799,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-aim-100-2-0-3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.500833,2,0,400,0,0,3.995,2.663333,1.5,0.666667,1,0.921593,0,0,3,0.045415,0,2.663333,0,6.7,0.177435,0,1,100.166667,0,0,0,300,0,0.666667,0.905162,0.177435,0.01,2,0.256569,0.372255,0.921593,200,900,0.023472,416.407538,200,300,0.17266,0,1.542002,399.584963,200,0,41.42,7.793333,200,416.407538,799,300,799,0,0,0.073119,3,4,0.5,5.084632,69,1,0.017655,9,7,2.11,4,0.227717,0.557438,0.05,5,2,2,3,53,16857.7,0,5057295,583,0,15,1,1,0.499958,1,0,0,271809,0,135893,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-aim-100-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,0,0,0.555556,0,0.333333,0.666667,0,0.444444,0,0.737444,2,0,600,0,0,2.926667,2.438889,1.2,0.833333,1,0.989197,200,160,3,1.690855,0,2.438889,0,4.453333,0.203474,0,1,221.233333,0,200,200,200,0.242292,1,1.994514,0.203474,0.02,2,0.292559,0.335173,0.989197,300,920,0.270911,452.424075,300,360,0.431055,0,2.587193,448.096109,100,0,6.443333,5.222222,100,452.424075,878,360,878,0,0,0.451034,3,2,0.333333,3.544501,20,1,0.282028,12,11,2.09,6,0.54416,0.681291,0.04,3,2,2,2,42,17515,0,6305414,422,0,2,1,1,0.499966,1,0,0,372935,0,186455,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-25s-smv.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.396665,1.787658,0,9067,0.228772,0,7.048107,3.716095,1.868099,0.535303,0.982142,1.29745,0,0,15,3.022216,0.745936,3.772876,0,12.044558,1.068341,0.075937,1,2011.882543,0,0,0,9475,2.518517,1,2.977039,1.086168,4.47,2,-1,-1,1.332091,3995,28425,0.643642,14274.744639,5072,9475,-1,0,-1,10157.090084,5072,0,6.651617,-1,-1,13978.481033,35210,9305.8,35748,-1,0,2.834897,15,0,0.005882,3.907571,39,0.666667,2.373003,-1,631,14.46,340,0.818126,-1,7.84,-1,1,2,0,105,227.036,0,2151165,15819,-1,0,-1,-1,0.497825,-1,0,-1,20686,0,10298,-1,-1,2,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-44s-smv.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.405183,1.761616,0,872,0.241877,0,5.705051,4.35861,1.278788,0.781991,0.971442,1.455197,0,0,13,3.364944,0.792342,4.461295,0,11.357576,0.958856,0.093598,1,200.565823,0,0,0,633,2.104389,1,3.425601,0.980102,0.12,2,0.255032,0.649753,1.460184,377,1899,0.673452,1073.868955,495,633,1.371392,0,4.223542,954.530936,495,0,5.80404,23.557662,495,1042.419186,2759,614.923077,2824,0,0,1.746067,13,0,0.020833,3.514837,27,0.666667,1.836038,104,173,2.35,96,0.950782,0.63325,0.19,4,1,2,0,54,9498.01,0,6012243,1926,0,0,1,1,0.499883,1,0,0,205702,0,102827,1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
