@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC

@DATA
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03200_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06800_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03960_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05240_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05420_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02980_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04520_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
solbat/sb.mzn_AND_solbat/sb_15_15_6_3.dzn,1,0.070334,0,0.221319,0,0.307443,0.692557,900,0.320803,261,0.955829,2.286789,0.024843,24025,2.551231,0.826778,3.464592,3.277699,1.217971,0.821038,1.219773,2.181327,7276,4105,232.820179,1.063344,0.189701,2.844561,2025,61.669522,2.394267,0.342197,7.820179
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02420_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03940_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02820_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03520_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03380_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03420_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02300_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02940_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
solbat/sb.mzn_AND_solbat/sb_15_15_6_0.dzn,1,0.070334,0,0.221319,0,0.307443,0.692557,900,0.320803,261,0.955829,2.286789,0.024843,24025,2.551231,0.826778,3.464592,3.277699,1.217971,0.821038,1.219773,2.181327,7276,4105,232.820179,1.063344,0.189701,2.844561,2025,61.669522,2.394267,0.342197,7.820179
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03500_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02160_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05380_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
solbat/sb.mzn_AND_solbat/sb_15_15_7_1.dzn,1,0.067481,0,0.212417,0,0.309524,0.690476,900,0.334108,262,0.956507,2.272768,0.023719,25105,2.503585,0.808596,3.564096,3.367432,1.207405,0.828222,1.210858,2.267768,7627,4456,232.820179,1.054681,0.182392,2.951863,2025,62.487416,2.338203,0.339546,7.820179
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05140_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05320_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex20100_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0,0.222589,280,924131.801554,5213905.48262,0.093583,15600005204,1.684012,1.779944,3.166778,29.928888,1.417447,0.705494,14.831837,2.483394,2212,944,485.069935,0.387949,0.827794,2.234143,0,7.308824,0.742633,0.599964,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04700_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02120_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04220_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05580_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
solbat/sb.mzn_AND_solbat/sb_15_15_6_2.dzn,1,0.070334,0,0.221319,0,0.307443,0.692557,900,0.320803,261,0.955829,2.286789,0.024843,24025,2.551231,0.826778,3.464592,3.277699,1.217971,0.821038,1.219773,2.181327,7276,4105,232.820179,1.063344,0.189701,2.844561,2025,61.669522,2.394267,0.342197,7.820179
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02920_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03720_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02200_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05080_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02340_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03440_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06680_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05400_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04880_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04180_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03260_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02720_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03680_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02520_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02680_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02900_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04340_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06740_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04240_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05720_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
solbat/sb.mzn_AND_solbat/sb_15_15_7_2.dzn,1,0.067481,0,0.212417,0,0.309524,0.690476,900,0.334108,262,0.956507,2.272768,0.023719,25105,2.503585,0.808596,3.564096,3.367432,1.207405,0.828222,1.210858,2.267768,7627,4456,232.820179,1.054681,0.182392,2.951863,2025,62.487416,2.338203,0.339546,7.820179
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03840_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03900_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03920_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04260_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05840_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06660_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05360_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15000_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0,0.222589,280,924131.801554,5213905.48262,0.093583,15600005204,1.684012,1.779944,3.166778,29.928888,1.417447,0.705494,14.831837,2.483394,2212,944,485.069935,0.387949,0.827794,2.234143,0,7.308824,0.742633,0.599964,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04540_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06540_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02380_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04740_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05100_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05800_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06640_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02480_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06820_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04000_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03660_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04060_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433,30.352505,1.474733,0.678089,15.301986,2.444108,1482,647,388.055948,0.442076,0.855292,2.187809,0,6.685131,0.692918,0.583647,24.253497
