@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC

@DATA
jnh14_ext.xml.minion.converted.minion.gz,1,0,0,0.85899,100,100,100,849
jnh15_ext.xml.minion.converted.minion.gz,1,0,0,0.862828,100,100,100,847
jnh16_ext.xml.minion.converted.minion.gz,1,0,0,0.86404,100,100,100,849
jnh17_ext.xml.minion.converted.minion.gz,1,0,0,0.855152,100,100,100,847
jnh18_ext.xml.minion.converted.minion.gz,1,0,0,0.868283,100,100,100,849
jnh19_ext.xml.minion.converted.minion.gz,1,0,0,0.855556,100,100,100,850
jnh201_ext.xml.minion.converted.minion.gz,1,0,0,0.873333,100,100,100,800
jnh202_ext.xml.minion.converted.minion.gz,1,0,0,0.843838,100,100,100,799
jnh203_ext.xml.minion.converted.minion.gz,1,0,0,0.851717,100,100,100,798
jnh204_ext.xml.minion.converted.minion.gz,1,0,0,0.84303,100,100,100,800
jnh205_ext.xml.minion.converted.minion.gz,1,0,0,0.844444,100,100,100,797
jnh206_ext.xml.minion.converted.minion.gz,1,0,0,0.851111,100,100,100,799
jnh207_ext.xml.minion.converted.minion.gz,1,0,0,0.844242,100,100,100,800
jnh208_ext.xml.minion.converted.minion.gz,1,0,0,0.847475,100,100,100,797
jnh209_ext.xml.minion.converted.minion.gz,1,0,0,0.845253,100,100,100,800
jnh20_ext.xml.minion.converted.minion.gz,1,0,0,0.860808,100,100,100,846
jnh210_ext.xml.minion.converted.minion.gz,1,0,0,0.843636,100,100,100,799
jnh211_ext.xml.minion.converted.minion.gz,1,0,0,0.849899,100,100,100,798
jnh212_ext.xml.minion.converted.minion.gz,1,0,0,0.845657,100,100,100,800
jnh213_ext.xml.minion.converted.minion.gz,1,0,0,0.842626,100,100,100,797
jnh214_ext.xml.minion.converted.minion.gz,1,0,0,0.848081,100,100,100,799
jnh215_ext.xml.minion.converted.minion.gz,1,0,0,0.839192,100,100,100,800
jnh216_ext.xml.minion.converted.minion.gz,1,0,0,0.846465,100,100,100,797
jnh217_ext.xml.minion.converted.minion.gz,1,0,0,0.849495,100,100,100,800
jnh218_ext.xml.minion.converted.minion.gz,1,0,0,0.839798,100,100,100,797
jnh219_ext.xml.minion.converted.minion.gz,1,0,0,0.847071,100,100,100,799
jnh220_ext.xml.minion.converted.minion.gz,1,0,0,0.843636,100,100,100,800
jnh301_ext.xml.minion.converted.minion.gz,1,0,0,0.89899,100,100,100,900
jnh302_ext.xml.minion.converted.minion.gz,1,0,0,0.876768,100,100,100,898
jnh303_ext.xml.minion.converted.minion.gz,1,0,0,0.884242,100,100,100,899
jnh304_ext.xml.minion.converted.minion.gz,1,0,0,0.876768,100,100,100,900
jnh305_ext.xml.minion.converted.minion.gz,1,0,0,0.883636,100,100,100,896
jnh306_ext.xml.minion.converted.minion.gz,1,0,0,0.877576,100,100,100,899
jnh307_ext.xml.minion.converted.minion.gz,1,0,0,0.87596,100,100,100,897
jnh308_ext.xml.minion.converted.minion.gz,1,0,0,0.880202,100,100,100,900
jnh309_ext.xml.minion.converted.minion.gz,1,0,0,0.876566,100,100,100,898
jnh310_ext.xml.minion.converted.minion.gz,1,0,0,0.880404,100,100,100,899
langford-2-10.xml.minion.conv.minion,1,20,0,1,20,20,20,0
langford-2-11.xml.minion.conv.minion,1,22,0,1,22,22,22,0
langford-2-12.xml.minion.conv.minion,1,24,0,1,24,24,24,0
langford-2-13.xml.minion.conv.minion,1,26,0,1,26,26,26,0
langford-2-14.xml.minion.conv.minion,1,28,0,1,28,28,28,0
langford-2-15.xml.minion.conv.minion,1,30,0,1,30,30,30,0
langford-2-16.xml.minion.conv.minion,1,32,0,1,32,32,32,0
langford-2-17.xml.minion.conv.minion,1,34,0,1,34,34,34,0
langford-2-18.xml.minion.conv.minion,1,36,0,1,36,36,36,0
langford-2-19.xml.minion.conv.minion,1,38,0,1,38,38,38,0
langford-2-20.xml.minion.conv.minion,1,40,0,1,40,40,40,0
langford-2-21.xml.minion.conv.minion,1,42,0,1,42,42,42,0
langford-2-25.xml.minion.conv.minion,1,50,0,1,50,50,50,0
langford-2-2.xml.minion.conv.minion,1,4,0,1,4,4,4,0
langford-2-30.xml.minion.conv.minion,1,60,0,1,60,60,60,0
langford-2-3.xml.minion.conv.minion,1,6,0,1,6,6,6,0
langford-2-40.xml.minion.conv.minion,1,80,0,1,80,80,80,0
langford-2-4-ext.xml.minion.gz,1,0,0,1,8,8,8,32
langford-2-4.xml.minion.conv.minion,1,8,0,1,8,8,8,0
langford-2-50.xml.minion.conv.minion,1,100,0,1,100,100,100,0
langford-2-5.xml.minion.conv.minion,1,10,0,1,10,10,10,0
langford-2-6.xml.minion.conv.minion,1,12,0,1,12,12,12,0
langford-2-7.xml.minion.conv.minion,1,14,0,1,14,14,14,0
langford-2-8.xml.minion.conv.minion,1,16,0,1,16,16,16,0
langford-2-9.xml.minion.conv.minion,1,18,0,1,18,18,18,0
langford-3-11-ext.xml.minion.gz,1,0,0,1,33,33,33,550
langford-3-9-ext.xml.minion.gz,1,0,0,1,27,27,27,369
lard-83-83.xml.minion.gz,1,0,0,1,83,83,83,3403
large-80-sat_ext.xml.minion.gz,1,0,0,1,80,80,80,3160
large-80-unsat_ext.xml.minion.gz,1,0,0,1,80,80,80,3160
large-84-unsat_ext.xml.minion.gz,1,0,0,1,84,84,84,3486
latinSquare-dg-10_all.xml.minion,1,0,0,0.353535,100,100,100,0
latinSquare-dg-11_all.xml.minion,1,0,0,0.333333,121,121,121,0
latinSquare-dg-12_all.xml.minion,1,0,0,0.300699,144,144,144,0
latinSquare-dg-3_all.xml.minion,1,0,0,1,9,9,9,0
latinSquare-dg-4_all.xml.minion,1,0,0,0.733333,16,16,16,0
latinSquare-dg-5_all.xml.minion,1,0,0,0.666667,25,25,25,0
latinSquare-dg-6_all.xml.minion,1,0,0,0.542857,36,36,36,0
latinSquare-dg-7_all.xml.minion,1,0,0,0.5,49,49,49,0
latinSquare-dg-8_all.xml.minion,1,0,0,0.428571,64,64,64,0
latinSquare-dg-9_all.xml.minion,1,0,0,0.4,81,81,81,0
le-450-5a-2-ext.xml.minion.converted.minion.gz,1,0,0,0.05656,450,450,450,5714
le-450-5a-3-ext.xml.minion.converted.minion.gz,1,0,0,0.05656,450,450,450,5714
le-450-5a-4-ext.xml.minion.converted.minion.gz,1,0,0,0.05656,450,450,450,5714
le-450-5a-5-ext.xml.minion.converted.minion.gz,1,0,0,0.05656,450,450,450,5714
lemma-100-9-mod.xml.minion.conv.minion,1,0,0,0.996566,100,100,100,0
lemma-12-9-mod.xml.minion.conv.minion,1,0,0,0.969697,12,12,12,0
lemma-15-9-mod.xml.minion.conv.minion,1,0,0,0.980952,15,15,15,0
lemma-20-9-mod.xml.minion.conv.minion,1,0,0,0.978947,20,20,20,0
lemma-30-9-mod.xml.minion.conv.minion,1,0,0,0.988506,30,30,30,0
lemma-50-9-mod.xml.minion.conv.minion,1,0,0,0.992653,50,50,50,0
magicSquare-10_glb.xml.minion.conv.minion,1,44,0,1,100,100,100,0
magicSquare-11_glb.xml.minion.conv.minion,1,48,0,1,121,121,121,0
magicSquare-12_glb.xml.minion.conv.minion,1,52,0,1,144,144,144,0
magicSquare-13_glb.xml.minion.conv.minion,1,56,0,1,169,169,169,0
magicSquare-14_glb.xml.minion.conv.minion,1,60,0,1,196,196,196,0
magicSquare-15_glb.xml.minion.conv.minion,1,64,0,1,225,225,225,0
magicSquare-16_glb.xml.minion.conv.minion,1,68,0,1,256,256,256,0
magicSquare-17_glb.xml.minion.conv.minion,1,72,0,1,289,289,289,0
magicSquare-18_glb.xml.minion.conv.minion,1,76,0,1,324,324,324,0
magicSquare-19_glb.xml.minion.conv.minion,1,80,0,1,361,361,361,0
magicSquare-3_glb.xml.minion.conv.minion,1,16,0,1,9,9,9,0
magicSquare-4_glb.xml.minion.conv.minion,1,20,0,1,16,16,16,0
magicSquare-5_glb.xml.minion.conv.minion,1,24,0,1,25,25,25,0
magicSquare-6_glb.xml.minion.conv.minion,1,28,0,1,36,36,36,0
magicSquare-7_glb.xml.minion.conv.minion,1,32,0,1,49,49,49,0
magicSquare-8_glb.xml.minion.conv.minion,1,36,0,1,64,64,64,0
magicSquare-9_glb.xml.minion.conv.minion,1,40,0,1,81,81,81,0
mug100-1-3.xml.watchless.minion.gz,1,0,0,0.033535,100,100,100,0
mug100-1-4.xml.watchless.minion.gz,1,0,0,0.033535,100,100,100,0
mug100-25-3.xml.watchless.minion.gz,1,0,0,0.033535,100,100,100,0
mug100-25-4.xml.watchless.minion.gz,1,0,0,0.033535,100,100,100,0
mug88-1-3.xml.watchless.minion.gz,1,0,0,0.03814,88,88,88,0
mug88-1-4.xml.watchless.minion.gz,1,0,0,0.03814,88,88,88,0
mug88-25-3.xml.watchless.minion.gz,1,0,0,0.03814,88,88,88,0
mug88-25-4.xml.watchless.minion.gz,1,0,0,0.03814,88,88,88,0
myciel3-3.xml.watchless.minion.gz,1,0,0,0.363636,11,11,11,0
myciel3-4.xml.watchless.minion.gz,1,0,0,0.363636,11,11,11,0
myciel4-4.xml.watchless.minion.gz,1,0,0,0.280632,23,23,23,0
myciel4-5.xml.watchless.minion.gz,1,0,0,0.280632,23,23,23,0
myciel5-4.xml.watchless.minion.gz,1,0,0,0.218316,47,47,47,0
myciel5-5.xml.watchless.minion.gz,1,0,0,0.218316,47,47,47,0
myciel5-6.xml.watchless.minion.gz,1,0,0,0.218316,47,47,47,0
myciel-5g-3-ext.xml.minion.converted.minion.gz,1,0,0,0.218316,47,47,47,236
myciel-5g-4-ext.xml.minion.converted.minion.gz,1,0,0,0.218316,47,47,47,236
myciel-5g-5-ext.xml.minion.converted.minion.gz,1,0,0,0.218316,47,47,47,236
myciel-5g-6-ext.xml.minion.converted.minion.gz,1,0,0,0.218316,47,47,47,236
myciel6-4.xml.watchless.minion.gz,1,0,0,0.169093,95,95,95,0
myciel6-5.xml.watchless.minion.gz,1,0,0,0.169093,95,95,95,0
myciel6-6.xml.watchless.minion.gz,1,0,0,0.169093,95,95,95,0
myciel6-7.xml.watchless.minion.gz,1,0,0,0.169093,95,95,95,0
myciel7-4.xml.watchless.minion.gz,1,0,0,0.130063,191,191,191,0
myciel7-5.xml.watchless.minion.gz,1,0,0,0.130063,191,191,191,0
myciel7-6.xml.watchless.minion.gz,1,0,0,0.130063,191,191,191,0
myciel7-7.xml.watchless.minion.gz,1,0,0,0.130063,191,191,191,0
myciel7-8.xml.watchless.minion.gz,1,0,0,0.130063,191,191,191,0
nmr_10_10_3.minion,1,0,0,1,100,100,100,0
nmr_10_10_4.minion,1,0,0,1,100,100,100,0
nmr_10_10_5.minion,1,0,0,1,100,100,100,0
nmr_10_11_3.minion,1,0,0,1,110,110,110,0
nmr_10_11_4.minion,1,0,0,1,110,110,110,0
nmr_10_11_5.minion,1,0,0,1,110,110,110,0
nmr_10_12_3.minion,1,0,0,1,120,120,120,0
nmr_10_12_4.minion,1,0,0,1,120,120,120,0
nmr_10_12_5.minion,1,0,0,1,120,120,120,0
nmr_10_5_3.minion,1,0,0,1,50,50,50,0
nmr_10_5_4.minion,1,0,0,1,50,50,50,0
nmr_10_5_5.minion,1,0,0,1,50,50,50,0
nmr_10_6_3.minion,1,0,0,1,60,60,60,0
nmr_10_6_4.minion,1,0,0,1,60,60,60,0
nmr_10_6_5.minion,1,0,0,1,60,60,60,0
nmr_10_7_3.minion,1,0,0,1,70,70,70,0
nmr_10_7_4.minion,1,0,0,1,70,70,70,0
nmr_10_7_5.minion,1,0,0,1,70,70,70,0
nmr_10_8_3.minion,1,0,0,1,80,80,80,0
nmr_10_8_4.minion,1,0,0,1,80,80,80,0
nmr_10_8_5.minion,1,0,0,1,80,80,80,0
nmr_10_9_3.minion,1,0,0,1,90,90,90,0
nmr_10_9_4.minion,1,0,0,1,90,90,90,0
nmr_10_9_5.minion,1,0,0,1,90,90,90,0
nmr_11_10_3.minion,1,0,0,1,110,110,110,0
nmr_11_10_4.minion,1,0,0,1,110,110,110,0
nmr_11_10_5.minion,1,0,0,1,110,110,110,0
nmr_11_11_3.minion,1,0,0,1,121,121,121,0
nmr_11_11_4.minion,1,0,0,1,121,121,121,0
nmr_11_11_5.minion,1,0,0,1,121,121,121,0
nmr_11_12_3.minion,1,0,0,1,132,132,132,0
nmr_11_12_4.minion,1,0,0,1,132,132,132,0
nmr_11_12_5.minion,1,0,0,1,132,132,132,0
nmr_11_5_3.minion,1,0,0,1,55,55,55,0
nmr_11_5_4.minion,1,0,0,1,55,55,55,0
nmr_11_5_5.minion,1,0,0,1,55,55,55,0
nmr_11_6_3.minion,1,0,0,1,66,66,66,0
nmr_11_6_4.minion,1,0,0,1,66,66,66,0
nmr_11_6_5.minion,1,0,0,1,66,66,66,0
nmr_11_7_3.minion,1,0,0,1,77,77,77,0
nmr_11_7_4.minion,1,0,0,1,77,77,77,0
nmr_11_7_5.minion,1,0,0,1,77,77,77,0
nmr_11_8_3.minion,1,0,0,1,88,88,88,0
nmr_11_8_4.minion,1,0,0,1,88,88,88,0
nmr_11_8_5.minion,1,0,0,1,88,88,88,0
nmr_11_9_3.minion,1,0,0,1,99,99,99,0
nmr_11_9_4.minion,1,0,0,1,99,99,99,0
nmr_11_9_5.minion,1,0,0,1,99,99,99,0
nmr_12_10_3.minion,1,0,0,1,120,120,120,0
nmr_12_10_4.minion,1,0,0,1,120,120,120,0
nmr_12_10_5.minion,1,0,0,1,120,120,120,0
nmr_12_11_3.minion,1,0,0,1,132,132,132,0
nmr_12_11_4.minion,1,0,0,1,132,132,132,0
nmr_12_11_5.minion,1,0,0,1,132,132,132,0
nmr_12_12_3.minion,1,0,0,1,144,144,144,0
nmr_12_12_4.minion,1,0,0,1,144,144,144,0
nmr_12_12_5.minion,1,0,0,1,144,144,144,0
nmr_12_5_3.minion,1,0,0,1,60,60,60,0
nmr_12_5_4.minion,1,0,0,1,60,60,60,0
nmr_12_5_5.minion,1,0,0,1,60,60,60,0
nmr_12_6_3.minion,1,0,0,1,72,72,72,0
nmr_12_6_4.minion,1,0,0,1,72,72,72,0
nmr_12_6_5.minion,1,0,0,1,72,72,72,0
nmr_12_7_3.minion,1,0,0,1,84,84,84,0
nmr_12_7_4.minion,1,0,0,1,84,84,84,0
nmr_12_7_5.minion,1,0,0,1,84,84,84,0
nmr_12_8_3.minion,1,0,0,1,96,96,96,0
nmr_12_8_4.minion,1,0,0,1,96,96,96,0
nmr_12_8_5.minion,1,0,0,1,96,96,96,0
nmr_12_9_3.minion,1,0,0,1,108,108,108,0
nmr_12_9_4.minion,1,0,0,1,108,108,108,0
nmr_12_9_5.minion,1,0,0,1,108,108,108,0
nmr_5_10_3.minion,1,0,0,1,50,50,50,0
nmr_5_10_4.minion,1,0,0,1,50,50,50,0
nmr_5_10_5.minion,1,0,0,1,50,50,50,0
nmr_5_11_3.minion,1,0,0,1,55,55,55,0
nmr_5_11_4.minion,1,0,0,1,55,55,55,0
nmr_5_11_5.minion,1,0,0,1,55,55,55,0
nmr_5_12_3.minion,1,0,0,1,60,60,60,0
nmr_5_12_4.minion,1,0,0,1,60,60,60,0
nmr_5_12_5.minion,1,0,0,1,60,60,60,0
nmr_5_5_3.minion,1,0,0,1,25,25,25,0
nmr_5_5_4.minion,1,0,0,1,25,25,25,0
nmr_5_5_5.minion,1,0,0,1,25,25,25,0
nmr_5_6_3.minion,1,0,0,1,30,30,30,0
nmr_5_6_4.minion,1,0,0,1,30,30,30,0
nmr_5_6_5.minion,1,0,0,1,30,30,30,0
nmr_5_7_3.minion,1,0,0,1,35,35,35,0
nmr_5_7_4.minion,1,0,0,1,35,35,35,0
nmr_5_7_5.minion,1,0,0,1,35,35,35,0
nmr_5_8_3.minion,1,0,0,1,40,40,40,0
nmr_5_8_4.minion,1,0,0,1,40,40,40,0
nmr_5_8_5.minion,1,0,0,1,40,40,40,0
nmr_5_9_3.minion,1,0,0,1,45,45,45,0
nmr_5_9_4.minion,1,0,0,1,45,45,45,0
nmr_5_9_5.minion,1,0,0,1,45,45,45,0
nmr_6_10_3.minion,1,0,0,1,60,60,60,0
nmr_6_10_4.minion,1,0,0,1,60,60,60,0
nmr_6_10_5.minion,1,0,0,1,60,60,60,0
nmr_6_11_3.minion,1,0,0,1,66,66,66,0
nmr_6_11_4.minion,1,0,0,1,66,66,66,0
nmr_6_11_5.minion,1,0,0,1,66,66,66,0
nmr_6_12_3.minion,1,0,0,1,72,72,72,0
nmr_6_12_4.minion,1,0,0,1,72,72,72,0
nmr_6_12_5.minion,1,0,0,1,72,72,72,0
nmr_6_5_3.minion,1,0,0,1,30,30,30,0
nmr_6_5_4.minion,1,0,0,1,30,30,30,0
nmr_6_5_5.minion,1,0,0,1,30,30,30,0
nmr_6_6_3.minion,1,0,0,1,36,36,36,0
nmr_6_6_4.minion,1,0,0,1,36,36,36,0
nmr_6_6_5.minion,1,0,0,1,36,36,36,0
nmr_6_7_3.minion,1,0,0,1,42,42,42,0
nmr_6_7_4.minion,1,0,0,1,42,42,42,0
nmr_6_7_5.minion,1,0,0,1,42,42,42,0
nmr_6_8_3.minion,1,0,0,1,48,48,48,0
nmr_6_8_4.minion,1,0,0,1,48,48,48,0
nmr_6_8_5.minion,1,0,0,1,48,48,48,0
nmr_6_9_3.minion,1,0,0,1,54,54,54,0
nmr_6_9_4.minion,1,0,0,1,54,54,54,0
nmr_6_9_5.minion,1,0,0,1,54,54,54,0
nmr_7_10_3.minion,1,0,0,1,70,70,70,0
nmr_7_10_4.minion,1,0,0,1,70,70,70,0
nmr_7_10_5.minion,1,0,0,1,70,70,70,0
nmr_7_11_3.minion,1,0,0,1,77,77,77,0
nmr_7_11_4.minion,1,0,0,1,77,77,77,0
nmr_7_11_5.minion,1,0,0,1,77,77,77,0
nmr_7_12_3.minion,1,0,0,1,84,84,84,0
nmr_7_12_4.minion,1,0,0,1,84,84,84,0
nmr_7_12_5.minion,1,0,0,1,84,84,84,0
nmr_7_5_3.minion,1,0,0,1,35,35,35,0
nmr_7_5_4.minion,1,0,0,1,35,35,35,0
nmr_7_5_5.minion,1,0,0,1,35,35,35,0
nmr_7_6_3.minion,1,0,0,1,42,42,42,0
nmr_7_6_4.minion,1,0,0,1,42,42,42,0
nmr_7_6_5.minion,1,0,0,1,42,42,42,0
nmr_7_7_3.minion,1,0,0,1,49,49,49,0
nmr_7_7_4.minion,1,0,0,1,49,49,49,0
nmr_7_7_5.minion,1,0,0,1,49,49,49,0
nmr_7_8_3.minion,1,0,0,1,56,56,56,0
nmr_7_8_4.minion,1,0,0,1,56,56,56,0
nmr_7_8_5.minion,1,0,0,1,56,56,56,0
nmr_7_9_3.minion,1,0,0,1,63,63,63,0
nmr_7_9_4.minion,1,0,0,1,63,63,63,0
nmr_7_9_5.minion,1,0,0,1,63,63,63,0
nmr_8_10_3.minion,1,0,0,1,80,80,80,0
nmr_8_10_4.minion,1,0,0,1,80,80,80,0
nmr_8_10_5.minion,1,0,0,1,80,80,80,0
nmr_8_11_3.minion,1,0,0,1,88,88,88,0
nmr_8_11_4.minion,1,0,0,1,88,88,88,0
nmr_8_11_5.minion,1,0,0,1,88,88,88,0
nmr_8_12_3.minion,1,0,0,1,96,96,96,0
nmr_8_12_4.minion,1,0,0,1,96,96,96,0
nmr_8_12_5.minion,1,0,0,1,96,96,96,0
nmr_8_5_3.minion,1,0,0,1,40,40,40,0
nmr_8_5_4.minion,1,0,0,1,40,40,40,0
nmr_8_5_5.minion,1,0,0,1,40,40,40,0
nmr_8_6_3.minion,1,0,0,1,48,48,48,0
nmr_8_6_4.minion,1,0,0,1,48,48,48,0
nmr_8_6_5.minion,1,0,0,1,48,48,48,0
nmr_8_7_3.minion,1,0,0,1,56,56,56,0
nmr_8_7_4.minion,1,0,0,1,56,56,56,0
nmr_8_7_5.minion,1,0,0,1,56,56,56,0
nmr_8_8_3.minion,1,0,0,1,64,64,64,0
nmr_8_8_4.minion,1,0,0,1,64,64,64,0
nmr_8_8_5.minion,1,0,0,1,64,64,64,0
nmr_8_9_3.minion,1,0,0,1,72,72,72,0
nmr_8_9_4.minion,1,0,0,1,72,72,72,0
nmr_8_9_5.minion,1,0,0,1,72,72,72,0
nmr_9_10_3.minion,1,0,0,1,90,90,90,0
nmr_9_10_4.minion,1,0,0,1,90,90,90,0
nmr_9_10_5.minion,1,0,0,1,90,90,90,0
nmr_9_11_3.minion,1,0,0,1,99,99,99,0
nmr_9_11_4.minion,1,0,0,1,99,99,99,0
nmr_9_11_5.minion,1,0,0,1,99,99,99,0
nmr_9_12_3.minion,1,0,0,1,108,108,108,0
nmr_9_12_4.minion,1,0,0,1,108,108,108,0
nmr_9_12_5.minion,1,0,0,1,108,108,108,0
nmr_9_5_3.minion,1,0,0,1,45,45,45,0
nmr_9_5_4.minion,1,0,0,1,45,45,45,0
nmr_9_5_5.minion,1,0,0,1,45,45,45,0
nmr_9_6_3.minion,1,0,0,1,54,54,54,0
nmr_9_6_4.minion,1,0,0,1,54,54,54,0
nmr_9_6_5.minion,1,0,0,1,54,54,54,0
nmr_9_7_3.minion,1,0,0,1,63,63,63,0
nmr_9_7_4.minion,1,0,0,1,63,63,63,0
nmr_9_7_5.minion,1,0,0,1,63,63,63,0
nmr_9_8_3.minion,1,0,0,1,72,72,72,0
nmr_9_8_4.minion,1,0,0,1,72,72,72,0
nmr_9_8_5.minion,1,0,0,1,72,72,72,0
nmr_9_9_3.minion,1,0,0,1,81,81,81,0
nmr_9_9_4.minion,1,0,0,1,81,81,81,0
nmr_9_9_5.minion,1,0,0,1,81,81,81,0
ortholatin-10.xml.minion,1,0,0,0.157191,300,300,300,100
ortholatin-15.xml.conv.minion,1,0,0,0.141444,675,675,675,225
ortholatin-20.xml.conv.minion,1,0,0,0.133723,1200,1200,1200,400
ortholatin-2.xml.minion,1,0,0,0.393939,12,12,12,4
ortholatin-5.xml.minion,1,0,0,0.207207,75,75,75,25
ortholatin-6.xml.minion,1,0,0,0.190031,108,108,108,36
ortholatin-7.xml.minion,1,0,0,0.178082,147,147,147,49
ortholatin-8.xml.minion,1,0,0,0.169284,192,192,192,64
ortholatin-9.xml.minion,1,0,0,0.162534,243,243,243,81
peg10.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg11.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg12.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg13.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg14.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg15.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg16.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg17.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg18.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg19.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg1.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg20.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg21.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg22.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg23.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg24.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg25.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg26.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg27.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg28.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg29.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg2.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg30.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg31.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg32.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg33.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg3.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg4.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg5.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg6.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg7.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg8.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
peg9.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990
pigeons-10_ext.xml.minion,1,0,0,1,10,10,10,0
pigeons-10.xml.minion.conv.minion,1,0,0,1,10,10,10,0
pigeons-11_ext.xml.minion,1,0,0,1,11,11,11,0
pigeons-11.xml.minion.conv.minion,1,0,0,1,11,11,11,0
pigeons-12_ext.xml.minion,1,0,0,1,12,12,12,0
pigeons-12.xml.minion.conv.minion,1,0,0,1,12,12,12,0
pigeons-13_ext.xml.minion,1,0,0,1,13,13,13,0
pigeons-13.xml.minion.conv.minion,1,0,0,1,13,13,13,0
pigeons-14_ext.xml.minion,1,0,0,1,14,14,14,0
pigeons-14.xml.minion.conv.minion,1,0,0,1,14,14,14,0
pigeons-15_ext.xml.minion,1,0,0,1,15,15,15,0
pigeons-15.xml.minion.conv.minion,1,0,0,1,15,15,15,0
pigeons-16.xml.minion.conv.minion,1,0,0,1,16,16,16,0
pigeons-18_ext.xml.minion,1,0,0,1,18,18,18,0
pigeons-18.xml.minion.conv.minion,1,0,0,1,18,18,18,0
pigeons-20_ext.xml.minion,1,0,0,1,20,20,20,0
pigeons-20.xml.minion.conv.minion,1,0,0,1,20,20,20,0
pigeons-25_ext.xml.minion,1,0,0,1,25,25,25,0
pigeons-25.xml.minion.conv.minion,1,0,0,1,25,25,25,0
pigeons-30_ext.xml.minion,1,0,0,1,30,30,30,0
pigeons-30.xml.minion.conv.minion,1,0,0,1,30,30,30,0
pigeons-35_ext.xml.minion,1,0,0,1,35,35,35,0
pigeons-35.xml.minion.conv.minion,1,0,0,1,35,35,35,0
pigeons-40_ext.xml.minion,1,0,0,1,40,40,40,0
pigeons-40.xml.minion.conv.minion,1,0,0,1,40,40,40,0
pigeons-45_ext.xml.minion,1,0,0,1,45,45,45,0
pigeons-45.xml.minion.conv.minion,1,0,0,1,45,45,45,0
pigeons-50_ext.xml.minion,1,0,0,1,50,50,50,0
pigeons-50.xml.minion.conv.minion,1,0,0,1,50,50,50,0
pigeons-5_ext.xml.minion,1,0,0,1,5,5,5,0
pigeons-5.xml.minion.conv.minion,1,0,0,1,5,5,5,0
pigeons-6_ext.xml.minion,1,0,0,1,6,6,6,0
pigeons-6.xml.minion.conv.minion,1,0,0,1,6,6,6,0
pigeons-7_ext.xml.minion,1,0,0,1,7,7,7,0
pigeons-7.xml.minion.conv.minion,1,0,0,1,7,7,7,0
pigeons-8_ext.xml.minion,1,0,0,1,8,8,8,0
pigeons-8.xml.minion.conv.minion,1,0,0,1,8,8,8,0
pigeons-9_ext.xml.minion,1,0,0,1,9,9,9,0
pigeons-9.xml.minion.conv.minion,1,0,0,1,9,9,9,0
