@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC

@DATA
rand-2-40-11-414-200-69_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414,0.05,0.05,414,0.5175,304,0,0,0.534565,20.7,97,0.4,0,0.6,0.525,0.686658,0.08124,0.7,202.101449,11,202,230,20.7,11,176,11
rand-2-40-11-414-200-71_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414,0.05,0.05,414,0.5175,321,0,0,0.524491,20.7,103,0.4,0,0.65,0.5125,0.686658,0.079096,0.675,202.289855,11,200,230,20.7,11,172,11
rand-2-40-11-414-200-73_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414,0.05,0.05,414,0.5175,300,0,0,0.538962,20.7,104,0.4,0,0.575,0.5,0.686658,0.090347,0.725,199.874396,11,200,225,20.7,11,174,11
rand-2-40-11-414-200-75_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414,0.05,0.05,414,0.5175,317,0,0,0.528124,20.7,84,0.375,0,0.55,0.5375,0.686658,0.081432,0.75,200.231884,11,195,226,20.7,11,173,11
rand-2-40-11-414-200-77_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414,0.05,0.05,414,0.5175,310,0,0,0.526219,20.7,117,0.425,0,0.65,0.5,0.686658,0.067593,0.65,199.272947,11,200,221,20.7,11,174,11
rand-2-40-11-414-200-79_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414,0.05,0.05,414,0.5175,319,0,0,0.522447,20.7,78,0.4,0,0.525,0.525,0.686658,0.068283,0.65,199.649758,11,199,225,20.7,11,174,11
rand-2-40-11-414-200-9_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414,0.05,0.05,414,0.5175,337,0,0,0.537689,20.7,106,0.375,0,0.625,0.525,0.686658,0.087178,0.65,201.152174,11,198,224,20.7,11,176,11
rand-2-40-16-250-350-11_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,431,0,0,0.312134,12.5,270,0.225,0,0.425,0.325,0.697768,0.061492,0.425,353.884,16,357,374,12.5,16,331,16
rand-2-40-16-250-350-13_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,446,0,0,0.331942,12.5,259,0.225,0,0.375,0.3,0.697768,0.073314,0.5,348.244,16,351,366,12.5,16,329,16
rand-2-40-16-250-350-15_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,451,0,0,0.332116,12.5,239,0.225,0,0.4,0.325,0.697768,0.077661,0.45,356.552,16,356,379,12.5,16,335,16
rand-2-40-16-250-350-17_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,439,0,0,0.323702,12.5,254,0.225,0,0.4,0.325,0.697768,0.069821,0.45,348.748,16,345,370,12.5,16,329,16
rand-2-40-16-250-350-19_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,435,0,0,0.32836,12.5,261,0.225,0,0.475,0.3125,0.697768,0.080039,0.5,349.16,16,350,375,12.5,16,327,16
rand-2-40-16-250-350-1_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,431,0,0,0.318515,12.5,280,0.225,0,0.325,0.3125,0.697768,0.068465,0.475,350.076,16,350,373,12.5,16,324,16
rand-2-40-16-250-350-21_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,429,0,0,0.326709,12.5,258,0.225,0,0.4,0.325,0.697768,0.069147,0.475,348.456,16,347,368,12.5,16,328,16
rand-2-40-16-250-350-23_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,478,0,0,0.319229,12.5,260,0.225,0,0.425,0.3125,0.697768,0.068237,0.45,350.024,16,349,373,12.5,16,328,16
rand-2-40-16-250-350-25_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,444,0,0,0.319391,12.5,263,0.225,0,0.4,0.3,0.697768,0.063492,0.45,350.596,16,351,373,12.5,16,329,16
rand-2-40-16-250-350-27_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,442,0,0,0.306085,12.5,229,0.225,0,0.425,0.3125,0.697768,0.073314,0.45,348.864,16,349,375,12.5,16,324,16
rand-2-40-16-250-350-29_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,457,0,0,0.327637,12.5,251,0.225,0,0.4,0.325,0.697768,0.068237,0.45,349.248,16,351,371,12.5,16,326,16
rand-2-40-16-250-350-31_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,448,0,0,0.334485,12.5,240,0.225,0,0.4,0.325,0.697768,0.074791,0.45,350.56,16,351,373,12.5,16,328,16
rand-2-40-16-250-350-33_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,476,0,0,0.323802,12.5,267,0.225,0,0.4,0.325,0.697768,0.073527,0.45,349.736,16,347,372,12.5,16,329,16
rand-2-40-16-250-350-35_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,423,0,0,0.309689,12.5,268,0.225,0,0.375,0.3125,0.697768,0.061237,0.45,348.48,16,348,368,12.5,16,328,16
rand-2-40-16-250-350-37_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,429,0,0,0.310017,12.5,258,0.225,0,0.475,0.325,0.697768,0.066144,0.475,349.264,16,350,372,12.5,16,327,16
rand-2-40-16-250-350-39_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,438,0,0,0.301622,12.5,272,0.2,0,0.325,0.3,0.697768,0.078462,0.5,346.86,16,347,369,12.5,16,326,16
rand-2-40-16-250-350-3_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,449,0,0,0.313138,12.5,275,0.225,0,0.4,0.3125,0.697768,0.074372,0.45,352.792,16,351,374,12.5,16,331,16
rand-2-40-16-250-350-41_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,462,0,0,0.340709,12.5,253,0.225,0,0.475,0.3,0.697768,0.089617,0.5,350.864,16,351,373,12.5,16,333,16
rand-2-40-16-250-350-43_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,441,0,0,0.332446,12.5,266,0.225,0,0.425,0.325,0.697768,0.061237,0.425,351.308,16,349,376,12.5,16,327,16
rand-2-40-16-250-350-45_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,433,0,0,0.334415,12.5,272,0.225,0,0.45,0.3125,0.697768,0.091001,0.525,353.7,16,353,377,12.5,16,332,16
rand-2-40-16-250-350-47_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,435,0,0,0.312273,12.5,248,0.225,0,0.375,0.3125,0.697768,0.064226,0.45,350.444,16,352,374,12.5,16,326,16
rand-2-40-16-250-350-49_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,461,0,0,0.333073,12.5,272,0.225,0,0.425,0.3,0.697768,0.074791,0.5,352.804,16,350,374,12.5,16,330,16
rand-2-40-16-250-350-51_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,448,0,0,0.347833,12.5,273,0.2,0,0.325,0.3,0.697768,0.067082,0.5,348.928,16,347,369,12.5,16,328,16
rand-2-40-16-250-350-53_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,437,0,0,0.290885,12.5,256,0.225,0,0.35,0.3125,0.697768,0.053327,0.425,351.556,16,351,371,12.5,16,332,16
rand-2-40-16-250-350-55_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,453,0,0,0.332797,12.5,260,0.225,0,0.35,0.3,0.697768,0.070267,0.475,351.072,16,353,376,12.5,16,327,16
rand-2-40-16-250-350-57_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,446,0,0,0.313086,12.5,269,0.225,0,0.4,0.3,0.697768,0.074372,0.475,351.268,16,350,377,12.5,16,327,16
rand-2-40-16-250-350-59_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,439,0,0,0.336241,12.5,267,0.225,0,0.35,0.3,0.697768,0.073314,0.5,349.3,16,350,374,12.5,16,326,16
rand-2-40-16-250-350-5_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,456,0,0,0.34933,12.5,275,0.225,0,0.375,0.3,0.697768,0.073314,0.475,347.992,16,348,371,12.5,16,325,16
rand-2-40-16-250-350-61_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,455,0,0,0.313981,12.5,280,0.225,0,0.35,0.3,0.697768,0.084963,0.525,350.384,16,349,373,12.5,16,326,16
rand-2-40-16-250-350-63_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,430,0,0,0.317708,12.5,279,0.225,0,0.4,0.325,0.697768,0.069372,0.425,350.532,16,349,372,12.5,16,327,16
rand-2-40-16-250-350-65_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,471,0,0,0.332584,12.5,261,0.225,0,0.35,0.325,0.697768,0.081968,0.5,351.652,16,352,372,12.5,16,330,16
rand-2-40-16-250-350-67_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,473,0,0,0.321438,12.5,244,0.225,0,0.425,0.3,0.697768,0.073314,0.475,349.024,16,350,371,12.5,16,326,16
rand-2-40-16-250-350-69_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,442,0,0,0.337759,12.5,257,0.2,0,0.425,0.3,0.697768,0.084963,0.525,349.62,16,352,372,12.5,16,327,16
rand-2-40-16-250-350-71_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,447,0,0,0.312814,12.5,265,0.225,0,0.475,0.3,0.697768,0.065907,0.475,350.572,16,351,373,12.5,16,326,16
rand-2-40-16-250-350-73_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,452,0,0,0.311425,12.5,273,0.225,0,0.4,0.3,0.697768,0.074372,0.475,350.268,16,347,373,12.5,16,326,16
rand-2-40-16-250-350-75_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,447,0,0,0.29926,12.5,276,0.225,0,0.45,0.3,0.697768,0.06567,0.475,348.84,16,347,370,12.5,16,325,16
rand-2-40-16-250-350-77_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,445,0,0,0.330634,12.5,273,0.225,0,0.45,0.3,0.697768,0.069147,0.45,350.444,16,351,370,12.5,16,329,16
rand-2-40-16-250-350-79_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,458,0,0,0.296398,12.5,252,0.225,0,0.4,0.325,0.697768,0.061492,0.45,353.564,16,354,374,12.5,16,332,16
rand-2-40-16-250-350-7_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,477,0,0,0.296832,12.5,266,0.225,0,0.4,0.3125,0.697768,0.061237,0.45,350.744,16,351,372,12.5,16,328,16
rand-2-40-16-250-350-9_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250,0.05,0.05,250,0.3125,429,0,0,0.344085,12.5,252,0.225,0,0.425,0.3125,0.697768,0.081009,0.5,350.568,16,348,371,12.5,16,329,16
rand-2-40-180-84-900-11_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,921,5541,0,0.16244,4.2,871,0.075,0,0.2,0.1,0.734779,0.044088,0.2,900.011905,180,899,906,4.2,180,894,180
rand-2-40-180-84-900-13_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,918,0,0,0.164881,4.2,874,0.075,0,0.175,0.1,0.734779,0.046165,0.225,897.880952,180,898,905,4.2,180,892,180
rand-2-40-180-84-900-15_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,921,3,0,0.107976,4.2,876,0.1,0,0.125,0.1,0.734779,0.048798,0.225,900.059524,180,901,907,4.2,180,894,180
rand-2-40-180-84-900-17_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,920,2,0,0.166369,4.2,871,0.075,0,0.125,0.1,0.734779,0.044791,0.2,899.488095,180,900,906,4.2,180,894,180
rand-2-40-180-84-900-19_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,918,8,0,0.06119,4.2,873,0.075,0,0.15,0.1,0.734779,0.039607,0.2,899.25,180,900,907,4.2,180,893,180
rand-2-40-180-84-900-1_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,921,3,0,0.149286,4.2,874,0.075,0,0.225,0.1,0.734779,0.049434,0.225,901.607143,180,902,909,4.2,180,896,180
rand-2-40-180-84-900-21_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,935,0,0,0.091905,4.2,876,0.075,0,0.175,0.1,0.734779,0.037165,0.2,898.75,180,900,904,4.2,180,893,180
rand-2-40-180-84-900-23_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,922,0,0,0.075714,4.2,877,0.075,0,0.2,0.1,0.734779,0.040774,0.2,899.464286,180,899,905,4.2,180,893,180
rand-2-40-180-84-900-25_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,922,5220,0,0.13379,4.2,872,0.075,0,0.175,0.1,0.734779,0.058417,0.25,899.916667,180,900,907,4.2,180,894,180
rand-2-40-180-84-900-27_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,921,3,0,0.10119,4.2,881,0.075,0,0.2,0.1,0.734779,0.044791,0.2,898.52381,180,899,906,4.2,180,891,180
rand-2-40-180-84-900-29_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,921,1,0,0.13871,4.2,869,0.075,0,0.15,0.1,0.734779,0.049434,0.225,899.845238,180,901,908,4.2,180,892,180
rand-2-40-180-84-900-31_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,927,1,0,0.128968,4.2,874,0.075,0,0.2,0.1,0.734779,0.042647,0.25,901.583333,180,903,908,4.2,180,894,180
rand-2-40-180-84-900-33_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,925,0,0,0.053452,4.2,877,0.075,0,0.15,0.1,0.734779,0.03881,0.175,897.77381,180,898,904,4.2,180,892,180
rand-2-40-180-84-900-35_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,930,0,0,0.112262,4.2,882,0.075,0,0.175,0.1,0.734779,0.051599,0.2,900.904762,180,902,907,4.2,180,894,180
rand-2-40-180-84-900-37_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,918,1,0,0.111548,4.2,880,0.075,0,0.15,0.1,0.734779,0.042647,0.2,899.869048,180,901,906,4.2,180,895,180
rand-2-40-180-84-900-39_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,932,1,0,0.100417,4.2,878,0.075,0,0.15,0.1,0.734779,0.05099,0.225,902.27381,180,901,910,4.2,180,897,180
rand-2-40-180-84-900-3_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,919,56,0,0.142083,4.2,880,0.075,0,0.15,0.1,0.734779,0.053092,0.25,899.690476,180,899,907,4.2,180,894,180
rand-2-40-180-84-900-41_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,919,1,0,0.111548,4.2,878,0.075,0,0.175,0.1,0.734779,0.048153,0.225,900.785714,180,901,907,4.2,180,895,180
rand-2-40-180-84-900-43_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,922,142,0,0.157659,4.2,876,0.075,0,0.175,0.1,0.734779,0.0475,0.25,900.059524,180,900,908,4.2,180,893,180
rand-2-40-180-84-900-45_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,924,33,0,0.087897,4.2,875,0.075,0,0.2,0.1,0.734779,0.048153,0.225,901.714286,180,903,910,4.2,180,895,180
rand-2-40-180-84-900-47_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,922,1,0,0.055119,4.2,870,0.075,0,0.125,0.1,0.734779,0.037165,0.2,900.297619,180,900,906,4.2,180,893,180
rand-2-40-180-84-900-49_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,923,0,0,0.094405,4.2,877,0.075,0,0.15,0.1,0.734779,0.044088,0.2,900.666667,180,902,906,4.2,180,895,180
rand-2-40-180-84-900-51_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,928,0,0,0.091905,4.2,873,0.075,0,0.15,0.1,0.734779,0.035444,0.175,900.416667,180,900,909,4.2,180,895,180
rand-2-40-180-84-900-53_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,916,0,0,0.073512,4.2,880,0.075,0,0.175,0.1,0.734779,0.044791,0.2,899.75,180,900,907,4.2,180,894,180
rand-2-40-180-84-900-55_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,927,6,0,0.073988,4.2,882,0.075,0,0.175,0.1,0.734779,0.040389,0.225,899.178571,180,898,905,4.2,180,894,180
rand-2-40-180-84-900-57_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,920,0,0,0.127024,4.2,870,0.075,0,0.15,0.1,0.734779,0.044791,0.175,897.095238,180,898,904,4.2,180,891,180
rand-2-40-180-84-900-59_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,927,1,0,0.092857,4.2,874,0.075,0,0.175,0.1,0.734779,0.041533,0.175,899.154762,180,899,905,4.2,180,895,180
rand-2-40-180-84-900-5_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,920,0,0,0.049306,4.2,872,0.075,0,0.175,0.1,0.734779,0.042279,0.25,898.678571,180,901,907,4.2,180,891,180
rand-2-40-180-84-900-61_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,918,0,0,0.079524,4.2,873,0.075,0,0.125,0.1,0.734779,0.043732,0.25,899.928571,180,900,908,4.2,180,894,180
rand-2-40-180-84-900-63_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,926,0,0,0.082738,4.2,876,0.075,0,0.175,0.1,0.734779,0.046165,0.175,898.892857,180,899,906,4.2,180,892,180
rand-2-40-180-84-900-65_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,930,0,0,0.093571,4.2,875,0.075,0,0.15,0.1,0.734779,0.041155,0.175,900.345238,180,901,907,4.2,180,895,180
rand-2-40-180-84-900-67_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,923,0,0,0.11631,4.2,883,0.075,0,0.175,0.1,0.734779,0.049749,0.2,900.166667,180,901,906,4.2,180,895,180
rand-2-40-180-84-900-69_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,918,0,0,0.093095,4.2,881,0.075,0,0.225,0.1,0.734779,0.044441,0.225,897.845238,180,899,904,4.2,180,892,180
rand-2-40-180-84-900-71_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,924,0,0,0.076607,4.2,880,0.075,0,0.2,0.1,0.734779,0.046165,0.2,900.083333,180,900,908,4.2,180,894,180
rand-2-40-180-84-900-73_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,926,0,0,0.060278,4.2,871,0.075,0,0.175,0.1,0.734779,0.048477,0.225,901.202381,180,902,909,4.2,180,896,180
rand-2-40-180-84-900-75_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,919,1,0,0.047262,4.2,876,0.075,0,0.175,0.1,0.734779,0.0475,0.2,899.988095,180,901,905,4.2,180,895,180
rand-2-40-180-84-900-77_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,918,1,0,0.146012,4.2,871,0.075,0,0.15,0.1,0.734779,0.04717,0.225,899.095238,180,899,907,4.2,180,894,180
rand-2-40-180-84-900-79_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,920,0,0,0.063571,4.2,877,0.075,0,0.175,0.125,0.734779,0.050062,0.25,898.72619,180,900,907,4.2,180,890,180
rand-2-40-180-84-900-7_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,920,21,0,0.128095,4.2,878,0.075,0,0.15,0.1,0.734779,0.045826,0.2,901.154762,180,901,908,4.2,180,894,180
rand-2-40-180-84-900-9_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84,0.05,0.05,84,0.105,922,1,0,0.051885,4.2,882,0.075,0,0.2,0.1,0.734779,0.049434,0.225,899.702381,180,899,905,4.2,180,895,180
rand-2-40-19-443-230-11_ext.xml.minion.gz,1,0,0,0.433333,40,40,40,338,0.05,0.05,338,0.4225,659,0,0,0.431942,16.9,198,0.3,0,0.5,0.425,0.715085,0.078222,0.575,284.745562,19,239,383,16.9,19,226,19
rand-2-40-19-443-230-13_ext.xml.minion.gz,1,0,0,0.438462,40,40,40,342,0.05,0.05,342,0.4275,630,0,0,0.428431,17.1,190,0.325,0,0.5,0.425,0.714586,0.077419,0.6,280.312865,19,234,371,17.1,19,222,19
rand-2-40-19-443-230-15_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333,0.05,0.05,333,0.41625,636,0,0,0.447875,16.65,203,0.3,0,0.525,0.425,0.715725,0.082073,0.575,287.522523,19,237,384,16.65,19,227,19
rand-2-40-19-443-230-17_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348,0.05,0.05,348,0.435,657,0,0,0.448979,17.4,196,0.325,0,0.5,0.45,0.703886,0.067268,0.55,277.956897,19,235,267,17.4,19,225,19
rand-2-40-19-443-230-19_ext.xml.minion.gz,1,0,0,0.429487,40,40,40,335,0.05,0.05,335,0.41875,642,0,0,0.438339,16.75,197,0.3,0,0.525,0.4,0.718812,0.087455,0.6,283.522388,19,234,380,16.75,19,224,19
rand-2-40-19-443-230-1_ext.xml.minion.gz,1,0,0,0.44359,40,40,40,346,0.05,0.05,346,0.4325,634,0,0,0.445879,17.3,188,0.325,0,0.5,0.425,0.710798,0.068966,0.6,278.052023,19,236,262,17.3,19,225,19
rand-2-40-19-443-230-21_ext.xml.minion.gz,1,0,0,0.425641,40,40,40,332,0.05,0.05,332,0.415,662,0,0,0.414869,16.6,193,0.325,0,0.475,0.4125,0.719225,0.063934,0.6,285.963855,19,236,390,16.6,19,223,19
rand-2-40-19-443-230-23_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333,0.05,0.05,333,0.41625,661,0,0,0.418495,16.65,195,0.325,0,0.55,0.4,0.724046,0.075529,0.575,285.744745,19,236,381,16.65,19,224,19
rand-2-40-19-443-230-25_ext.xml.minion.gz,1,0,0,0.434615,40,40,40,339,0.05,0.05,339,0.42375,651,0,0,0.440464,16.95,192,0.325,0,0.475,0.425,0.718272,0.074572,0.65,282.778761,19,235,375,16.95,19,225,19
rand-2-40-19-443-230-27_ext.xml.minion.gz,1,0,0,0.433333,40,40,40,338,0.05,0.05,338,0.4225,657,0,0,0.431325,16.9,194,0.3,0,0.475,0.425,0.729689,0.089757,0.575,281.37574,19,235,258,16.9,19,223,19
rand-2-40-19-443-230-29_ext.xml.minion.gz,1,0,0,0.423077,40,40,40,330,0.05,0.05,330,0.4125,677,0,0,0.426352,16.5,190,0.325,0,0.525,0.4,0.724499,0.071807,0.55,288.6,19,238,389,16.5,19,225,19
rand-2-40-19-443-230-31_ext.xml.minion.gz,1,0,0,0.423077,40,40,40,330,0.05,0.05,330,0.4125,642,0,0,0.417719,16.5,187,0.325,0,0.475,0.4,0.716117,0.073527,0.55,287.606061,19,238,390,16.5,19,223,19
rand-2-40-19-443-230-33_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333,0.05,0.05,333,0.41625,740,0,0,0.415204,16.65,197,0.325,0,0.45,0.425,0.715725,0.066509,0.525,285.675676,19,236,387,16.65,19,224,19
rand-2-40-19-443-230-35_ext.xml.minion.gz,1,0,0,0.439744,40,40,40,343,0.05,0.05,343,0.42875,723,0,0,0.429132,17.15,195,0.325,0,0.45,0.425,0.707775,0.059306,0.525,279.241983,19,236,364,17.15,19,224,19
rand-2-40-19-443-230-37_ext.xml.minion.gz,1,0,0,0.430769,40,40,40,336,0.05,0.05,336,0.42,648,0,0,0.418381,16.8,198,0.3,0,0.525,0.425,0.713654,0.067129,0.55,283.5625,19,235,383,16.8,19,226,19
rand-2-40-19-443-230-39_ext.xml.minion.gz,1,0,0,0.45,40,40,40,351,0.05,0.05,351,0.43875,677,0,0,0.445852,17.55,196,0.325,0,0.425,0.425,0.706941,0.074151,0.6,275.709402,19,235,254,17.55,19,224,19
