@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE CG_min NUMERIC

@DATA
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,0,0.2618,2.8471,0,0.1639,29475,0,0.7631,0,0,0,0,168138,0.5647,0.8451,0.9649,2.5876,0.5259,0,0.0291,0,0.138,980858,0.5529,0,0.1714,0.8261,0.0001,0.0156,0.962,1.0397,?
SAT_RACE2008/mizh-md5-47-4.cnf,1,0,0.0207,0.9795,0.0001,0.0385,2375.4,0,0.0106,0,0.0001,0.0001,0.0001,26157,0.6042,0.0886,1.5081,2.37,0.4859,0.0002,0.0486,0.0005,0.1579,153907,0.5864,0.0002,0.17,0.3333,0.0002,0.0312,0.6755,0.9027,0
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,0,0.1261,2.783,0.0009,0.1686,104.704,0.0004,0.3013,0.0001,0.0025,0.0025,0.0011,1768,2.9784,0.5218,3.4383,3.0504,1.0295,0.0157,0.0993,0.1205,0.2321,11311,1.0108,0.0192,0.1563,0.9941,0.0181,0.0432,0.997,1.7793,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,0.0006,0.1741,2.8668,0.0003,0.1434,321.862,0.0002,0.3672,0,0.0007,0.0007,0.0004,4673,0.6535,0.5558,2.1691,3.0161,0.8051,0.0025,0.203,0.0043,0.2415,22536,0.7477,0.0051,0.2074,0.6364,0.0075,0.0564,0.9181,1.2677,0.0002
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.008,0.2747,1.3217,0,0.2887,757.211,0,0.1973,0,0.0013,0.0013,0.0003,6212,0.2994,0.618,0.0026,4.9256,0.2878,0.0002,0.5,0.0028,1,479096,1.9878,0.0013,0.013,1,0.0013,0.4528,1,0.1824,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,0,0.3658,3.1041,0.0002,0.1635,422.146,0,0.6832,0,0.0004,0.0004,0.0002,8333,1.4973,0.7361,3.1589,3.0333,1.9526,0.0039,0.126,0.0041,1,73221,1.2379,0.0116,0.1138,1,0.0012,0.0629,1,1.2942,?
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0,0.2668,2.8563,0,0.1616,6009,0,0.7458,0,0,0,0,113985,0.4687,0.8346,1.0588,2.5645,0.4661,0,0.0315,0.0001,0.1294,628528,0.4743,0.0001,0.1814,0.7778,0.0001,0.0165,0.9365,1.0251,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,0,0.1838,2.3814,0.0001,0.1536,985.925,0.0001,0.8511,0.0001,0.0002,0.0002,0.0001,14275,0.8009,0.9009,1.2368,2.4752,0.7596,0.0015,0.056,0.0019,0.1716,59414,0.9331,0.0021,0.2403,0.7778,0.0023,0.033,0.9715,0.9933,0.0001
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,0.0002,0.225,3.69,0,0.164,2627.25,0,0.6648,0,0.0001,0.0001,0,58468,1.1688,0.8312,2.2757,3.6679,0.9826,0.0003,0.0839,0.0007,0.34,432357,1.2369,0.0007,0.1352,0.7297,0.0004,0.0311,0.9956,1.643,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,0,0.3595,3.1618,0.0002,0.1634,349.755,0,0.6822,0,0.0005,0.0005,0.0003,7024,1.4158,0.7366,3.2719,3.0831,1.8455,0.0041,0.1221,0.0043,1,60765,1.1579,0.0122,0.1156,1,0.0014,0.0616,1,1.315,?
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,0,0.1395,2.8824,0.0001,0.1238,1194.83,0,0.4476,0,0.0002,0.0002,0.0001,20646,1.6521,0.5841,4.6381,3.0906,1.3381,0.0013,0.1118,0.0036,1,133993,1.6554,0.0021,0.1541,1,0.002,0.0528,1,1.5238,?
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,0,0.1619,2.2935,0,0.1872,9569.5,0,0.3149,0,0,0,0,76979,2.5054,0.5202,2.2389,2.2866,2.8746,0.0009,0.1326,0.0018,0.453,397738,1.8964,0.0019,0.1935,0.9769,0.0033,0.0609,1,1.3851,?
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,0,0.0767,2.0668,0.0009,0.0855,80.4596,0.0009,0.1767,0.0003,0.0021,0.0021,0.0014,1384,0.3043,0.3411,0.4523,2.4131,0.6218,0.0045,0.0705,0.0047,0.3217,5732,0.6175,0.0066,0.2415,0.5,0.0195,0.0481,0.8557,0.9338,0.0009
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,0,0.0207,0.9786,0.0001,0.0385,2236.38,0,0.0107,0,0.0001,0.0001,0.0001,26177,0.6044,0.0889,1.5062,2.368,0.486,0.0002,0.0483,0.0005,0.1579,154025,0.5867,0.0002,0.17,0.3333,0.0002,0.0312,0.6755,0.9028,0
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,0,0.1867,3.2998,0.0001,0.1555,493.935,0,0.4213,0,0.0003,0.0003,0.0002,10698,0.8363,0.6103,4.7892,3.1391,0.769,0.0023,0.1411,0.0047,1,53052,0.8089,0.0033,0.2017,1,0.0025,0.061,1,1.4953,0
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,0,0.0756,2.0783,0.0001,0.0879,1652.05,0,0.2066,0,0.0002,0.0002,0.0001,17914,1.0207,0.4045,1.5011,2.4715,1.2666,0.0081,0.1176,0.0113,0.3034,81028,1.3762,0.0093,0.2211,0.75,0.0007,0.0526,0.9751,1.0665,0.0001
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,0,0.3765,3.1177,0,0.2184,6369.5,0,0.6051,0,0.0001,0.0001,0,51366,1.9876,0.8778,11.0285,2.9846,4.1093,0.0023,0.0945,0.0023,1,573237,2.3173,0.0057,0.0896,1,0.0004,0.0401,1,1.6227,?
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,0,0.229,3.2103,0,0.2239,42451,0,0.9971,0,0,0,0,284996,3.6815,1,5.9733,3.376,2.3891,0.0008,0.3072,0.0026,0.5,1954958,2.7486,0.003,0.1458,0.9899,0.0034,0.0879,1,1.4866,?
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,0,0.3847,3.041,0,0.2925,351.875,0,0.8305,0,0.0001,0.0001,0.0001,37813,0.6938,0.9521,0.3296,2.6931,0.8394,0.0003,0.3138,0.0003,0.4859,249569,0.9203,0.0005,0.1515,1,0.0016,0.0678,1,0.4736,0
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,0,0.0282,1.3382,0.0005,0.0535,89.9658,0.0005,0.0099,0.0002,0.0025,0.0025,0.0013,1600,0.5499,0.0577,0.13,2.5565,0.4924,0.0013,0.1406,0.0059,0.1448,9376,0.6054,0.0021,0.1706,0.25,0.0031,0.0782,0.4241,1.1366,0.001
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_16_UNKNOWN.cnf,1,0.0001,0.2496,2.5099,0.0013,0.3089,612,0,0.4268,0,0.002,0.002,0.0009,2152,1.1271,0.8054,0.5641,4.1024,1.0284,0.0039,0.0308,0.0077,0.1794,361512,0.8625,0.0032,0.006,0.9108,0.0223,0.0083,0.9854,0.3575,?
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0,0.3389,1.3245,0,0.2278,666315,0,0.9468,0,0,0,0,574327,4.4791,0.9859,0.6461,1.3402,0.7804,0.0007,0.4059,0.0007,0.616,3969804,5.3765,0.001,0.1447,1,0.0017,0.1549,1,0.0761,?
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,0,0.5096,4.249,0.0001,0.2785,6157,0,0.9992,0,0.0001,0.0001,0.0001,30665,4.946,1,0.1435,4.8945,2.9842,0.0074,0.3415,0.0132,1,1317234,4.4253,0.0105,0.0233,1,0.0058,0.069,1,0.3747,?
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,0,0.0194,0.846,0.0001,0.0385,1733,0,0.0061,0,0.0002,0.0002,0.0001,19882,0.5098,0.0669,1.4489,2.5696,0.5183,0.0002,0.0447,0.0005,0.2106,115611,0.4983,0.0002,0.172,0.2727,0.0002,0.0308,0.6536,0.9209,0.0001
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-11-s.cnf,1,0,0.2539,3.0361,0,0.1568,14338.5,0,0.6747,0,0.0001,0.0001,0,51821,0.4214,0.8131,2.0373,2.6834,0.4352,0.0001,0.032,0.0001,0.2006,288039,0.4371,0.0001,0.1799,0.75,0.0002,0.0154,0.9562,1.0111,0
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf,1,0,0.5892,4.2548,0,0.278,71227,0,1,0,0,0,0,105416,7.0241,1,0.1149,5.4556,4.3722,0.0043,0.232,0.0065,0.5,8714597,6.6959,0.0053,0.0121,0.9853,0.0032,0.0469,1,0.3939,?
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-frg2mul.cnf,1,0,0.1751,2.0934,0.0001,0.103,443.033,0.0001,0.7073,0,0.0003,0.0003,0.0002,9861,3.4899,0.7559,0.0461,2.0525,2.6076,0.0094,0.105,0.0414,0.3029,61606,3.3336,0.0143,0.1601,0.6667,0.0267,0.0545,0.9509,1.0553,?
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,0,0.1422,2.8387,0,0.174,12257,0,0.7373,0,0,0,0,143344,1.7648,0.9167,3.2059,3.0752,2.1247,0.0003,0.1256,0.0008,0.4987,821352,1.4883,0.0025,0.1745,1,0.0029,0.0531,1,1.2524,?
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,0,0.2468,3.0789,0,0.1591,2478.5,0,0.6386,0,0,0,0,61601,0.4496,0.7912,2.6721,2.7397,0.4655,0.0001,0.0301,0.0001,0.2051,363891,0.4327,0.0001,0.1693,0.7647,0.0002,0.0138,0.9483,0.964,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-20.cnf,1,0.0001,0.1434,3.0191,0.0001,0.1249,998.909,0.0001,0.2144,0,0.0002,0.0002,0.0002,13272,0.9938,0.4293,1.4905,2.7555,0.5276,0.0023,0.1785,0.0047,0.2521,70079,1.0666,0.0016,0.1894,0.6364,0.0007,0.0685,0.9657,1.1936,0.0001
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,0,0.236,3.8257,0.0002,0.2327,1013.5,0,0.7886,0,0.0003,0.0003,0.0001,14569,2.9743,0.91,6.3238,4.09,1.7774,0.0097,0.0888,0.0101,0.3243,183363,4.0779,0.0076,0.0795,0.9216,0.003,0.0288,0.9998,1.8763,?
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,0,0.2683,2.8486,0,0.1607,5744,0,0.7483,0,0,0,0,113377,0.4521,0.8348,1.0645,2.5613,0.4577,0,0.0315,0.0001,0.1295,616982,0.4613,0.0001,0.1838,0.7647,0.0001,0.0166,0.9367,1.0208,0
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,0,0.1039,2.6337,0.0001,0.1198,824.231,0.0001,0.3101,0,0.0002,0.0002,0.0001,13945,0.8554,0.4969,2.2049,3.0454,0.773,0.0017,0.1227,0.004,0.3296,68921,0.8279,0.0027,0.2023,0.7978,0.0025,0.0508,1,1.2788,0.0001
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,0,0.0884,2.2025,0.0009,0.0801,101.709,0.0006,0.1837,0.0003,0.0018,0.0018,0.0011,1804,1.179,0.3016,3.3276,2.5562,0.9753,0.0126,0.0474,0.0236,0.1622,10295,1.259,0.0122,0.1752,0.7838,0.01,0.0267,0.9743,1.0757,0.0006
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1,0.0556,0.3065,2.6588,0.0041,0.2784,91.6977,0.0001,0.567,0.0001,0.0066,0.0066,0.0031,636,1.0543,0.6126,0.7736,4.1735,0.8426,0.011,0.0068,0.0216,0.1153,56659,0.8344,0.0072,0.0112,0.9381,0.033,0.0031,0.9688,0.6176,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,0,0.1264,1.9426,0.0008,0.0756,76.879,0.0008,0.2153,0.0005,0.002,0.002,0.0014,1456,0.7977,0.3277,1.0227,1.6665,0.978,0.0108,0.0484,0.0187,0.191,6300,0.9623,0.0154,0.2311,0.5,0.0124,0.0357,0.8375,1.0453,0.001
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,0.0001,0.1884,2.3914,0,0.1651,462.833,0,0.9254,0,0,0,0,57489,1.3372,0.9448,1.3233,2.413,0.7146,0.0006,0.2681,0.0006,0.5282,376579,1.6968,0.001,0.1527,1,0.0011,0.0854,1,0.1778,?
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,0,0.1757,2.9405,0.0001,0.1548,747,0,0.6132,0,0.0002,0.0002,0.0001,16544,1.3359,0.7318,4.7944,3.1408,1.2956,0.0027,0.1482,0.0067,0.439,123377,1.5948,0.007,0.1341,0.9658,0.002,0.0791,1,1.6385,?
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,0,0.1716,2.2763,0.0001,0.1153,657.591,0.0001,0.6702,0,0.0003,0.0003,0.0002,12369,1.7705,0.7435,0.0509,2.41,2.9822,0.0027,0.1001,0.0095,0.3043,76060,1.782,0.0058,0.1626,0.6667,0.0347,0.0529,0.9199,1.0522,?
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0,0.4074,4.2501,0.0003,0.3093,1000.2,0,0.8287,0,0.0005,0.0005,0.0001,13828,1.9823,0.9467,13.4324,5.6971,1.687,0.0061,0.4488,0.0066,0.5,539366,2.6952,0.0039,0.0256,0.9909,0.0427,0.151,1,1.8178,?
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-01.cnf,1,0,0.1197,2.7463,0.0006,0.1553,184.061,0.0003,0.1741,0.0001,0.0013,0.0013,0.0007,2673,0.8846,0.4805,1.8066,3.2592,1.5383,0.0076,0.1321,0.0149,0.2424,15594,0.8339,0.0108,0.1714,0.8333,0.0479,0.0535,0.9401,1.4537,0.0004
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,0,0.2076,3.2584,0.0001,0.1922,1862.8,0,0.6621,0,0.0001,0.0001,0.0001,35768,0.8667,0.8297,0.8085,3.4529,0.6862,0.0003,0.0826,0.0007,0.307,263601,0.7155,0.0006,0.1357,0.7753,0.0005,0.0311,0.9897,1.2752,?
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,0,0.4049,4.253,0.0003,0.3097,1560.5,0,0.8419,0,0.0005,0.0005,0.0002,12778,1.9419,0.9492,12.7478,5.7035,1.6937,0.0057,0.45,0.0061,0.5,510801,2.6366,0.0042,0.025,0.9909,0.0463,0.1509,1,1.7249,?
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,0,0.2341,3.8206,0.0002,0.2312,1178.5,0,0.7862,0,0.0003,0.0003,0.0001,15536,2.9581,0.9087,6.3731,4.0877,1.7667,0.0092,0.0892,0.0095,0.3243,194132,4.0643,0.0072,0.08,0.9216,0.0028,0.0291,0.9998,1.8884,?
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-11-u.cnf,1,0,0.2488,3.1053,0,0.1562,1593,0,0.6542,0,0.0001,0.0001,0.0001,37145,0.4041,0.7893,2.8191,2.704,0.4318,0.0001,0.0305,0.0002,0.2156,208524,0.4122,0.0002,0.1781,0.7333,0.0003,0.0145,0.9847,0.9619,0
SAT_RACE2008/mizh-sha0-35-3.cnf,1,0,0.0194,0.846,0.0001,0.0385,1721.47,0,0.0061,0,0.0002,0.0002,0.0001,19882,0.5098,0.0669,1.4489,2.5696,0.5183,0.0002,0.0447,0.0005,0.2106,115611,0.4983,0.0002,0.172,0.2727,0.0002,0.0308,0.6536,0.9209,0.0001
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0.687,0.5267,0.2999,0.0025,0.0014,160.989,0.0008,0.6916,0.0025,0.0026,0.0026,0.002,1024,0.0038,0.6916,0,0.6298,0.0766,0.0025,0,0.0026,0,161664,0.0038,0.0015,0.0063,0.5347,0.0313,0,0.6988,0.6735,?
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,0,0.1345,2.9173,0,0.1257,1682.7,0,0.4774,0,0.0001,0.0001,0.0001,28580,1.9902,0.5864,4.7251,3.1164,1.5878,0.0014,0.112,0.0038,1,187665,1.904,0.0024,0.1523,1,0.0017,0.0523,1,1.5573,?
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,0,0.0194,0.8469,0.0001,0.0385,1734.71,0,0.006,0,0.0002,0.0002,0.0001,19897,0.5097,0.0666,1.4471,2.571,0.5183,0.0002,0.0447,0.0005,0.2106,115693,0.4982,0.0002,0.172,0.2727,0.0003,0.0308,0.6533,0.921,0.0001
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,0,0.2683,2.8486,0,0.1607,5889,0,0.7483,0,0,0,0,113377,0.4521,0.8348,1.0645,2.5613,0.4577,0,0.0315,0.0001,0.1295,616982,0.4613,0.0001,0.1838,0.7647,0.0001,0.0166,0.9367,1.0208,0
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,0,0.4943,3.2216,0,0.3148,87868.5,0,0.9504,0,0,0,0,135827,2.1801,0.999,0.0444,3.3578,1.131,0.0009,0.4977,0.0009,0.5,2727200,2.5418,0.0009,0.0498,1,0.0141,0.1647,1,0.1952,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p0.cnf,1,0,0.1388,2.3207,0,0.1585,71952,0,0.3687,0,0,0,0,243534,0.7927,0.8,0.5367,2.3777,0.8652,0,0.0386,0.0001,0.0856,1168572,0.8065,0.0001,0.2084,0.75,0,0.0195,0.9999,1.0172,?
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,0,0.1821,2.3597,0.0001,0.1525,941.135,0.0001,0.8522,0.0001,0.0002,0.0002,0.0001,13839,0.7978,0.9011,1.2843,2.4649,0.7594,0.0015,0.0561,0.0019,0.1731,57479,0.9339,0.0021,0.2408,0.7778,0.0024,0.033,0.9718,0.9862,0.0001
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,0,0.1528,3.0313,0,0.1727,6129,0,0.7375,0,0.0001,0.0001,0,64407,2.591,0.9333,4.7455,3.1201,2.0724,0.0041,0.1291,0.0094,0.4958,397874,1.7458,0.0076,0.1619,1,0.0029,0.0482,1,1.2545,?
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,0.0001,0.4264,1.7113,0,0.3263,592935,0,0.9836,0,0,0,0,403920,1.9214,0.9919,0.3854,1.866,0.7094,0.0006,0.0733,0.0006,0.5,7128902,2.1881,0.0008,0.0567,0.9941,0.0035,0.0354,0.9998,0.178,?
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h22-sat.cnf,1,0,0.1584,2.7548,0.0001,0.1239,1520.62,0.0001,0.3503,0,0.0002,0.0002,0.0001,19266,3.6132,0.4588,2.9357,2.9115,3.0916,0.0089,0.1325,0.0108,0.1811,129595,4.6312,0.0096,0.1487,0.9938,0.0015,0.0676,0.9977,1.3824,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-bc56s-1-k391.cnf,1,0,0.1798,2.5283,0,0.1818,14979,0,0.1648,0,0,0,0,151801,1.1941,0.5453,2.6981,2.9253,1.2543,0.0002,0.252,0.0003,0.3176,813247,1.2468,0.0006,0.1867,0.8864,0.0024,0.1023,1,1.1519,?
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc973.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.1-05.cnf,1,0,0.486,3.9377,0,0.352,67643,0,0.9999,0,0,0,0,143219,4.0158,1,0.6496,5.1045,2.7661,0.003,0.33,0.007,0.5,7488923,3.2082,0.0043,0.0191,0.9885,0.0037,0.0855,1,0.4276,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,0,0.1891,2.7329,0,0.162,2572.5,0,0.5281,0,0,0,0,65845,0.7789,0.8242,0.8821,2.6946,0.7917,0.0001,0.046,0.0002,0.163,337556,0.8671,0.0002,0.1951,0.75,0.0002,0.0207,0.9886,1.0338,0
SAT_RACE2006/SAT-Race-Benchmarks/schup-l2s-motst-2-k315.cnf,1,0.0003,0.1771,2.5402,0,0.1795,11709.5,0,0.1733,0,0,0,0,114582,1.2442,0.4605,3.426,2.9194,1.2043,0.0002,0.252,0.0005,0.3167,620341,1.2849,0.0006,0.1847,0.8958,0.0023,0.1013,1,1.1228,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-34-s100.cnf,1,0,0.1828,2.3671,0.0001,0.1533,1064.79,0.0001,0.8489,0,0.0002,0.0002,0.0001,14617,0.7905,0.9006,1.221,2.4678,0.7585,0.0014,0.0562,0.0017,0.1719,60741,0.9196,0.002,0.2406,0.7778,0.0023,0.033,0.9673,0.995,0.0001
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-16.cnf,1,0,0.025,1.0535,0.0001,0.0435,2143.88,0,0.0144,0,0.0001,0.0001,0.0001,28657,0.5834,0.1033,1.4475,2.3449,0.4568,0.0002,0.0559,0.0003,0.2404,164401,0.533,0.0002,0.1743,0.6667,0.0007,0.0313,0.6556,0.8795,0
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,0,0.2639,2.8798,0,0.1632,4008,0,0.7418,0,0,0,0,106240,0.5059,0.8341,1.0566,2.5571,0.4896,0,0.0319,0.0001,0.1412,601416,0.5021,0.0001,0.1766,0.8,0.0001,0.0163,0.9366,1.0302,0
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0,0.2213,2.8611,0,0.1481,7063,0,0.7758,0,0,0,0,121248,0.7474,0.8747,0.8556,2.9932,0.6558,0.0001,0.0522,0.0001,0.0889,834371,0.8472,0.0001,0.1453,0.84,0.0001,0.0195,1,1.0826,?
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,0,0.2388,3.1522,0,0.1578,2115,0,0.6116,0,0,0,0,68668,0.5994,0.7835,2.5898,2.9225,0.5961,0.0001,0.0307,0.0001,0.1987,447274,0.5438,0.0001,0.1535,0.8261,0.0002,0.0138,0.9841,0.976,0
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-06-k90.cnf,1,0,0.1962,3.4167,0,0.1668,3914.17,0,0.5467,0,0.0001,0.0001,0,46172,1.385,0.8197,1.4339,3.4834,1.0983,0.0005,0.1114,0.0013,1,330299,1.1489,0.001,0.1398,1,0.0006,0.0387,1,1.5364,?
SAT_RACE2006/SAT-Race-Benchmarks/velev-live-uns-2.0-ebuf.cnf,1,0,0.3239,4.0345,0.0002,0.215,688.909,0,0.9003,0,0.0003,0.0003,0.0002,11514,2.8046,0.9529,0.2705,4,1.7213,0.009,0.0557,0.0157,0.4734,154193,2.5229,0.013,0.0747,1,0.0076,0.0183,1,1.0423,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,1,0,0.0595,1.6204,0.0001,0.1137,1137.71,0.0001,0.0736,0,0.0002,0.0002,0.0001,13407,2.4417,0.3264,1.2777,2.5187,3.2202,0.0406,0.0712,0.0414,0.2305,78540,4.3357,0.0266,0.1707,0.8,0.0008,0.0406,0.9335,1.1763,?
