@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC

@DATA
nsp/nsp_2.mzn_AND_nsp/period_28/89.dzn,1,0,84,0.458009,0,0.093175,0.906825,0
prop_stress/prop_stress.mzn_AND_prop_stress/0400.dzn,1,0,0,1,0,1,0,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp22_true.dzn,1,0,0,0.679692,0,0.035525,0.964475,0
nsp/nsp_2.mzn_AND_nsp/period_28/72.dzn,1,0,84,0.458009,0,0.093175,0.906825,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp25_true.dzn,1,0,0,0.690408,0,0.032063,0.967937,0
nsp/nsp_2.mzn_AND_nsp/period_28/62.dzn,1,0,84,0.458009,0,0.093175,0.906825,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp24_true.dzn,1,0,0,0.687054,0,0.033138,0.966862,0
nsp/nsp_2.mzn_AND_nsp/period_28/100.dzn,1,0,84,0.458009,0,0.093175,0.906825,0
quasigroup7/quasigroup7.mzn_AND_quasigroup7/12.dzn,1,0,0,0.497585,0,1,0,0
nsp/nsp_2.mzn_AND_nsp/period_28/76.dzn,1,0,84,0.458009,0,0.093175,0.906825,0
search_stress2/search_stress2.mzn_AND_search_stress2/06_05.dzn,1,0,0,0.945946,0,0.72,0.28,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp20_false.dzn,1,0,0,0.667172,0,0.041707,0.958293,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp26_false.dzn,1,0,0,0.690702,0,0.033233,0.966767,0
queens/queens.mzn_AND_queens/200.dzn,1,0,0,1,0,1,0,0
nsp/nsp_2.mzn_AND_nsp/period_28/82.dzn,1,0,84,0.458009,0,0.093175,0.906825,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp30_false.dzn,1,0,0,0.702268,0,0.029289,0.970711,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp29_true.dzn,1,0,0,0.70205,0,0.028385,0.971615,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp28_false.dzn,1,0,0,0.696806,0,0.031135,0.968865,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp18_false.dzn,1,0,0,0.656934,0,0.045614,0.954386,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp28_true.dzn,1,0,0,0.699377,0,0.029222,0.970778,0
prop_stress/prop_stress.mzn_AND_prop_stress/0500.dzn,1,0,0,1,0,1,0,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp21_true.dzn,1,0,0,0.675641,0,0.036855,0.963145,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp17_true.dzn,1,0,0,0.656307,0,0.043376,0.956624,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp19_false.dzn,1,0,0,0.662241,0,0.043571,0.956429,0
search_stress2/search_stress2.mzn_AND_search_stress2/06_06.dzn,1,0,0,0.956044,0,0.736842,0.263158,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp27_true.dzn,1,0,0,0.696555,0,0.030111,0.969889,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp30_true.dzn,1,0,0,0.704585,0,0.027595,0.972405,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp26_true.dzn,1,0,0,0.69357,0,0.031056,0.968944,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp18_true.dzn,1,0,0,0.661679,0,0.041534,0.958466,0
nsp/nsp_2.mzn_AND_nsp/period_28/71.dzn,1,0,84,0.458009,0,0.093175,0.906825,0
nsp/nsp_2.mzn_AND_nsp/period_28/83.dzn,1,0,84,0.458009,0,0.093175,0.906825,0
nsp/nsp_2.mzn_AND_nsp/period_14/39.dzn,1,0,42,0.45932,0,0.093531,0.906469,0
steiner-triples/steiner-triples.mzn_AND_steiner-triples/13.dzn,1,1,0,0,0,0.480769,0,701
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,0,84,0.458009,0,0.093175,0.906825,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp23_true.dzn,1,0,0,0.683489,0,0.03429,0.96571,0
nsp/nsp_2.mzn_AND_nsp/period_14/10.dzn,1,0,42,0.459473,0,0.094821,0.905179,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp22_false.dzn,1,0,0,0.676056,0,0.03843,0.96157,0
nsp/nsp_2.mzn_AND_nsp/period_28/60.dzn,1,0,84,0.458053,0,0.093597,0.906403,0
nsp/nsp_2.mzn_AND_nsp/period_14/80.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
steiner-triples/steiner-triples.mzn_AND_steiner-triples/19.dzn,1,1,0,0,0,0.491228,0,3305
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07200_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12800_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05100_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06100_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_28/35.dzn,1,0,84,0.458025,0,0.093326,0.906674,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07900_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13600_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08400_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05600_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19900_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_14/28.dzn,1,0,42,0.459353,0,0.09381,0.90619,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13500_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
prop_stress/prop_stress.mzn_AND_prop_stress/0700.dzn,1,0,0,1,0,1,0,0
nsp/nsp_2.mzn_AND_nsp/period_14/37.dzn,1,0,42,0.459395,0,0.094165,0.905835,0
prop_stress/prop_stress.mzn_AND_prop_stress/0600.dzn,1,0,0,1,0,1,0,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07000_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11500_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12500_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_28/87.dzn,1,0,84,0.458009,0,0.093175,0.906825,0
nsp/nsp_2.mzn_AND_nsp/period_14/90.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16400_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_14/23.dzn,1,0,42,0.459353,0,0.09381,0.90619,0
nsp/nsp_2.mzn_AND_nsp/period_14/85.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16200_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12000_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13900_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09600_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
queens/queens.mzn_AND_queens/400.dzn,1,0,0,1,0,1,0,0
nsp/nsp_2.mzn_AND_nsp/period_14/26.dzn,1,0,42,0.45933,0,0.093617,0.906383,0
golfers/golfers1.mzn_AND_golfers/golfers_7_7_7.dzn,1,0,0,0.560831,0,1,0,0
prop_stress/prop_stress.mzn_AND_prop_stress/0800.dzn,1,0,0,1,0,1,0,0
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,0.074017,0,0.240812,0,0.309558,0.690442,576
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11700_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
solbat/sb.mzn_AND_solbat/sb_12_12_5_4.dzn,1,0.074017,0,0.240812,0,0.309558,0.690442,576
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14300_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09800_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_28/23.dzn,1,0,84,0.458053,0,0.093597,0.906403,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19600_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_14/91.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
nsp/nsp_2.mzn_AND_nsp/period_14/57.dzn,1,0,42,0.459395,0,0.094165,0.905835,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09300_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_14/70.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05500_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_28/85.dzn,1,0,84,0.458009,0,0.093175,0.906825,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07600_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19700_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12700_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_14/67.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
solbat/sb.mzn_AND_solbat/sb_13_13_5_3.dzn,1,0.073936,0,0.237449,0,0.308169,0.691831,676
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16800_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11300_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10900_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_28/80.dzn,1,0,84,0.458009,0,0.093175,0.906825,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08300_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_14/53.dzn,1,0,42,0.459353,0,0.09381,0.90619,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15900_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09200_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_28/90.dzn,1,0,84,0.458009,0,0.093175,0.906825,0
solbat/sb.mzn_AND_solbat/sb_13_13_5_0.dzn,1,0.073936,0,0.237449,0,0.308169,0.691831,676
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18800_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_14/44.dzn,1,0,42,0.459353,0,0.09381,0.90619,0
nsp/nsp_2.mzn_AND_nsp/period_14/75.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10500_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
solbat/sb.mzn_AND_solbat/sb_12_12_6_1.dzn,1,0.070945,0,0.23094,0,0.311813,0.688187,576
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19100_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_14/24.dzn,1,0,42,0.459412,0,0.094305,0.905695,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11000_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_14/25.dzn,1,0,42,0.45933,0,0.093617,0.906383,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19500_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_28/39.dzn,1,0,84,0.458025,0,0.093326,0.906674,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15700_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09000_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12300_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_14/88.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06500_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10300_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10100_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
solbat/sb.mzn_AND_solbat/sb_13_13_5_4.dzn,1,0.073936,0,0.237449,0,0.308169,0.691831,676
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10800_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05000_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_14/79.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
nsp/nsp_2.mzn_AND_nsp/period_14/55.dzn,1,0,42,0.459353,0,0.09381,0.90619,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09400_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05200_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_28/37.dzn,1,0,84,0.458065,0,0.093703,0.906297,0
solbat/sb.mzn_AND_solbat/sb_13_13_6_1.dzn,1,0.070711,0,0.227197,0,0.310186,0.689814,676
nsp/nsp_2.mzn_AND_nsp/period_28/44.dzn,1,0,84,0.458053,0,0.093597,0.906403,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14500_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05900_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14900_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11400_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12400_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13200_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07500_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13300_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08900_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05700_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18200_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16000_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14200_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09500_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12200_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15800_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10000_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
normalized-super-os-taillard-20-2.xml.mzn_AND_NODATA,1,0,0,0.668605,0,0.017241,0.982759,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19300_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16100_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09700_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex20000_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10700_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_14/99.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18400_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14100_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
solbat/sb.mzn_AND_solbat/sb_13_13_6_0.dzn,1,0.070711,0,0.227197,0,0.310186,0.689814,676
solbat/sb.mzn_AND_solbat/sb_13_13_5_2.dzn,1,0.073936,0,0.237449,0,0.308169,0.691831,676
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17000_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13700_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06200_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09100_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14600_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17400_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
solbat/sb.mzn_AND_solbat/sb_13_13_5_1.dzn,1,0.073936,0,0.237449,0,0.308169,0.691831,676
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14700_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19800_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06000_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15100_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11800_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07100_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05300_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14000_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16500_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
solbat/sb.mzn_AND_solbat/sb_13_13_6_3.dzn,1,0.070711,0,0.227197,0,0.310186,0.689814,676
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13400_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_14/22.dzn,1,0,42,0.459366,0,0.093918,0.906082,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05800_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10400_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17900_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08500_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11100_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_28/21.dzn,1,0,84,0.458034,0,0.09341,0.90659,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05400_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17300_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18300_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
solbat/sb.mzn_AND_solbat/sb_13_13_6_4.dzn,1,0.070711,0,0.227197,0,0.310186,0.689814,676
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19400_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16600_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18600_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11900_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex20200_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09900_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10200_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13800_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12900_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15300_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17600_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_14/94.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17100_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07300_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16700_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06700_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08000_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15500_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08700_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
solbat/sb.mzn_AND_solbat/sb_14_14_6_2.dzn,1,0.07051,0,0.224031,0,0.308738,0.691262,784
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17800_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18100_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13100_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07800_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18500_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex20300_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03020_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11200_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06300_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
