@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC

@DATA
Qq2k3k3v50v50m700s10,1,20.98,79,1.508571,100,50,0.108571,0.998097
Qq2k3k3v50v50m700s1,1,21.1,73,1.494286,100,50,0.097143,1.009569
Qq2k3k3v50v50m700s2,1,20.52,94,1.448571,100,50,0.108571,0.955307
Qq2k3k3v50v50m700s3,1,21.27,79,1.517143,100,50,0.127143,1.026049
Qq2k3k3v50v50m700s4,1,20.72,87,1.501429,100,50,0.115714,0.973684
Qq2k3k3v50v50m700s5,1,20.96,77,1.502857,100,50,0.121429,0.996198
Qq2k3k3v50v50m700s6,1,21.2,77,1.544286,100,50,0.118571,1.019231
Qq2k3k3v50v50m700s7,1,20.84,88,1.477143,100,50,0.121429,0.984877
Qq2k3k3v50v50m700s8,1,21.23,65,1.524286,100,50,0.134286,1.022147
Qq2k3k3v50v50m700s9,1,20.9,76,1.477143,100,50,0.117143,0.990521
Qq2k3k3v50v50m800s10,1,24.11,88,1.51875,100,50,0.11,1.009209
Qq2k3k3v50v50m800s1,1,23.97,85,1.47125,100,50,0.095,0.997503
Qq2k3k3v50v50m800s2,1,23.54,103,1.45875,100,50,0.10875,0.962388
Qq2k3k3v50v50m800s3,1,24.43,91,1.5075,100,50,0.13125,1.036487
Qq2k3k3v50v50m800s4,1,23.85,103,1.505,100,50,0.125,0.987578
Qq2k3k3v50v50m800s5,1,23.81,86,1.48875,100,50,0.1125,0.984291
Qq2k3k3v50v50m800s6,1,24.35,84,1.54,100,50,0.1225,1.029598
Qq2k3k3v50v50m800s7,1,23.78,99,1.47625,100,50,0.115,0.981833
Qq2k3k3v50v50m800s8,1,24.21,76,1.51875,100,50,0.125,1.017654
Qq2k3k3v50v50m800s9,1,23.78,88,1.4725,100,50,0.115,0.981833
Qq2k3k3v50v50m900s10,1,27.19,94,1.516667,100,50,0.111111,1.014174
Qq2k3k3v50v50m900s1,1,27.06,94,1.486667,100,50,0.1,1.004454
Qq2k3k3v50v50m900s2,1,26.62,110,1.468889,100,50,0.111111,0.972243
Qq2k3k3v50v50m900s3,1,27.28,104,1.498889,100,50,0.125556,1.020958
Qq2k3k3v50v50m900s4,1,26.97,110,1.521111,100,50,0.125556,0.99778
Qq2k3k3v50v50m900s5,1,26.7,103,1.48,100,50,0.112222,0.978022
Qq2k3k3v50v50m900s6,1,27.46,100,1.547778,100,50,0.131111,1.034665
Qq2k3k3v50v50m900s7,1,26.82,112,1.481111,100,50,0.114444,0.986755
Qq2k3k3v50v50m900s8,1,27.29,82,1.517778,100,50,0.121111,1.021715
Qq2k3k3v50v50m900s9,1,26.78,97,1.474444,100,50,0.111111,0.983835
qshifter_3,1,16.842105,16,2,19,8,0.125,1
qshifter_4,1,42.666667,32,2.5,36,16,0.0625,1
qshifter_5,1,103.884058,64,3,69,32,0.03125,1
qshifter_6,1,244.537313,128,3.5,134,64,0.015625,1
qshifter_7,1,560.669202,256,4,263,128,0.007813,1
qshifter_8,1,1260.307692,512,4.5,520,256,0.003906,1
rankfunc10_unsigned_64,1,3.128103,3332,0.158612,2256,2000,0.670207,0.874148
rankfunc11_signed_32,1,3.338753,2716,0.16148,1845,1653,0.678722,0.904552
rankfunc12_unsigned_16,1,3.332432,1079,0.13545,740,676,0.686772,0.91707
rankfunc14_signed_64,1,3.247052,4687,0.125521,3222,2966,0.668424,0.895796
rankfunc15_unsigned_32,1,3.392233,6189,0.161919,4120,3672,0.664824,0.915858
rankfunc16_signed_64,1,3.266512,13789,0.149321,9463,8567,0.667694,0.899491
rankfunc17_unsigned_16,1,3.243797,2398,0.186725,1612,1420,0.672745,0.894611
rankfunc18_signed_64,1,3.345284,12546,0.207727,8619,7467,0.661723,0.90075
rankfunc19_unsigned_16,1,3.444591,3850,0.148148,2274,2050,0.653274,0.924903
rankfunc1_signed_32,1,3.394836,4394,0.169178,2905,2585,0.677108,0.916884
rankfunc20_unsigned_32,1,3.300619,3506,0.164766,2099,1843,0.664399,0.916281
rankfunc21_signed_16,1,3.454693,3669,0.157369,2472,2216,0.657292,0.911031
rankfunc22_unsigned_32,1,3.421053,2555,0.170137,1710,1518,0.673239,0.898342
rankfunc23_signed_64,1,3.41919,5491,0.157619,3533,3149,0.671271,0.904801
rankfunc24_unsigned_64,1,3.530843,5816,0.157862,3534,3150,0.676773,0.916422
rankfunc25_signed_64,1,3.265693,4996,0.124741,3218,2962,0.671215,0.911053
rankfunc26_unsigned_32,1,3.515982,5619,0.133961,3504,3184,0.678388,0.912863
rankfunc27_signed_64,1,3.534944,4033,0.161412,2318,2062,0.676072,0.934428
rankfunc28_unsigned_16,1,3.269982,1491,0.183513,1126,998,0.654839,0.904891
rankfunc29_signed_16,1,3.199,1536,0.102564,1000,936,0.664663,0.915046
rankfunc2_unsigned_64,1,3.380934,4473,0.148298,2570,2314,0.684142,0.919374
rankfunc30_signed_64,1,3.220201,14016,0.1321,9841,8945,0.650677,0.898701
rankfunc31_unsigned_16,1,3.307646,2725,0.118711,1674,1546,0.64549,0.91174
rankfunc32_signed_64,1,3.525497,11495,0.102588,6491,5979,0.641287,0.93991
rankfunc33_unsigned_32,1,3.501717,3312,0.093125,2039,1911,0.699527,0.926912
rankfunc34_signed_32,1,3.43079,2509,0.112989,1481,1353,0.675914,0.919971
rankfunc35_unsigned_32,1,3.726002,4941,0.136188,2646,2390,0.644235,0.952744
rankfunc36_signed_64,1,3.501339,3332,0.150458,1867,1739,0.673553,0.926708
rankfunc37_unsigned_32,1,3.064615,513,0.397516,325,261,0.642236,0.863833
rankfunc38_signed_32,1,3.082569,517,0.398524,327,263,0.642066,0.865236
rankfunc39_unsigned_64,1,3.299965,8569,0.17447,5724,5084,0.6636,0.900076
rankfunc3_signed_64,1,3.452515,20221,0.104554,12983,12087,0.672715,0.920241
rankfunc40_unsigned_64,1,3.422754,4090,0.150943,2505,2249,0.697229,0.906438
rankfunc41_signed_32,1,3.28343,5067,0.142028,3440,3120,0.667122,0.897854
rankfunc42_unsigned_16,1,3.292772,2782,0.155907,1923,1731,0.673366,0.899049
rankfunc43_signed_64,1,3.032837,8533,0.131076,6182,5670,0.662411,0.890773
rankfunc44_unsigned_32,1,2.996273,2343,0.176674,1878,1686,0.659535,0.885863
rankfunc45_signed_16,1,3.645302,2326,0.09974,1373,1277,0.680519,0.927711
rankfunc46_unsigned_32,1,3.342238,4296,0.172805,2770,2450,0.668097,0.908003
rankfunc47_signed_64,1,3.537599,6901,0.095212,3923,3667,0.654486,0.923476
rankfunc48_unsigned_16,1,3.484438,2441,0.158967,1478,1318,0.665425,0.918331
rankfunc49_signed_32,1,3.461683,2609,0.180282,1592,1400,0.672535,0.924509
rankfunc4_unsigned_16,1,3.104693,420,0.329897,277,245,0.649485,0.880246
rankfunc50_signed_64,1,3.598198,6685,0.096759,3773,3517,0.632429,0.914825
rankfunc51_signed_32,1,3.390349,3447,0.138829,2093,1901,0.690528,0.920124
rankfunc52_unsigned_32,1,3.479389,3060,0.14466,1965,1773,0.692221,0.907968
rankfunc53_signed_16,1,3.159453,1179,0.17819,878,782,0.655684,0.883158
rankfunc54_signed_32,1,3.297896,4312,0.145827,2662,2406,0.697522,0.904306
rankfunc55_unsigned_32,1,3.385874,1849,0.165002,1161,1033,0.699646,0.905969
rankfunc56_signed_16,1,3.275641,675,0.215126,468,404,0.677311,0.906028
rankfunc57_unsigned_64,1,3.494334,5745,0.159089,3530,3146,0.701502,0.911004
rankfunc58_signed_32,1,3.399904,3094,0.188721,2078,1822,0.671581,0.909735
rankfunc59_unsigned_16,1,3.367613,1900,0.188902,1303,1143,0.681523,0.906986
rankfunc5_signed_64,1,3.394097,4093,0.155269,2507,2251,0.669295,0.923787
rankfunc60_unsigned_32,1,3.184414,1921,0.215225,1296,1104,0.671354,0.890207
rankfunc61_signed_32,1,3.66205,3585,0.125778,2166,1974,0.678022,0.918906
rankfunc6_unsigned_16,1,3.699856,1287,0.130214,693,629,0.669888,0.957789
rankfunc7_signed_16,1,3.526596,1768,0.168754,1128,1000,0.668095,0.920194
rankfunc8_unsigned_32,1,3.417013,3063,0.18156,2163,1907,0.659929,0.900463
rankfunc9_signed_64,1,3.194965,2757,0.167027,1867,1739,0.638468,0.903104
ring_r4_ser--opt-11_-shuffled,1,60.847185,1266,3.654228,373,182,0.169698,1.136391
ring_r6_ser---16_-shuffled,1,769.953064,2704,6.80109,767,377,0.023831,1.136057
ring_r6_ser--opt-17_-shuffled,1,726.651907,2872,6.785086,813,400,0.025177,1.135826
ring_r7_ser---19_-shuffled,1,2326.498081,3745,7.05138,1042,514,0.008157,1.006172
robots_1_5_2_100.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615
robots_1_5_2_100.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441
robots_1_5_2_100.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915
robots_1_5_2_10.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615
robots_1_5_2_14.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615
robots_1_5_2_21.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441
robots_1_5_2_2.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441
robots_1_5_2_28.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615
robots_1_5_2_31.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615
robots_1_5_2_32.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915
robots_1_5_2_33.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615
robots_1_5_2_3.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441
robots_1_5_2_39.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441
robots_1_5_2_40.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915
robots_1_5_2_45.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441
robots_1_5_2_47.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615
robots_1_5_2_49.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615
robots_1_5_2_54.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915
robots_1_5_2_61.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915
robots_1_5_2_67.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915
robots_1_5_2_75.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915
robots_1_5_2_80.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441
robots_1_5_2_81.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615
robots_1_5_2_82.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441
robots_1_5_2_82.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915
robots_1_5_2_85.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615
robots_1_5_2_85.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441
robots_1_5_2_91.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915
robots_1_5_2_9.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915
robots_1_5_2_99.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441
robots_1_5_3_100.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621
robots_1_5_3_100.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474
robots_1_5_3_100.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932
robots_1_5_3_16.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474
robots_1_5_3_16.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932
robots_1_5_3_20.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474
robots_1_5_3_24.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474
robots_1_5_3_2.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474
robots_1_5_3_25.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621
robots_1_5_3_26.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621
robots_1_5_3_27.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932
robots_1_5_3_30.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621
robots_1_5_3_39.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932
robots_1_5_3_44.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474
robots_1_5_3_44.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932
robots_1_5_3_51.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621
robots_1_5_3_52.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621
robots_1_5_3_52.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474
robots_1_5_3_55.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932
robots_1_5_3_57.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474
robots_1_5_3_62.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621
robots_1_5_3_64.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932
robots_1_5_3_66.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474
robots_1_5_3_70.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932
robots_1_5_3_7.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621
robots_1_5_3_78.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474
robots_1_5_3_80.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621
robots_1_5_3_8.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932
robots_1_5_3_90.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932
robots_1_5_3_91.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621
robots_1_5_4_100.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269
robots_1_5_4_100.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506
robots_1_5_4_100.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949
robots_1_5_4_17.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949
robots_1_5_4_1.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949
robots_1_5_4_22.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269
robots_1_5_4_24.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949
robots_1_5_4_2.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506
robots_1_5_4_30.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506
robots_1_5_4_31.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506
robots_1_5_4_32.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269
robots_1_5_4_44.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269
robots_1_5_4_46.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506
robots_1_5_4_46.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949
robots_1_5_4_50.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506
robots_1_5_4_51.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506
robots_1_5_4_52.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269
robots_1_5_4_56.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949
robots_1_5_4_59.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269
robots_1_5_4_71.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269
robots_1_5_4_73.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269
robots_1_5_4_75.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269
robots_1_5_4_75.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949
robots_1_5_4_81.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269
robots_1_5_4_87.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506
robots_1_5_4_91.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506
robots_1_5_4_91.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949
robots_1_5_4_96.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949
robots_1_5_4_98.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506
robots_1_5_4_99.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949
robots_1_5_5_100.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328
robots_1_5_5_100.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538
robots_1_5_5_100.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966
robots_1_5_5_10.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966
robots_1_5_5_12.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538
robots_1_5_5_12.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966
robots_1_5_5_14.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966
robots_1_5_5_15.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328
robots_1_5_5_24.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328
robots_1_5_5_26.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538
robots_1_5_5_30.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538
robots_1_5_5_31.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328
robots_1_5_5_33.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966
robots_1_5_5_34.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538
robots_1_5_5_38.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328
robots_1_5_5_45.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538
robots_1_5_5_50.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966
robots_1_5_5_56.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328
robots_1_5_5_5.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966
robots_1_5_5_61.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328
robots_1_5_5_62.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328
robots_1_5_5_66.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538
robots_1_5_5_66.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966
robots_1_5_5_75.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328
robots_1_5_5_8.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538
robots_1_5_5_87.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538
robots_1_5_5_93.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538
robots_1_5_5_95.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966
robots_1_5_5_97.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328
robots_1_5_5_99.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966
s1196_d3_u-shuffled,1,3.370607,8240,0.471288,5634,2296,0.75402,1.055469
s1269_d3_s-shuffled,1,3.264716,9399,0.455972,6082,2481.5,0.718054,1.014251
s27_d5_u-shuffled,1,2.828054,273,0.466527,221,86,0.723849,1.031353
s298_d11_s-shuffled,1,3.525395,9201,0.514371,5946,2400,0.743357,1.049202
s298_d2_s-shuffled,1,3.516452,1155,0.3219,699,298.5,0.727177,1.027163
s298_d5_s-shuffled,1,3.523693,3837,0.476859,2448,999,0.740204,1.044942
s298_d9_s-shuffled,1,3.525105,7413,0.507938,4780,1933,0.742816,1.048472
s3330_d10_u-shuffled,1,3.074155,104832,0.50655,73360,28844,0.732911,1.020896
s3330_d4_s-shuffled,1,3.056822,37212,0.468847,25624,10244,0.729853,1.015032
s386_d12_u-shuffled,1,3.541736,15544,0.528681,9069,3663,0.733925,1.021304
s499_d15_s-shuffled,1,3.742551,15653,0.52723,11311,4595.5,0.803089,1.111922
s499_d4_s-shuffled,1,3.763365,3553,0.472083,2544,1053.5,0.797474,1.114422
s510_d12_s-shuffled,1,3.364135,16303,0.521952,11839,4696,0.757,1.059593
s510_d31_s-shuffled,1,3.366204,43815,0.532181,31903,12609.5,0.758904,1.060389
s510_d4_s-shuffled,1,3.355942,4719,0.481681,3391,1364,0.749503,1.056443
s713_d3_s-shuffled,1,2.876832,5106,0.457803,3889,1549,0.734076,1.011299
s713_d5_s-shuffled,1,2.900854,9570,0.489238,7373,2886,0.740139,1.016588
s820_d6_s-shuffled,1,3.863648,13318,0.511578,8038,3301.5,0.763014,1.081676
s820_d7_s-shuffled,1,3.861702,15848,0.517767,9588,3932.5,0.763464,1.082094
S-adeu-0,1,2.345968,12491,0.384036,5382,2611,0.607554,0.58846
S-adeu-1,1,2.319212,12347,0.376916,5382,2611,0.603018,0.591676
S-adeu-2,1,2.345968,12491,0.384036,5382,2611,0.607554,0.58846
S-adeu-3,1,2.319212,12347,0.376916,5382,2611,0.603018,0.591676
S-adeu-4,1,2.337049,12443,0.381681,5382,2611,0.606053,0.58952
S-adeu-5,1,2.337049,12443,0.381681,5382,2611,0.606053,0.58952
S-adeu-6,1,2.345968,12491,0.384036,5382,2611,0.607554,0.58846
S-adeu-7,1,2.319212,12347,0.376916,5382,2611,0.603018,0.591676
S-adeu-8,1,2.328131,12395,0.379308,5382,2611,0.604541,0.590592
S-adeu-9,1,2.319212,12347,0.376916,5382,2611,0.603018,0.591676
S-edau-0,1,2.345968,12491,0.384036,5382,2611,0.607554,0.58846
S-edau-1,1,2.319212,12347,0.376916,5382,2611,0.603018,0.591676
S-edau-2,1,2.345968,12491,0.384036,5382,2611,0.607554,0.58846
S-edau-3,1,2.319212,12347,0.376916,5382,2611,0.603018,0.591676
S-edau-4,1,2.337049,12443,0.381681,5382,2611,0.606053,0.58952
S-edau-5,1,2.337049,12443,0.381681,5382,2611,0.606053,0.58952
S-edau-6,1,2.345968,12491,0.384036,5382,2611,0.607554,0.58846
S-edau-7,1,2.319212,12347,0.376916,5382,2611,0.603018,0.591676
S-edau-8,1,2.328131,12395,0.379308,5382,2611,0.604541,0.590592
S-edau-9,1,2.319212,12347,0.376916,5382,2611,0.603018,0.591676
sortnetsort10.AE.stepl.005,1,1.96817,7778,0.473684,5121,4176,0.607135,0.801001
sortnetsort10.AE.stepl.012,1,1.97072,18642,0.474331,12261,9993,0.607213,0.80116
sortnetsort10.v.stepl.006,1,3.070655,4954,0.048178,1755,872,0.503064,0.594681
sortnetsort10.v.stepl.007,1,3.072861,5777,0.041314,2045,1017,0.50292,0.594569
sortnetsort10.v.stepl.012-shuffled,1,3.078398,9892,0.024126,3495,1742,0.502558,0.594289
sortnetsort5.AE.stepl.003,1,1.963087,884,0.418744,596,494,0.577268,0.771768
sortnetsort5.AE.stepl.005,1,1.971602,1468,0.42042,986,816,0.577177,0.772041
sortnetsort5.AE.stepl.006,1,1.973751,1760,0.420842,1181,977,0.577154,0.77211
sortnetsort5.AE.stepl.007,1,1.975291,2052,0.421143,1376,1138,0.577138,0.772159
sortnetsort5.v.stepl.007-shuffled,1,3.125581,1117,0.049097,430,212,0.512635,0.631282
sortnetsort6.AE.stepl.003,1,1.964781,1402,0.438931,937,772,0.588422,0.782405
sortnetsort6.AE.stepl.006,1,1.972595,2794,0.440613,1861,1531,0.588442,0.782729
sortnetsort6.v.stepl.003-shuffled,1,3.073171,759,0.106911,287,140,0.510799,0.619817
sortnetsort7.AE.stepl.003,1,1.965339,2040,0.451982,1356,1113,0.595595,0.789396
sortnetsort7.AE.stepl.005,1,1.970222,3392,0.4531,2250,1845,0.595654,0.789633
sortnetsort7.AE.stepl.006,1,1.97145,4068,0.45338,2697,2211,0.595669,0.789693
sortnetsort7.AE.stepl.009,1,1.973502,6096,0.453848,4038,3309,0.595694,0.789792
sortnetsort7.v.stepl.004-shuffled,1,3.08209,1457,0.077317,536,264,0.507106,0.609819
sortnetsort8.AE.stepl.005,1,1.969451,4654,0.462046,3077,2517,0.60066,0.794546
sortnetsort8.AE.stepl.007,1,1.971169,6510,0.462457,4301,3517,0.600694,0.794639
sortnetsort8.AE.stepl.009,1,1.972127,8366,0.462685,5525,4517,0.600713,0.79469
sortnetsort8.v.stepl.008-shuffled,1,3.090973,3966,0.037668,1429,710,0.504419,0.602592
sortnetsort9.AE.stepl.004,1,1.967502,4896,0.468322,3231,2639,0.604298,0.798117
sortnetsort9.AE.stepl.005,1,1.968765,6116,0.468634,4034,3294,0.60433,0.798191
sortnetsort9.AE.stepl.012,1,1.971724,14656,0.469365,9655,7879,0.604406,0.798364
sortnetsort9.v.stepl.006,1,3.077475,3903,0.049043,1394,692,0.503764,0.598243
sortnetsort9.v.stepl.012-shuffled,1,3.086518,7791,0.024566,2774,1382,0.503179,0.59778
ssa7552-159-00-shuffled,1,1.125855,13340,0.237586,8478,3557.5,0.611294,0.500131
ssa7552-159-50-shuffled,1,1.671252,11309,0.278263,7124,2880.5,0.601797,0.726862
ssa7552-159-90-shuffled,1,1.702456,9662,0.322936,6026,2331.5,0.591383,0.72328
ssa7552-160-50-shuffled,1,1.677132,11598,0.276057,7294,2951.5,0.601079,0.72703
stmt1_145_146,1,2.843137,191,0.133065,102,90,0.774194,0.963455
stmt11_643_645,1,3.694017,1538,0.124207,585,536,0.718816,0.840856
stmt1_20_21,1,2.815789,143,0.123656,76,67,0.763441,0.926407
stmt124_966_965,1,3.733997,1879,0.15671,703,640,0.707359,0.831749
stmt1_30_31,1,2.85,71,0.122449,40,36,0.755102,0.957983
stmt137_903_911,1,3.707182,1921,0.159187,724,657,0.707028,0.832248
stmt1_392_393,1,3.541176,1269,0.150633,510,464,0.748101,0.859591
stmt16_0_1,1,3.848684,415,0.308594,152,123,0.720703,0.830966
stmt1_629_630,1,3.746905,3905,0.158796,1454,1317,0.722106,0.831375
stmt16_47_48,1,3.851364,5945,0.181362,2126,1873,0.70553,0.814402
stmt16_818_819,1,3.919101,1243,0.216875,445,382,0.72116,0.824976
stmt17_143_144,1,3.572727,545,0.263543,220,184,0.7306,0.861842
stmt17_18_19,1,3.670103,499,0.272873,194,161,0.723917,0.841608
stmt17_63_70,1,4.294222,21651,0.166191,6784,6450,0.705828,0.80322
stmt17_63_78,1,4.326627,24575,0.179256,7654,7262,0.706562,0.802559
stmt17_82_94,1,4.412136,37733,0.159261,11569,11061,0.708448,0.800866
stmt1_787_788,1,3.605234,4727,0.14976,1834,1678,0.733036,0.841757
stmt17_99_98,1,3.779099,6451,0.175304,2354,2084,0.712604,0.818701
stmt1_811_812,1,3.944828,813,0.172727,290,256,0.723232,0.825993
stmt18_258_260,1,3.465863,1221,0.146597,498,460,0.706806,0.855726
stmt19_125_302,1,3.472909,8599,0.176713,3396,3161,0.591227,0.753273
stmt19_133_257,1,3.416639,7433,0.163666,3005,2795,0.600041,0.761986
stmt19_137_313,1,3.479906,8642,0.176738,3409,3174,0.592074,0.754308
stmt19_142_261,1,3.410172,7536,0.162667,3028,2818,0.598974,0.759656
