@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC

@DATA
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1806915801-08.SAT.shuffled.cnf,1,1498,1533,23.9204,0.0067,21.9922,0.0144,22.0057,23.9204,0.0172,23.7967,14.4814,11.6921,77,69,348,76.5841
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1093254405-20.SAT.shuffled.cnf,1,5340,5340,22.9,0.011,22.6618,0.1167,22.7511,22.9,0.011,22.7806,7.8604,7.4573,10,8,60,10.5208
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S839353433-100.UNKNOWN.cnf,1,7120,7120,28.9,0.0111,28.4698,0.0875,28.4302,28.9,0.0111,28.6938,9.7004,9.6037,14,10,80,13.6793
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S179172230-011.cnf,1,2556,2556,27.8867,0.043,26.7501,0.0417,26.8113,27.8867,0.0454,27.7104,10.4643,9.4692,24,19,120,23.9453
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S956671877-054.cnf,1,2203,2210,32.3397,0.0041,29.3128,0.0078,29.0949,32.3397,0.0116,32.0105,16.072,13.4726,114,104,511,113.497
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1568322528-08-SAT.cnf,1,7976,9344,48.1245,0.0001,42.3384,0.0039,40.7955,48.1245,0.0024,42.063,45.1485,38.6269,533,512,2550,533.735
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1114532273-035.SATISFIABLE.cnf,1,2323,2343,32.6095,0.0022,29.991,0.0074,29.4887,32.6095,0.0111,30.2415,19.3297,15.3984,119,109,538,118.84
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1753083943-04.cnf,1,79290,79800,101.6,0.0001,69.1942,0.0003,69.4286,86.8571,0.0003,79.8333,772.5,406.25,4057,4018,18547,4069.12
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,3397,3408,43.9318,0.0012,31.9072,0.0064,29.2803,42.3286,0.0076,38.084,26.0325,20.1811,174,161,787,173.636
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S629207485-001-UNKNOWN.cnf,1,125173,126000,200,0,80.5237,0.0002,75.8,118.6667,0.0002,95.25,796.5,656.714,6339,6339,29226,6364.14
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1980330668-030.SATISFIABLE.cnf,1,2130,2130,25.7534,0.0441,23.6558,0.05,23.4317,25.7534,0.0459,24.0244,8.1238,7.1417,20,16,100,20.2401
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S849793820-03.cnf,1,17000,17000,59.2594,0.0117,57.227,0.035,57.6476,59.2594,0.0117,59.2594,18.1819,18.2478,33,27,200,33.2092
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf,1,3167,3195,41.0457,0.0032,37.3757,0.0055,36.5944,41.0457,0.0083,37.1593,24.6216,19.5188,162,150,731,161.88
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1711406314-093.cnf,1,1519,1530,24.9246,0.0066,22.2284,0.0114,22.1322,24.9246,0.017,23.2654,10.5837,9.0247,78,70,350,78.5172
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S110290755-003.cnf,1,1855,1870,28.6456,0.0022,25.6255,0.0116,25.3796,28.6456,0.0138,27.1177,16.3071,13.4899,95,86,430,95.2767
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S657313757-16.cnf,1,41760,42000,79.75,0.0001,53.7585,0.0005,52.7647,65,0.0006,59.4211,295.95,161.714,2139,2067,9763,2130.25
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S2108627398-03-UNSAT.cnf,1,6958,7478,42.1724,0.0001,30.8143,0.0039,29.9819,38.0022,0.0029,32.3111,59.2808,42.3353,435,417,2046,436.638
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1383380994-043.SATISFIABLE.cnf,1,2544,2556,35.3533,0.0031,32.1991,0.0085,32.4657,35.3533,0.0101,34.529,20.5,16.3061,131,120,588,130.754
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1568197186-18-SAT.cnf,1,12448,14684,44.2386,0.0001,30.325,0.0023,28.7264,37.6792,0.0015,30.6474,52.9866,46.8289,834,808,3967,842.362
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S441484366-048.cnf,1,17000,17000,58.5039,0.0117,57.5395,0.035,58.1039,58.5039,0.0117,58.5039,18.1315,18.2466,33,27,200,33.3497
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,2539,2556,37.1425,0.0032,32.0968,0.0086,31.2094,37.1425,0.0104,36.5116,19.2564,15.5864,129,118,582,129.305
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1736865558-13.SAT.shuffled.cnf,1,2121,2130,31.8449,0.0047,28.5936,0.0082,27.8827,31.8449,0.0121,31.7262,17.2809,13.9316,109,99,490,108.823
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S499481065-10-SAT.cnf,1,12525,14684,54.1301,0.0001,46.4748,0.002,49.1015,54.1301,0.0015,50.2595,72.8857,57.0227,839,812,4000,837.636
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S1274193329-021-UNKNOWN.cnf,1,21250,21250,57.4779,0.0117,48.9624,0.028,48.662,52.375,0.0117,49.758,22.1017,22.2155,41,34,250,41.1853
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1718226278-096.cnf,1,6230,6230,25.9671,0.0111,25.8015,0.1,25.856,25.9671,0.0111,25.8927,8.8358,8.5863,12,9,70,12.1113
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S2119656249-086.cnf,1,2343,2343,25.6819,0.0431,25.0699,0.0455,25.4214,25.6819,0.0456,25.489,9.9212,9.0813,22,17,110,21.8332
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,12750,12750,47.8924,0.0117,46.7527,0.0467,46.5937,47.8924,0.0117,47.8924,14.1274,14.7059,25,20,150,24.8897
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S1828831772-021.SATISFIABLE.cnf,1,8010,8010,31.873,0.0111,31.318,0.0778,31.3078,31.873,0.0111,31.5558,10.5447,10.4468,15,12,90,15.3697
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S1275797759-041-UNKNOWN.cnf,1,34000,34000,64.5,0.0117,57.5766,0.0175,57.5341,61,0.0117,60.1325,32.8635,33.7463,66,56,400,66.1397
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S149116968-021.cnf,1,2203,2210,30.5594,0.0027,28.2974,0.0078,28.0481,30.5594,0.0116,30.3045,22.861,18.0338,112,102,513,112.604
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S357264423-067-UNKNOWN.cnf,1,83418,84000,147.6667,0,68.06,0.0003,65.4667,89.8,0.0003,79.3,732.6,465.667,4259,4197,19502,4269.58
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1955740096-08.cnf,1,18700,18700,60.1654,0.0117,49.5035,0.0318,48.4268,54.8687,0.0117,50.6637,19.4257,19.6173,36,30,220,36.0088
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1137479270-03-SAT.cnf,1,5976,6327,44.3933,0.0003,30.7016,0.0045,29.8053,38.5299,0.0033,31.9775,39.2812,31.0988,375,356,1763,376.537
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,8010,8010,31.8373,0.0111,31.3654,0.0778,31.5993,31.8373,0.0111,31.685,10.4496,10.4303,15,12,90,15.2515
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1907907390-05.SAT.shuffled.cnf,1,6230,6230,26.4183,0.0111,25.9271,0.1,25.9286,26.4183,0.0111,26.1045,8.4602,8.2967,12,9,70,12.1992
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S886048189-14.cnf,1,66707,67200,114.3333,0,63.9216,0.0004,63,86.7143,0.0004,73.4286,461.875,283.176,3395.5,3335,15549,3403.29
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,20000,20000,76.4706,0.0123,57.1981,0.005,57.1385,64.4242,0.0165,60.5909,54.0352,45.4525,192,176,1000,190.464
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,2970,2982,41.2414,0.003,35.8385,0.0058,35.1636,41.2414,0.0088,37.8388,23.6225,18.6937,152,139,687,151.847
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1,40000,40000,112.1,0.0063,75.4802,0.0025,75,88.25,0.0091,82.4706,112.006,82.5051,382,362,2000,382.212
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S648642831-094-UNKNOWN.cnf,1,145968,147000,195.5,0,92.5084,0.0002,86,143.5,0.0002,114,2465,1557,3723.5,0,34106,6182.33
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1259410977-065-UNKNOWN.cnf,1,20886,21000,58.7609,0.0003,41.9619,0.0012,41.2059,48.9118,0.0013,45.4884,148.635,91.5469,1073,1042,4896,1069.58
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S568017735-066.cnf,1,16664,16800,50.1111,0.0004,39.0486,0.0013,38.3864,44.4528,0.0016,41.7021,112.228,67.3739,848.5,822,3896,852.896
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1846251911-07.SAT.shuffled.cnf,1,5340,5340,22.9963,0.011,22.6655,0.1167,22.7144,22.9963,0.011,22.9917,7.755,7.3957,10,8,60,10.4848
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S358640743-023.cnf,1,6230,6230,26.2463,0.0111,25.6534,0.1,25.6351,26.2463,0.0111,25.6545,8.7561,8.419,12,9,70,12.1242
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1618450766-063.cnf,1,41735,42000,84.7692,0.0001,53.0143,0.0005,51.2778,64.5833,0.0006,58.3333,439.895,160.667,2128,2059,9763,2141.22
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S402241321-038.cnf,1,2130,2130,24.7252,0.0441,23.5122,0.05,23.5258,24.7252,0.0459,23.8505,9.0255,8.123,20,16,100,20.0309
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,1902,1917,30.0809,0.0042,26.371,0.0138,25.4432,30.0809,0.0138,28.1137,15.5749,12.9044,96,87,434,96.5369
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S207562876-057.UNKNOWN.cnf,1,3195,3195,33.5058,0.041,31.8514,0.0333,32.2031,33.5058,0.044,32.8826,12.6588,11.4921,30,24,150,29.6018
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2141146009-040.cnf,1,6230,6230,25.8258,0.0111,25.6476,0.1,25.7565,25.8258,0.0111,25.8205,8.6826,8.3532,12,9,70,12.1082
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S260814579-03.cnf,1,22000,22000,76.9615,0.0111,59.6966,0.0045,59.1935,68.1515,0.0152,63.8267,60.9169,48.9524,211,196,1100,210.595
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S2037574412-07.UNSAT.shuffled.cnf,1,2332,2343,33.8972,0.0026,30.0599,0.0093,29.3643,33.8972,0.0111,33.1429,20.2247,16.2235,119,108,538,119.073
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1469277938-19.UNSAT.shuffled.cnf,1,6675,6675,27.7702,0.0111,27.0692,0.0933,26.9609,27.7702,0.0111,27.1178,9.1365,8.7228,13,10,75,12.9123
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1557868591-12-SAT.cnf,1,2867,2931,36.3182,0.0014,32.8572,0.0079,32.9807,36.3182,0.0078,33.7363,21.3222,17.7266,164,152,757,164.38
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1973057201-08-SAT.cnf,1,10290,12014,37.3257,0.0001,30.1799,0.0028,29.4703,36.7766,0.0019,33.7734,51.1242,46.6341,677,657,3250,677.649
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,208521,210000,256,0,105.8276,0.0001,98,170,0.0001,131.6667,2900,7102,10666,10666,48726,7046.67
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,2334,2343,34.7374,0.0034,30.9082,0.0074,30.3755,34.7374,0.0111,34.2759,17.7669,14.4226,120,109,539,119.729
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,1597,1597,19.7641,0.0445,18.8277,0.0667,18.7867,19.7641,0.0461,19.0552,7.1954,6.1938,15,12,75,15.2599
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,8010,8010,31.871,0.0111,31.2559,0.0778,31.3073,31.871,0.0111,31.3259,10.4786,10.359,15,12,90,15.4711
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S1286362348-008-UNKNOWN.cnf,1,25500,25500,60.2816,0.0117,51.7892,0.0233,51.3095,55.3381,0.0117,53.8169,25.8247,25.8298,50,42,300,49.4137
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,5340,5340,23.0672,0.011,22.7681,0.1167,22.7723,23.0672,0.011,22.8813,7.8969,7.467,10,8,60,10.5111
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S295096144-05.cnf,1,54272,54600,104.7778,0.0001,58.1733,0.0005,57,72.6667,0.0005,65.7143,420.667,211.75,2761.5,2726,12685,2757.9
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1113882813-11.SAT.shuffled.cnf,1,1900,1912,27.0795,0.0042,25.8049,0.0091,25.7119,27.0795,0.0136,26.515,14.7916,12.1715,97,88,439,97.3843
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1684547485-073.cnf,1,1522,1530,25.6882,0.0072,22.9852,0.0114,22.509,25.6882,0.0168,25.1059,12.1348,10.2069,78,70,352,77.9723
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S208461254-049.cnf,1,1856,1870,26.6149,0.0054,25.8002,0.0117,25.9586,26.6149,0.014,26.4918,13.2437,11.2192,95,86,428,94.4476
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,15000,15000,62.6333,0.0158,51.714,0.0067,51.4364,57.2917,0.0206,53.9444,40.3299,34.3075,144,132,750,143.533
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,25000,25000,81.6607,0.0103,61.8597,0.004,61.3611,72.0526,0.0137,66.1667,66.1194,53.2653,237,223,1250,240.383
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S1047920973-05.SAT.shuffled.cnf,1,2130,2130,24.5352,0.0446,23.4921,0.05,23.4835,24.5352,0.046,24.1625,9.0088,8.077,20,16,100,20.0319
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S2109173872-19.SAT.shuffled.cnf,1,1518,1533,26.4918,0.0059,22.6674,0.0145,22.182,26.4918,0.0174,24.0445,10.6579,9.2182,78,69,345,77.7139
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1723021362-073.cnf,1,6230,6230,26.4679,0.0111,25.8968,0.1,25.8591,26.4679,0.0111,25.9715,8.7563,8.4339,12,9,70,12.1042
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1263695887-042.cnf,1,1861,1870,30.1336,0.0054,26.7096,0.0116,25.6401,30.1336,0.0139,29.1807,15.1197,12.4017,95,86,431,95.2054
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,17000,17000,58.6205,0.0117,57.5133,0.035,57.6211,58.6205,0.0117,57.6773,17.9673,18.3299,33,27,200,33.1656
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S1971658345-089.cnf,1,2343,2343,26.2294,0.0427,24.9461,0.0455,25.0767,26.2294,0.0455,25.6836,9.9842,9.1132,22,17,110,21.9236
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,104285,105000,188,0,74.689,0.0003,71.8571,104.5,0.0003,86.25,2601.5,547.4,5244,0,24383,5346.9
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1791291573-05.cnf,1,12000,12000,56.1509,0.0194,46.6092,0.0083,46.8202,49.9308,0.0243,48.3425,33.6333,28.3996,114,104,600,114.98
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1602291491-023.cnf,1,2200,2210,32.3364,0.0045,28.8031,0.0078,28.1101,32.3364,0.0117,31.4577,19.2095,15.5648,112,102,510,112.179
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S1481196126-03.SAT.shuffled.cnf,1,5785,5785,24.741,0.0111,24.3172,0.1077,24.3569,24.741,0.0111,24.4087,8.4276,7.9127,11,8,65,11.3108
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1,3195,3195,33.5817,0.0401,31.6145,0.0333,31.8568,33.5817,0.044,32.3145,12.0666,11.105,30,25,150,29.762
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,3383,3408,43.4395,0.003,32.6163,0.0064,31.3863,40.376,0.0078,38.4894,26.1441,20.4534,171,159,780,171.561
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,20877,21000,58.0455,0.0003,42.5032,0.001,42.2182,49.4167,0.0013,45.5366,153.633,91.6667,1061.5,1029,4876,1064.15
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,2662,2662,29.4269,0.0424,27.7844,0.04,27.8944,29.4269,0.0452,28.6682,10.9199,9.8214,25,20,125,24.9191
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1,2333,2343,34.6178,0.0034,30.6014,0.0093,29.2537,34.6178,0.0111,34.216,15.5403,13.1649,120,110,540,120.643
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S621134782-041.cnf,1,2200,2210,34.4842,0.0045,30.1306,0.0078,29.1474,34.4842,0.0117,32.3735,15.5015,13.0398,114,104,510,113.751
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S897388318-05.cnf,1,41729,42000,93.8,0,54.246,0.0005,52.8462,65.5625,0.0006,60.0769,308,158.895,2114,2088,9733,2132.84
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1503318847-091.cnf,1,2556,2556,28.8375,0.0419,26.749,0.0417,26.7551,28.8375,0.0451,27.0453,9.7861,8.8616,24,19,120,24.066
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S144043535-002.cnf,1,1495,1530,24.1065,0.006,22.1397,0.0146,22.3078,24.1065,0.0175,23.4136,12.5799,10.5314,76,68,343,76.0906
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S2037268960-098.cnf,1,2289,2295,31.7147,0.0044,29.2497,0.0075,28.874,31.7147,0.0112,31.6349,19.8036,16,117,107,532,117.681
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,2337,2343,34.8825,0.0034,30.3377,0.0074,29.7272,34.8825,0.0109,33.3423,18.7293,15.4376,120,110,543,120.702
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,25500,25500,57.8287,0.0117,51.7292,0.0233,51.2639,55.6368,0.0117,53.2931,25.7591,25.7169,49,42,300,49.819
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S183991542-09-SAT.cnf,1,6950,7478,41.1176,0.0001,29.7704,0.0029,28.8889,34.948,0.0029,30.4872,41.4444,33.2299,437,419,2043,438.669
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,2117,2130,34.2808,0.0047,29.4802,0.0082,28.698,34.2808,0.0124,32.917,15.0506,12.4226,108,98,486,108.292
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1,1485,1491,23.279,0.0027,21.9817,0.0116,21.9556,23.279,0.017,23.1896,12.2151,10.2213,77,69,344,76.668
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S361865778-09-SAT.cnf,1,3504,3582,43.1564,0.0011,32.9352,0.0054,32.5069,41.2102,0.0062,34.3348,24.6566,19.7715,204,191,932,203.565
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S432776913-077.cnf,1,13600,13600,50.2349,0.0117,49.0494,0.0437,49.8952,50.2349,0.0117,50.2349,14.9988,15.2463,26,21,160,26.7062
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1128222245-05.cnf,1,22000,22000,77.9259,0.0113,58.915,0.0045,58.359,66.8286,0.0152,62.3448,60.8438,48.9037,211,196,1100,210.931
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S948914005-013.cnf,1,17000,17000,58.0267,0.0117,57.0692,0.035,57.64,58.0267,0.0117,58.0267,18.2599,18.8326,33,27,200,32.8222
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,166818,168000,237,0,90.2921,0.0002,85,137,0.0002,105.5,6818.5,1198.2,4231.5,0,38960,8506.8
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1014608490-038.cnf,1,1778,1785,28.3332,0.0056,25.6947,0.0121,25.4976,28.3332,0.0144,27.8247,12.8801,10.767,92,83,413,91.8051
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S218623752-19-SAT.cnf,1,3514,3582,42.3191,0.0006,37.2085,0.0064,36.553,42.3191,0.0063,38.962,25.2506,19.8052,203,189,931,203.361
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1,3178,3195,41.8817,0.0006,33.4982,0.0068,34.9776,38.6758,0.0082,36.4072,24.1436,19.543,162,150,733,161.819
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1339958817-007.UNKNOWN.cnf,1,2546,2556,37.217,0.0039,32.2307,0.0085,31.2191,37.217,0.0101,36.8109,24.974,19.4565,129,119,589,129.62
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S218576925-17.UNSAT.shuffled.cnf,1,2534,2556,34.8995,0.0039,31.2254,0.0086,30.0694,34.8995,0.0104,33.8222,24.0633,19.1711,128,117,580,127.591
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,4450,4450,19.8649,0.011,19.7337,0.14,19.6872,19.8649,0.011,19.8308,6.6001,6.0866,9,6,50,8.8931
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S599916448-096.cnf,1,5785,5785,24.5195,0.0111,24.1145,0.1077,24.1785,24.5195,0.0111,24.3134,8.2693,7.8339,11,8,65,11.3035
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1582955175-042.cnf,1,8345,8400,43.1268,0.0012,32.014,0.0026,31.7655,34.4475,0.0032,32.8981,55.7959,41.9534,426,405,1946,424.257
