@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC

@DATA
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,0.0032,0.3234,2.0274
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-10.cnf,1,0,0.0251,1.0562
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0.3402,0.0064,0.1101
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0,0.2636,3.7609
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-25.cnf,1,0,0.1275,2.5841
SAT_RACE2008/schup-l2s-abp4-1-k31.cnf,1,0.0006,0.1741,2.8668
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-x1mul.cnf,1,0,0.1664,1.7756
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0.6868,0.5264,0.3038
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,0,0.3765,3.1177
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0,0.2637,2.898
SAT_RACE2006/SAT-Race_TS_2/grieu-vmpc-s05-05s.cnf,1,0.6857,0.5235,0.0335
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0,0.161,1.779
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_12_UNSAT.cnf,1,0,0.268,2.3232
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b1.cnf,1,0,0.4834,4.1266
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,0,0.249,3.7986
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0,0.2293,2.8965
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1,0,0.1963,2.4469
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_10_UNSAT.cnf,1,0.002,0.302,2.5484
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.1-6.cnf,1,0,0.3978,4.037
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-06.cnf,1,0.0003,0.4893,2.1343
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,0.008,0.2747,1.3217
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7idw.cnf,1,0,0.177,2.9399
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-8013.cnf,1,0,0.2046,3.2814
SAT_RACE2008/palac-uts-l06-ipc5-h34.cnf,1,0,0.4063,4.2552
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,0,0.5002,4.0238
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,0,0.1837,3.0004
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04-valves.cnf,1,0,0.1772,2.4811
SAT_RACE2008/simon-s03-w08-15.cnf,1,0,0.166,3.2044
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,0,0.1466,2.5241
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1104.cnf,1,0,0.0822,1.0399
SAT_RACE2008/mizh-sha0-36-1.cnf,1,0,0.0189,0.823
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,0,0.0605,1.9089
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,0.0003,0.1581,3.1708
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,0,0.1817,2.8961
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,0,0.2435,3.1284
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0,0.0877,1.47
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,0,0.149,2.3172
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-05.cnf,1,0,0.3729,3.9569
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,1,0,0.2289,2.8841
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,0,0.0434,1.3678
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,0,0.2639,2.8798
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0.7941,0,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,0,0.227,2.9565
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,0.0193,0.375,1.2897
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0,0.2415,3.1
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf,1,?,?,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,0,0.0764,2.1353
SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf,1,0,0.19,2.8597
SAT_RACE2006/SAT-Race_TS_2/velev-dlx-uns-1.0-05.cnf,1,0,0.4122,3.7165
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0,0.0207,0.9795
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,0,0.1871,3.3025
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0,0.0189,0.8222
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,0,0.1692,2.7665
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf,1,0,0.1729,2.7152
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-11-s.cnf,1,0,0.2507,3.0659
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,0.0003,0.147,1.9719
SAT-Race-2010-CNF/hardware-verification/manolios/c10id_i.cnf,1,0,0.1717,2.8945
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,0,0.2016,3.2567
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,0.0003,0.1709,2.0042
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1,0.0006,0.273,2.5024
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,0,0.1713,2.8827
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,0,0.1754,2.8706
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,0,0.0511,1.6587
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,0,0.2468,3.0789
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0,0.2325,2.8898
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,0,0.3443,4.2629
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq2.cnf,1,0,0.3185,4.0364
SAT_RACE2006/SAT-Race_TS_2/velev-live-2.0-02.cnf,1,0,0.3239,4.0345
SAT_RACE2006/SAT-Race_TS_2/simon-mixed-s02bis-05.cnf,1,0,0.1339,2.9096
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,0,0.2087,3.1963
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-10.cnf,1,0,0.0251,1.0562
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-5.cnf,1,0,0.0194,0.8461
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,0,0.166,1.9511
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-10-10p0.cnf,1,0,0.2353,2.8812
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf,1,0,0.1553,2.4576
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h30-unknown.cnf,1,0,0.4017,4.2557
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.0001,0.1828,2.3663
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0,0.0194,0.8464
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,0.0003,0.1359,2.5999
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,0,0.1689,2.778
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,0.0142,0.3678,1.0465
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0,0.0776,2.0475
SAT_RACE2008/ibm-2002-11r1-k45.cnf,1,0,0.1854,3.3902
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-26-k25.cnf,1,0,0.2488,3.5669
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,0,0.511,3.1594
SAT_Competition2011/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,0,0.514,4.0561
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-13-s.cnf,1,0,0.2501,3.0549
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,0.0001,0.3766,2.5706
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-10652.cnf,1,0,0.1963,2.9966
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,0,0.1821,2.3597
SAT_RACE2008/ibm-2004-1_11-k80.cnf,1,0,0.1831,3.4071
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-07.cnf,1,0,0.0458,1.3709
SAT_RACE2008/manol-pipe-g10nid.cnf,1,0,0.1737,2.7281
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-09.cnf,1,0,0.0251,1.0554
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-02.cnf,1,0,0.2489,3.7437
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,0,0.138,1.6324
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,0,0.57,4.2266
SAT_Competition2007/industrial/industrial/grieu/vmpc_28.cnf,1,0.6861,0.5251,0.0178
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf,1,0,0.1025,1.6669
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,0.0001,0.1823,2.3592
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,0,0.0654,1.7903
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-6_02_3-k100.cnf,1,0.0002,0.1593,3.1926
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0,0.2415,3.1
SAT-Race-2010-CNF/hardware-verification/manolios/c10ni_s.cnf,1,0,0.1791,2.794
SAT_RACE2008/ibm-2002-20r-k75.cnf,1,0,0.2171,3.6383
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,1,0,0.2274,2.8329
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-19-u.cnf,1,0,0.2453,3.0907
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc965.cnf,1,?,?,?
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,0,0.2527,3.8107
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,0,0.2707,2.8848
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-5p1.cnf,1,0,0.1365,2.2925
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f7idw.cnf,1,0,0.1818,2.7419
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-06.cnf,1,0,0.0248,1.0513
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6bid_i.cnf,1,0,0.177,2.965
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,0,0.0938,1.5733
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,0.0529,0.427,3.1155
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E15N15.cnf,1,?,?,?
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf,1,0,0.1964,2.3742
SAT_RACE2008/manol-pipe-f9b.cnf,1,0,0.198,2.9372
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,0,0.173,2.3888
SAT_Competition2007/industrial/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,0,0.3775,4.1025
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0,0.2339,2.9386
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-dalumul.cnf,1,0,0.152,2.2168
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,0,0.2019,2.9581
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-11-u.cnf,1,0,0.2516,3.0844
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_10_UNKNOWN.cnf,1,0.0013,0.2678,2.4871
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf,1,0,0.0932,2.2492
SAT_RACE2008/goldb-heqc-x1mul.cnf,1,0,0.1664,1.7756
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,1,0.0562,0.6275,1.7802
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,0.0002,0.3748,2.666
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10nidw_s.cnf,1,0,0.1711,2.621
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-05.cnf,1,0,0.0249,1.0521
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,1,0,0.2256,2.8433
SAT_RACE2006/SAT-Race-Benchmarks/narain-vpn-clauses-6.cnf,1,0,0.3185,1.9619
SAT_Competition2011/SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,0,0.1626,3.001
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_1_keyfind_1.cnf,1,0,0.0291,1.3606
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_10_keyfind_1.cnf,1,0,0.0102,1.0256
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-15-u.cnf,1,0,0.2459,3.1086
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-tt5.B.cnf,1,0.0002,0.189,3.3079
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-28.cnf,1,0.6861,0.5251,0.0178
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom16.cnf,1,0,0.1988,2.3275
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf,1,0,0.188,2.225
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,0,0.0955,1.633
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_4.cnf,1,0,0.0194,0.8469
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf,1,0,0.0956,1.5411
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,0.0003,0.425,1.7796
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,0,0.2659,2.8874
SAT_Competition2011/SAT07/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0,0.3921,4.2176
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minor/minor032.cnf,1,0.0003,0.2572,3.3519
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-4nd.cnf,1,0.0006,0.3446,4.0084
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,0,0.3849,3.2613
SAT_Competition2011/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,0.0001,0.0909,2.544
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0.6881,0.528,0.2756
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0,0.0776,2.0475
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f10ni.cnf,1,0,0.1969,2.8303
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g7n.cnf,1,0,0.1945,3.2532
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,0,0.1197,2.7463
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-3.cnf,1,0,0.0207,0.9811
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,0,0.2446,3.0942
SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf,1,0,0.4036,4.2532
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,1,0,0.1338,1.4903
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00X23.cnf,1,0.008,0.3625,0.9299
SAT_RACE2008/manol-pipe-c10nidw.cnf,1,0,0.171,2.6359
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-s.cnf,1,0,0.2446,3.0942
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,0,0.2707,2.8848
SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,0,0.025,1.0543
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-26-s100.cnf,1,0.0001,0.1829,2.3674
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,0,0.1642,3.0197
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-13-u.cnf,1,0,0.2465,3.1057
SAT_RACE2008/aloul-chnl11-13.cnf,1,0.8451,0,0
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-15-s.cnf,1,0,0.2398,3.1007
SAT_RACE2006/SAT-Race-Benchmarks/velev-fvp-sat-3.0-b18.cnf,1,0.0014,0.3856,3.9795
SAT_RACE2008/narain-vpn-clauses-8.cnf,1,0,0.3221,1.7972
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,0,0.1761,2.9427
SAT_Competition2011/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,0,0.236,3.8257
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0,0.2668,2.8563
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf,1,0,0.0497,1.455
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7_i.cnf,1,0,0.2062,3.3927
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-16.cnf,1,0,0.04,1.3141
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0,0.0609,1.6474
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,0,0.1877,2.9157
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-35-3.cnf,1,0,0.0194,0.846
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,1,0.0001,0.1844,2.3684
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,0,0.0194,0.8471
SAT_Competition2007/industrial/industrial/narain/clauses-4.cnf,1,0.0003,0.3302,2.2991
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,0,0.025,1.0543
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p1.cnf,1,0,0.2349,2.9164
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6b_i.cnf,1,0.0001,0.1953,3.2514
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.cnf,1,0,0.346,4.2501
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.0001,0.0793,2.0738
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.0001,0.0793,2.0738
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10b.cnf,1,0.0001,0.1868,3.0595
SAT_RACE2008/fuhs-aprove-16.cnf,1,0,0.04,1.3141
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq5.cnf,1,0,0.343,4.2313
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,0,0.2459,3.1086
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,0.0017,0.1566,3.0229
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,0,0.1664,1.7742
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1,0,0.0623,1.7047
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf,1,0.0067,0.2355,3.1368
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.7857,0,0
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,0,0.2076,2.1964
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,0,0.2446,3.1041
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l37_lambda.cnf,1,0.0001,0.3538,3.2118
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,0,0.1714,2.8021
SAT_RACE2008/goldb-heqc-dalumul.cnf,1,0,0.152,2.2168
SAT_RACE2008/grieu-vmpc-31.cnf,1,0.6868,0.5264,0.3038
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.cnf,1,0,0.3466,4.2401
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,0,0.1546,2.0429
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-15228.cnf,1,0,0.1404,2.8292
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,0,0.244,3.1268
SAT-Race-2010-CNF/hardware-verification/manolios/c6n.cnf,1,0,0.1964,3.1568
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,0,0.4795,2.6029
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,0.0004,0.2323,2.2258
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,0,0.0761,0.8607
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.0-04.cnf,1,0,0.5671,4.2264
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0,0.1717,3.0442
SAT_RACE2008/een-pico-prop05-75.cnf,1,0,0.2005,3.0109
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,0,0.206,2.2121
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,0,0.2634,2.8392
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,0,0.1658,2.5111
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,0,0.1593,2.0978
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,0,0.2382,3.154
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,0.0001,0.355,3.1876
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,0,0.1759,3.0241
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,0,0.1716,2.2763
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf,1,0.0006,0.3446,4.0084
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,0,0.3617,3.1575
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,0,0.3621,4.2307
SAT_RACE2008/mizh-sha0-36-3.cnf,1,0,0.0189,0.8225
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0.6863,0.5255,0
