@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC

@DATA
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-250-100.cnf,1,4.8398,0.4506,0.2295,0.2295,0.2295
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-01-S2069048075.sat05-488.reshuffled-07.cnf,1,39.9178,0.0833,0.0612,0.0342,0.0189
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_3_6_fbc.cnf,1,28.4505,1.0624,0.0903,0.0117,0.0002
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen7-n390-02-S178568232.sat05-479.reshuffled-07.cnf,1,11.2841,0,0.0384,0.0369,0.0223
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,15.1974,2.5543,0.4999,0.4995,0.4923
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-03-S1609878926.sat05-487.reshuffled-07.cnf,1,39.3898,0.0521,0.0627,0.0356,0.0187
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_8gates_u2.cnf,1,11.9642,1.5069,0.0424,0.0024,0
SAT_Competition2009/CRAFTED/ramseycube/Q3inK11.cnf,1,0.2558,0,0.5,0.5,0.4998
SAT_Competition2007/crafted/spence/hard/s101-100.cnf,1,1.0819,0,0.3217,0.3204,0.3136
SAT_Competition2007/crafted/spence/medium/s77-100.cnf,1,1.0583,0,0.3196,0.3182,0.3114
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,16.2203,2.6087,0.4999,0.4997,0.4962
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,14.8083,2.62,0.4999,0.4997,0.4972
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_21_60_7-log.shuffled-as.sat03-151.cnf,1,6.9027,0.0082,0.4946,0.4942,0.4939
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-grid-pbl-0070.sat05-1334.reshuffled-07.cnf,1,?,?,?,?,?
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf,1,94.6,0.7656,0.1379,0.1307,0.06
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,1796.2,1.2398,0.0597,0.035,0.0037
SAT_Competition2007/crafted/spence/medium/s61-100.cnf,1,1.0346,0,0.3166,0.3105,0.3047
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-9x32.cnf,1,64.587,0.6204,0,0,0
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-sat-gt-040.sat05-1297.reshuffled-07.cnf,1,43.1429,0.0748,0,0,0
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,52.8683,2.148,0.499,0.4958,0.4765
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d-0.02-s383740539.sat05-534.reshuffled-07.cnf,1,63.3243,0.4845,0.0089,0.0012,0.0006
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,0.3256,0.2947,0.2226,0.2226,0.2225
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb45-21-1.used-as.sat04-883.cnf,1,29.4179,0.2623,0,0,0
SAT_Competition2011/SAT02/handmade/pehoushek/twentyvars/7cnf20_90000_90000_7.shuffled.cnf,1,2.0002,0,0.4252,0.4237,0.4225
SAT_Competition2007/crafted/Hard/contest04/others/Composite-096BitPrimes-0.sat05-507.reshuffled-07.cnf,1,1143,0.6752,0.0906,0.0728,0.0232
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00250.sat05-1330.reshuffled-07.cnf,1,2.9206,1.9656,0.471,0.4364,0.378
SAT_Competition2009/CRAFTED/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,2.7296,0.0131,0.1109,0.1109,0.1108
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp.cnf,1,455.387,1.3044,0.0684,0.0296,0.0058
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2072.cnf,1,57.1429,0.9982,0,0,0
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp.cnf,1,72.3971,1.2863,0.1247,0.0575,0.0127
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-151-100.cnf,1,1.1061,0,0.3243,0.3229,0.3167
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g4.cnf,1,287.779,0.2296,0,0,0
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n28-01-S136611085.shuffled-as.sat03-1627.cnf,1,4.3087,1.1838,0.0484,0.03,0.0239
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes9.cnf,1,27.4667,0.2599,0,0,0
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n600-d0.02-s1676244754.sat05-535.reshuffled-07.cnf,1,37.1049,0.4837,0.0078,0.0009,0.0001
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-clqcolor-unsat-set-b-clqcolor-08-06-07.sat05-1257.reshuffled-07.cnf,1,2.1491,1.0642,0.2818,0.1307,0.0445
SAT_Competition2011/SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,36.9702,0.8605,0.0249,0.0003,0.0001
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,5.5294,0.5951,0.0319,0.0113,0.0047
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes9.cnf,1,60.1562,0.2291,0,0,0
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d-0.02-s405595518.sat05-531.reshuffled-07.cnf,1,62.4831,0.4822,0.0085,0.0012,0.0005
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8ch.shuffled-as.sat03-1448.cnf,1,1,1.1407,0.4509,0.4409,0.389
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n140-s20078956-unsat.cnf,1,1.1008,0,0.3242,0.3229,0.3166
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,14.1131,0,0.042,0.042,0.042
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-2.sat05-2174.reshuffled-07.cnf,1,11.9208,0,0.042,0.042,0.042
SAT_Competition2007/crafted/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,108.535,0.4592,0.0161,0.0149,0.0136
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p15-s72490337.cnf,1,32.7429,0.1149,0,0,0
SAT_Competition2009/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,30.3667,1.2623,0.0061,0.0014,0
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl006.sat05-2718.reshuffled-07.cnf,1,13.8547,2.5799,0.4999,0.4997,0.4976
SAT_Competition2011/SAT03/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf,1,31.2932,1.0627,0.0326,0.0216,0.0216
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,1,1,0.4379,0.1929,0.1929,0.1928
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-FIFO.used-as.sat04-991.sat05-4192.reshuffled-07.cnf,1,29402,0.5153,0.1339,0.0316,0.0007
SAT_Competition2007/crafted/Hard/contest03/others/mm-2x3-8-8-sb.1.sat05-475.reshuffled-07.cnf,1,118.848,1.7813,0.0456,0.0212,0.0067
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00150.sat05-1328.reshuffled-07.cnf,1,2.2141,1.8653,0.4689,0.4402,0.375
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm25-p0-q219.cnf,1,0.2093,0.0979,0.0518,0.0517,0.0515
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-5x8.cnf,1,0,0.8259,0.3547,0.3547,0.3547
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-FIFO.used-as.sat04-991.sat05-4192.reshuffled-07.cnf,1,5017,0.5153,0.1339,0.0316,0.0007
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf,1,671.762,0.1304,0,0,0
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,7.602,0.0375,0.4604,0.4604,0.4604
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,1.0643,0.3701,0.176,0.1703,0.165
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/c6288.shuffled.cnf,1,107.895,0.9063,0.0365,0.0297,0.021
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_8_exp.cnf,1,44.4768,1.0374,0.0322,0.0176,0.0019
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_29_30_6-dir.shuffled-as.sat03-130.cnf,1,10.4427,0.1198,0,0,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-160-100.cnf,1,3.364,0.4506,0.2295,0.2295,0.2295
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,1,21.1813,0.187,0,0,0
SAT_Competition2007/crafted/spence/hard/s105-100.cnf,1,1.0799,0,0.3217,0.3204,0.3148
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_060.shuffled.cnf,1,4.1854,0.4757,0.0048,0.0042,0.0034
SAT_Competition2007/crafted/spence/medium/s89-100.cnf,1,1.068,0,0.3209,0.3189,0.3128
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,3.6588,0.006,0.1109,0.1109,0.1109
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,5.2863,0.4506,0.2295,0.2295,0.2295
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_512.cnf,1,18.425,0,0.0301,0.0101,0.0042
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_390.cnf,1,18,0.3202,0,0,0
SAT_Competition2011/SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,1.4562,0.0203,0.2677,0.2673,0.2654
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes2.cnf,1,31.4462,0.2474,0,0,0
SAT_Competition2007/crafted/spence/medium/s57-100.cnf,1,1.0352,0,0.3157,0.3099,0.3059
SAT_Competition2009/CRAFTED/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,116.422,0.4592,0.0161,0.0149,0.0136
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1,42.4444,0.2246,0,0,0
SAT_Competition2011/SAT09/CRAFTED/sgi/satsgi-n26himBHm28-p0-q293.cnf,1,0.2229,0.0895,0.0314,0.0312,0.031
SAT_Competition2011/SAT05/crafted/sabharwal05/planning/logistics/unsat/logistics-rotate-07t5.shuffled-as.sat05-1137.cnf,1,32.1712,0.267,0.0119,0.0065,0.0003
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf,1,494.257,0.2278,0,0,0
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm26-p0-q248.cnf,1,0.5968,0.0932,0.0595,0.0595,0.0595
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,18.9646,1.5155,0.4982,0.484,0.0308
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-020-019.shuffled-as.sat05-1232.cnf,1,1.0252,0.2211,0.0317,0.0315,0.0311
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_389.cnf,1,34,0.306,0,0,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes5.cnf,1,64.7895,0.1918,0,0,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.0033,0.6975,0.0126,0.0126,0.0126
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-21-sat.cnf,1,1.521,0.3136,0.233,0.233,0.233
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp_ci_ce.cnf,1,1023.92,1.2696,0.0651,0.0281,0.004
SAT_Competition2011/SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,1.9394,0.0719,0.0005,0.0002,0.0001
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1,17.6291,0.3344,0,0,0
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,6.9126,0.2835,0.0035,0.0032,0.0029
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_150_42_s.cnf,1,23.5773,1.5412,0.3395,0.3186,0.2893
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,4.6669,0.4506,0.2295,0.2295,0.2295
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-12_135.cnf,1,9.1451,0.4141,0.0002,0,0
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-1.used-as.sat04-891.cnf,1,43.7108,0.2239,0,0,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1,0.944,0.3463,0.2435,0.2435,0.2435
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,1,26.3925,0,0.0402,0.035,0.0296
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn004.shuffled-as.sat05-3844.cnf,1,51.3459,2.1248,0.499,0.4958,0.4742
SAT_Competition2007/crafted/Hard/contest03/others/color-18-4.sat05-443.reshuffled-07.cnf,1,67.3982,1.2688,0,0,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-270-100.cnf,1,5.1319,0.4506,0.2295,0.2295,0.2295
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g4.cnf,1,48.6957,0.2185,0,0,0
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-luckySeven.used-as.sat04-990.sat05-4196.reshuffled-07.cnf,1,1725,0.5398,0,0,0
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s111845174.sat05-536.reshuffled-07.cnf,1,49.8994,0.4848,0.0079,0.0009,0.0001
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07.cnf,1,9093,0.6128,0.1604,0.0552,0.0059
SAT_Competition2009/CRAFTED/ramseycube/Q3inK13.cnf,1,?,?,?,?,?
SAT_Competition2009/CRAFTED/sgi/new-difficult-20-152-18-95.cnf,1,8.2882,0.1531,0.0004,0.0002,0
SAT_Competition2009/CRAFTED/ramseycube/Q3inK08.cnf,1,0,0,0.5,0.5,0.5
SAT_Competition2009/CRAFTED/sgi/new-difficult-26-243-24-70.cnf,1,6.1256,0.1643,0,0,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,5.4387,0.1486,0,0,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf,1,29.7713,0.2624,0,0,0
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,13.145,1.091,0.0398,0.0345,0.0262
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00200.sat05-1329.reshuffled-07.cnf,1,2.6913,2.0941,0.4827,0.4553,0.4095
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,18.9405,1.5155,0.4982,0.484,0.0308
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1,19.2048,0.4319,0.1697,0.106,0.0555
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,1.1287,0,0.3256,0.3243,0.3228
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,16.0748,2.5476,0.4999,0.4995,0.4909
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-18_312.cnf,1,25.1743,0.3267,0,0,0
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-0.sat05-503.reshuffled-07.cnf,1,293.234,0.6873,0.0906,0.0505,0.0234
SAT_Competition2009/CRAFTED/sgi/sgi-difficult4.cnf,1,0.1148,0.1505,0.0047,0.0017,0.0007
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2_restricted.cnf,1,68.0333,1.3061,0.0008,0.0006,0.0005
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,6,0.1662,0.0044,0.0044,0.0044
SAT_Competition2011/SAT04/handmade/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf,1,62.4338,0.4835,0.0088,0.0012,0.0005
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes1.cnf,1,148.211,0.2502,0,0,0
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,17.2515,2.5732,0.4999,0.4995,0.4909
SAT_Competition2007/crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,536.014,0.6919,0.0337,0.011,0.0107
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-133-100.cnf,1,1.099,0,0.3237,0.3225,0.3162
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_399.cnf,1,15.3766,0.3469,0,0,0
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-01-S1432474240.sat05-483.reshuffled-07.cnf,1,1.0432,0.9915,0.3227,0.2746,0.2608
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,3.6978,0.006,0.1109,0.1109,0.1109
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,55.5556,0.1983,0,0,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,0.0741,0.6867,0.0064,0.0064,0.0064
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-035.sat05-1308.reshuffled-07.cnf,1,10.0903,0.0846,0,0,0
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,12.2154,0,0.042,0.042,0.042
SAT_Competition2009/CRAFTED/modcircuits/mod3_4vars_6gates.cnf,1,8.9492,1.4948,0.4447,0.3775,0.0142
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,13.8604,2.5446,0.4999,0.4996,0.4947
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0.4786,0.3906,0.2725,0.2725,0.2725
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes3.cnf,1,32.4036,0.2467,0,0,0
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1,4.9662,0.4506,0.2295,0.2295,0.2295
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-045-044.sat05-1195.reshuffled-07.cnf,1,38.2969,0.1861,0.0983,0.0979,0.0968
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm24-p0-q209.cnf,1,0.0219,0.1011,0.0552,0.0552,0.0551
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-16-unsat.cnf,1,16.5353,0.3622,0.0276,0.0275,0.0274
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,15.3229,2.572,0.4999,0.4996,0.4933
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v1820c171155g3.cnf,1,46.4314,0.215,0,0,0
SAT_Competition2007/crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,10.344,1.0326,0.0909,0.0493,0.0299
SAT_Competition2009/CRAFTED/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,1.231,0.0175,0.2687,0.2685,0.2681
SAT_Competition2009/CRAFTED/modcircuits/mod5block_2vars_12gates.cnf,1,18.7045,1.339,0.0041,0,0
SAT_Competition2009/CRAFTED/sgi/satsgi-n17himBHm20-p0-q146.cnf,1,0.0929,0.1138,0.0786,0.0786,0.0786
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x30.cnf,1,0.0468,0.65,0.0002,0.0002,0.0002
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_9_all.cnf,1,59.1911,0.8213,0.0368,0.013,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,47,0.0929,0.0356,0.0082,0.001
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_9_exp.cnf,1,47.3472,1.0233,0.0359,0.0151,0.0018
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i3_pp.cnf,1,3,0,0.004,0.004,0.004
SAT_Competition2009/CRAFTED/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,751.429,0.6591,0.0351,0.0269,0.009
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-070-069.sat05-1240.reshuffled-07.cnf,1,1,0.0773,0.0395,0.0235,0.0148
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0.0157,0.6867,0.0064,0.0064,0.0064
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n32-01-S1491788039.sat05-497.reshuffled-07.cnf,1,5.7927,1.1839,0.0487,0.0288,0.0239
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,10,0.2212,0.0912,0.0899,0.0886
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,1,0.3701,0.176,0.1703,0.165
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,881.154,0.5965,0,0,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,29.0365,0.316,0,0,0
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf,1,47.4744,2.0383,0.499,0.496,0.4733
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,11.7024,0,0.042,0.042,0.042
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,1,50.7508,2.1322,0.499,0.4957,0.4748
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,14.1769,0,0.042,0.042,0.042
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-fphp-020-015.sat05-1218.reshuffled-07.cnf,1,5.0019,0.287,0.0101,0.01,0.0099
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,9.6851,0.0085,0.4951,0.4945,0.4939
SAT_Competition2007/crafted/spence/hard/s117-100.cnf,1,1.0926,0,0.3225,0.3217,0.3158
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf,1,5156.44,0.1132,0.0278,0.0087,0.0011
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd002.sat05-3108.reshuffled-07.cnf,1,27.4937,2.0633,0.4987,0.4941,0.43
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g9.cnf,1,57,0.1971,0,0,0
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,1.4336,0.0672,0,0,0
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n320-03-S1572374531.sat05-485.reshuffled-07.cnf,1,1.0388,1.0289,0.3324,0.28,0.2647
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,14.6028,0,0.042,0.042,0.042
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1,3539.5,0.1482,0.0196,0.0049,0.0002
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g5.cnf,1,71.2549,0.2171,0,0,0
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3500_3500_30f1.shuffled.cnf,1,2.9502,0.6882,0.0053,0.0047,0.004
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-064BitPrimes-1.sat05-506.reshuffled-07.cnf,1,534.724,0.6926,0.0905,0.0431,0.0233
SAT_Competition2011/SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,16.0155,1.549,0.4979,0.4231,0.0315
