@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC

@DATA
SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-rotmul.cnf,1,0.0275,0.0068,0.0096,?,?,433,0.0573,0.0753,0.0956,0.3552
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-300.cnf,1,0.0005,0.0002,0.0005,0.2521,0.0446,724,0.0618,0.0099,0.0374,0.1179
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq1.cnf,1,0.0345,0.0179,0.0392,?,?,78,0.0581,0.0436,0.3096,0.5518
SAT_Competition2011/SAT03/industrial/maris/CNF/gripper13u.shuffled-as.sat03-395.cnf,1,0.0025,0.0019,0.0029,0.2662,0.0034,533,0.063,0.0019,0.1682,0.5493
SAT_RACE2008/een-tip-sat-nusmv-t5.B.cnf,1,0.0047,0.0023,0.0033,0.1636,0,1160,0.061,0.1768,0.1413,0.6516
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,0.0039,0.0014,0.0029,?,?,311,0.0669,0.0672,0.1394,0.3088
SAT_RACE2008/een-pico-prop00-75.cnf,1,0.0018,0.0006,0.001,?,?,0,0.0655,0.0182,0.046,0.1333
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug8.cnf,1,0.0165,0.0083,0.0089,?,?,0,0.0571,0,0.6197,0.6538
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b7.cnf,1,0.0065,0.0043,0.0053,?,?,0,0.0465,0,0.1987,0.3965
SAT_Competition2011/SAT03/industrial/kukula/addm_bench/am_7_7.shuffled-as.sat03-363.cnf,1,0.0011,0.0007,0.0037,0.3655,0.0885,880,0.048,0.1173,0.102,0.5257
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-g10nid.cnf,1,0.0033,0.0015,0.0018,?,?,311,0.0737,0.5571,0.0255,0.1061
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc950.cnf,1,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,0.0048,0.0027,0.0099,0.1834,0.0353,2482,0.0486,0.0202,0.4579,0.9922
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-36-2.cnf,1,0.0005,0.0002,0.0002,0.2546,0.0887,272,0.0308,0.0731,0.0361,0.0944
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-24.cnf,1,0.009,0.0068,0.008,?,?,1559,0.0484,0,0.0405,0.1464
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf,1,0.0185,0.0183,0.0023,?,?,1125,0.0125,0,0.3373,0.7379
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl016.cnf,1,0.0169,0.0077,0.0129,0.143,0.0177,3332,0.0291,0.0492,0.325,0.9948
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-13.cnf,1,0.0185,0.0176,0.0178,?,?,0,0.0976,0,0.0238,0.1125
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-11r1-k45.cnf,1,0.0011,0.0005,0.0011,?,?,977,0.0361,0,0.0254,0.1562
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10id.cnf,1,0.0028,0.0014,0.0019,?,?,245,0.075,0.5282,0.0303,0.136
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.0005,0.0002,0.0002,0.2765,0.1026,367,0.0312,0.0234,0.0326,0.0791
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0.0001,0.0001,0.0001,?,?,11,0.0198,0,0.2493,0.6617
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,0.0083,0.0081,0.0055,?,?,0,0.0403,0,0.2911,0.5474
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,0.0018,0.0015,0.0021,0.1729,0.0184,0,0.033,0.1623,0.2472,0.6645
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,0.0007,0.0003,0.0028,?,?,3377,0.0022,0.0274,0.3926,0.532
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,1,0.017,0.0007,0.0012,?,?,498,0.2,0.094,0.0452,0.1442
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-17-s.cnf,1,0.0001,0.0001,0.0001,0.1372,0.0245,41,0.0137,0,0.2598,0.6913
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,0.002,0.0013,0.0013,?,?,0,0.0549,0,0.0417,0.1522
SAT_RACE2008/maris-s03-gripper11.cnf,1,0.003,0.0027,0.0046,0.2643,0.0045,731,0.0632,0.0109,0.1691,0.6535
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-32-s100.cnf,1,0.0018,0.0014,0.002,0.1737,0.0193,706,0.033,0.0045,0.2295,0.7086
SAT_Competition2007/industrial/industrial/narain/clauses-2.cnf,1,0.024,0.0238,0.0167,?,?,1901,0.0733,0.1314,0.4026,0.7948
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g6bid.cnf,1,0.0056,0.0021,0.0055,?,?,278,0.0834,0.0099,0.0609,0.2563
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l45_lambda.cnf,1,0.0042,0.004,0.0119,?,?,1972,0.0623,0.0757,0.0741,0.4521
SAT_Competition2011/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.0005,0.0002,0.0002,0.2547,0.0887,316,0.0308,0.0411,0.0368,0.1043
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,0.0054,0.0052,0.0049,?,?,0,0.1518,0.0102,0.4026,0.9126
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c6nidw_i.cnf,1,0.0067,0.0027,0.007,?,?,436,0.079,0.1819,0.0388,0.1502
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,0.0029,0.0012,0.0019,?,?,1819,0.0548,0.1979,0.0867,0.6946
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf,1,0.003,0.0022,0.0066,0.1853,0.0416,1484,0.0443,0.1309,0.3997,0.9772
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf,1,0.0064,0.0032,0.0029,?,?,383,0.1164,0,0.6532,0.8036
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8_i.cnf,1,0.0181,0.0087,0.011,0.1897,0.0154,1485,0.0714,0.0141,0.1222,0.6418
SAT_RACE2008/post-cbmc-zfcp-2.8-u2.cnf,1,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/een-pico-sr06-pr02-02.cnf,1,0.0083,0.0017,0.0029,?,?,1491,0.0591,0.4601,0.0467,0.2374
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,0.0052,0.0015,0.005,?,?,0,0.0969,0,0.1966,0.5379
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-2.cnf,1,0.0005,0.0002,0.0002,0.2562,0.0887,275,0.0308,0.0221,0.0364,0.1123
SAT_RACE2008/ibm-2004-23-k80.cnf,1,0.0008,0.0003,0.0008,?,?,616,0.0338,0,0.0423,0.1204
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p0.cnf,1,0.0001,0.0001,0.0001,?,?,7,0.0196,0,0.1487,0.7229
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-04-k100.cnf,1,0.0005,0.0002,0.0004,?,?,1227,0.0316,0,0.0544,0.5932
SAT_Competition2011/SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1,0.0156,0.0078,0.0087,?,?,0,0.0176,0,0.3751,0.3993
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,1,0.0101,0.0055,0.016,?,?,0,0.0659,0,0.3172,0.6386
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf,1,0.0041,0.0017,0.0044,?,?,363,0.0609,0.5815,0.2121,0.816
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i8mul.cnf,1,0.0584,0.0131,0.019,?,?,203,0.0526,0.244,0.0721,0.3723
SAT_RACE2008/velev-vliw-uns-2.0-iq2.cnf,1,0.0292,0.0149,0.0308,?,?,46,0.0631,0,0.2801,0.6613
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-4.cnf,1,0.0005,0.0002,0.0002,0.2563,0.0887,286,0.0308,0.0267,0.0373,0.1206
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom24.cnf,1,0.0035,0.0012,0.0046,?,?,1172,0.1098,0.2087,0.0617,0.262
SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog3_v01a.renamed-as.sat05-3963.cnf,1,0.065,0.0338,0.0585,0.2456,0.0317,0,0.0566,0.0182,0.5752,0.979
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f7idw.cnf,1,0.0018,0.0009,0.0013,?,?,368,0.0761,0,0.0211,0.0945
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,0.0047,0.0023,0.0016,0.1929,0.0172,914,0.0685,0.2064,0.055,0.2666
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-19-u.cnf,1,0.0001,0,0.0001,?,?,42,0.0139,0,0.2147,0.6849
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,0.0171,0.0167,0.0125,?,?,3550,0.028,0.0158,0.4508,0.9062
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-cha05-143.cnf,1,0.0023,0.0011,0.0024,?,?,337,0.075,0.015,0.038,0.1714
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0.0165,0.0083,0.0089,?,?,0,0.057,0,0.3944,0.4533
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl032.cnf,1,0.0083,0.0037,0.0064,0.1289,0.0088,1994,0.0267,0.123,0.2717,0.9985
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11935.cnf,1,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0.0021,0.0008,0.0013,?,?,1102,0.037,0.0078,0.0731,0.6645
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf,1,0.0047,0.0017,0.0063,?,?,1621,0.1044,0.0192,0.0762,0.3278
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,0.0007,0.0007,0.0008,?,?,0,0.1318,0,0.5727,0.6393
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/simon-s03-w08-15.cnf,1,0.0009,0.0004,0.0008,?,?,0,0.031,0,0.0827,0.2211
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_13_UNKNOWN.cnf,1,0.0114,0.0058,0.0053,?,?,551,0.0061,0.0255,0.5891,0.8216
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,0.0018,0.001,0.0015,?,?,358,0.0758,0,0.0246,0.0894
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,0.0087,0.0038,0.0058,?,?,445,0.0671,0.0048,0.053,0.2498
SAT-Race-2010-CNF/mixed/grieu/vmpc_28.cnf,1,0.0033,0.0033,0.0019,?,?,2355,0,0.0002,0.7793,0.9521
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,0.0069,0.004,0.0071,0.1547,0.0347,1061,0.0258,0.0363,0.2355,0.7274
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-04.cnf,1,0.0007,0.0004,0.0003,0.3006,0.0564,283,0.0312,0.0976,0.0277,0.084
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,1,0.0035,0.0009,0.0019,?,?,2149,0.0547,0.0274,0.0511,0.3992
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,0.0002,0.0002,0.0086,0.372,0.0045,147,0.0482,1.9678,0.0523,0.1468
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf,1,0.0004,0.0004,0.0007,?,?,180,0.0974,0,0.6044,0.69
SAT-Race-2010-CNF/hardware-verification/velev/16pipe_16_ooo.cnf,1,0.0084,0.0041,0.0051,?,?,0,0.044,0,0.4036,0.4036
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.0052,0.005,0.0072,0.2707,0.015,767,0.0486,0.0279,0.227,0.9893
SAT_RACE2008/ibm-2004-23-k100.cnf,1,0.0006,0.0003,0.0006,?,?,358,0.0349,0,0.039,0.2253
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0.0001,0,0.0001,?,?,2,0.0186,0,0.2048,0.5008
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0.0042,0.0042,0.0024,?,?,4079,0,0.06,0.7751,0.9458
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,0.0012,0.0003,0.0012,?,?,1541,0.0552,0.0383,0.0692,0.2194
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-11-u.cnf,1,0.0001,0.0001,0.0001,0.1635,0.0273,235,0.0166,0,0.199,0.7496
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,0.0168,0.0163,0.0079,?,?,1381,0.0247,0.108,0.2827,0.6684
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,0.0058,0.0029,0.0028,?,?,185,0.1166,0,0.6438,0.7807
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,1,0.0055,0.0028,0.0027,?,?,27,0.1139,0,0.6497,0.793
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-21.cnf,1,0.0306,0.0247,0.0285,0.2904,0.014,1614,0.043,0.024,0.2049,0.9517
SAT_Competition2007/industrial/industrial/grieu/vmpc_25.cnf,1,0.0042,0.0042,0.0024,?,?,4079,0,0.0003,0.7814,0.9298
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0.0007,0.0007,0.0007,?,?,54,0.0865,0,0.3512,0.7575
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l45_lambda.cnf,1,0.0042,0.004,0.0119,?,?,1972,0.0623,0.0535,0.0752,0.4932
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0.0113,0.0055,0.0076,?,?,0,0.0567,0,0.2637,0.3692
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-01.cnf,1,0.0128,0.0065,0.0088,?,?,0,0.0599,0,0.252,0.372
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0.0005,0.0005,0.0006,0.2371,0.0099,1554,0.0749,0.167,0.438,0.7365
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.0019,0.0016,0.0022,0.1724,0.0184,0,0.0329,0.2665,0.2354,0.6058
SAT_RACE2008/ibm-2004-29-k55.cnf,1,0.0019,0.0008,0.0014,?,?,615,0.0333,0.0122,0.0791,0.1886
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf,1,0.0003,0.0003,0.0004,?,?,43,0.0015,0,0.4727,0.8495
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.0001,0,0.0001,?,?,0,0.0159,0,0.1165,0.3566
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0.0187,0.0094,0.0103,?,?,0,0.0854,0,0.4283,0.6032
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0.0062,0.006,0.0041,?,?,0,0.1603,0.0161,0.5317,0.7435
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c9.cnf,1,0.0205,0.0098,0.0121,0.1838,0.0142,1360,0.071,0.0888,0.1303,0.7282
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-09.cnf,1,0.0003,0.0002,0.0002,0.3005,0.0993,333,0.0313,0.0043,0.0308,0.0903
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0.0066,0.0061,0.0039,?,?,0,0.151,0.0067,0.3745,0.6873
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,0.0043,0.0015,0.0057,?,?,2373,0.1061,0.0058,0.071,0.3225
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0.016,0.0075,0.0124,?,?,401,0.0821,0,0.291,0.5687
SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw_i.cnf,1,0.0086,0.0041,0.0065,?,?,379,0.0786,0.0087,0.0319,0.1068
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9b.cnf,1,0.0047,0.0022,0.0028,?,?,454,0.0682,0.6579,0.0446,0.3104
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,0.0093,0.0035,0.0083,0.1857,0.0222,438,0.081,0.1152,0.1008,0.4337
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,0.0019,0.0015,0.0021,0.1726,0.0193,1076,0.0329,0.1767,0.2201,0.6294
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,0.0064,0.0055,0.0057,?,?,0,0.0391,0,0.0376,0.125
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f6bi.cnf,1,0.0061,0.0028,0.0064,?,?,441,0.0747,0.0781,0.0708,0.2863
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,0.0005,0.0005,0.0007,?,?,0,0.1565,0,0.5164,0.5749
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,0.0128,0.0069,0.0048,?,?,0,0.0546,0.062,0.0412,0.2251
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,0.0078,0.0033,0.004,?,?,403,0.0768,0,0.0168,0.0904
SAT_RACE2008/velev-npe-1.0-9dlx-b71.cnf,1,0.0156,0.0078,0.0087,?,?,0,0.0176,0,0.1554,0.2595
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,0.0002,0.0001,0.0002,0.1249,0.0137,21,0.0196,0,0.2969,0.672
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray32_32.cnf,1,0.0004,0.0002,0.0004,0.1522,0.0351,234,0.0234,0,0.0188,0.0985
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,0.0007,0.0002,0.0005,?,?,1295,0.0321,0,0.0661,0.6322
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,0.0002,0.0001,0.0002,0.1555,0.0264,348,0.0155,0,0.1516,0.6451
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,0.0081,0.0074,0.0061,?,?,0,0.1636,0.0259,0.3665,0.7065
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,0.0003,0.0003,0.0005,0.2255,0.009,647,0.0668,0.3124,0.3707,0.6766
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1,0.0025,0.0013,0.0019,?,?,329,0.0546,0.3054,0.0754,0.1986
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,0.0039,0.002,0.0032,?,?,516,0.0767,0.2769,0.0678,0.3214
SAT_Competition2011/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,0.0096,0.0057,0.0105,?,?,0,0.0784,0,0.189,0.2919
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,0.0155,0.0078,0.0085,?,?,779,0.07,0.0575,0.069,0.3108
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,0.0139,0.007,0.008,?,?,255,0.0796,0.0519,0.0289,0.1656
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,0.0005,0.0002,0.0002,0.2764,0.1053,339,0.0312,0.3788,0.0323,0.0857
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p1.cnf,1,0.0001,0,0.0001,?,?,0,0.0196,0,0.2613,0.7809
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0.1081,0.0267,0.0366,?,?,799,0.0489,0.0822,0.1809,0.73
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-15-s.cnf,1,0.0001,0.0001,0.0001,0.1459,0.0291,83,0.0149,0,0.169,0.6502
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,0.0015,0.0007,0.0011,?,?,297,0.0331,0,0.0227,0.0396
SAT_RACE2008/ibm-2004-01-k90.cnf,1,0.0014,0.0006,0.0011,?,?,545,0.0349,0.5701,0.0668,0.1706
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,0.0234,0.0149,0.0054,?,?,0,0.1636,0.0935,0.0724,0.2992
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-3.cnf,1,0.0005,0.0002,0.0002,0.2547,0.0887,281,0.0308,0.0042,0.0344,0.1011
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0.0062,0.0061,0.0042,?,?,0,0.1567,0.0073,0.5066,0.7548
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf,1,0.0208,0.001,0.0049,?,?,655,0.1946,0.1026,0.0589,0.1518
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0.0021,0.0021,0.0012,?,?,2356,0,1.6333,0.7613,0.9269
SAT_RACE2008/post-c32s-gcdm16-23.cnf,1,0.0021,0.0008,0.0013,?,?,1102,0.037,0.0251,0.0754,0.6701
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0.041,0.0187,0.0392,?,?,1919,0.0247,0.0061,0.3307,0.9329
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/vange-col-abb313GPIA-9-c.cnf,1,0.0028,0.0002,0.0013,?,?,380,0.4528,0.2593,0.0153,0.047
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-01.cnf,1,0.0043,0.0011,0.0033,?,?,0,0.0968,0,0.1788,0.271
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-31-s100.cnf,1,0.0018,0.0014,0.002,0.1737,0.0193,900,0.033,0.5774,0.242,0.6483
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-22.cnf,1,0.0187,0.0099,0.0071,0.2586,0.0102,0,0.0552,0.1573,0.0745,0.3207
SAT_Competition2009/APPLICATION/SAT_RACE06/een-tip-uns-nusmv-t5.B.cnf,1,0.005,0.0024,0.0035,0.1637,0,966,0.0612,0.0068,0.1421,0.6036
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,0.0115,0.0048,0.007,?,?,620,0.069,0.0113,0.0762,0.3792
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0.0237,0.0091,0.0105,0.3248,0.1882,4291,0.0668,0.0597,0.3193,0.7208
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,0.0001,0.0001,0.0001,0.1489,0.0291,120,0.015,0,0.1911,0.7536
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,0.0428,0.0121,0.0148,?,?,237,0.0643,0,0.0484,0.15
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,0.0038,0.0013,0.0033,?,?,933,0.083,0.3412,0.0785,0.2904
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,0.0018,0.0009,0.0013,?,?,368,0.0761,0,0.0211,0.117
SAT-Race-2010-CNF/hardware-verification/manolios/c7n.cnf,1,0.0165,0.0056,0.0123,?,?,793,0.0691,0.0458,0.1013,0.5574
